n_arrived,n_completed,n_censored,completion_ratio,mean_total_delay_us,mean_queue_delay_us,mean_access_delay_us,p95_total_delay_us,mean_attempts,final_backlog,stable,packet_conservation_ok,variant,lambda_per_node,M,Tp_us,q,run,collision_channel_time_us,mean_batch_size
233,233,0,1,557.072961373391,0,557.072961373391,607.95,1.28326180257511,0,1,1,fast_first,3,1,198,0.9,1,6930,1
255,255,0,1,521.752941176471,1.69411764705882,520.058823529412,585,1.14117647058824,0,1,1,fast_first,3,1,198,0.9,2,3564,1
248,248,0,1,600.423387096774,0,600.423387096774,585,1.40725806451613,0,1,1,fast_first,3,1,198,0.9,3,8910,1
233,233,0,1,486.798805139809,0,486.798805139809,1105.73686864676,1.16738197424893,0,1,1,unslotted,3,1,198,1,1,7121.56913242419,1
255,255,0,1,460.740419741734,1.48235294117647,459.258066800558,416.25,1.16078431372549,0,1,1,unslotted,3,1,198,1,2,8552.64718795638,1
248,248,0,1,464.427969379984,0,464.427969379984,425.7,1.15725806451613,0,1,1,unslotted,3,1,198,1,3,6294.64272826305,1
233,233,0,1,541.776824034335,0,541.776824034335,772.65,1.13733905579399,0,1,1,batch_clear,3,1,198,0.925,1,5346,1
255,255,0,1,565.235294117647,3.84705882352941,561.388235294118,747,1.24313725490196,0,1,1,batch_clear,3,1,198,0.925,2,6336,1.00716845878136
248,248,0,1,524.576612903226,0,524.576612903226,711,1.06451612903226,0,1,1,batch_clear,3,1,198,0.925,3,1584,1
233,175,58,0.751072961373391,738,0,738,945,1.02285714285714,58,0,1,baseline,3,2,396,0.925,1,5495292,1
255,255,0,1,794.294117647059,2.47058823529412,791.823529411765,1129.5,1.32941176470588,0,1,1,baseline,3,2,396,0.925,2,9108,1
248,94,154,0.379032258064516,737.329787234043,0,737.329787234043,961.2,1.1063829787234,154,0,1,baseline,3,2,396,0.925,3,6086916,1
233,233,0,1,727.87982832618,0,727.87982832618,1002.6,1.04291845493562,0,1,1,fast_first,3,2,396,0.4,1,1188,1
255,255,0,1,719.752941176471,2.47058823529412,717.282352941176,846,1.04705882352941,0,1,1,fast_first,3,2,396,0.4,2,1386,1
248,248,0,1,728.165322580645,0,728.165322580645,945.9,1.04032258064516,0,1,1,fast_first,3,2,396,0.4,3,990,1
233,233,0,1,690.32799108681,0,690.32799108681,992.20682337418,1.12875536480687,0,1,1,unslotted,3,2,396,0.4,1,4689.96638589934,1
255,255,0,1,656.222547269335,2.25882352941176,653.963723739923,810,1.06666666666667,0,1,1,unslotted,3,2,396,0.4,2,2881.88043127488,1
248,248,0,1,663.890034427023,0,663.890034427023,873.9,1.05241935483871,0,1,1,unslotted,3,2,396,0.4,3,2555.5167310664,1
233,0,233,0,NaN,NaN,NaN,NaN,NaN,258,0,1,batch_clear,3,2,396,0.975,1,7137108,1
255,29,226,0.113725490196078,668.172413793103,0,668.172413793103,856.35,1,226,0,1,batch_clear,3,2,396,0.975,2,6762690,1
248,94,154,0.379032258064516,728.904255319149,0,728.904255319149,811.8,1.12765957446809,154,0,1,batch_clear,3,2,396,0.975,3,6087114,1
233,0,233,0,NaN,NaN,NaN,NaN,NaN,257,0,1,baseline,3,3,594,0.975,1,7136118,1
255,155,100,0.607843137254902,975.483870967742,0,975.483870967742,1242,1.29677419354839,100,0,1,baseline,3,3,594,0.975,2,5787936,1
248,95,153,0.383064516129032,1035.47368421053,0,1035.47368421053,1307.25,1.61052631578947,153,0,1,baseline,3,3,594,0.975,3,6090480,1
233,233,0,1,946.274678111588,0,946.274678111588,1251,1.04291845493562,0,1,1,fast_first,3,3,594,0.4,1,1188,1
255,255,0,1,944.152941176471,3.24705882352941,940.905882352941,1242,1.07058823529412,0,1,1,fast_first,3,3,594,0.4,2,1980,1
248,248,0,1,945.326612903226,0,945.326612903226,1264.5,1.04032258064516,0,1,1,fast_first,3,3,594,0.4,3,990,1
233,233,0,1,927.508591942122,0,927.508591942122,1561.94127776781,1.11158798283262,0,1,1,unslotted,3,3,594,0.25,1,4170.9917030842,1
255,255,0,1,865.751408471141,3.03529411764706,862.716114353494,1176.75,1.04705882352941,0,1,1,unslotted,3,3,594,0.25,2,2819.66365342541,1
248,248,0,1,929.085480818226,0,929.085480818226,1291.5,1.09274193548387,0,1,1,unslotted,3,3,594,0.25,3,4593.47887950437,1
233,175,58,0.751072961373391,969.942857142857,0,969.942857142857,1354.5,1.13714285714286,58,0,1,batch_clear,3,3,594,0.95,1,5495688,1
255,255,0,1,1083.91764705882,13.9411764705882,1069.97647058824,1347.75,1.70588235294118,0,1,1,batch_clear,3,3,594,0.95,2,18414,1.00716845878136
248,94,154,0.379032258064516,1017.47872340426,0,1017.47872340426,1157.4,1.46808510638298,154,0,1,batch_clear,3,3,594,0.95,3,6090282,1
233,0,233,0,NaN,NaN,NaN,NaN,NaN,258,0,1,baseline,3,4,792,0.975,1,7136712,1
255,30,225,0.117647058823529,1192.5,0,1192.5,1647,1.56666666666667,225,0,1,baseline,3,4,792,0.975,2,6758136,1
248,95,153,0.383064516129032,1198.04210526316,0,1198.04210526316,1674,1.36842105263158,153,0,1,baseline,3,4,792,0.975,3,6088104,1
233,233,0,1,1201.21030042918,0,1201.21030042918,1730.25,1.24892703862661,0,1,1,fast_first,3,4,792,0.925,1,5940,1
255,255,0,1,1150.69411764706,4.02352941176471,1146.67058823529,1638,1.09411764705882,0,1,1,fast_first,3,4,792,0.925,2,4752,1
248,94,154,0.379032258064516,1124.90425531915,0,1124.90425531915,1440,1.02127659574468,154,0,1,fast_first,3,4,792,0.925,3,6086124,1
233,233,0,1,1125.59954544351,0,1125.59954544351,1681.50635360995,1.10729613733906,0,1,1,unslotted,3,4,792,0.6,1,4580.02527644089,1
255,255,0,1,1114.48137140406,3.81176470588235,1110.66960669818,1572.75,1.12549019607843,0,1,1,unslotted,3,4,792,0.6,2,6427.07184012048,1
248,248,0,1,1198.90288896316,0,1198.90288896316,1674.9,1.25403225806452,0,1,1,unslotted,3,4,792,0.6,3,9443.69694235804,1
233,233,0,1,1223.30472103004,0,1223.30472103004,1798.65,1.09442060085837,0,1,1,batch_clear,3,4,792,0.8,1,3366,1
255,255,0,1,1181.75294117647,4.02352941176471,1177.72941176471,1638,1.04313725490196,0,1,1,batch_clear,3,4,792,0.8,2,1584,1.00357142857143
248,248,0,1,1235.14112903226,0,1235.14112903226,1820.7,1.11290322580645,0,1,1,batch_clear,3,4,792,0.8,3,2970,1
233,233,0,1,1462.94420600858,0,1462.94420600858,2236.95,1.17167381974249,0,1,1,baseline,3,5,990,0.85,1,3960,1
255,255,0,1,1402.27058823529,5.57647058823529,1396.69411764706,2063.25,1.04705882352941,0,1,1,baseline,3,5,990,0.85,2,1386,1
248,248,0,1,1449.90725806452,0,1449.90725806452,2216.7,1.15322580645161,0,1,1,baseline,3,5,990,0.85,3,3960,1
233,233,0,1,1415.35622317597,0,1415.35622317597,2163.6,1.12875536480687,0,1,1,fast_first,3,5,990,0.8,1,3168,1
255,255,0,1,1379.75294117647,4.8,1374.95294117647,2043,1.10980392156863,0,1,1,fast_first,3,5,990,0.8,2,3168,1
248,248,0,1,1421.16532258065,0,1421.16532258065,2133.9,1.16935483870968,0,1,1,fast_first,3,5,990,0.8,3,4158,1
233,0,233,0,NaN,NaN,NaN,NaN,NaN,257,0,1,unslotted,3,5,990,1,1,7132985.0063309,1
255,255,0,1,1358.27868534292,4.58823529411765,1353.6904500488,2243.46458359269,1.21176470588235,0,1,1,unslotted,3,5,990,1,2,7909.16536821378,1
248,248,0,1,1348.47060630868,0,1348.47060630868,2012.4,1.18951612903226,0,1,1,unslotted,3,5,990,1,3,6451.13610233017,1
233,233,0,1,1440.84978540773,0,1440.84978540773,2286,1.13733905579399,0,1,1,batch_clear,3,5,990,0.9,1,6336,1
255,255,0,1,1439.54117647059,4.8,1434.74117647059,2121.75,1.27843137254902,0,1,1,batch_clear,3,5,990,0.9,2,8118,1.00357142857143
248,248,0,1,1453.10080645161,0,1453.10080645161,2243.7,1.20967741935484,0,1,1,batch_clear,3,5,990,0.9,3,5148,1
233,233,0,1,1715.330472103,0,1715.330472103,2695.5,1.18884120171674,0,1,1,baseline,3,6,1188,0.825,1,4950,1
255,255,0,1,1677.91764705882,6.95294117647059,1670.96470588235,2481.75,1.15686274509804,0,1,1,baseline,3,6,1188,0.825,2,3960,1
248,94,154,0.379032258064516,1596.73404255319,0,1596.73404255319,2284.2,1,154,0,1,baseline,3,6,1188,0.825,3,6086916,1
233,233,0,1,1664.34334763949,0,1664.34334763949,2526.3,1.13733905579399,0,1,1,fast_first,3,6,1188,0.6,1,3960,1
255,255,0,1,1606.48235294118,5.57647058823529,1600.90588235294,2430,1.07843137254902,0,1,1,fast_first,3,6,1188,0.6,2,2178,1
248,248,0,1,1649.50403225806,0.689516129032258,1648.81451612903,2610.9,1.08064516129032,0,1,1,fast_first,3,6,1188,0.6,3,1980,1
233,233,0,1,1637.42903779527,0,1637.42903779527,3330.49771912948,1.1931330472103,0,1,1,unslotted,3,6,1188,0.85,1,11521.6403564231,1
255,255,0,1,1548.99129364751,8.7591183121864,1540.23217533532,2442.36280173861,1.12549019607843,0,1,1,unslotted,3,6,1188,0.85,2,4622.99795314972,1
248,248,0,1,2337.5018334014,0.689516129032258,2336.81231727237,4089.81938295201,2.70967741935484,0,1,1,unslotted,3,6,1188,0.85,3,45196.6056997976,1
233,233,0,1,1814.75536480687,0,1814.75536480687,3100.95,1.13733905579399,0,1,1,batch_clear,3,6,1188,0.6,1,3564,1
255,255,0,1,1768.76470588235,6.35294117647059,1762.41176470588,2718,1.09019607843137,0,1,1,batch_clear,3,6,1188,0.6,2,2574,1.00357142857143
248,248,0,1,1773.25403225806,1.74193548387097,1771.51209677419,2925.9,1.01612903225806,0,1,1,batch_clear,3,6,1188,0.6,3,594,1
453,0,453,0,NaN,NaN,NaN,NaN,NaN,459,0,1,baseline,5,1,198,0.825,1,7015140,1
386,386,0,1,578.051813471503,0,578.051813471503,882,1.14507772020725,0,1,1,baseline,5,1,198,0.825,2,5544,1
360,360,0,1,584.1,0.85,583.25,976.5,1.15555555555556,0,1,1,baseline,5,1,198,0.825,3,5544,1
453,453,0,1,543.17880794702,0,543.17880794702,747,1.0485651214128,0,1,1,fast_first,5,1,198,0.2,1,2772,1
386,386,0,1,555.99481865285,2.33160621761658,553.663212435233,768.6,1.05699481865285,0,1,1,fast_first,5,1,198,0.2,2,2178,1
360,360,0,1,566.5,0.85,565.65,742.5,1.06111111111111,0,1,1,fast_first,5,1,198,0.2,3,2178,1
453,453,0,1,570.354484159816,0,570.354484159816,1739.53491539429,1.20088300220751,0,1,1,unslotted,5,1,198,0.4,1,14386.1718650793,1
386,386,0,1,520.290835720859,0.973509057644523,519.317326663215,1275.70399753081,1.17098445595855,0,1,1,unslotted,5,1,198,0.4,2,9236.56346771773,1
360,360,0,1,523.176235741685,0.85,522.326235741685,1189.41825810057,1.15555555555556,0,1,1,unslotted,5,1,198,0.4,3,7724.88302667416,1
453,0,453,0,NaN,NaN,NaN,NaN,NaN,460,0,1,batch_clear,5,1,198,0.9,1,7015536,1
386,386,0,1,591.901554404145,0,591.901554404145,873,1.29533678756477,0,1,1,batch_clear,5,1,198,0.9,2,11286,1
360,239,121,0.663888888888889,598.556485355649,0,598.556485355649,810.9,1.35983263598326,121,0,1,batch_clear,5,1,198,0.9,3,5579046,1
453,0,453,0,NaN,NaN,NaN,NaN,NaN,460,0,1,baseline,5,2,396,0.925,1,7016724,1
386,77,309,0.199481865284974,726.779220779221,0,726.779220779221,992.7,1,309,0,1,baseline,5,2,396,0.925,2,6559146,1
360,117,243,0.325,792.153846153846,0,792.153846153846,1122.75,1.29059829059829,243,0,1,baseline,5,2,396,0.925,3,6284718,1
453,453,0,1,740.741721854305,0,740.741721854305,1086.3,1.06622516556291,0,1,1,fast_first,5,2,396,0.6,1,7920,1
386,386,0,1,761.176165803109,0,761.176165803109,1162.8,1.12694300518135,0,1,1,fast_first,5,2,396,0.6,2,4752,1
360,360,0,1,779.9,1.95,777.95,1174.5,1.13611111111111,0,1,1,fast_first,5,2,396,0.6,3,4752,1
453,453,0,1,768.638701833894,0,768.638701833894,2173.31600709135,1.15011037527594,0,1,1,unslotted,5,2,396,0.35,1,15978.1702173904,1
386,386,0,1,808.340419453888,3.68666235679746,804.65375709709,2227.63748234622,1.22020725388601,0,1,1,unslotted,5,2,396,0.35,2,11973.3703670991,1
360,360,0,1,769.275765650423,1.475,767.800765650423,1870.90970321037,1.16944444444444,0,1,1,unslotted,5,2,396,0.35,3,8182.2955804076,1
453,0,453,0,NaN,NaN,NaN,NaN,NaN,460,0,1,batch_clear,5,2,396,0.825,1,7014942,1
386,77,309,0.199481865284974,940.207792207792,0,940.207792207792,2624.85,1.74025974025974,309,0,1,batch_clear,5,2,396,0.825,2,6564096,1
360,300,60,0.833333333333333,824.52,0.66,823.86,1377,1.21666666666667,60,0,1,batch_clear,5,2,396,0.825,3,5297886,1
453,0,453,0,NaN,NaN,NaN,NaN,NaN,460,0,1,baseline,5,3,594,0.85,1,7015932,1
386,181,205,0.468911917098446,1288.24309392265,8.25414364640884,1279.98895027624,3659.84999999999,2.12154696132597,205,0,1,baseline,5,3,594,0.85,2,6072858,1
360,140,220,0.388888888888889,1023.55714285714,0,1023.55714285714,1521,1.25,220,0,1,baseline,5,3,594,0.85,3,6143940,1
453,190,263,0.419426048565121,1066.45263157895,0,1066.45263157895,1809,1.44210526315789,263,0,1,fast_first,5,3,594,0.8,1,6124734,1
386,386,0,1,1033.0414507772,0.27979274611399,1032.76165803109,1963.8,1.29274611398964,0,1,1,fast_first,5,3,594,0.8,2,10692,1
360,360,0,1,1039.5,3.6,1035.9,2115,1.325,0,1,1,fast_first,5,3,594,0.8,3,11682,1
453,453,0,1,1032.77026367122,0,1032.77026367122,2310.09005826035,1.15452538631347,0,1,1,unslotted,5,3,594,0.2,1,13371.6792613098,1
386,386,0,1,1031.45982512186,2.62637861535723,1028.8334465065,2466.50947210085,1.1580310880829,0,1,1,unslotted,5,3,594,0.2,2,8288.56563943718,1
360,360,0,1,989.543168571511,3.125,986.418168571511,2126.63485873735,1.10555555555556,0,1,1,unslotted,5,3,594,0.2,3,5345.67445967672,1
453,0,453,0,NaN,NaN,NaN,NaN,NaN,459,0,1,batch_clear,5,3,594,0.825,1,7014942,1
386,77,309,0.199481865284974,1048.20779220779,0,1048.20779220779,1411.2,1.35064935064935,309,0,1,batch_clear,5,3,594,0.825,2,6560928,1
360,360,0,1,1091.75,3.6,1088.15,1809,1.4,0,1,1,batch_clear,5,3,594,0.825,3,14850,1.00497512437811
453,0,453,0,NaN,NaN,NaN,NaN,NaN,464,0,1,baseline,5,4,792,0.9,1,7031178,1
386,386,0,1,1315.67875647668,2.84455958549223,1312.83419689119,2320.2,1.36269430051813,0,1,1,baseline,5,4,792,0.9,2,13464,1
360,139,221,0.386111111111111,1211.76258992806,0,1211.76258992806,1846.8,1.05755395683453,221,0,1,baseline,5,4,792,0.9,3,6144732,1
453,453,0,1,1260.43708609272,0,1260.43708609272,1953,1.09271523178808,0,1,1,fast_first,5,4,792,0.45,1,5544,1
386,386,0,1,1267.46113989637,3.87046632124352,1263.59067357513,2183.4,1.15544041450777,0,1,1,fast_first,5,4,792,0.45,2,5742,1
360,360,0,1,1288.65,5.75,1282.9,1989,1.2,0,1,1,fast_first,5,4,792,0.45,3,6930,1
453,453,0,1,1281.9448485051,0,1281.9448485051,2866.51371125206,1.21192052980132,0,1,1,unslotted,5,4,792,0.45,1,18007.0185252018,1
386,386,0,1,1252.46018935341,3.10278790464222,1249.35740144877,2490.34388145655,1.21502590673575,0,1,1,unslotted,5,4,792,0.45,2,11079.3976714145,1
360,360,0,1,1296.86701663158,5.05,1291.81701663158,2917.01354961706,1.26944444444444,0,1,1,unslotted,5,4,792,0.45,3,14583.9781702429,1
453,0,453,0,NaN,NaN,NaN,NaN,NaN,460,0,1,batch_clear,5,4,792,0.85,1,7015734,1
386,77,309,0.199481865284974,1228.20779220779,0,1228.20779220779,1923.3,1.18181818181818,309,0,1,batch_clear,5,4,792,0.85,2,6560136,1
360,302,58,0.838888888888889,1338.22847682119,5.18543046357616,1333.04304635762,2381.4,1.38741721854305,58,0,1,batch_clear,5,4,792,0.85,3,5298876,1.00289855072464
453,0,453,0,NaN,NaN,NaN,NaN,NaN,460,0,1,baseline,5,5,990,0.75,1,7015338,1
386,386,0,1,1972.77202072539,11.9145077720207,1960.85751295337,3074.4,2.53626943005181,0,1,1,baseline,5,5,990,0.75,2,38016,1
360,360,0,1,1598.85,11.025,1587.825,2691,1.23888888888889,0,1,1,baseline,5,5,990,0.75,3,10692,1
453,453,0,1,1583.88079470199,0.456953642384106,1583.4238410596,3093.3,1.26269315673289,0,1,1,fast_first,5,5,990,0.6,1,17226,1
386,386,0,1,1530.0932642487,1.81865284974093,1528.27461139896,2597.4,1.20725388601036,0,1,1,fast_first,5,5,990,0.6,2,7524,1
360,360,0,1,1532.85,9.375,1523.475,2848.5,1.20833333333333,0,1,1,fast_first,5,5,990,0.6,3,9108,1
453,453,0,1,1797.22991692612,11.5597609996406,1785.67015592648,5409.1205011985,1.47902869757174,0,1,1,unslotted,5,5,990,0.4,1,30555.8124123076,1
386,386,0,1,1584.72182441396,8.38451760631915,1576.33730680764,3567.71629891628,1.27461139896373,0,1,1,unslotted,5,5,990,0.4,2,13479.7868759017,1
360,0,360,0,NaN,NaN,NaN,NaN,NaN,366,0,1,unslotted,5,5,990,0.4,3,7006379.03341258,1
453,0,453,0,NaN,NaN,NaN,NaN,NaN,459,0,1,batch_clear,5,5,990,0.875,1,7014348,1
386,77,309,0.199481865284974,1423.63636363636,0,1423.63636363636,2059.2,1.05194805194805,309,0,1,batch_clear,5,5,990,0.875,2,6558948,1
360,0,360,0,NaN,NaN,NaN,NaN,NaN,362,0,1,batch_clear,5,5,990,0.875,3,7003854,1
453,0,453,0,NaN,NaN,NaN,NaN,NaN,460,0,1,baseline,5,6,1188,0.75,1,7014942,1
