protocol,load_mode,lambda_base,lambda_effective,M,Tp_us,best_q,stable_fraction,n_arrived,n_arrived_ci95,n_completed,n_completed_ci95,n_censored,n_censored_ci95,final_backlog,final_backlog_ci95,mean_delay_us,mean_delay_us_ci95,mean_queue_delay_us,mean_queue_delay_us_ci95,mean_access_delay_us,mean_access_delay_us_ci95,conditional_mean_delay_us,conditional_mean_delay_us_ci95,p50_delay_us,p50_delay_us_ci95,p95_delay_us,p95_delay_us_ci95,p99_delay_us,p99_delay_us_ci95,conditional_p50_delay_us,conditional_p50_delay_us_ci95,conditional_p95_delay_us,conditional_p95_delay_us_ci95,conditional_p99_delay_us,conditional_p99_delay_us_ci95,mean_boundary_wait_us,mean_boundary_wait_us_ci95,mean_difs_wait_us,mean_difs_wait_us_ci95,mean_probability_wait_us,mean_probability_wait_us_ci95,mean_busy_nav_wait_us,mean_busy_nav_wait_us_ci95,mean_collision_delay_us,mean_collision_delay_us_ci95,mean_control_delay_us,mean_control_delay_us_ci95,mean_data_delay_us,mean_data_delay_us_ci95,mean_other_access_delay_us,mean_other_access_delay_us_ci95,arrival_rate_pkt_s,arrival_rate_pkt_s_ci95,goodput_pkt_s,goodput_pkt_s_ci95,normalized_offered_units_s,normalized_offered_units_s_ci95,normalized_goodput_units_s,normalized_goodput_units_s_ci95,goodput_bit_s,goodput_bit_s_ci95,payload_airtime,payload_airtime_ci95,mean_system_packets,mean_system_packets_ci95,mean_waiting_packets,mean_waiting_packets_ci95,mean_service_packets,mean_service_packets_ci95,backlog_slope_pkt_s,backlog_slope_pkt_s_ci95,completion_ratio,completion_ratio_ci95,little_relative_error,little_relative_error_ci95,jain_fairness,jain_fairness_ci95,attempts_total,attempts_total_ci95,retransmissions_completed_cohort,retransmissions_completed_cohort_ci95,mean_attempts_completed,mean_attempts_completed_ci95,collision_waste_us_total,collision_waste_us_total_ci95,collision_channel_time_us_total,collision_channel_time_us_total_ci95,collision_tx_airtime_us_total,collision_tx_airtime_us_total_ci95,collision_channel_time_us_measure,collision_channel_time_us_measure_ci95,collision_tx_airtime_us_measure,collision_tx_airtime_us_measure_ci95,condition_elapsed_s,timeout_exceeded
sb_cf,fixed_packet,5,5,1,190,0.01,1,197,152.474456834096,197,152.474456834096,0,0,0,0,776.571770334928,272.271473258174,0,0,776.571770334928,272.271473258174,776.571770334928,272.271473258174,585,444.717165766114,2119.375,1516.80319038086,2968.675,570.826247772636,585,444.717165766114,2119.375,1516.80319038086,2968.675,570.826247772636,0,0,16.5098926677874,2.7012803034102,548.52773826458,312.323211722758,2.40883227725333,3.13424098464415,19.1253071253071,34.2162171765294,0,0,190,0,0,0,197,152.474456834096,197,152.474456834096,197,152.474456834096,197,152.474456834096,NaN,NaN,0.03743,0.0289701467984783,0.1527275,0.0647698786426504,0.1114975,0.0261430162446793,0.04123,0.038626862397971,0.0927600927600928,0.198826890538553,1,0,9.40038461546736e-17,1.19443211522915e-15,0.840657163190974,0.357016513346617,260.5,171.533763938358,20,50.8248189446988,1.10065951118583,0.180085353560681,4940,16899.2522991123,3695,13468.5770203452,4940,16899.2522991123,2757.5,6384.86787992778,3800,9656.71559949277,26.4894725,0
sb_cb,fixed_packet,5,5,1,190,0.2,1,197,152.474456834096,197,152.474456834096,0,0,0,0,444.302599249968,13.1169833711216,0,0,444.302599249968,13.1169833711216,444.302599249968,13.1169833711216,410,0,611.625,249.359267947433,1175.25,1026.02603244609,410,0,611.625,249.359267947433,1175.25,1026.02603244609,0,0,15.9171084960559,0.709825481188093,21.7848829690935,20.2472789165282,15.7506142506143,36.6669225126221,10.8499935342041,2.59283474378426,190,0,190,0,0,0,197,152.474456834096,197,152.474456834096,197,152.474456834096,197,152.474456834096,NaN,NaN,0.03743,0.0289701467984783,0.08754,0.070328843214727,0.049825,0.0401516069663121,0.037715,0.0301772362484149,0.0107820107820108,0.16444386613944,1,0,7.45516401171875e-17,9.47268402746599e-16,0.840657163190974,0.357016513346617,246.5,82.5903307851355,12,0,1.06114056640372,0.0473216987458719,495,1080.02740257485,452.5,1111.79291441529,495,1080.02740257485,452.5,1111.79291441529,495,1080.02740257485,64.2278355,0
s7_clean,fixed_packet,5,5,1,190,0.5,1,197,152.474456834096,197,152.474456834096,0,0,0,0,421.716849864218,76.0048920211224,0,0,421.716849864218,76.0048920211224,421.716849864218,76.0048920211224,397.5,6.35310236808735,540.525,556.214112326047,875.79,997.310009742348,397.5,6.35310236808735,540.525,556.214112326047,875.79,997.310009742348,3.94108366739946,2.53433986616783,36.3444976076555,4.37725713399319,9.20332341911289,10.001145269323,18.6777059356007,44.4631723810045,1.55023923444976,19.6976571029694,162,0,190,0,0,0,197,152.474456834096,197,152.474456834096,197,152.474456834096,197,152.474456834096,NaN,NaN,0.03743,0.0289701467984783,0.08315,0.079274011348994,0.04572,0.0503038645505156,0.03743,0.0289701467984783,-0.0117720117720118,0.0893501210549012,1,0,0,0,0.840657163190974,0.357016513346617,236.5,108.002740257485,2,25.4124094723494,1.00956937799043,0.121590475944256,126,1600.98179675801,63,800.490898379006,126,1600.98179675801,63,800.490898379006,126,1600.98179675801,19.9422081,0
sb_cf,fixed_packet,5,5,2,380,0.005,1,197,152.474456834096,197,152.474456834096,0,0,0,0,1677.62886331307,304.010695265974,0.810810810810811,10.302328164466,1676.81805250226,314.31302343044,1677.62886331307,304.010695265974,1235,127.062047361747,4473.125,1866.22382062562,7508.65,22469.6524554513,1235,127.062047361747,4473.125,1866.22382062562,7508.65,22469.6524554513,0,0,17.642312168628,4.72724053096788,1202.27983964826,212.692961602757,9.95732574679943,22.8639388211394,66.9385749385749,119.756760117853,0,0,380,0,0,0,197,152.474456834096,197.5,146.121354466009,394,304.948913668193,395,292.242708932018,NaN,NaN,0.07505,0.0555261146970834,0.3333825,0.282617758844366,0.2444625,0.200535676248677,0.08892,0.0820820825956885,-0.374022374022374,2.60830690413938,1,0,0.00836440187696867,0.106279802744406,0.843894531532509,0.315881848392662,279.5,95.2965355213102,35,88.9434331532229,1.1761541445752,0.315149368731191,17100,4828.35779974638,12607.5,12801.501271696,17100,4828.35779974638,9935,4002.45449189503,13870,26555.9678986051,31.9326779,0
sb_cb,fixed_packet,5,5,2,380,0.2,1,197,152.474456834096,197,152.474456834096,0,0,0,0,666.213435923962,146.601143911627,0,0,666.213435923962,146.601143911627,666.213435923962,146.601143911627,602.5,31.7655118404367,1022.875,544.778528063489,1788.875,2546.00577401097,602.5,31.7655118404367,1022.875,544.778528063489,1788.875,2546.00577401097,0,0,16.23076425708,5.33601446795906,22.6664295874822,12.9321329853954,44.1092072934178,77.281427707083,13.2070347859822,51.0515687511894,190,0,380,0,0,0,197,152.474456834096,197.5,146.121354466009,394,304.948913668193,395,292.242708932018,NaN,NaN,0.074885,0.0576226384785523,0.1314075,0.130143302010269,0.0563325,0.0749348424315903,0.075075,0.0552084595786791,0.000120000120000109,0.186323972575239,1,0,0.00020633021086951,0.00262167390256609,0.843894531532509,0.315881848392662,252.5,184.239968674533,16.5,82.5903307851355,1.082050950472,0.355734297863937,510,381.186142085241,465,444.717165766114,510,381.186142085241,435,825.903307851355,480,762.372284170482,66.690674,0
sb_cf,fixed_packet,5,5,3,570,0.002,1,197,152.474456834096,197,152.474456834096,0,0,0,0,5163.0595499806,4674.57953152496,234.448984870038,1168.49433251153,4928.61056511057,3506.08519901343,5163.0595499806,4674.57953152496,3332.5,3970.68898005459,16905.875,32936.0709517568,33654.675,82722.7929695093,3332.5,3970.68898005459,16905.875,32936.0709517568,33654.675,82722.7929695093,0,0,23.6027414974783,32.0407335258511,3984.3396482607,2157.50222671214,23.763998448209,98.9943647931014,326.904176904177,1217.54787398234,0,0,570,0,0,0,197,152.474456834096,195.5,146.121354466009,591,457.423370502289,586.5,438.364063398027,NaN,NaN,0.111655,0.0804938070036667,1.019815,1.56019487955489,0.842895,1.20086340961587,0.17692,0.35933146993902,0.493818493818494,8.27594060675327,1,0,0.0113778666334398,0.00405441025706536,0.842978664672394,0.310158448654916,356.5,552.719906023599,115,508.248189446988,1.57351609983189,2.13604890172341,69540,267973.857885924,47112.5,161654.689755983,69540,267973.857885924,43682.5,164958.302987388,65265,278837.662935354,39.6818123,0
sb_cb,fixed_packet,5,5,3,570,0.2,1,197,152.474456834096,197,152.474456834096,0,0,0,0,905.86861502651,57.0538661650327,0.175675675675676,2.23217110230096,905.692939350834,59.2860372673337,905.86861502651,57.0538661650327,795,0,1539.5,371.656488533111,2597.75,1375.4466626909,795,0,1539.5,371.656488533111,2597.75,1375.4466626909,0,0,17.0821156084314,5.48143010473021,24.3294969610759,13.6707129710298,73.7420793999741,159.156182110141,30.5392473813526,80.718001767048,190,0,570,0,0,0,197,152.474456834096,197.5,146.121354466009,591,457.423370502289,592.5,438.364063398027,NaN,NaN,0.112405,0.0854492268507749,0.178625,0.147900223129073,0.064795,0.0660722646281084,0.11383,0.0818279585009651,0.0196320196320196,0.0201266484287496,1,0,0.000688684612390358,0.00875056768368501,0.843894531532509,0.315881848392662,264.5,57.1779213127861,27,50.8248189446988,1.13880770722876,0.365428673648682,1965,4129.51653925678,1765,3875.39244453328,1965,4129.51653925678,1715,4256.57858661852,1915,4510.70268134202,68.8523129,0
sb_cf,fixed_packet,5,5,4,760,0.001,1,197,152.474456834096,197,152.474456834096,0,0,0,0,9509.93967412389,7834.84087802119,464.337385232122,814.74820324074,9045.60228889176,8649.58908126193,9509.93967412389,7834.84087802119,6595,14294.4803281965,28368.625,12120.1310427187,42580.325,8063.03987045742,6595,14294.4803281965,28368.625,12120.1310427187,42580.325,8063.03987045742,0,0,22.7740850898746,14.3000258397683,7797.12246217509,7736.88742628905,71.8187637398164,173.866986584856,393.886977886978,724.534642548262,0,0,760,0,0,0,197,152.474456834096,195,152.474456834096,788,609.897827336385,780,609.897827336385,NaN,NaN,0.148725,0.117468862785935,1.89097,3.19783407697677,1.663965,2.86791747100199,0.227005,0.329916605974776,1.53774153774154,0.889079446879064,1,0,0.00793367654926479,0.054533342236849,0.841495068627381,0.293428313417033,345.5,324.008220772455,103,266.830299459669,1.51827233932497,0.953335055984555,84360,183477.596390363,61142.5,99711.9416671309,84360,183477.596390363,56210,125600.833817087,78280,212447.743188841,38.4751595,0
sb_cf,fixed_packet,5,5,5,950,0.0005,1,197,152.474456834096,197,152.474456834096,0,0,0,0,20781.1519462046,40716.0447436761,866.784042415621,1176.86600109175,19914.367903789,41892.9107447679,20781.1519462046,40716.0447436761,14472.5,21378.1894686139,62283.25,219191.561352565,94111.4,274087.448294734,14472.5,21378.1894686139,62283.25,219191.561352565,94111.4,274087.448294734,0,0,27.6585413164361,51.6373390846236,17795.3267813268,36456.879894772,339.674964438122,2114.02870221845,801.707616707617,3270.36480869283,0,0,950,0,0,0,197,152.474456834096,194.5,158.827559202184,985,762.372284170482,972.5,794.137796010918,NaN,NaN,0.184345,0.15634984927863,4.0669875,11.2037277916339,3.72503,10.261658006982,0.3419575,0.942069784651832,4.70835470835471,32.0266055495517,1,0,0.0169235574646817,0.0500810619274539,0.84469458726836,0.252774574507551,422,851.315717323704,169.5,806.844000747093,1.84390275442907,3.44248927230824,178125,730289.117211641,124770,471844.912877847,178125,730289.117211641,109617.5,510694.133858701,157612.5,785719.935373203,44.6123022,0
sb_cf,fixed_packet,5,5,6,1140,0.0002,1,197,152.474456834096,197,152.474456834096,0,0,0,0,51467.2485451959,97622.8685885428,9046.92312168628,29646.3763382286,42420.3254235096,67976.4922503141,51467.2485451959,97622.8685885428,38417.5,131477.453507568,141742.5,232174.126041752,231310.775,726598.2823909,38417.5,131477.453507568,141742.5,232174.126041752,231310.775,726598.2823909,0,0,25.1000258631838,29.4306460793991,39685.396482607,63797.7406054299,802.226949437476,1912.5918967705,767.601965601966,2236.72910203433,0,0,1140,0,0,0,197,152.474456834096,197.5,120.70894499366,1182,914.846741004578,1185,724.253669961958,NaN,NaN,0.2246425,0.144056596196381,10.144845,27.2144669590574,9.7657325,26.5272201103895,0.3791125,0.687246848667849,-6.24981024981025,76.3187260957237,1,0,0.00914594512952723,0.037873728181863,0.849274269241083,0.15923218827497,388.5,362.126834980979,134.5,489.188882342726,1.67333505754558,1.96204307195994,175560,318671.614783261,129100,148662.595413244,175560,318671.614783261,112730,317591.587380686,154470,543190.252471468,40.7156529,0
