protocol,load_mode,lambda_base,lambda_effective,M,Tp_us,best_q,q_tuning_best_q,q_selection_mode,q_stable_basin_left,q_stable_basin_right,q_search_boundary_hit,q_refinement_passes,q_preferred_neighbor_radius,q_neighbor_radius_used,q_validation_runs,q_validation_candidates_tested,q_validation_passed,q_validation_selected_rank,stable_fraction,n_arrived,n_arrived_ci95,n_completed,n_completed_ci95,n_censored,n_censored_ci95,final_backlog,final_backlog_ci95,mean_delay_us,mean_delay_us_ci95,mean_queue_delay_us,mean_queue_delay_us_ci95,mean_access_delay_us,mean_access_delay_us_ci95,conditional_mean_delay_us,conditional_mean_delay_us_ci95,p50_delay_us,p50_delay_us_ci95,p95_delay_us,p95_delay_us_ci95,p99_delay_us,p99_delay_us_ci95,conditional_p50_delay_us,conditional_p50_delay_us_ci95,conditional_p95_delay_us,conditional_p95_delay_us_ci95,conditional_p99_delay_us,conditional_p99_delay_us_ci95,mean_boundary_wait_us,mean_boundary_wait_us_ci95,mean_difs_wait_us,mean_difs_wait_us_ci95,mean_probability_wait_us,mean_probability_wait_us_ci95,mean_busy_nav_wait_us,mean_busy_nav_wait_us_ci95,mean_collision_delay_us,mean_collision_delay_us_ci95,mean_control_delay_us,mean_control_delay_us_ci95,mean_data_delay_us,mean_data_delay_us_ci95,mean_other_access_delay_us,mean_other_access_delay_us_ci95,arrival_rate_pkt_s,arrival_rate_pkt_s_ci95,goodput_pkt_s,goodput_pkt_s_ci95,normalized_offered_units_s,normalized_offered_units_s_ci95,normalized_goodput_units_s,normalized_goodput_units_s_ci95,goodput_bit_s,goodput_bit_s_ci95,payload_airtime,payload_airtime_ci95,mean_system_packets,mean_system_packets_ci95,mean_waiting_packets,mean_waiting_packets_ci95,mean_service_packets,mean_service_packets_ci95,backlog_slope_pkt_s,backlog_slope_pkt_s_ci95,completion_ratio,completion_ratio_ci95,little_relative_error,little_relative_error_ci95,jain_fairness,jain_fairness_ci95,attempts_total,attempts_total_ci95,retransmissions_completed_cohort,retransmissions_completed_cohort_ci95,mean_attempts_completed,mean_attempts_completed_ci95,collision_waste_us_total,collision_waste_us_total_ci95,collision_channel_time_us_total,collision_channel_time_us_total_ci95,collision_tx_airtime_us_total,collision_tx_airtime_us_total_ci95,collision_channel_time_us_measure,collision_channel_time_us_measure_ci95,collision_tx_airtime_us_measure,collision_tx_airtime_us_measure_ci95,stability_rate_ok,stability_rate_ok_ci95,stability_censor_ok,stability_censor_ok_ci95,stability_slope_ok,stability_slope_ok_ci95,stability_rate_relative_error,stability_rate_relative_error_ci95,stability_allowed_censored,stability_allowed_censored_ci95,stability_slope_limit_pkt_s,stability_slope_limit_pkt_s_ci95,condition_elapsed_s,timeout_exceeded
sf_cb,fixed_packet,5,5,1,198,0.9,0.9,self_stable_validated,0.1,0.9,1,1,NaN,NaN,2,1,1,1,1,6,NaN,6,NaN,0,NaN,0,NaN,424.916666666667,NaN,0,NaN,424.916666666667,NaN,424.916666666667,NaN,393,NaN,556.5,NaN,556.5,NaN,393,NaN,556.5,NaN,556.5,NaN,72.8333333333333,NaN,0,NaN,27.0833333333333,NaN,0,NaN,0,NaN,162.5,NaN,162.5,NaN,0,NaN,120,NaN,120,NaN,120,NaN,120,NaN,NaN,NaN,0.0195,NaN,0.05099,NaN,0.03149,NaN,0.0195,NaN,-9.79591836734694,NaN,1,NaN,1.3608342623862e-16,NaN,0.15,NaN,10,NaN,0,NaN,1,NaN,0,NaN,0,NaN,0,NaN,0,NaN,0,NaN,1,NaN,1,NaN,1,NaN,0,NaN,0,NaN,6,NaN,0.9321039,0
sb_cb,fixed_packet,5,5,1,198,0.9,0.9,self_stable_validated,0.1,0.9,1,1,NaN,NaN,2,1,1,1,1,6,NaN,6,NaN,0,NaN,0,NaN,364,NaN,0,NaN,364,NaN,364,NaN,361,NaN,370,NaN,370,NaN,361,NaN,370,NaN,370,NaN,0,NaN,34,NaN,0,NaN,5,NaN,0,NaN,162.5,NaN,162.5,NaN,0,NaN,120,NaN,120,NaN,120,NaN,120,NaN,NaN,NaN,0.0195,NaN,0.04368,NaN,0.02418,NaN,0.0195,NaN,-1.32973213168013,NaN,1,NaN,1.58857461170037e-16,NaN,0.15,NaN,10,NaN,0,NaN,1,NaN,0,NaN,NaN,NaN,0,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,1,NaN,0,NaN,0,NaN,6,NaN,0.5415122,0
unslotted,fixed_packet,5,5,1,198,NaN,0.9,validation_failed,0.1,0.9,1,1,NaN,NaN,2,1,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6325053,0
