protocol,load_mode,lambda_base,lambda_effective,M,Tp_us,best_q,stable_fraction,n_arrived,n_arrived_ci95,n_completed,n_completed_ci95,n_censored,n_censored_ci95,final_backlog,final_backlog_ci95,mean_delay_us,mean_delay_us_ci95,mean_queue_delay_us,mean_queue_delay_us_ci95,mean_access_delay_us,mean_access_delay_us_ci95,conditional_mean_delay_us,conditional_mean_delay_us_ci95,p50_delay_us,p50_delay_us_ci95,p95_delay_us,p95_delay_us_ci95,p99_delay_us,p99_delay_us_ci95,conditional_p50_delay_us,conditional_p50_delay_us_ci95,conditional_p95_delay_us,conditional_p95_delay_us_ci95,conditional_p99_delay_us,conditional_p99_delay_us_ci95,mean_boundary_wait_us,mean_boundary_wait_us_ci95,mean_difs_wait_us,mean_difs_wait_us_ci95,mean_probability_wait_us,mean_probability_wait_us_ci95,mean_busy_nav_wait_us,mean_busy_nav_wait_us_ci95,mean_collision_delay_us,mean_collision_delay_us_ci95,mean_control_delay_us,mean_control_delay_us_ci95,mean_data_delay_us,mean_data_delay_us_ci95,mean_other_access_delay_us,mean_other_access_delay_us_ci95,arrival_rate_pkt_s,arrival_rate_pkt_s_ci95,goodput_pkt_s,goodput_pkt_s_ci95,normalized_offered_units_s,normalized_offered_units_s_ci95,normalized_goodput_units_s,normalized_goodput_units_s_ci95,goodput_bit_s,goodput_bit_s_ci95,payload_airtime,payload_airtime_ci95,mean_system_packets,mean_system_packets_ci95,mean_waiting_packets,mean_waiting_packets_ci95,mean_service_packets,mean_service_packets_ci95,backlog_slope_pkt_s,backlog_slope_pkt_s_ci95,completion_ratio,completion_ratio_ci95,little_relative_error,little_relative_error_ci95,jain_fairness,jain_fairness_ci95,attempts_total,attempts_total_ci95,retransmissions_completed_cohort,retransmissions_completed_cohort_ci95,mean_attempts_completed,mean_attempts_completed_ci95,collision_waste_us_total,collision_waste_us_total_ci95,collision_channel_time_us_total,collision_channel_time_us_total_ci95,collision_tx_airtime_us_total,collision_tx_airtime_us_total_ci95,collision_channel_time_us_measure,collision_channel_time_us_measure_ci95,collision_tx_airtime_us_measure,collision_tx_airtime_us_measure_ci95,condition_elapsed_s,timeout_exceeded
s7_clean,fixed_packet,5,5,2,380,1,1,19,0,19,0,0,0,0,0,617.157894736842,283.548989902004,0,0,617.157894736842,283.548989902004,617.157894736842,283.548989902004,582.5,19.059307104262,851.975,1686.43102360879,939.5,1454.860442292,582.5,19.059307104262,851.975,1686.43102360879,939.5,1454.860442292,4.10526315789474,6.68747617693405,36,0,0,0,35.0526315789474,276.86151372507,0,0,162,0,380,0,0,0,190,0,190,0,380,0,380,0,NaN,NaN,0.0722,0,0.11726,0.0538743080813807,0.04506,0.0538743080813807,0.0722,0,-0.324032403240326,19.5186823429986,1,0,1.75615750106789e-16,6.71207825008049e-16,0.376695652173913,0.199432169989525,22.5,6.35310236808735,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.4231219,0
s7_busy,fixed_packet,5,5,2,380,0.5,1,19,0,19,0,0,0,0,0,1730.07894736842,1424.09805187811,0,0,1730.07894736842,1424.09805187811,1730.07894736842,1424.09805187811,1183.5,590.838520232123,4372.225,9455.6399095428,4804,8475.03855902852,1183.5,590.838520232123,4372.225,9455.6399095428,4804,8475.03855902852,4.10526315789474,6.68747617693405,66.3157894736842,48.1498284739252,13.5,39.1217356350642,967.736842105263,1113.46478345952,136.421052631579,216.674228132663,162,0,380,0,0,0,190,0,195,190.59307104262,380,0,390,381.186142085241,NaN,NaN,0.075375,0.056224955957573,0.350905,0.0272548091590945,0.27553,0.0289701467984784,0.075375,0.056224955957573,-4.13441344134414,27.9818610151582,1,0,0.0664146380161449,0.798337341477653,0.404590909090909,0.462621363348906,48,12.7062047361747,16,25.4124094723494,1.84210526315789,1.33749523538681,9891,8004.90898379006,4536,4002.45449189503,9891,8004.90898379006,3685.5,2801.71814432652,8095.5,4402.69994108453,10.2607,0
sf_cf,fixed_packet,5,5,3,570,0.5,1,19,0,19,0,0,0,0,0,1397.36842105263,193.936809131086,0,0,1397.36842105263,193.936809131086,1397.36842105263,193.936809131086,1417.5,285.889606563931,2143.25,1327.79839493025,2217.5,984.730867053539,1417.5,285.889606563931,2143.25,1327.79839493025,2217.5,984.730867053539,287.368421052632,956.309093301569,0,0,540,762.372284170482,0,0,0,0,0,0,570,0,0,0,190,0,185,63.5310236808735,570,0,555,190.59307104262,NaN,NaN,0.10545,0.0362126834980979,0.2613,0.0902140536268406,0.15585,0.0540013701287427,0.10545,0.0362126834980979,-2.23822382238224,35.606346305392,1,0,0.0165224232887493,0.209937293044586,0.380286561264822,0.153805343891443,22.5,6.35310236808735,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.185642,0
sf_cb,fixed_packet,5,5,3,570,0.5,1,19,0,19,0,0,0,0,0,1187.36842105263,1203.74571184813,0,0,1187.36842105263,1203.74571184813,1187.36842105263,1203.74571184813,1110,1207.0894499366,1879.25,1982.16793884325,1917.5,2382.41338803275,1110,1207.0894499366,1879.25,1982.16793884325,1917.5,2382.41338803275,132.368421052632,130.405785450214,0,0,250,1143.55842625572,45,190.59307104262,0,0,190,0,570,0,0,0,190,0,185,63.5310236808735,570,0,555,190.59307104262,NaN,NaN,0.10545,0.0362126834980979,0.22235,0.187416519858577,0.1169,0.223629203356675,0.10545,0.0362126834980979,-0.0120012001200153,2.13485588126547,1,0,0.0137072964993675,0.174167715700412,0.380286561264822,0.153805343891443,22.5,6.35310236808735,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1583782,0
sb_cf,fixed_packet,5,5,3,570,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.3983771,0
sb_cb,fixed_packet,5,5,3,570,0.5,1,19,0,19,0,0,0,0,0,848.157894736842,207.311761484956,0,0,848.157894736842,207.311761484956,848.157894736842,207.311761484956,777.5,31.7655118404367,1278.625,1100.67498527113,1322.5,1429.44803281965,777.5,31.7655118404367,1278.625,1100.67498527113,1322.5,1429.44803281965,0,0,15,0,3.02631578947368,11.7030833096346,70.1315789473684,219.01484479459,0,0,190,0,570,0,0,0,190,0,185,63.5310236808735,570,0,555,190.59307104262,NaN,NaN,0.107325,0.0123885496177703,0.160175,0.0270006850643713,0.05285,0.0393892346821415,0.107325,0.0123885496177703,-0.822082208220825,16.3926433740028,1,0,0.00600739371534216,0.0763311744779444,0.380286561264822,0.153805343891443,23,12.7062047361747,0,0,1,0,10,127.062047361747,10,127.062047361747,10,127.062047361747,0,0,0,0,4.3531608,0
s7_clean,fixed_packet,5,5,3,570,1,1,19,0,19,0,0,0,0,0,841.973684210526,220.352340029977,0,0,841.973684210526,220.352340029977,841.973684210526,220.352340029977,773,12.7062047361747,1273.5,1146.09966720296,1318.5,1454.860442292,773,12.7062047361747,1273.5,1146.09966720296,1318.5,1454.860442292,4.10526315789474,6.68747617693405,36,0,0,0,69.8684210526316,213.664863853043,0,0,162,0,570,0,0,0,190,0,185,63.5310236808735,570,0,555,190.59307104262,NaN,NaN,0.107355,0.012007363475685,0.15903,0.0298595811300104,0.051675,0.0418669446056954,0.107355,0.012007363475685,-0.888088808880891,15.553949992077,1,0,0.00585574420622144,0.0744042847669183,0.380286561264822,0.153805343891443,22.5,6.35310236808735,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.6482982,0
s7_busy,fixed_packet,5,5,3,570,0.5,1,19,0,19,0,0,0,0,0,3338.52631578947,6318.99623958498,0,0,3338.52631578947,6318.99623958498,3338.52631578947,6318.99623958498,2505.5,6283.21824203839,10881.5,2432.60289674068,14337.5,17235.966724621,2505.5,6283.21824203839,10881.5,2432.60289674068,14337.5,17235.966724621,4.10526315789474,6.68747617693405,95.6842105263158,156.486942540257,27,90.2809283886097,2211.15789473684,5374.7246034019,268.578947368421,704.191241431156,162,0,570,0,0,0,190,0,185,63.5310236808735,570,0,555,190.59307104262,NaN,NaN,0.10545,0.0362126834980979,0.62613,1.30467310231042,0.52068,1.26846041881232,0.10545,0.0362126834980979,-2.5022502250225,35.7588360111967,1,0,0.015646193523737,0.198803738254411,0.380286561264822,0.153805343891443,55.5,69.8841260489608,31.5,82.5903307851355,2.65789473684211,4.34685951500713,7308,4002.45449189503,3339,1600.98179675801,7308,4002.45449189503,2866.5,2801.71814432652,6300,5603.43628865304,9.1958076,0
sf_cf,fixed_packet,5,5,4,760,0.5,1,19,0,19,0,0,0,0,0,2207.36842105263,1203.74571184813,0,0,2207.36842105263,1203.74571184813,2207.36842105263,1203.74571184813,2350,4383.64063398027,4345.125,1882.10657654588,4830,190.59307104262,2350,4383.64063398027,4345.125,1882.10657654588,4830,190.59307104262,407.368421052632,829.247045939822,0,0,960,1016.49637889398,0,0,80,1016.49637889398,0,0,760,0,0,0,190,0,180,0,760,0,720,0,NaN,NaN,0.1402,0.043201096102994,0.4148,0.180428107253681,0.2594,0.0304948913668194,0.1554,0.149933215886861,-2.60426042604261,56.8786602651445,1,0,0.0107887120368399,0.111709236029296,0.368181818181818,0,24.5,19.059307104262,2,25.4124094723494,1.10526315789474,1.33749523538681,760,9656.71559949277,760,9656.71559949277,1520,19313.4311989855,760,9656.71559949277,1520,19313.4311989855,0.1841863,0
sf_cb,fixed_packet,5,5,4,760,0.5,1,19,0,19,0,0,0,0,0,1377.36842105263,60.1872855924074,0,0,1377.36842105263,60.1872855924074,1377.36842105263,60.1872855924074,1150,889.434331532229,2569.375,2796.95331755045,2777.5,2954.19260116062,1150,889.434331532229,2569.375,2796.95331755045,2777.5,2954.19260116062,137.368421052632,60.1872855924065,0,0,200,127.062047361747,80,0,10,127.062047361747,190,0,760,0,0,0,190,0,185,63.5310236808735,760,0,740,254.124094723494,NaN,NaN,0.1406,0.0482835779974638,0.25655,0.0540013701287421,0.11595,0.00571779213127834,0.1406,0.0482835779974638,0.798079807980798,48.7204610045942,1,0,0.020412207689259,0.259361690017041,0.380286561264822,0.153805343891443,23.5,19.059307104262,1,12.7062047361747,1.05263157894737,0.668747617693406,95,1207.0894499366,95,1207.0894499366,190,2414.17889987319,95,1207.0894499366,190,2414.17889987319,0.1626399,0
sb_cf,fixed_packet,5,5,4,760,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5245873,0
sb_cb,fixed_packet,5,5,4,760,1,1,19,0,19,0,0,0,0,0,1074.34210526316,212.327368617656,0,0,1074.34210526316,212.327368617656,1074.34210526316,212.327368617656,965,0,1705,511.424740631031,1772.5,540.013701287425,965,0,1705,511.424740631031,1772.5,540.013701287425,0,0,15,0,0,0,109.342105263158,212.327368617656,0,0,190,0,760,0,0,0,190,0,185,63.5310236808735,760,0,740,254.124094723494,NaN,NaN,0.1425,0.0241417889987319,0.202225,0.0162004110386227,0.059725,0.0403422000373546,0.1425,0.0241417889987319,-0.582058205820586,9.83558602440164,1,0,0.0093366093366094,0.118632869772639,0.380286561264822,0.153805343891443,23,12.7062047361747,0,0,1,0,10,127.062047361747,10,127.062047361747,10,127.062047361747,0,0,0,0,4.6715671,0
s7_clean,fixed_packet,5,5,4,760,0.5,1,19,0,19,0,0,0,0,0,1081,205.305518631875,0,0,1081,205.305518631875,1081,205.305518631875,967.5,31.7655118404367,1729.625,423.434272833021,1800.5,146.121354466009,967.5,31.7655118404367,1729.625,423.434272833021,1800.5,146.121354466009,4.10526315789474,6.68747617693405,36,0,7.81578947368421,3.00936427962032,111.078947368421,201.627406734562,0,0,162,0,760,0,0,0,190,0,185,63.5310236808735,760,0,740,254.124094723494,NaN,NaN,0.142505,0.024078257975051,0.203495,0.0149297905650052,0.06099,0.0390080485400562,0.142505,0.024078257975051,-0.192019201920195,14.7915014630536,1,0,0.00925880685982324,0.117644295573611,0.380286561264822,0.153805343891443,22.5,6.35310236808735,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.7599674,0
s7_busy,fixed_packet,5,5,4,760,0.5,1,19,0,19,0,0,0,0,0,4480.3947368421,6052.50031393416,140.236842105263,1781.87802734408,4340.15789473684,4270.62228659008,4480.3947368421,6052.50031393416,2907,3341.73184561394,13266.325,15123.8778423503,14374,13468.5770203452,2907,3341.73184561394,13266.325,15123.8778423503,14374,13468.5770203452,4.07894736842105,6.35310236808734,103.263157894737,132.412028303294,24.3947368421053,57.1779213127861,2983.73684210526,3478.82510724109,302.684210526316,595.854127364824,162,0,760,0,0,0,190,0,185,63.5310236808735,760,0,740,254.124094723494,NaN,NaN,0.139465,0.0627051203730221,0.79863,1.89792580144241,0.659165,1.83522068106939,0.139465,0.0627051203730221,-21.4881488148815,517.168837236562,1,0,0.0891552788237592,1.04945751142622,0.380286561264822,0.153805343891443,61,63.5310236808735,35.5,69.8841260489608,2.86842105263158,3.67811189731373,7560,17610.7997643381,3402,6403.92718703205,7560,17610.7997643381,2929.5,6804.17263622155,6457.5,18011.0452135276,8.1486044,0
sf_cf,fixed_packet,5,5,5,950,0.5,1,19,0,19,0,0,0,0,0,4712.36842105263,29856.2373919221,105.789473684211,1344.18271156374,4606.57894736842,28512.0546803583,4712.36842105263,29856.2373919221,2827.5,10768.5085139081,12674.25,99981.9485177747,13702.5,105556.795845771,2827.5,10768.5085139081,12674.25,99981.9485177747,13702.5,105556.795845771,431.578947368421,240.749142369626,0,0,2150,17153.3763938358,0,0,1075,11117.9291441529,0,0,950,0,0,0,190,0,185,63.5310236808735,950,0,925,317.655118404367,NaN,NaN,0.17725,0.0412951653925678,0.8921,5.63138993907262,0.5106,3.56027856707615,0.3815,2.07111137199648,-68.3108310831084,794.928836359781,1,0,0.00243390998277547,0.0309257585505646,0.380286561264822,0.153805343891443,44,216.00548051497,21.5,222.358582883057,2.13157894736842,11.7030833096346,7600,72425.3669961957,7600,72425.3669961957,20425,211240.653738904,7600,72425.3669961957,20425,211240.653738904,0.1952949,0
sf_cb,fixed_packet,5,5,5,950,0.5,1,19,0,19,0,0,0,0,0,1632.36842105263,1528.08830642943,0,0,1632.36842105263,1528.08830642943,1632.36842105263,1528.08830642943,1457.5,476.482677606551,2858.625,5363.60667425775,3060,5463.66803655512,1457.5,476.482677606551,2858.625,5363.60667425775,3060,5463.66803655512,197.368421052632,187.249332954153,0,0,210,1270.62047361747,75,317.655118404367,10,127.062047361747,190,0,950,0,0,0,190,0,185,63.5310236808735,950,0,925,317.655118404367,NaN,NaN,0.17755,0.069248815812152,0.3072,0.359585594033744,0.12965,0.290336778221592,0.17755,0.069248815812152,-0.294029402940292,39.876058067923,1,0,0.0187849434039091,0.144004228530276,0.380286561264822,0.153805343891443,23.5,19.059307104262,1,12.7062047361747,1.05263157894737,0.668747617693406,95,1207.0894499366,95,1207.0894499366,190,2414.17889987319,95,1207.0894499366,190,2414.17889987319,0.1651365,0
sb_cf,fixed_packet,5,5,5,950,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5442482,0
sb_cb,fixed_packet,5,5,5,950,1,1,19,0,19,0,0,0,0,0,1314.47368421053,210.655499573422,0,0,1314.47368421053,210.655499573422,1314.47368421053,210.655499573422,1155,0,2152.375,344.655803468739,2275,1016.49637889398,1155,0,2152.375,344.655803468739,2275,1016.49637889398,0,0,17.3684210526316,30.0936427962032,0,0,127.894736842105,611.904070189466,29.2105263157895,371.15492781984,190,0,950,0,0,0,190,0,185,63.5310236808735,950,0,925,317.655118404367,NaN,NaN,0.17765,0.0362126834980978,0.2469,0.00381186142085234,0.06925,0.0400245449189501,0.17765,0.0362126834980978,-1.26612661266127,38.5036507156808,1,0,0.0115291262135923,0.146491438099102,0.380286561264822,0.153805343891443,26,50.8248189446988,3,38.1186142085241,1.15789473684211,2.00624285308022,70,889.434331532229,70,889.434331532229,70,889.434331532229,60,762.372284170482,60,762.372284170482,4.4605881,0
s7_clean,fixed_packet,5,5,5,950,0.5,1,19,0,19,0,0,0,0,0,1319.07894736842,268.502168503901,0,0,1319.07894736842,268.502168503901,1319.07894736842,268.502168503901,1159.5,19.059307104262,2148.675,114.03818750717,2256,597.191622600211,1159.5,19.059307104262,2148.675,114.03818750717,2256,597.191622600211,4.10526315789474,6.68747617693405,36,0,8.05263157894737,36.1123713554439,158.921052631579,225.702320971524,0,0,162,0,950,0,0,0,190,0,185,63.5310236808735,950,0,925,317.655118404367,NaN,NaN,0.177475,0.0384362693269285,0.2476,0.012579142688813,0.070125,0.0510154120157415,0.177475,0.0384362693269285,-1.38013801380138,39.9523029208253,1,0,0.0121686310792873,0.154617117852401,0.380286561264822,0.153805343891443,22.5,6.35310236808735,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.7294404,0
s7_busy,fixed_packet,5,5,5,950,0.5,1,19,0,19,0,0,0,0,0,3564.34210526316,5413.17759141927,0,0,3564.34210526316,5413.17759141927,3564.34210526316,5413.17759141927,3418,10609.6809547059,6992.025,2870.01399478345,7764,2719.12781354138,3418,10609.6809547059,6992.025,2870.01399478345,7764,2719.12781354138,4.10526315789474,6.68747617693405,70.1052631578947,48.1498284739252,16.1052631578947,12.0374571184813,2208.55263157895,5143.00355387113,153.473684210526,216.674228132663,162,0,950,0,0,0,190,0,190,127.062047361747,950,0,950,635.310236808735,NaN,NaN,0.18226,0.0980919005632687,0.678985,1.12659564293293,0.496725,1.02850374236966,0.18226,0.0980919005632687,-4.55445544554456,150.888563893728,1,0,0.0112227984857983,0.0143145495998456,0.392424242424242,0.308029205725447,44.5,31.7655118404367,18,25.4124094723494,1.94736842105263,1.33749523538681,5890.5,2001.22724594751,2646,1600.98179675801,5890.5,2001.22724594751,2321,2528.53474249876,5199,4383.64063398027,8.0399571,0
sf_cf,fixed_packet,5,5,6,1140,0.5,1,19,0,19,0,0,0,0,0,3107.36842105263,5911.7289404097,0,0,3107.36842105263,5911.7289404097,3107.36842105263,5911.7289404097,2592.5,8354.32961403486,6505.375,2901.77950662388,7037.5,3716.5648853311,2592.5,8354.32961403486,6505.375,2901.77950662388,7037.5,3716.5648853311,557.368421052632,1718.68137747205,0,0,1260,3811.86142085241,0,0,150,381.186142085241,0,0,1140,0,0,0,190,0,190,127.062047361747,1140,0,1140,762.372284170482,NaN,NaN,0.2181,0.12579142688813,0.5945,1.28205605788003,0.3479,1.0838392639957,0.2466,0.198216793884325,-7.36273627362736,40.333527185337,1,0,0.0204444907470206,0.0435398758718687,0.392424242424242,0.308029205725447,25,12.7062047361747,2.5,6.35310236808735,1.13157894736842,0.334373808846702,1140,0,1140,0,2850,7242.53669961958,1140,0,2850,7242.53669961958,0.1787739,0
sf_cb,fixed_packet,5,5,6,1140,0.5,1,19,0,19,0,0,0,0,0,1982.36842105263,1267.276735529,0,0,1982.36842105263,1267.276735529,1982.36842105263,1267.276735529,1670,1905.9307104262,3605.625,1901.16588365015,4072.5,7147.24016409827,1670,1905.9307104262,3605.625,1901.16588365015,4072.5,7147.24016409827,187.368421052632,956.309093301569,0,0,275,1080.02740257485,150,1143.55842625572,40,0,190,0,1140,0,0,0,190,0,185,63.5310236808735,1140,0,1110,381.186142085241,NaN,NaN,0.2124,0.0533660598919337,0.37245,0.187416519858577,0.16005,0.24078257975051,0.2124,0.0533660598919337,-1.17011701170117,21.2723139597524,1,0,0.0108471074380166,0.137825567902722,0.380286561264822,0.153805343891443,26.5,6.35310236808735,4,0,1.21052631578947,0,380,0,380,0,760,0,380,0,760,0,0.1620733,0
sb_cf,fixed_packet,5,5,6,1140,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4184932,0
sb_cb,fixed_packet,5,5,6,1140,1,1,19,0,19,0,0,0,0,0,1553.02631578947,229.046059059991,0,0,1553.02631578947,229.046059059991,1553.02631578947,229.046059059991,1345,0,2569.5,816.373654299227,2722.5,1874.16519858577,1345,0,2569.5,816.373654299227,2722.5,1874.16519858577,0,0,15.3947368421053,5.01560713270053,0,0,206.447368421053,249.108487590793,1.18421052631579,15.0468213981016,190,0,1140,0,0,0,190,0,185,63.5310236808735,1140,0,1110,381.186142085241,NaN,NaN,0.2128,0.0482835779974638,0.291275,0.00476482677606569,0.078475,0.0435187512213981,0.2128,0.0482835779974638,-2.58625862586259,14.1052977869326,1,0,0.0130629082158817,0.165979986240852,0.380286561264822,0.153805343891443,23.5,19.059307104262,0.5,6.35310236808735,1.02631578947368,0.334373808846702,20,254.124094723494,20,254.124094723494,20,254.124094723494,10,127.062047361747,10,127.062047361747,4.7613194,0
s7_clean,fixed_packet,5,5,6,1140,0.2,1,19,0,19,0,0,0,0,0,1586.76315789474,400.914196807197,0,0,1586.76315789474,400.914196807197,1586.76315789474,400.914196807197,1371.5,133.415149729834,2638.15,511.424740631034,2774.5,1912.28381279429,1371.5,133.415149729834,2638.15,511.424740631034,2774.5,1912.28381279429,4.10526315789474,6.68747617693405,36,0,31.7368421052632,96.2996569478503,212.921052631579,297.927063682412,0,0,162,0,1140,0,0,0,190,0,185,63.5310236808735,1140,0,1110,381.186142085241,NaN,NaN,0.21267,0.0499353846131664,0.297555,0.0262383127802009,0.084885,0.0761736973933673,0.21267,0.0499353846131664,-2.58625862586259,14.1052977869326,1,0,0.0131166143782125,0.16666238773502,0.380286561264822,0.153805343891443,23.5,19.059307104262,0,0,1,0,63,800.490898379006,31.5,400.245449189503,63,800.490898379006,0,0,0,0,1.8278152,0
s7_busy,fixed_packet,5,5,6,1140,0.5,1,19,0,19,0,0,0,0,0,5417.44736842105,3691.82122347644,0,0,5417.44736842105,3691.82122347644,5417.44736842105,3691.82122347644,4159.5,7858.78762932405,13410.475,119.120669401626,14384.5,6499.22372255336,4159.5,7858.78762932405,13410.475,119.120669401626,14384.5,6499.22372255336,4.10526315789474,6.68747617693405,91.8947368421053,108.337114066332,22.9736842105263,15.0468213981016,3744.94736842105,3087.60775089045,251.526315789474,487.517013298492,162,0,1140,0,0,0,190,0,190,127.062047361747,1140,0,1140,762.372284170482,NaN,NaN,0.214295,0.115562932075509,1.043995,1.05302671751048,0.8297,0.93746378543497,0.214295,0.115562932075509,-12.4812481248125,245.050957228116,1,0,0.0255487283942159,0.15289689311684,0.392424242424242,0.308029205725447,58.5,95.2965355213102,29.5,57.1779213127861,2.55263157894737,3.00936427962032,6993,12807.8543740641,3150,5603.43628865304,6993,12807.8543740641,2425.5,4402.69994108453,5512.5,10006.1362297376,8.0044103,0
sf_cf,fixed_packet,15,15,1,190,0.2,1,50,63.5310236808735,50,63.5310236808735,0,0,0,0,1188.58585858586,74.4403913836489,0.727272727272727,9.24087617176342,1187.85858585859,83.6812675554126,1188.58585858586,74.4403913836489,917.5,1365.91700913878,3026.875,23.8241338803276,3632.375,1621.62937945429,917.5,1365.91700913878,3026.875,23.8241338803276,3632.375,1621.62937945429,96.6060606060606,0.77007301431364,0,0,865.555555555556,107.296839994364,0,0,35.6969696969697,190.208034535464,0,0,190,0,0,0,500,635.310236808734,495,698.841260489608,500,635.310236808734,495,698.841260489608,NaN,NaN,0.0938,0.135956390677069,0.58535,0.827809238561781,0.47445,0.764278214880908,0.1109,0.0635310236808735,0.61206120612061,32.7852867480055,1,0,0.0166282199154171,0.211281566643428,0.551688516428808,0.325298661744665,75,88.9434331532229,9,38.1186142085241,1.18787878787879,1.0010949186077,855,3621.26834980979,855,3621.26834980979,1710,7242.53669961958,855,3621.26834980979,1710,7242.53669961958,0.2018667,0
sf_cb,fixed_packet,15,15,1,190,0.2,1,50,63.5310236808735,50,63.5310236808735,0,0,0,0,1478.19191919192,1866.7853321986,16.6616161616162,138.292278820487,1461.5303030303,2005.07761101908,1478.19191919192,1866.7853321986,1265,2668.30299459669,3162.5,1000.61362297376,3778.25,3980.21863360673,1265,2668.30299459669,3162.5,1000.61362297376,3778.25,3980.21863360673,111.954545454545,0.57755476073523,0,0,868.242424242424,1682.60953627525,97.1111111111111,268.24209998591,4.22222222222222,53.648419997182,190,0,190,0,0,0,500,635.310236808734,505,571.779213127861,500,635.310236808734,505,571.779213127861,NaN,NaN,0.0957,0.111814601678337,0.73465,0.0311302016036281,0.63895,0.142944803281966,0.0957,0.111814601678337,-1.38013801380138,106.590304357469,1,0,0.00393433726767054,0.0499904948241841,0.564165871501272,0.166758833627992,69,114.355842625572,1,12.7062047361747,1.02222222222222,0.282360105248327,285,1207.0894499366,285,1207.0894499366,570,2414.17889987319,95,1207.0894499366,190,2414.17889987319,0.1459488,0
sb_cf,fixed_packet,15,15,1,190,0.05,0,50,63.5310236808735,12,152.474456834096,38,216.00548051497,45.5,311.30201603628,NaN,NaN,NaN,NaN,NaN,NaN,308.958333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,260,NaN,566.5,NaN,570,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,500,635.310236808734,120,1524.74456834096,500,635.310236808734,120,1524.74456834096,NaN,NaN,0.0228,0.289701467984783,22.629825,220.644198209029,16.897025,175.88722733609,5.7328,44.7569708729386,535.211521152115,801.104669444869,0.266666666666667,3.38832126297992,NaN,NaN,0.4,NaN,7978.5,36104.6807578404,0,0,1,NaN,1510952.5,6895625.54481017,178715,461743.480112588,1510952.5,6895625.54481017,71187.5,366097.523961033,571000,4504667.23409233,4.1750873,0
