protocol,load_mode,lambda_base,lambda_effective,M,Tp_us,best_q,stable_fraction,n_arrived,n_arrived_ci95,n_completed,n_completed_ci95,n_censored,n_censored_ci95,final_backlog,final_backlog_ci95,mean_delay_us,mean_delay_us_ci95,mean_queue_delay_us,mean_queue_delay_us_ci95,mean_access_delay_us,mean_access_delay_us_ci95,conditional_mean_delay_us,conditional_mean_delay_us_ci95,p50_delay_us,p50_delay_us_ci95,p95_delay_us,p95_delay_us_ci95,p99_delay_us,p99_delay_us_ci95,conditional_p50_delay_us,conditional_p50_delay_us_ci95,conditional_p95_delay_us,conditional_p95_delay_us_ci95,conditional_p99_delay_us,conditional_p99_delay_us_ci95,mean_boundary_wait_us,mean_boundary_wait_us_ci95,mean_difs_wait_us,mean_difs_wait_us_ci95,mean_probability_wait_us,mean_probability_wait_us_ci95,mean_busy_nav_wait_us,mean_busy_nav_wait_us_ci95,mean_collision_delay_us,mean_collision_delay_us_ci95,mean_control_delay_us,mean_control_delay_us_ci95,mean_data_delay_us,mean_data_delay_us_ci95,mean_other_access_delay_us,mean_other_access_delay_us_ci95,arrival_rate_pkt_s,arrival_rate_pkt_s_ci95,goodput_pkt_s,goodput_pkt_s_ci95,normalized_offered_units_s,normalized_offered_units_s_ci95,normalized_goodput_units_s,normalized_goodput_units_s_ci95,goodput_bit_s,goodput_bit_s_ci95,payload_airtime,payload_airtime_ci95,mean_system_packets,mean_system_packets_ci95,mean_waiting_packets,mean_waiting_packets_ci95,mean_service_packets,mean_service_packets_ci95,backlog_slope_pkt_s,backlog_slope_pkt_s_ci95,completion_ratio,completion_ratio_ci95,little_relative_error,little_relative_error_ci95,jain_fairness,jain_fairness_ci95,attempts_total,attempts_total_ci95,retransmissions_completed_cohort,retransmissions_completed_cohort_ci95,mean_attempts_completed,mean_attempts_completed_ci95,collision_waste_us_total,collision_waste_us_total_ci95,collision_channel_time_us_total,collision_channel_time_us_total_ci95,collision_tx_airtime_us_total,collision_tx_airtime_us_total_ci95,collision_channel_time_us_measure,collision_channel_time_us_measure_ci95,collision_tx_airtime_us_measure,collision_tx_airtime_us_measure_ci95,condition_elapsed_s,timeout_exceeded
sb_cb,fixed_payload,15,3.75,4,760,0.05,1,13,25.4124094723494,13,25.4124094723494,0,0,0,0,1144.98484848485,970.099479781579,0,0,1144.98484848485,970.099479781579,1144.98484848485,970.099479781579,1057.5,476.482677606551,2024.625,6580.22577774647,2242.5,9116.70189820534,1057.5,476.482677606551,2024.625,6580.22577774647,2242.5,9116.70189820534,0,0,15.5,6.35310236808735,93.9242424242424,517.68158387233,79.3939393939394,367.709864334752,6.16666666666667,78.3549292064106,190,0,760,0,0,0,130,254.124094723494,130,254.124094723494,520,1016.49637889398,520,1016.49637889398,NaN,NaN,0.1022,0.236335408092849,0.1599,0.538107770576998,0.0577,0.301772362484149,0.1022,0.236335408092849,-0.720072007200718,8.99689264247589,1,0,0.0470951792336219,0.59840098942924,0.238628762541806,0.0754298107247829,16,63.5310236808735,0.5,6.35310236808735,1.03333333333333,0.42354015787249,30,381.186142085241,30,381.186142085241,30,381.186142085241,30,381.186142085241,30,381.186142085241,1.9965673,0
s7_clean,fixed_payload,15,3.75,4,760,0.025,1,13,25.4124094723494,13,25.4124094723494,0,0,0,0,1473.75454545455,2310.56557579729,0,0,1473.75454545455,2310.56557579729,1473.75454545455,2310.56557579729,1388.5,1238.85496177703,2424.8,7804.1509489585,2521.5,8748.22196085628,1388.5,1238.85496177703,2424.8,7804.1509489585,2521.5,8748.22196085628,3.68181818181818,4.04288332514649,36,0,438.381818181818,2274.64166967956,73.6909090909091,31.8810227925838,0,0,162,0,760,0,0,0,130,254.124094723494,130,254.124094723494,520,1016.49637889398,520,1016.49637889398,NaN,NaN,0.100165,0.210478281454734,0.19811,0.711547465225783,0.097945,0.501069183771049,0.100165,0.210478281454734,-0.558055805580557,7.85321984894081,1,0,0.0113533509110229,0.14425800111709,0.238628762541806,0.0754298107247829,14,38.1186142085241,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7109145,0
s7_busy,fixed_payload,15,3.75,4,760,0.05,1,13,25.4124094723494,13,25.4124094723494,0,0,0,0,12993.9181818182,30580.2539604559,0,0,12993.9181818182,30580.2539604559,12993.9181818182,30580.2539604559,9745.5,54757.3893105449,33694.875,88649.6021686988,36065.5,118085.11371564,9745.5,54757.3893105449,33694.875,88649.6021686988,36065.5,118085.11371564,3.68181818181818,4.04288332514649,64.0363636363636,142.771536853745,280.2,785.243452695596,11597.8363636364,29013.8099383899,126.163636363636,642.471915841851,162,0,760,0,0,0,130,254.124094723494,115,317.655118404367,520,1016.49637889398,460,1270.62047361747,NaN,NaN,0.0874,0.241417889987319,1.267745,0.845915580310829,1.180345,1.08733347029815,0.0874,0.241417889987319,3.28832883288329,354.843545407483,1,0,0.295861964110893,0.333524885036043,0.235,0.127062047361747,23.5,6.35310236808735,9.5,31.7655118404367,1.77878787878788,3.96587602371513,5670,9605.89078054807,2646,4002.45449189503,5670,9605.89078054807,1984.5,4402.69994108453,4221,10406.3816789271,4.2084914,0
sf_cf,fixed_payload,15,3,5,950,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0424651,0
sf_cb,fixed_payload,15,3,5,950,0.05,1,10,0,10,0,0,0,0,0,4957.5,933.90604810884,0,0,4957.5,933.90604810884,4957.5,933.90604810884,4053.75,13039.7426104993,12585,70328.8432147269,12585,70328.8432147269,4053.75,13039.7426104993,12585,70328.8432147269,12585,70328.8432147269,131.5,273.183401827756,0,0,3496,1207.0894499366,190,0,0,0,190,0,950,0,0,0,100,0,100,254.124094723494,500,0,500,1270.62047361747,NaN,NaN,0.09935,0.186145899384959,0.53435,0.749030769197499,0.435,0.562884869812539,0.09935,0.186145899384959,3.46234623462346,31.3366345428611,1,0,0.0896882031656117,0.792140505307876,0.2125,0.158827559202184,11,12.7062047361747,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.100328,0
sb_cf,fixed_payload,15,3,5,950,0.05,1,10,0,10,0,0,0,0,0,1321.75,1953.57897818686,0,0,1321.75,1953.57897818686,1321.75,1953.57897818686,1056.25,79.4137796010918,3077.5,11340.2877270359,3077.5,11340.2877270359,1056.25,79.4137796010918,3077.5,11340.2877270359,3077.5,11340.2877270359,0,0,18.75,28.5889606563931,115.5,114.355842625572,0,0,237.5,1810.63417490489,0,0,950,0,0,0,100,0,100,127.062047361747,500,0,500,635.310236808735,NaN,NaN,0.09825,0.0794137796010918,0.135675,0.112767567033551,0.013675,0.011117929144153,0.122,0.101649637889398,2.85028502850285,55.1250286483907,1,0,0.0498092088249511,0.369180614495427,0.213333333333333,0.148239055255372,13.5,6.35310236808735,2.5,19.059307104262,1.25,1.9059307104262,2375,18106.3417490489,1945,12642.6737124938,2375,18106.3417490489,1945,12642.6737124938,2375,18106.3417490489,0.51947,0
sb_cb,fixed_payload,15,3,5,950,0.05,1,10,0,10,0,0,0,0,0,1365,635.310236808735,0,0,1365,635.310236808735,1365,635.310236808735,1241.25,142.944803281965,2292.5,6257.80583256604,2292.5,6257.80583256604,1241.25,142.944803281965,2292.5,6257.80583256604,2292.5,6257.80583256604,0,0,15,0,128.25,339.890976692673,81.75,295.419260116062,0,0,190,0,950,0,0,0,100,0,105,63.5310236808735,500,0,525,317.655118404368,NaN,NaN,0.09975,0.0603544724968298,0.142325,0.137544666269091,0.042575,0.0771901937722613,0.09975,0.0603544724968298,-0.474047404740472,1.44865220514449,1,0,0.0380346065948417,0.483275498453917,0.225833333333333,0.307066614457555,11,12.7062047361747,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.793025,0
s7_clean,fixed_payload,15,3,5,950,0.05,1,10,0,10,0,0,0,0,0,1458.85,242.053200224129,0,0,1458.85,242.053200224129,1458.85,242.053200224129,1391.5,1391.32941861113,2198.5,3602.20904270553,2198.5,3602.20904270553,1391.5,1391.32941861113,2198.5,3602.20904270553,2198.5,3602.20904270553,3.5,3.81186142085241,36,0,199.8,331.63194361416,107.55,85.7668819691792,0,0,162,0,950,0,0,0,100,0,105,63.5310236808735,500,0,525,317.655118404368,NaN,NaN,0.09975,0.0603544724968298,0.15175,0.0503165707552517,0.052,0.0100379017415781,0.09975,0.0603544724968298,-1.5961596159616,3.6597529393122,1,0,0.0376661742983752,0.478594122263594,0.225833333333333,0.307066614457555,11,12.7062047361747,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6922654,0
s7_busy,fixed_payload,15,3,5,950,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.5013324,0
sf_cf,fixed_payload,15,2.5,6,1140,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0462275,0
sf_cb,fixed_payload,15,2.5,6,1140,0.025,1,7.5,6.35310236808735,7.5,6.35310236808735,0,0,0,0,8245.66964285714,20394.0258428432,0,0,8245.66964285714,20394.0258428432,8245.66964285714,20394.0258428432,5297.5,11657.9428454403,23067.5,79763.2002313367,23067.5,79763.2002313367,5297.5,11657.9428454403,23067.5,79763.2002313367,23067.5,79763.2002313367,192.723214285714,751.594699796048,0,0,6417.58928571429,20886.9585176529,305.357142857143,258.662024986413,0,0,190,0,1140,0,0,0,75,63.5310236808735,65,63.5310236808734,450,381.186142085241,390,381.18614208524,NaN,NaN,0.0741,0.0724253669961957,0.47375,0.172804384411976,0.39965,0.245229751408171,0.0741,0.0724253669961957,1.23612361236124,77.3122808429711,1,0,0.284705861735573,1.65423387710935,0.1325,0.540013701287424,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.092555,0
sb_cf,fixed_payload,15,2.5,6,1140,0.05,1,7.5,6.35310236808735,7.5,6.35310236808735,0,0,0,0,1254.24107142857,236.539614954681,0,0,1254.24107142857,236.539614954681,1254.24107142857,236.539614954681,1238.75,460.599921686333,1360,63.5310236808735,1360,63.5310236808735,1238.75,460.599921686333,1360,63.5310236808735,1360,63.5310236808735,0,0,15,0,99.2410714285714,236.539614954681,0,0,0,0,0,0,1140,0,0,0,75,63.5310236808735,75,63.5310236808735,450,381.186142085241,450,381.186142085241,NaN,NaN,0.0855,0.0724253669961958,0.093975,0.0619427480888516,0.008475,0.0104826189073442,0.0855,0.0724253669961958,-2.11821182118212,32.8615316009078,1,0,0,0,0.155681818181818,0.563115891716833,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5145425,0
sb_cb,fixed_payload,15,2.5,6,1140,0.025,1,7.5,6.35310236808735,7.5,6.35310236808735,0,0,0,0,1434.41964285714,364.736144882157,0,0,1434.41964285714,364.736144882157,1434.41964285714,364.736144882157,1432.5,540.013701287425,1540,381.186142085241,1540,381.186142085241,1432.5,540.013701287425,1540,381.186142085241,1540,381.186142085241,0,0,15,0,78.1696428571429,221.791341600192,11.25,142.944803281965,0,0,190,0,1140,0,0,0,75,63.5310236808735,75,63.5310236808735,450,381.186142085241,450,381.186142085241,NaN,NaN,0.0855,0.0724253669961958,0.107725,0.118485359164829,0.022225,0.0460599921686332,0.0855,0.0724253669961958,-3.58235823582358,39.1136095388996,1,0,0,0,0.155681818181818,0.563115891716833,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.5819996,0
s7_clean,fixed_payload,15,2.5,6,1140,0.05,1,7.5,6.35310236808735,7.5,6.35310236808735,0,0,0,0,1495.84821428571,422.821652247527,0,0,1495.84821428571,422.821652247527,1495.84821428571,422.821652247527,1499,419.304756293765,1634.5,1264.26737124938,1634.5,1264.26737124938,1499,419.304756293765,1634.5,1264.26737124938,1634.5,1264.26737124938,3.48214285714286,2.9496546708977,36,0,130.178571428571,118.4399798622,24.1875,307.331327056225,0,0,162,0,1140,0,0,0,75,63.5310236808735,75,63.5310236808735,450,381.186142085241,450,381.186142085241,NaN,NaN,0.0855,0.0724253669961958,0.112355,0.126744392243343,0.026855,0.0543190252471467,0.0855,0.0724253669961958,-2.88028802880288,42.5446279195048,1,0,0,0,0.155681818181818,0.563115891716833,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5473544,0
s7_busy,fixed_payload,15,2.5,6,1140,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.7196427,0
sf_cf,fixed_payload,30,30,1,190,0.05,1,119,63.5310236808735,119,63.5310236808735,0,0,0,0,4931.06465761177,6634.68646243521,576.290676287493,1051.84382521897,4354.77398132428,5582.84263721625,4931.06465761177,6634.68646243521,3926.25,9386.70874884906,13171.75,244.594441171363,20855.8,16449.4526514517,3926.25,9386.70874884906,13171.75,244.594441171363,20855.8,16449.4526514517,78.8331211092247,168.081264476584,0,0,4035.56451612903,5534.37191774835,0,0,50.3763440860215,216.551983944483,0,0,190,0,0,0,1190,635.310236808735,1240,635.310236808735,1190,635.310236808735,1240,635.310236808735,NaN,NaN,0.23535,0.123885496177703,6.136325,12.102342356088,5.837325,11.6525427084274,0.299,0.449799647660584,-29.4209420942094,354.614810848776,1,0,0.0382611482437866,0.0996133834925995,0.765396525184063,0.00970367532326038,177,190.59307104262,32,152.474456834096,1.26513865308432,1.13974728391833,3135,13277.9839493026,3135,13277.9839493026,6555,30177.2362484149,3040,14485.0733992392,6365,32591.4151482881,0.1764528,0
sf_cb,fixed_payload,30,30,1,190,0.05,1,119,63.5310236808735,119,63.5310236808735,0,0,0,0,9216.3603565365,2997.09491808603,1931.53331918506,463.687486292216,7284.82703735144,2533.40743179381,9216.3603565365,2997.09491808603,6318.75,3160.66842812346,30954,13582.9328629708,39063.95,8822.5532585632,6318.75,3160.66842812346,30954,13582.9328629708,39063.95,8822.5532585632,111.708757781551,52.9649910921826,0,0,5279.09946236559,1875.01911019438,1430.57795698925,479.727541719284,83.4408602150538,125.695788787965,190,0,190,0,0,0,1190,635.310236808735,1165,190.59307104262,1190,635.310236808735,1165,190.59307104262,NaN,NaN,0.2211,0.0393892346821416,10.834625,0.4297873752011,10.613525,0.469176609883241,0.2211,0.0393892346821416,55.4875487548755,578.927168087456,1,0,0.0197819490061622,0.142744960278151,0.738682856871948,0.0545689717696971,204.5,19.059307104262,52,50.8248189446988,1.43916242218449,0.66155678309455,5510,4828.35779974638,5510,4828.35779974638,11780,9656.71559949277,4750,0,10165,1207.0894499366,0.1725829,0
sb_cf,fixed_payload,30,30,1,190,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8015193,0
sb_cb,fixed_payload,30,30,1,190,0.05,1,119,63.5310236808735,119,63.5310236808735,0,0,0,0,866.818760611205,2855.25570562364,14.4736842105263,165.515035379118,852.345076400679,2689.74067024452,866.818760611205,2855.25570562364,616.25,1127.6756703355,2520.25,15873.2262666662,3771.20000000001,22235.8582883058,616.25,1127.6756703355,2520.25,15873.2262666662,3771.20000000001,22235.8582883058,0,0,23.4475806451613,75.5711773623293,147.361346915676,543.824843624817,214.012096774194,1289.83348481128,87.524052065648,780.51116444609,190,0,190,0,0,0,1190,635.310236808735,1190,635.310236808735,1190,635.310236808735,1190,635.310236808735,NaN,NaN,0.2261,0.12070894499366,1.04275,3.94845312176629,0.80715,3.75531880977643,0.2356,0.193134311989855,-8.38283828382838,109.106384503246,1,0,7.58349060536309e-17,9.63573842466008e-16,0.780093214891006,0.22130598249655,215.5,667.075748649171,69,635.310236808735,1.56317204301075,5.03807849082196,2210,18423.9968674533,2030,16772.1902517506,2210,18423.9968674533,1950,16772.1902517506,2130,18423.9968674533,7.9074769,0
s7_clean,fixed_payload,30,30,1,190,0.05,1,119,63.5310236808735,119,63.5310236808735,0,0,0,0,782.230758347482,859.040471391523,3.49462365591398,27.598423190401,778.736134691568,886.638894581924,782.230758347482,859.040471391523,628.75,562.24955957573,1597.6,3313.77819519436,2662.69,5261.51231920259,628.75,562.24955957573,1597.6,3313.77819519436,2662.69,5261.51231920259,4.29258630447085,2.07815119906875,36.8709677419355,11.066694447636,160.40513582343,139.231636065982,221.248089983022,688.618590253013,3.91935483870968,49.8001250143621,162,0,190,0,0,0,1190,635.310236808735,1190,635.310236808735,1190,635.310236808735,1190,635.310236808735,NaN,NaN,0.2261,0.12070894499366,0.934235,1.51921736928073,0.708135,1.39850842428707,0.2261,0.12070894499366,-7.62676267626763,179.709118290812,1,0,1.05354244128407e-16,1.33865259572047e-15,0.780093214891006,0.22130598249655,145.5,69.8841260489608,3,38.1186142085241,1.0241935483871,0.307408179101,189,2401.47269513702,94.5,1200.73634756851,189,2401.47269513702,94.5,1200.73634756851,189,2401.47269513702,2.9249036,0
s7_busy,fixed_payload,30,30,1,190,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.0546682,0
sf_cf,fixed_payload,30,15,2,380,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.1070875,0
sf_cb,fixed_payload,30,15,2,380,0.05,1,65.5,44.4717165766114,65.5,44.4717165766114,0,0,0,0,6175.44413277232,4334.96024697094,349.886629266012,2786.55861441221,5825.55750350631,1548.40163255873,6175.44413277232,4334.96024697094,4140,1461.21354466009,18312.375,19207.0167343201,24644.075,58523.8260494655,4140,1461.21354466009,18312.375,19207.0167343201,24644.075,58523.8260494655,129.887798036466,180.969858479459,0,0,3867.48597475456,1907.1336119966,1227.27208976157,59.2540403194681,30.9116409537167,237.016161277873,190,0,380,0,0,0,655,444.717165766115,650,254.124094723494,1310,889.43433153223,1300,508.248189446988,NaN,NaN,0.247,0.0965671559949276,4.067675,1.51235601872319,3.820675,1.60892317471812,0.247,0.0965671559949276,-60.7500750075008,70.1452646701514,1,0,0.0272341050086603,0.0982668580259907,0.645579376660306,0.14662742529108,84.5,133.415149729834,11,88.9434331532229,1.16269284712482,1.24745348040986,1045,8449.62614955617,1045,8449.62614955617,2090,16899.2522991123,1045,8449.62614955617,2090,16899.2522991123,0.1139452,0
sb_cf,fixed_payload,30,15,2,380,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.3745553,0
sb_cb,fixed_payload,30,15,2,380,0.05,1,65.5,44.4717165766114,65.5,44.4717165766114,0,0,0,0,1029.79371201496,50.7817520983517,6.13487611033193,42.9628918907824,1023.65883590463,7.81886020756845,1029.79371201496,50.7817520983517,752.5,603.544724968298,2490.5,1480.27285176438,5711.925,7624.67580706007,752.5,603.544724968298,2490.5,1480.27285176438,5711.925,7624.67580706007,0,0,21.2850631136045,3.00725392598805,142.300724637681,66.0630572333721,211.829125759701,62.8330437573108,78.2439223936419,118.069986857126,190,0,380,0,0,0,655,444.717165766115,655,444.717165766115,1310,889.43433153223,1310,889.43433153223,NaN,NaN,0.2489,0.168992522991123,0.674375,0.424704893306639,0.415975,0.231570581316783,0.2584,0.193134311989855,-6.04260426042605,4.80342573284737,1,0,0,0,0.648590488091738,0.207792774087067,101,76.2372284170482,27.5,31.7655118404367,1.41900420757363,0.200483595065869,1420,3049.48913668193,1327.5,2890.66157747974,1420,3049.48913668193,1327.5,2890.66157747974,1420,3049.48913668193,4.0683822,0
s7_clean,fixed_payload,30,15,2,380,0.05,1,65.5,44.4717165766114,65.5,44.4717165766114,0,0,0,0,959.670640486208,212.640326245198,6.38709677419355,81.1557592826642,953.283543712015,293.796085527862,959.670640486208,212.640326245198,827,216.00548051497,1680.825,2.85889606563671,2703.035,1065.85998429402,827,216.00548051497,1680.825,2.85889606563671,2703.035,1065.85998429402,4.50374006545115,1.79692703725706,36.5217391304348,6.62932421017809,171.326086956522,110.212514994211,196.584151472651,369.34424440335,2.34782608695652,29.8319589458015,162,0,380,0,0,0,655,444.717165766115,655,444.717165766115,1310,889.43433153223,1310,889.43433153223,NaN,NaN,0.2489,0.168992522991123,0.62917,0.566061420996582,0.38027,0.397068898005459,0.2489,0.168992522991123,-3.91239123912392,47.7292779168639,1,0,8.23949878751675e-17,1.04692758517651e-15,0.648590488091738,0.207792774087067,74.5,57.1779213127861,1,12.7062047361747,1.01449275362319,0.184147894727169,63,800.490898379006,31.5,400.245449189503,63,800.490898379006,31.5,400.245449189503,63,800.490898379006,1.1701089,0
s7_busy,fixed_payload,30,15,2,380,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.9875152,0
sf_cf,fixed_payload,30,10,3,570,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0392387,0
sf_cb,fixed_payload,30,10,3,570,0.05,1,41.5,6.35310236808735,41.5,6.35310236808735,0,0,0,0,5873.41027874564,3391.88150908051,374.583333333333,1837.10543477192,5498.82694541231,1554.77607430858,5873.41027874564,3391.88150908051,4073.75,1858.28244266555,18064.875,76086.3422358061,27232.5,70678.2638449717,4073.75,1858.28244266555,18064.875,76086.3422358061,27232.5,70678.2638449717,166.193379790941,393.250395711051,0,0,3631.46051103368,1509.21230296951,927.491289198606,403.765112173914,13.6817653890825,56.0784878019325,190,0,570,0,0,0,415,63.5310236808735,390,0,1245,190.59307104262,1170,0,NaN,NaN,0.22285,0.00698841260489602,2.2496,0.613074378520428,2.02675,0.620062791125323,0.22285,0.00698841260489602,54.6834683468347,128.47257714044,1,0,0.0832659473999876,0.496378021114997,0.499219948849105,0.659032818541235,50,0,3,12.7062047361747,1.07200929152149,0.295149935799645,380,0,380,0,760,0,285,1207.0894499366,570,2414.17889987319,0.0918508,0
