protocol,load_mode,lambda_base,lambda_effective,M,Tp_us,best_q,q_selection_mode,q_stable_basin_left,q_stable_basin_right,q_search_boundary_hit,q_refinement_passes,stable_fraction,n_arrived,n_arrived_ci95,n_completed,n_completed_ci95,n_censored,n_censored_ci95,final_backlog,final_backlog_ci95,mean_delay_us,mean_delay_us_ci95,mean_queue_delay_us,mean_queue_delay_us_ci95,mean_access_delay_us,mean_access_delay_us_ci95,conditional_mean_delay_us,conditional_mean_delay_us_ci95,p50_delay_us,p50_delay_us_ci95,p95_delay_us,p95_delay_us_ci95,p99_delay_us,p99_delay_us_ci95,conditional_p50_delay_us,conditional_p50_delay_us_ci95,conditional_p95_delay_us,conditional_p95_delay_us_ci95,conditional_p99_delay_us,conditional_p99_delay_us_ci95,mean_boundary_wait_us,mean_boundary_wait_us_ci95,mean_difs_wait_us,mean_difs_wait_us_ci95,mean_probability_wait_us,mean_probability_wait_us_ci95,mean_busy_nav_wait_us,mean_busy_nav_wait_us_ci95,mean_collision_delay_us,mean_collision_delay_us_ci95,mean_control_delay_us,mean_control_delay_us_ci95,mean_data_delay_us,mean_data_delay_us_ci95,mean_other_access_delay_us,mean_other_access_delay_us_ci95,arrival_rate_pkt_s,arrival_rate_pkt_s_ci95,goodput_pkt_s,goodput_pkt_s_ci95,normalized_offered_units_s,normalized_offered_units_s_ci95,normalized_goodput_units_s,normalized_goodput_units_s_ci95,goodput_bit_s,goodput_bit_s_ci95,payload_airtime,payload_airtime_ci95,mean_system_packets,mean_system_packets_ci95,mean_waiting_packets,mean_waiting_packets_ci95,mean_service_packets,mean_service_packets_ci95,backlog_slope_pkt_s,backlog_slope_pkt_s_ci95,completion_ratio,completion_ratio_ci95,little_relative_error,little_relative_error_ci95,jain_fairness,jain_fairness_ci95,attempts_total,attempts_total_ci95,retransmissions_completed_cohort,retransmissions_completed_cohort_ci95,mean_attempts_completed,mean_attempts_completed_ci95,collision_waste_us_total,collision_waste_us_total_ci95,collision_channel_time_us_total,collision_channel_time_us_total_ci95,collision_tx_airtime_us_total,collision_tx_airtime_us_total_ci95,collision_channel_time_us_measure,collision_channel_time_us_measure_ci95,collision_tx_airtime_us_measure,collision_tx_airtime_us_measure_ci95,condition_elapsed_s,timeout_exceeded
sf_cf,fixed_packet,5,5,1,198,0.2,self_stable,0.05,0.2,1,0,1,3,NaN,3,NaN,0,NaN,0,NaN,393,NaN,0,NaN,393,NaN,393,NaN,342,NaN,567,NaN,567,NaN,342,NaN,567,NaN,567,NaN,129,NaN,0,NaN,66,NaN,0,NaN,0,NaN,0,NaN,198,NaN,0,NaN,150.01500150015,NaN,150.01500150015,NaN,150.01500150015,NaN,150.01500150015,NaN,NaN,NaN,0.0297029702970297,NaN,0.058955895589559,NaN,0.0292529252925293,NaN,0.0297029702970297,NaN,-6.06060606060604,NaN,1,NaN,0,NaN,0.075,NaN,3,NaN,0,NaN,1,NaN,0,NaN,0,NaN,0,NaN,0,NaN,0,NaN,0.4031341,0
sf_cb,fixed_packet,5,5,1,198,0.2,self_stable,0.05,0.2,1,0,1,3,NaN,3,NaN,0,NaN,0,NaN,789,NaN,0,NaN,789,NaN,789,NaN,540,NaN,1359,NaN,1359,NaN,540,NaN,1359,NaN,1359,NaN,129,NaN,0,NaN,264,NaN,0,NaN,0,NaN,198,NaN,198,NaN,0,NaN,150.01500150015,NaN,150.01500150015,NaN,150.01500150015,NaN,150.01500150015,NaN,NaN,NaN,0.0297029702970297,NaN,0.118361836183618,NaN,0.0886588658865887,NaN,0.0297029702970297,NaN,-6.06060606060604,NaN,1,NaN,1.17248838437124e-16,NaN,0.075,NaN,3,NaN,0,NaN,1,NaN,0,NaN,0,NaN,0,NaN,0,NaN,0,NaN,0.0414678,0
sb_cf,fixed_packet,5,5,1,198,0.2,self_stable,0.05,0.2,1,0,1,3,NaN,3,NaN,0,NaN,0,NaN,255,NaN,0,NaN,255,NaN,255,NaN,252,NaN,270,NaN,270,NaN,252,NaN,270,NaN,270,NaN,0,NaN,36,NaN,21,NaN,0,NaN,0,NaN,0,NaN,198,NaN,0,NaN,150.01500150015,NaN,150.01500150015,NaN,150.01500150015,NaN,150.01500150015,NaN,NaN,NaN,0.0297029702970297,NaN,0.0382538253825383,NaN,0.00855085508550855,NaN,0.0297029702970297,NaN,0,NaN,1,NaN,0,NaN,0.075,NaN,3,NaN,0,NaN,1,NaN,0,NaN,0,NaN,0,NaN,0,NaN,0,NaN,0.2389762,0
sb_cb,fixed_packet,5,5,1,198,0.2,self_stable,0.05,0.2,1,0,1,3,NaN,3,NaN,0,NaN,0,NaN,450,NaN,0,NaN,450,NaN,450,NaN,450,NaN,459,NaN,459,NaN,450,NaN,459,NaN,459,NaN,0,NaN,36,NaN,18,NaN,0,NaN,0,NaN,198,NaN,198,NaN,0,NaN,150.01500150015,NaN,150.01500150015,NaN,150.01500150015,NaN,150.01500150015,NaN,NaN,NaN,0.0297029702970297,NaN,0.0675067506750675,NaN,0.0378037803780378,NaN,0.0297029702970297,NaN,0,NaN,1,NaN,0,NaN,0.075,NaN,3,NaN,0,NaN,1,NaN,0,NaN,0,NaN,0,NaN,0,NaN,0,NaN,0.4914116,0
s7_clean,fixed_packet,5,5,1,198,0.2,self_stable,0.05,0.2,1,0,1,3,NaN,3,NaN,0,NaN,0,NaN,489,NaN,0,NaN,489,NaN,489,NaN,468,NaN,558,NaN,558,NaN,468,NaN,558,NaN,558,NaN,0,NaN,36,NaN,93,NaN,0,NaN,0,NaN,162,NaN,198,NaN,0,NaN,150.01500150015,NaN,150.01500150015,NaN,150.01500150015,NaN,150.01500150015,NaN,NaN,NaN,0.0297029702970297,NaN,0.0733573357335734,NaN,0.0436543654365436,NaN,0.0297029702970297,NaN,-6.06060606060604,NaN,1,NaN,0,NaN,0.075,NaN,3,NaN,0,NaN,1,NaN,0,NaN,0,NaN,0,NaN,0,NaN,0,NaN,0.2213005,0
s7_busy,fixed_packet,5,5,1,198,0.2,self_stable,0.2,0.2,1,0,1,3,NaN,3,NaN,0,NaN,0,NaN,831,NaN,0,NaN,831,NaN,831,NaN,648,NaN,1440,NaN,1440,NaN,648,NaN,1440,NaN,1440,NaN,0,NaN,36,NaN,9,NaN,426,NaN,0,NaN,162,NaN,198,NaN,0,NaN,150.01500150015,NaN,150.01500150015,NaN,150.01500150015,NaN,150.01500150015,NaN,NaN,NaN,0.0297029702970297,NaN,0.124662466246625,NaN,0.094959495949595,NaN,0.0297029702970297,NaN,-54.5454545454546,NaN,1,NaN,0,NaN,0.075,NaN,3,NaN,0,NaN,1,NaN,1575,NaN,756,NaN,1575,NaN,756,NaN,1575,NaN,1.666429,0
