q,stage,n_runs,mean_total_delay_us,se_total_delay_us,mean_queue_delay_us,mean_access_delay_us,completion_ratio_mean,min_completion_ratio,variant,lambda_per_node,M,selected
0.5,coarse,3,1248.88160728318,17.5354788447055,10.3119682359614,1238.56963904721,1,1,unslotted,1,5,0
0.01,coarse,3,23164.5978445831,1583.3887725568,404.57288712422,22760.0249574589,1,1,batch_clear,1,5,0
0.025,coarse,3,9770.7532614861,798.109457728473,266.024957458877,9504.72830402723,1,1,batch_clear,1,5,0
0.05,coarse,3,5710.01247872944,630.746159812302,189.8644356211,5520.14804310834,1,1,batch_clear,1,5,0
0.1,coarse,3,3440.93023255814,73.3263447839359,90.3369256948383,3350.5933068633,1,1,batch_clear,1,5,0
0.2,coarse,3,2265.05955757232,117.782310595822,15.1480431083381,2249.91151446398,1,1,batch_clear,1,5,0
0.3,coarse,3,1901.51673284175,59.5361343476407,15.1497447532615,1886.36698808849,1,1,batch_clear,1,5,0
0.4,coarse,3,1687.86840612592,42.8977508662505,15.2229154849688,1672.64549064095,1,1,batch_clear,1,5,0
0.5,coarse,3,1578.33011911514,30.0778934774492,27.9529211571185,1550.37719795803,1,1,batch_clear,1,5,0
0.5625,fine,3,1530.86103233125,20.5172320949342,18.0850822461713,1512.77595008508,1,1,batch_clear,1,5,0
0.6,coarse,3,1525.88201928531,8.16676041458767,21.4373227453205,1504.44469653999,1,1,batch_clear,1,5,0
0.625,fine,3,1471.48723766307,33.239001913964,12.0034032898469,1459.48383437323,1,1,batch_clear,1,5,1
0.01,coarse,3,19875.7163925128,528.237563681349,818.991491775383,19056.7249007374,1,1,baseline,1,6,0
0.025,coarse,3,10756.0737379467,841.688933398127,556.454906409529,10199.6188315372,1,1,baseline,1,6,0
0.05,coarse,3,5476.89733408962,401.825280525236,73.9024390243902,5402.99489506523,1,1,baseline,1,6,0
0.1,coarse,3,3581.24106636415,137.376494677668,27.5768576290414,3553.66420873511,1,1,baseline,1,6,0
0.2,coarse,3,2430.377765173,51.1383474894793,34.8922291548497,2395.48553601815,1,1,baseline,1,6,0
0.3,coarse,3,2082.67044809983,3.20312317729228,28.8292682926829,2053.84117980715,1,1,baseline,1,6,0
0.4,coarse,3,1868.64775950085,12.0074379273819,15.1480431083381,1853.49971639251,1,1,baseline,1,6,0
0.5,coarse,3,1737.47135564379,18.8314305090297,24.1480431083381,1713.32331253545,1,1,baseline,1,6,0
0.5625,fine,3,1702.01928530913,5.88769143505389,19.977311401021,1682.04197390811,1,1,baseline,1,6,0
0.6,coarse,3,1698.94951786727,5.10044499102425,24.5819625638117,1674.36755530346,1,1,baseline,1,6,0
0.625,fine,3,1671.022121384,2.65892351472535,19.977311401021,1651.04480998298,1,1,baseline,1,6,1
0.01,coarse,3,1640.58650028361,78.2683853922063,15.1480431083381,1625.43845717527,1,1,fast_first,1,6,0
0.025,coarse,3,1640.58650028361,78.2683853922063,15.1480431083381,1625.43845717527,1,1,fast_first,1,6,0
0.05,coarse,3,1558.488939308,29.3219219387113,15.1480431083381,1543.34089619966,1,1,fast_first,1,6,0
0.1,coarse,3,1537.00056721497,9.47121990254571,15.1480431083381,1521.85252410664,1,1,fast_first,1,6,0
0.2,coarse,3,1533.93079977311,7.42169970518032,15.1480431083381,1518.78275666478,1,1,fast_first,1,6,0
0.3,coarse,3,1530.86103233125,6.26946495959441,15.1480431083381,1515.71298922292,1,1,fast_first,1,6,0
0.4,coarse,3,1530.86103233125,6.26946495959441,15.1480431083381,1515.71298922292,1,1,fast_first,1,6,0
0.425,fine,3,1530.86103233125,6.26946495959441,15.1480431083381,1515.71298922292,1,1,fast_first,1,6,0
0.45,fine,3,1527.79126488939,6.50981563022361,15.1480431083381,1512.64322178105,1,1,fast_first,1,6,0
0.475,fine,3,1527.79126488939,6.50981563022361,15.1480431083381,1512.64322178105,1,1,fast_first,1,6,0
0.5,coarse,3,1527.79126488939,6.50981563022361,15.1480431083381,1512.64322178105,1,1,fast_first,1,6,1
0.525,fine,3,1527.79126488939,6.50981563022361,15.1480431083381,1512.64322178105,1,1,fast_first,1,6,0
0.55,fine,3,1527.79126488939,6.50981563022361,15.1480431083381,1512.64322178105,1,1,fast_first,1,6,0
0.575,fine,3,1526.18150879183,4.94491222174747,15.1480431083381,1511.03346568349,1,1,fast_first,1,6,0
0.6,coarse,3,1526.18150879183,4.94491222174747,15.1480431083381,1511.03346568349,1,1,fast_first,1,6,0
0.01,coarse,3,2260.35528719023,552.095311751843,13.4566080544526,2246.89867913578,1,1,unslotted,1,6,0
0.025,coarse,3,1802.29419752118,256.017149602184,13.4566080544526,1788.83758946673,1,1,unslotted,1,6,0
0.05,coarse,3,1591.25971313856,102.841452130821,13.4566080544526,1577.8031050841,1,1,unslotted,1,6,0
0.1,coarse,3,1513.37858033559,52.5354306890233,13.4566080544526,1499.92197228113,1,1,unslotted,1,6,0
0.125,fine,3,1497.80235377499,42.6181371460477,13.4566080544526,1484.34574572054,1,1,unslotted,1,6,0
0.15,fine,3,1487.4182027346,36.082379767742,13.4566080544526,1473.96159468014,1,1,unslotted,1,6,0
0.175,fine,3,1480.00095199145,31.4759190804288,13.4566080544526,1466.544343937,1,1,unslotted,1,6,0
0.2,coarse,3,1474.4380139341,28.0724910345937,13.4566080544526,1460.98140587965,1,1,unslotted,1,6,0
0.225,fine,3,1470.11128433394,25.4685435065406,13.4566080544526,1456.65467627948,1,1,unslotted,1,6,0
0.25,fine,3,1466.6499006538,23.4219252388206,13.4566080544526,1453.19329259935,1,1,unslotted,1,6,1
0.275,fine,3,1463.81785946097,21.7785565597401,13.4566080544526,1450.36125140651,1,1,unslotted,1,6,0
0.3,coarse,3,1485.44979032076,36.5306115686957,13.4566080544526,1471.99318226631,1,1,unslotted,1,6,0
0.4,coarse,3,1473.76658267251,30.5700493927436,13.4566080544526,1460.30997461805,1,1,unslotted,1,6,0
0.5,coarse,3,1466.75665808355,27.0249040239354,13.4566080544526,1453.3000500291,1,1,unslotted,1,6,0
0.01,coarse,3,26379.7300056721,1781.69557155165,1167.14974475326,25212.5802609189,1,1,batch_clear,1,6,0
0.025,coarse,3,10459.9534883721,426.66256110563,386.605218377765,10073.3482699943,1,1,batch_clear,1,6,0
0.05,coarse,3,5015.60862166761,38.1967730705899,127.134997163925,4888.47362450369,1,1,batch_clear,1,6,0
0.1,coarse,3,3454.18264322178,285.418514618609,67.8377765173001,3386.34486670448,1,1,batch_clear,1,6,0
0.2,coarse,3,2335.66420873511,116.064096227675,21.1531480431083,2314.511060692,1,1,batch_clear,1,6,0
0.3,coarse,3,1958.83153715258,38.295743228018,24.3726602382303,1934.45887691435,1,1,batch_clear,1,6,0
0.4,coarse,3,1785.31480431083,16.6308049963289,19.7526942711288,1765.5621100397,1,1,batch_clear,1,6,0
0.5,coarse,3,1687.90584231424,10.7816625199062,16.757799205899,1671.14804310834,1,1,batch_clear,1,6,0
0.5625,fine,3,1665.03233125354,11.139239575081,15.1480431083381,1649.88428814521,1,1,batch_clear,1,6,0
0.6,coarse,3,1650.46965399887,9.92485156496827,18.2178105501985,1632.25184344867,1,1,batch_clear,1,6,0
0.625,fine,3,1645.79013045944,9.25926720982213,19.5433919455474,1626.2467385139,1,1,batch_clear,1,6,1
0.01,coarse,3,21540.869631213,1361.27039405316,1310.84673381463,20230.0228973984,1,1,baseline,3,1,0
0.025,coarse,3,8929.54419372546,350.867301477712,215.553209628052,8713.99098409741,1,1,baseline,3,1,0
0.05,coarse,3,3913.84528661255,242.902371728723,0,3913.84528661255,1,1,baseline,3,1,0
0.1,coarse,3,2441.03200063211,135.316050001973,3.48214285714286,2437.54985777497,1,1,baseline,3,1,0
0.2,coarse,3,1310.91237357775,65.985200100066,0,1310.91237357775,1,1,baseline,3,1,0
0.3,coarse,3,946.946058453656,23.902334827434,0,946.946058453656,1,1,baseline,3,1,0
0.4,coarse,3,802.147094783419,43.0720147353642,0,802.147094783419,1,1,baseline,3,1,0
0.5,coarse,3,686.561826302482,34.0066034518355,0,686.561826302482,1,1,baseline,3,1,0
0.5625,fine,3,640.99634456717,26.5101924982798,0,640.99634456717,1,1,baseline,3,1,0
0.6,coarse,3,628.776785714286,26.5356196523019,0,628.776785714286,1,1,baseline,3,1,0
0.625,fine,3,609.599154135338,18.0760704807145,0,609.599154135338,1,1,baseline,3,1,1
0.01,coarse,3,772.844105562579,208.626263807694,0,772.844105562579,1,1,fast_first,3,1,0
0.025,coarse,3,756.033955186639,212.225484741335,0,756.033955186639,1,1,fast_first,3,1,0
0.05,coarse,3,599.046173231752,83.9916982694796,0,599.046173231752,1,1,fast_first,3,1,0
0.1,coarse,3,545.038654434759,46.0126496298991,0,545.038654434759,1,1,fast_first,3,1,0
0.2,coarse,3,529.107263457316,29.5481692811011,0,529.107263457316,1,1,fast_first,3,1,0
0.3,coarse,3,511.490722103932,17.1363773131731,0,511.490722103932,1,1,fast_first,3,1,0
0.4,coarse,3,510.33282736709,17.145841030635,0,510.33282736709,1,1,fast_first,3,1,0
0.425,fine,3,510.33282736709,17.145841030635,0,510.33282736709,1,1,fast_first,3,1,0
0.45,fine,3,507.975684509947,15.0964069780112,0,507.975684509947,1,1,fast_first,3,1,0
0.475,fine,3,506.817789773105,15.1055638097048,0,506.817789773105,1,1,fast_first,3,1,0
0.5,coarse,3,506.817789773105,15.1055638097048,0,506.817789773105,1,1,fast_first,3,1,1
0.525,fine,3,505.659895036263,15.203159303763,0,505.659895036263,1,1,fast_first,3,1,0
0.55,fine,3,505.659895036263,15.203159303763,0,505.659895036263,1,1,fast_first,3,1,0
0.575,fine,3,505.659895036263,15.203159303763,0,505.659895036263,1,1,fast_first,3,1,0
0.6,coarse,3,505.659895036263,15.203159303763,0,505.659895036263,1,1,fast_first,3,1,0
0.01,coarse,3,1980.03163915343,686.01087152054,0,1980.03163915343,1,1,unslotted,3,1,0
0.025,coarse,3,977.211041503369,350.815520929931,0,977.211041503369,1,1,unslotted,3,1,0
0.05,coarse,3,679.561259074827,161.633215103173,0,679.561259074827,1,1,unslotted,3,1,0
0.1,coarse,3,546.343470772846,84.2062963904594,0,546.343470772846,1,1,unslotted,3,1,0
0.2,coarse,3,499.536300745946,46.0264420156443,0,499.536300745946,1,1,unslotted,3,1,0
0.225,fine,3,504.327641531206,55.4482397762087,0,504.327641531206,1,1,unslotted,3,1,0
0.25,fine,3,482.560592928913,37.8382701550295,0,482.560592928913,1,1,unslotted,3,1,1
0.275,fine,3,476.601893982461,35.0704016914639,0,476.601893982461,1,1,unslotted,3,1,0
0.3,coarse,3,471.636311527083,32.764186094249,0,471.636311527083,1,1,unslotted,3,1,0
0.325,fine,3,467.434664834072,30.8130706282707,0,467.434664834072,1,1,unslotted,3,1,0
0.35,fine,3,463.833253382919,29.1409473649655,0,463.833253382919,1,1,unslotted,3,1,0
0.375,fine,3,460.712030125253,27.6920048176578,0,460.712030125253,1,1,unslotted,3,1,0
0.4,coarse,3,457.980959774796,26.4243852228883,0,457.980959774796,1,1,unslotted,3,1,0
0.5,coarse,3,466.801947943492,21.2132479442169,0,466.801947943492,1,1,unslotted,3,1,0
0.6,coarse,3,473.915816712788,32.6477933869074,0,473.915816712788,1,1,unslotted,3,1,0
0.7,coarse,3,458.945156277227,14.4653085569881,0,458.945156277227,1,1,unslotted,3,1,0
0.01,coarse,3,22403.9265461774,953.647544498794,1147.18405665713,21256.7424895203,1,1,batch_clear,3,1,0
0.025,coarse,3,8622.79330377936,436.512104376892,108.261469492315,8514.53183428705,1,1,batch_clear,3,1,0
0.05,coarse,3,4435.46451443875,253.048304320161,15.0855263157895,4420.37898812296,1,1,batch_clear,3,1,0
0.1,coarse,3,2469.87973667576,57.2827997675363,14.0176991150442,2455.86203756072,1,1,batch_clear,3,1,0
0.2,coarse,3,1323.23769462373,81.0551418428302,4.66071428571429,1318.57698033801,1,1,batch_clear,3,1,0
0.3,coarse,3,974.505252345465,55.8084222108138,2.89285714285714,971.612395202608,1,1,batch_clear,3,1,0
0.4,coarse,3,830.641497271941,33.1554680743701,0,830.641497271941,1,1,batch_clear,3,1,0
0.5,coarse,3,734.734766950562,25.2923180754039,0,734.734766950562,1,1,batch_clear,3,1,0
0.5625,fine,3,681.489266584603,11.5083676750565,0,681.489266584603,1,1,batch_clear,3,1,0
0.6,coarse,3,650.656476645153,25.6426917497695,0,650.656476645153,1,1,batch_clear,3,1,0
0.625,fine,3,642.995670869652,17.5082312546143,0,642.995670869652,1,1,batch_clear,3,1,1
0.01,coarse,3,23503.9328589727,782.836629236175,1045.42982317519,22458.5030357975,1,1,baseline,3,2,0
0.025,coarse,3,8173.88951776565,266.012688223734,33.0103383458647,8140.87917941979,1,1,baseline,3,2,0
0.05,coarse,3,4504.20051650143,264.033788430251,65.1231203007519,4439.07739620068,1,1,baseline,3,2,0
0.1,coarse,3,2581.37678405083,46.909635307457,0,2581.37678405083,1,1,baseline,3,2,0
0.2,coarse,3,1561.01114096081,111.402593388818,11.1428571428571,1549.86828381795,1,1,baseline,3,2,0
0.3,coarse,3,1190.56936173398,44.0861558732609,0,1190.56936173398,1,1,baseline,3,2,0
0.4,coarse,3,1021.53566854082,41.7036338016816,0,1021.53566854082,1,1,baseline,3,2,0
0.5,coarse,3,925.204883059419,32.6744385814495,0,925.204883059419,1,1,baseline,3,2,0
0.5625,fine,3,877.649772938984,13.6033982791736,1.71428571428571,875.935487224699,1,1,baseline,3,2,0
0.6,coarse,3,851.24636951893,16.6136493178993,0,851.24636951893,1,1,baseline,3,2,0
0.625,fine,3,841.957868953357,19.3610411511243,0,841.957868953357,1,1,baseline,3,2,1
0.01,coarse,3,1538.45534050835,469.800224511073,0,1538.45534050835,1,1,fast_first,3,2,0
0.025,coarse,3,986.883911936922,192.069766000025,0,986.883911936922,1,1,fast_first,3,2,0
0.05,coarse,3,917.234475846696,156.252359825838,0,917.234475846696,1,1,fast_first,3,2,0
0.1,coarse,3,824.757972087298,110.487338491601,0,824.757972087298,1,1,fast_first,3,2,0
0.2,coarse,3,762.51079163617,65.4309900612429,0,762.51079163617,1,1,fast_first,3,2,0
0.3,coarse,3,721.26079163617,24.8921112939863,0,721.26079163617,1,1,fast_first,3,2,0
0.4,coarse,3,711.832220207599,16.1402360481742,0,711.832220207599,1,1,fast_first,3,2,0
0.425,fine,3,711.832220207599,16.1402360481742,0,711.832220207599,1,1,fast_first,3,2,0
0.45,fine,3,711.832220207599,16.1402360481742,0,711.832220207599,1,1,fast_first,3,2,0
0.475,fine,3,711.832220207599,16.1402360481742,0,711.832220207599,1,1,fast_first,3,2,0
0.5,coarse,3,711.832220207599,16.1402360481742,0,711.832220207599,1,1,fast_first,3,2,1
0.525,fine,3,711.832220207599,16.1402360481742,0,711.832220207599,1,1,fast_first,3,2,0
0.55,fine,3,711.832220207599,16.1402360481742,0,711.832220207599,1,1,fast_first,3,2,0
0.575,fine,3,711.832220207599,16.1402360481742,0,711.832220207599,1,1,fast_first,3,2,0
0.6,coarse,3,711.832220207599,16.1402360481742,0,711.832220207599,1,1,fast_first,3,2,0
0.01,coarse,3,1772.11514515768,668.83988821809,0,1772.11514515768,1,1,unslotted,3,2,0
0.025,coarse,3,1115.21126863816,194.713387727588,0,1115.21126863816,1,1,unslotted,3,2,0
0.05,coarse,3,905.945480164608,161.032681814407,0,905.945480164608,1,1,unslotted,3,2,0
0.1,coarse,3,786.432226805884,126.055002208686,0,786.432226805884,1,1,unslotted,3,2,0
0.2,coarse,3,783.861086836797,147.264665931763,0,783.861086836797,1,1,unslotted,3,2,0
0.225,fine,3,717.946121930655,83.9956190661329,0,717.946121930655,1,1,unslotted,3,2,0
0.25,fine,3,682.588749517474,50.7547518660915,0,682.588749517474,1,1,unslotted,3,2,1
0.275,fine,3,678.194624805989,48.0923282759004,0,678.194624805989,1,1,unslotted,3,2,0
0.3,coarse,3,673.703884591465,45.0451410686354,0,673.703884591465,1,1,unslotted,3,2,0
0.325,fine,3,706.655325530285,67.735130383462,0,706.655325530285,1,1,unslotted,3,2,0
0.35,fine,3,710.236302571594,72.9123374422046,0,710.236302571594,1,1,unslotted,3,2,0
0.375,fine,3,688.656260744771,52.8534427636423,0,688.656260744771,1,1,unslotted,3,2,0
0.4,coarse,3,685.001746429809,50.4429332697429,0,685.001746429809,1,1,unslotted,3,2,0
0.5,coarse,3,682.237716432711,35.0071008696861,0,682.237716432711,1,1,unslotted,3,2,0
0.01,coarse,3,23347.5384797724,1106.51669954129,1143.29467612616,22204.2438036463,1,1,batch_clear,3,2,0
0.025,coarse,3,8548.1949106727,544.17542532514,31.9655582540422,8516.22935241866,1,1,batch_clear,3,2,0
0.05,coarse,3,4557.97125973119,57.4797644539196,23.2368421052632,4534.73441762592,1,1,batch_clear,3,2,0
0.1,coarse,3,2470.12556973185,117.524885675981,11.0225563909774,2459.10301334087,1,1,batch_clear,3,2,0
0.2,coarse,3,1515.9008209129,47.1901341938025,0,1515.9008209129,1,1,batch_clear,3,2,0
0.3,coarse,3,1176.77562961608,14.6656045101999,0,1176.77562961608,1,1,batch_clear,3,2,0
0.4,coarse,3,1027.83547225364,10.7466031634645,0,1027.83547225364,1,1,batch_clear,3,2,0
0.5,coarse,3,930.358594217846,23.2600772736638,1.125,929.233594217846,1,1,batch_clear,3,2,0
0.5625,fine,3,870.883462805243,29.4908722858625,0,870.883462805243,1,1,batch_clear,3,2,0
0.6,coarse,3,846.811493612349,22.419235522733,1.125,845.686493612349,1,1,batch_clear,3,2,0
0.625,fine,3,847.613035631113,42.8675366243906,0,847.613035631113,1,1,batch_clear,3,2,1
0.01,coarse,3,21618.7387841839,1145.6570863968,1258.33922749351,20360.3995566904,1,1,baseline,3,3,0
0.025,coarse,3,9310.28131861734,277.87788721387,35.7377861135139,9274.54353250383,1,1,baseline,3,3,0
0.05,coarse,3,5105.89352668175,169.843116477637,13.5,5092.39352668175,1,1,baseline,3,3,0
0.1,coarse,3,3143.52168723801,87.9707034844401,0,3143.52168723801,1,1,baseline,3,3,0
0.2,coarse,3,1814.34956168075,69.9637826300723,1.71428571428571,1812.63527596646,1,1,baseline,3,3,0
0.3,coarse,3,1417.05077267283,49.4117546283975,0,1417.05077267283,1,1,baseline,3,3,0
0.4,coarse,3,1261.93413982966,62.6142587250141,1.125,1260.80913982966,1,1,baseline,3,3,0
0.5,coarse,3,1137.02816637834,37.8025168210776,0,1137.02816637834,1,1,baseline,3,3,0
0.5625,fine,3,1110.72814641693,38.3461687267117,0,1110.72814641693,1,1,baseline,3,3,0
0.6,coarse,3,1095.9656289507,43.7362439556866,0,1095.9656289507,1,1,baseline,3,3,0
0.625,fine,3,1044.15038841573,28.1778022721569,0,1044.15038841573,1,1,baseline,3,3,1
0.01,coarse,3,1678.62245076186,714.104334651126,0,1678.62245076186,1,1,fast_first,3,3,0
0.025,coarse,3,1147.08673647615,186.479077802156,0,1147.08673647615,1,1,fast_first,3,3,0
0.05,coarse,3,1059.81042068667,139.448922853267,0,1059.81042068667,1,1,fast_first,3,3,0
0.1,coarse,3,979.191999634041,68.3909813442272,0,979.191999634041,1,1,fast_first,3,3,0
0.2,coarse,3,929.691999634041,21.8835176977043,0,929.691999634041,1,1,fast_first,3,3,0
0.3,coarse,3,928.534104897199,21.7888347892045,0,928.534104897199,1,1,fast_first,3,3,0
0.325,fine,3,935.016247754342,27.4446081268636,0,935.016247754342,1,1,fast_first,3,3,0
0.35,fine,3,935.016247754342,27.4446081268636,0,935.016247754342,1,1,fast_first,3,3,0
0.375,fine,3,932.700458280657,27.7126697388263,0,932.700458280657,1,1,fast_first,3,3,0
0.4,coarse,3,932.700458280657,27.7126697388263,0,932.700458280657,1,1,fast_first,3,3,0
0.425,fine,3,932.700458280657,27.7126697388263,0,932.700458280657,1,1,fast_first,3,3,0
0.45,fine,3,928.575458280657,23.9064579402027,0,928.575458280657,1,1,fast_first,3,3,0
0.475,fine,3,926.218315423514,21.7836542410108,0,926.218315423514,1,1,fast_first,3,3,1
0.5,coarse,3,981.021886852086,74.8586880183471,0,981.021886852086,1,1,fast_first,3,3,0
0.6,coarse,3,944.486172566372,38.946932820874,0,944.486172566372,1,1,fast_first,3,3,0
0.01,coarse,3,1717.11709495505,379.959474500292,0,1717.11709495505,1,1,unslotted,3,3,0
0.025,coarse,3,1382.70730428545,164.750431422131,0,1382.70730428545,1,1,unslotted,3,3,0
0.05,coarse,3,1035.78978434551,84.8091516752734,0,1035.78978434551,1,1,unslotted,3,3,0
0.1,coarse,3,940.102883805598,50.8701452154264,0,940.102883805598,1,1,unslotted,3,3,0
0.125,fine,3,921.672646554758,44.7263147071124,0,921.672646554758,1,1,unslotted,3,3,0
0.15,fine,3,912.963516554347,40.4602208131335,0,912.963516554347,1,1,unslotted,3,3,0
0.175,fine,3,903.1435619687,43.8894278815895,0,903.1435619687,1,1,unslotted,3,3,0
0.2,coarse,3,889.947679687556,35.426234250521,0,889.947679687556,1,1,unslotted,3,3,0
0.225,fine,3,883.856804061733,32.8124526811896,0,883.856804061733,1,1,unslotted,3,3,0
0.25,fine,3,894.257643257292,45.3735593694938,0,894.257643257292,1,1,unslotted,3,3,1
0.275,fine,3,891.130488460751,44.4981145244471,0,891.130488460751,1,1,unslotted,3,3,0
0.3,coarse,3,981.125060038064,135.635502264107,0,981.125060038064,1,1,unslotted,3,3,0
0.4,coarse,3,888.700726842621,48.9839091679543,0,888.700726842621,1,1,unslotted,3,3,0
0.01,coarse,3,21482.7331783552,265.665542238335,674.642287411005,20808.0908909442,1,1,batch_clear,3,3,0
0.025,coarse,3,9453.07537510812,451.538382097333,65.7060682680152,9387.36930684011,1,1,batch_clear,3,3,0
0.05,coarse,3,4438.84945355646,160.51641369972,38.8392857142857,4400.01016784217,1,1,batch_clear,3,3,0
0.1,coarse,3,2804.79401906314,134.368047605154,3.48214285714286,2801.311876206,1,1,batch_clear,3,3,0
0.2,coarse,3,1776.69812944973,38.1226557295174,1.71428571428571,1774.98384373544,1,1,batch_clear,3,3,0
0.3,coarse,3,1454.82882676825,14.9424187374578,1.125,1453.70382676825,1,1,batch_clear,3,3,0
0.4,coarse,3,1263.74618653936,19.6164936587022,1.125,1262.62118653936,1,1,batch_clear,3,3,0
0.5,coarse,3,1157.46039739836,19.5389289809643,0,1157.46039739836,1,1,batch_clear,3,3,0
0.5625,fine,3,1103.66659874243,25.5582122325364,1.125,1102.54159874243,1,1,batch_clear,3,3,0
0.6,coarse,3,1077.37673414732,22.906093981868,1.125,1076.25173414732,1,1,batch_clear,3,3,0
0.625,fine,3,1068.79645601836,34.3356413483367,0.535714285714286,1068.26074173265,1,1,batch_clear,3,3,1
0.01,coarse,3,25372.9163159558,959.764472253898,907.670607658527,24465.2457082973,1,1,baseline,3,4,0
0.025,coarse,3,10871.8751039657,300.422957225204,115.685657728392,10756.1894462373,1,1,baseline,3,4,0
0.05,coarse,3,5546.08263607026,259.640476868394,19.875,5526.20763607026,1,1,baseline,3,4,0
0.1,coarse,3,3183.43227676492,124.489568923586,7.01785714285714,3176.41441962206,1,1,baseline,3,4,0
0.2,coarse,3,2014.40359887551,39.9174817900902,0.535714285714286,2013.86788458979,1,1,baseline,3,4,0
0.3,coarse,3,1592.90054644354,32.6544418493466,1.71428571428571,1591.18626072926,1,1,baseline,3,4,0
0.4,coarse,3,1471.38957598643,40.089695001615,0.535714285714286,1470.85386170071,1,1,baseline,3,4,0
0.5,coarse,3,1361.57978325238,34.4316269646368,0.535714285714286,1361.04406896666,1,1,baseline,3,4,0
0.6,coarse,3,1289.48226345732,12.1423782192271,0.535714285714286,1288.9465491716,1,1,baseline,3,4,0
0.65,fine,3,1262.17978990618,28.2418216944038,0.535714285714286,1261.64407562047,1,1,baseline,3,4,0
0.7,coarse,3,1239.978969825,30.0167231616402,0.535714285714286,1239.44325553929,1,1,baseline,3,4,1
0.01,coarse,3,1792.41113430701,631.243523688807,0.535714285714286,1791.87542002129,1,1,fast_first,3,4,0
0.025,coarse,3,1323.33970573558,165.110174038699,0.535714285714286,1322.80399144986,1,1,fast_first,3,4,0
0.05,coarse,3,1293.45154784084,147.817478264631,0.535714285714286,1292.91583355513,1,1,fast_first,3,4,0
0.1,coarse,3,1225.71470573558,84.2743993138446,0.535714285714286,1225.17899144986,1,1,fast_first,3,4,0
0.2,coarse,3,1200.1376380664,51.278696689854,0.535714285714286,1199.60192378069,1,1,fast_first,3,4,0
0.3,coarse,3,1182.72786363031,46.8268706972709,0.535714285714286,1182.1921493446,1,1,fast_first,3,4,0
0.4,coarse,3,1173.91959295362,40.8255428772272,0.535714285714286,1173.38387866791,1,1,fast_first,3,4,0
0.425,fine,3,1178.04459295362,44.2673712464648,0.535714285714286,1177.50887866791,1,1,fast_first,3,4,0
0.45,fine,3,1177.45530723934,43.7684509210944,0.535714285714286,1176.91959295362,1,1,fast_first,3,4,0
0.475,fine,3,1172.83406663783,44.3968048078204,0.535714285714286,1172.29835235212,1,1,fast_first,3,4,0
0.5,coarse,3,1176.88669821678,44.2431676669004,0.535714285714286,1176.35098393107,1,1,fast_first,3,4,1
0.525,fine,3,1164.51169821678,34.155483751178,0.535714285714286,1163.97598393107,1,1,fast_first,3,4,0
0.55,fine,3,1166.27955535964,35.5081015182374,0.535714285714286,1165.74384107392,1,1,fast_first,3,4,0
0.575,fine,3,1163.96376588595,35.2139339075161,0.535714285714286,1163.42805160024,1,1,fast_first,3,4,0
0.6,coarse,3,1163.96376588595,35.2139339075161,0.535714285714286,1163.42805160024,1,1,fast_first,3,4,0
0.01,coarse,3,1909.54796536932,62.7879813722884,0.428571428571429,1909.11939394075,1,1,unslotted,3,4,0
0.025,coarse,3,1622.57734008803,118.426722784992,0.428571428571429,1622.14876865946,1,1,unslotted,3,4,0
0.05,coarse,3,1249.79210648198,49.5693677534955,0.428571428571429,1249.36353505341,1,1,unslotted,3,4,0
0.1,coarse,3,1216.95543960382,73.1933903387954,0.428571428571429,1216.52686817525,1,1,unslotted,3,4,0
0.125,fine,3,1228.40565834705,119.21702571387,0.428571428571429,1227.97708691848,1,1,unslotted,3,4,0
0.15,fine,3,1178.5662530756,81.0302309829526,0.428571428571429,1178.13768164703,1,1,unslotted,3,4,0
0.175,fine,3,1143.15033547221,54.0394774044071,0.428571428571429,1142.72176404363,1,1,unslotted,3,4,0
0.2,coarse,3,1123.48184484938,40.7323993802337,0.428571428571429,1123.05327342081,1,1,unslotted,3,4,0
0.225,fine,3,1116.58444863952,38.6754232099755,0.428571428571429,1116.15587721095,1,1,unslotted,3,4,0
0.25,fine,3,1111.06653167164,37.0326702179763,0.428571428571429,1110.63796024307,1,1,unslotted,3,4,1
0.275,fine,3,1137.84158671686,66.582748225395,0.428571428571429,1137.41301528829,1,1,unslotted,3,4,0
0.3,coarse,3,1132.5210015467,63.900461850773,0.428571428571429,1132.09243011813,1,1,unslotted,3,4,0
0.4,coarse,3,1146.52145607864,76.1498389076477,0.428571428571429,1146.09288465007,1,1,unslotted,3,4,0
0.5,coarse,3,1138.11709221224,73.4622227203259,0.428571428571429,1137.68852078367,1,1,unslotted,3,4,0
0.6,coarse,3,1137.06553625107,64.8153426023593,0.428571428571429,1136.6369648225,1,1,unslotted,3,4,0
0.01,coarse,3,22293.0727634906,480.966041384624,1866.12856394304,20426.9441995475,1,1,batch_clear,3,4,0
0.025,coarse,3,8856.34550286114,145.380215996722,10.9707731718677,8845.37472968927,1,1,batch_clear,3,4,0
0.05,coarse,3,5363.0195330694,212.8813123207,31.1785714285714,5331.84096164083,1,1,batch_clear,3,4,0
0.1,coarse,3,3209.94116790871,134.852337875104,1.125,3208.81616790871,1,1,batch_clear,3,4,0
0.2,coarse,3,2042.37330743895,13.8109529609064,0.535714285714286,2041.83759315324,1,1,batch_clear,3,4,0
