n_arrived,n_completed,n_censored,completion_ratio,mean_total_delay_us,mean_queue_delay_us,mean_access_delay_us,p95_total_delay_us,mean_attempts,final_backlog,stable,packet_conservation_ok,variant,lambda_per_node,M,Tp_us,q,run,collision_channel_time_us,mean_batch_size
255,255,0,1,1488.45882352941,4.8,1483.65882352941,2317.5,1.04705882352941,0,1,1,baseline,3,5,990,0.625,2,1386,1
248,248,0,1,1544.11693548387,0,1544.11693548387,2562.3,1.05645161290323,0,1,1,baseline,3,5,990,0.625,3,1386,1
238,238,0,1,1544.89915966387,15.9579831932773,1528.94117647059,2624.4,1.10084033613445,0,1,1,baseline,3,5,990,0.625,4,2376,1
218,218,0,1,1580.16055045872,0,1580.16055045872,2534.4,1.17889908256881,0,1,1,baseline,3,5,990,0.625,5,3366,1
233,233,0,1,1406.00858369099,0,1406.00858369099,2155.95,1.07725321888412,0,1,1,fast_first,3,5,990,0.5,1,2376,1
255,255,0,1,1378.2,4.8,1373.4,2034,1.06274509803922,0,1,1,fast_first,3,5,990,0.5,2,1980,1
248,248,0,1,1403.60080645161,0,1403.60080645161,2064.6,1.04838709677419,0,1,1,fast_first,3,5,990,0.5,3,1188,1
238,238,0,1,1415.11764705882,19.2857142857143,1395.83193277311,2255.4,1.0672268907563,0,1,1,fast_first,3,5,990,0.5,4,1584,1
218,218,0,1,1443.01376146789,0,1443.01376146789,2313,1.07798165137615,0,1,1,fast_first,3,5,990,0.5,5,1980,1
233,233,0,1,1400.6322484792,0,1400.6322484792,2248.12945438604,1.1244635193133,0,1,1,unslotted,3,5,990,0.25,1,5452.07448428776,1
255,255,0,1,1327.76444248187,4.58823529411765,1323.17620718775,2040.29024290061,1.07058823529412,0,1,1,unslotted,3,5,990,0.25,2,2892.61709566507,1
248,248,0,1,1328.25857399708,0,1328.25857399708,2012.4,1.06451612903226,0,1,1,unslotted,3,5,990,0.25,3,2325.22548047546,1
238,238,0,1,1366.74833082397,27.229689907781,1339.51864091619,2138.4,1.08403361344538,0,1,1,unslotted,3,5,990,0.25,4,2591.52634466696,1
218,218,0,1,1505.11191956249,0,1505.11191956249,3323.09344616965,1.14220183486239,0,1,1,unslotted,3,5,990,0.25,5,4749.06627180008,1
233,233,0,1,1544.52360515021,0,1544.52360515021,2410.65,1.10300429184549,0,1,1,batch_clear,3,5,990,0.625,1,3366,1
255,255,0,1,1490.78823529412,4.8,1485.98823529412,2315.25,1.05882352941176,0,1,1,batch_clear,3,5,990,0.625,2,1782,1.00357142857143
248,248,0,1,1592.02016129032,0,1592.02016129032,2448,1.24193548387097,0,1,1,batch_clear,3,5,990,0.625,3,5544,1
238,238,0,1,1541.57142857143,14.0294117647059,1527.54201680672,2484,1.11344537815126,0,1,1,batch_clear,3,5,990,0.625,4,2970,1.00369003690037
218,218,0,1,1572.89449541284,0,1572.89449541284,2973.6,1.12844036697248,0,1,1,batch_clear,3,5,990,0.625,5,3168,1
233,233,0,1,1799.45922746781,0,1799.45922746781,3060.45,1.12017167381974,0,1,1,baseline,3,6,1188,0.625,1,5742,1
255,255,0,1,1719.07058823529,5.57647058823529,1713.49411764706,2634.75,1.03921568627451,0,1,1,baseline,3,6,1188,0.625,2,990,1
248,248,0,1,1765.27016129032,0.689516129032258,1764.58064516129,2786.4,1.07258064516129,0,1,1,baseline,3,6,1188,0.625,3,2574,1
238,238,0,1,1786.99159663866,19.0210084033613,1767.97058823529,2833.2,1.08403361344538,0,1,1,baseline,3,6,1188,0.625,4,2772,1
218,218,0,1,1947.09633027523,0,1947.09633027523,3839.4,1.45871559633028,0,1,1,baseline,3,6,1188,0.625,5,8712,1
233,233,0,1,1660.94420600858,0,1660.94420600858,2607.3,1.09442060085837,0,1,1,fast_first,3,6,1188,0.5,1,3168,1
255,255,0,1,1610.36470588235,5.57647058823529,1604.78823529412,2430,1.06274509803922,0,1,1,fast_first,3,6,1188,0.5,2,1782,1
248,248,0,1,1655.89112903226,0.689516129032258,1655.20161290323,2529.9,1.08064516129032,0,1,1,fast_first,3,6,1188,0.5,3,1980,1
238,238,0,1,1672.18487394958,31.7647058823529,1640.42016806723,2678.4,1.07563025210084,0,1,1,fast_first,3,6,1188,0.5,4,1980,1
218,218,0,1,1704.59174311927,0,1704.59174311927,2755.8,1.12844036697248,0,1,1,fast_first,3,6,1188,0.5,5,2772,1
233,233,0,1,1646.03167591462,0,1646.03167591462,2556.5652260032,1.09871244635193,0,1,1,unslotted,3,6,1188,0.25,1,4068.25333484751,1
255,255,0,1,1612.40594432467,5.36470588235294,1607.04123844232,2394,1.11372549019608,0,1,1,unslotted,3,6,1188,0.25,2,4473.08817347395,1
248,248,0,1,1611.10031536165,0.689516129032258,1610.41079923262,2542.85452964588,1.09677419354839,0,1,1,unslotted,3,6,1188,0.25,3,3678.09645667672,1
238,238,0,1,1660.07305100241,35.8840448360469,1624.18900616636,2980.23389781341,1.1218487394958,0,1,1,unslotted,3,6,1188,0.25,4,4160.81394989765,1
218,218,0,1,1839.0943664927,0,1839.0943664927,4314.53242473674,1.24311926605505,0,1,1,unslotted,3,6,1188,0.25,5,9127.59028362995,1
233,233,0,1,1781.61373390558,0,1781.61373390558,2780.55,1.10300429184549,0,1,1,batch_clear,3,6,1188,0.625,1,2574,1
255,255,0,1,1732.27058823529,5.57647058823529,1726.69411764706,2585.25,1.01176470588235,0,1,1,batch_clear,3,6,1188,0.625,2,594,1.00357142857143
248,248,0,1,1771.65725806452,1.48790322580645,1770.16935483871,2783.7,1.05645161290323,0,1,1,batch_clear,3,6,1188,0.625,3,1584,1
238,238,0,1,1842.73109243697,22.3487394957983,1820.38235294118,3029.4,1.22689075630252,0,1,1,batch_clear,3,6,1188,0.625,4,5742,1.00740740740741
218,218,0,1,1819.94036697248,0,1819.94036697248,3022.2,1.14220183486239,0,1,1,batch_clear,3,6,1188,0.625,5,2772,1
453,453,0,1,665.12582781457,0,665.12582781457,1188,1.08830022075055,0,1,1,baseline,5,1,198,0.625,1,7722,1
386,386,0,1,664.740932642487,0,664.740932642487,1180.8,1.06217616580311,0,1,1,baseline,5,1,198,0.625,2,2376,1
360,360,0,1,649.55,0.85,648.7,1237.5,1.07777777777778,0,1,1,baseline,5,1,198,0.625,3,2772,1
436,436,0,1,663.440366972477,0.577981651376147,662.862385321101,1221.3,1.09403669724771,0,1,1,baseline,5,1,198,0.625,4,4356,1
399,399,0,1,639.518796992481,0.24812030075188,639.270676691729,1136.7,1.08521303258145,0,1,1,baseline,5,1,198,0.625,5,3366,1
453,453,0,1,524.384105960265,0,524.384105960265,717.299999999999,1.05298013245033,0,1,1,fast_first,5,1,198,0.5,1,3366,1
386,386,0,1,540.093264248705,0,540.093264248705,756,1.0880829015544,0,1,1,fast_first,5,1,198,0.5,2,3366,1
360,360,0,1,545.6,0.85,544.75,756,1.1,0,1,1,fast_first,5,1,198,0.5,3,3564,1
436,436,0,1,538.55504587156,0.577981651376147,537.977064220183,765.9,1.07798165137615,0,1,1,fast_first,5,1,198,0.5,4,3366,1
399,399,0,1,527.368421052632,0.24812030075188,527.12030075188,712.799999999998,1.07017543859649,0,1,1,fast_first,5,1,198,0.5,5,2772,1
453,453,0,1,561.602629396813,0,561.602629396813,1534.25176890283,1.11699779249448,0,1,1,unslotted,5,1,198,0.25,1,9228.31948758685,1
386,386,0,1,479.480247536454,0.44165709134435,479.038590445109,968.991426839772,1.08031088082902,0,1,1,unslotted,5,1,198,0.25,2,4447.30222692946,1
360,360,0,1,609.560852280692,0.85,608.710852280692,1892.63827018882,1.17777777777778,0,1,1,unslotted,5,1,198,0.25,3,8496.56376317609,1
436,436,0,1,529.782335126088,0.557339449541284,529.224995676547,1363.96375751276,1.12614678899083,0,1,1,unslotted,5,1,198,0.25,4,8807.21023248695,1
399,399,0,1,516.188716627479,0,516.188716627479,1304.49608211388,1.1203007518797,0,1,1,unslotted,5,1,198,0.25,5,7099.84604246588,1
453,453,0,1,814.172185430464,76.271523178808,737.900662251656,1388.25,1.29580573951435,0,1,1,batch_clear,5,1,198,0.625,1,42966,1.00616016427105
386,386,0,1,662.176165803109,0.792746113989637,661.383419689119,1303.2,1.12176165803109,0,1,1,batch_clear,5,1,198,0.625,2,4752,1.00245098039216
360,360,0,1,668.8,1.4,667.4,1179,1.09166666666667,0,1,1,batch_clear,5,1,198,0.625,3,3366,1.00248138957816
436,436,0,1,680.243119266055,0.577981651376147,679.665137614679,1246.5,1.15366972477064,0,1,1,batch_clear,5,1,198,0.625,4,6732,1.00215982721382
399,399,0,1,669.789473684211,0.24812030075188,669.541353383459,1255.95,1.1077694235589,0,1,1,batch_clear,5,1,198,0.625,5,3960,1
453,453,0,1,857.880794701987,0,857.880794701987,1462.95,1.07064017660044,0,1,1,baseline,5,2,396,0.625,1,8514,1
386,386,0,1,875.564766839378,0.792746113989637,874.772020725389,1414.8,1.08290155440415,0,1,1,baseline,5,2,396,0.625,2,3168,1
360,360,0,1,915.2,1.4,913.8,1602,1.19444444444444,0,1,1,baseline,5,2,396,0.625,3,6534,1
436,436,0,1,878.697247706422,1.17660550458716,877.520642201835,1529.1,1.06880733944954,0,1,1,baseline,5,2,396,0.625,4,2970,1
399,399,0,1,913.93984962406,0.744360902255639,913.195488721805,1698.75,1.1453634085213,0,1,1,baseline,5,2,396,0.625,5,5544,1
453,453,0,1,750.794701986755,0,750.794701986755,1138.95,1.07284768211921,0,1,1,fast_first,5,2,396,0.5,1,7128,1
386,386,0,1,754.507772020725,0,754.507772020725,1107,1.09585492227979,0,1,1,fast_first,5,2,396,0.5,2,3564,1
360,360,0,1,763.4,1.95,761.45,1116,1.06666666666667,0,1,1,fast_first,5,2,396,0.5,3,2376,1
436,436,0,1,771.06880733945,1.17660550458716,769.892201834862,1176.3,1.10091743119266,0,1,1,fast_first,5,2,396,0.5,4,4752,1
399,399,0,1,795.338345864662,0.744360902255639,794.593984962406,1144.8,1.17293233082707,0,1,1,fast_first,5,2,396,0.5,5,6336,1
453,453,0,1,772.660458537618,0,772.660458537618,1927.32285067959,1.19867549668874,0,1,1,unslotted,5,2,396,0.5,1,19004.2085846777,1
386,386,0,1,729.381455358511,2.99330155881197,726.388153799699,1756.21620471268,1.16321243523316,0,1,1,unslotted,5,2,396,0.5,2,8498.0729844193,1
360,360,0,1,711.480880192847,1.475,710.005880192847,1452.13825327239,1.13055555555556,0,1,1,unslotted,5,2,396,0.5,3,6448.48021781933,1
436,436,0,1,826.224820435605,1.32991240713882,824.894908028466,1907.1763287633,1.30275229357798,0,1,1,unslotted,5,2,396,0.5,4,17905.8421944403,1
399,399,0,1,760.451473106702,0.473684210526316,759.977788896176,1696.72764460959,1.17794486215539,0,1,1,unslotted,5,2,396,0.5,5,10040.491138529,1
453,453,0,1,891.099337748344,0,891.099337748344,1647,1.10154525386313,0,1,1,batch_clear,5,2,396,0.625,1,6138,1
386,386,0,1,866.844559585492,0,866.844559585492,1422,1.04663212435233,0,1,1,batch_clear,5,2,396,0.625,2,1782,1
360,360,0,1,891.55,1.9,889.65,1606.5,1.13611111111111,0,1,1,batch_clear,5,2,396,0.625,3,4752,1.00248138957816
436,436,0,1,905.490825688073,1.17660550458716,904.314220183486,1608.3,1.15596330275229,0,1,1,batch_clear,5,2,396,0.625,4,6732,1.00215982721382
399,399,0,1,929.81954887218,1.73684210526316,928.082706766917,1660.95,1.17543859649123,0,1,1,batch_clear,5,2,396,0.625,5,6732,1.00232558139535
453,453,0,1,1172.58278145695,0,1172.58278145695,2117.69999999999,1.21192052980132,0,1,1,baseline,5,3,594,0.625,1,12870,1
386,386,0,1,1129.47668393782,2.33160621761658,1127.14507772021,1960.2,1.17357512953368,0,1,1,baseline,5,3,594,0.625,2,6336,1
360,360,0,1,1095.6,3.6,1092,1683,1.08888888888889,0,1,1,baseline,5,3,594,0.625,3,3762,1
436,436,0,1,1144.3623853211,3.44724770642202,1140.91513761468,2004.3,1.10091743119266,0,1,1,baseline,5,3,594,0.625,4,4752,1
399,399,0,1,1149.15789473684,1.2406015037594,1147.91729323308,2038.95,1.13533834586466,0,1,1,baseline,5,3,594,0.625,5,5346,1
453,453,0,1,982.887417218543,0,982.887417218543,1534.95,1.08830022075055,0,1,1,fast_first,5,3,594,0.5,1,5148,1
386,386,0,1,1005.85492227979,1.81865284974093,1004.03626943005,1611,1.1139896373057,0,1,1,fast_first,5,3,594,0.5,2,4356,1
360,360,0,1,1016.4,3.6,1012.8,1669.5,1.13055555555556,0,1,1,fast_first,5,3,594,0.5,3,5148,1
436,436,0,1,1031.73853211009,2.82798165137615,1028.91055045872,1575,1.11467889908257,0,1,1,fast_first,5,3,594,0.5,4,5346,1
399,399,0,1,1041.47368421053,1.2406015037594,1040.23308270677,1872.9,1.1453634085213,0,1,1,fast_first,5,3,594,0.5,5,5940,1
453,453,0,1,1066.1814564525,0,1066.1814564525,2817.82849682235,1.19426048565121,0,1,1,unslotted,5,3,594,0.225,1,14088.3327651357,1
386,386,0,1,1060.38754037491,3.57051643354992,1056.81702394136,2485.14277776349,1.18652849740933,0,1,1,unslotted,5,3,594,0.225,2,9686.33530226257,1
360,360,0,1,1025.86123015555,3.125,1022.73623015555,2465.5126791611,1.15277777777778,0,1,1,unslotted,5,3,594,0.225,3,8395.69346629991,1
436,436,0,1,1050.93329273545,2.12614678899083,1048.80714594646,2584.27590452926,1.18807339449541,0,1,1,unslotted,5,3,594,0.225,4,13111.7560115515,1
399,399,0,1,1054.50535290422,0.969924812030075,1053.53542809219,2361.27453715639,1.15288220551378,0,1,1,unslotted,5,3,594,0.225,5,8478.81539723719,1
453,453,0,1,1173.01986754967,0,1173.01986754967,2086.65,1.11479028697572,0,1,1,batch_clear,5,3,594,0.6,1,7920,1
386,386,0,1,1186.9274611399,1.81865284974093,1185.10880829016,1998,1.21761658031088,0,1,1,batch_clear,5,3,594,0.6,2,7128,1.00245098039216
360,360,0,1,1104.4,4.95,1099.45,1876.5,1.09444444444444,0,1,1,batch_clear,5,3,594,0.6,3,5346,1.00497512437811
436,436,0,1,1117.11467889908,6.46100917431193,1110.65366972477,1911.6,1.07339449541284,0,1,1,batch_clear,5,3,594,0.6,4,3960,1.004329004329
399,399,0,1,1239.96992481203,1.73684210526316,1238.23308270677,2100.6,1.2781954887218,0,1,1,batch_clear,5,3,594,0.6,5,9900,1.00232558139535
453,453,0,1,1413.41721854305,0.0198675496688742,1413.39735099338,2601,1.11258278145695,0,1,1,baseline,5,4,792,0.575,1,7128,1
386,386,0,1,1416.73056994819,4.38341968911917,1412.34715025907,2343.6,1.07772020725389,0,1,1,baseline,5,4,792,0.575,2,2970,1
360,360,0,1,1374.45,7.95,1366.5,2344.5,1.08888888888889,0,1,1,baseline,5,4,792,0.575,3,3366,1
436,436,0,1,1486.32110091743,6.00688073394495,1480.31422018349,2566.8,1.1743119266055,0,1,1,baseline,5,4,792,0.575,4,7920,1
399,399,0,1,1485.60902255639,2.75187969924812,1482.85714285714,2883.6,1.28320802005013,0,1,1,baseline,5,4,792,0.575,5,9900,1
453,453,0,1,1253.88079470199,0,1253.88079470199,1953,1.11920529801324,0,1,1,fast_first,5,4,792,0.5,1,6732,1
386,386,0,1,1259.25388601036,0.27979274611399,1258.97409326425,2025,1.1580310880829,0,1,1,fast_first,5,4,792,0.5,2,5742,1
360,360,0,1,1240.25,5.75,1234.5,1953,1.10833333333333,0,1,1,fast_first,5,4,792,0.5,3,3960,1
436,436,0,1,1281.05504587156,4.64449541284404,1276.41055045872,1995.3,1.13302752293578,0,1,1,fast_first,5,4,792,0.5,4,5940,1
399,399,0,1,1316.88721804511,1.7593984962406,1315.12781954887,2585.7,1.23308270676692,0,1,1,fast_first,5,4,792,0.5,5,9504,1
453,453,0,1,1377.09196404499,0,1377.09196404499,3755.88368894174,1.18543046357616,0,1,1,unslotted,5,4,792,0.225,1,13924.6681068777,1
386,386,0,1,1275.07420394851,7.50507049734518,1267.56913345117,2941.05065782415,1.14248704663212,0,1,1,unslotted,5,4,792,0.225,2,7109.59349181643,1
360,360,0,1,1283.75833154378,5.05,1278.70833154378,2902.22563804456,1.13888888888889,0,1,1,unslotted,5,4,792,0.225,3,9642.39006860764,1
436,436,0,1,1364.47757005339,3.94266055045872,1360.53490950293,3669.09523524658,1.19266055045872,0,1,1,unslotted,5,4,792,0.225,4,12866.4833161789,1
399,399,0,1,1534.04400506556,11.0045394700617,1523.0394655955,5117.85972071477,1.34586466165414,0,1,1,unslotted,5,4,792,0.225,5,18861.2927533374,1
453,0,453,0,NaN,NaN,NaN,NaN,NaN,459,0,1,batch_clear,5,4,792,0.7,1,7013952,1
386,386,0,1,2004.0621761658,36.559585492228,1967.50259067358,2377.8,3.30310880829016,0,1,1,batch_clear,5,4,792,0.7,2,48114,1.00245098039216
360,360,0,1,1313.95,7.95,1306,2173.5,1.08888888888889,0,1,1,batch_clear,5,4,792,0.7,3,3366,1.00497512437811
436,436,0,1,1370.97247706422,4.64449541284404,1366.32798165138,2517.3,1.18807339449541,0,1,1,batch_clear,5,4,792,0.7,4,9702,1.00215982721382
399,222,177,0.556390977443609,1462.05405405405,3.16216216216216,1458.89189189189,2822.4,1.52702702702703,177,0,1,batch_clear,5,4,792,0.7,5,5903766,1
453,453,0,1,1686.59602649007,0.456953642384106,1686.13907284768,3085.65,1.14790286975717,0,1,1,baseline,5,5,990,0.625,1,16434,1
386,386,0,1,1642.94300518135,9.48963730569948,1633.45336787565,2755.8,1.1580310880829,0,1,1,baseline,5,5,990,0.625,2,5940,1
360,360,0,1,1618.1,7.725,1610.375,2709,1.08888888888889,0,1,1,baseline,5,5,990,0.625,3,5346,1
436,436,0,1,1673.87614678899,10.9816513761468,1662.89449541284,2973.6,1.11926605504587,0,1,1,baseline,5,5,990,0.625,4,9306,1
399,399,0,1,1753.57894736842,3.42857142857143,1750.15037593985,3148.19999999999,1.34586466165414,0,1,1,baseline,5,5,990,0.625,5,11484,1
453,453,0,1,1576.45033112583,0.456953642384106,1575.99337748344,2887.2,1.1832229580574,0,1,1,fast_first,5,5,990,0.5,1,12078,1
386,386,0,1,1503.93264248705,1.30569948186528,1502.62694300518,2404.8,1.14507772020725,0,1,1,fast_first,5,5,990,0.5,2,5346,1
360,360,0,1,1508.1,8.825,1499.275,2610,1.16666666666667,0,1,1,fast_first,5,5,990,0.5,3,6534,1
436,436,0,1,1583.0504587156,7.36926605504587,1575.68119266055,2895.3,1.19036697247706,0,1,1,fast_first,5,5,990,0.5,4,8316,1
399,399,0,1,1593.29323308271,2.75187969924812,1590.54135338346,3402,1.18295739348371,0,1,1,fast_first,5,5,990,0.5,5,7326,1
453,453,0,1,1762.77660259358,0.178807947019868,1762.59779464656,4747.49868981232,1.30022075055188,0,1,1,unslotted,5,5,990,0.25,1,20588.1473528058,1
386,386,0,1,1603.84520970463,16.0100212766188,1587.83518842801,3905.71085006879,1.19170984455959,0,1,1,unslotted,5,5,990,0.25,2,9562.37986573577,1
360,360,0,1,1540.4440442272,7.9,1532.5440442272,3349.38089158828,1.2,0,1,1,unslotted,5,5,990,0.25,3,12148.6905713794,1
436,436,0,1,1628.35421403355,12.384806472794,1615.96940756076,4155.44728809395,1.19036697247706,0,1,1,unslotted,5,5,990,0.25,4,13276.2064343325,1
399,399,0,1,1859.32350037907,2.2781954887218,1857.04530489035,5893.03701194216,1.33333333333333,0,1,1,unslotted,5,5,990,0.25,5,18612.5301279193,1
453,453,0,1,1708.45033112583,0.456953642384106,1707.99337748344,3241.8,1.21633554083885,0,1,1,batch_clear,5,5,990,0.625,1,11682,1
386,386,0,1,1658.33160621762,7.1580310880829,1651.17357512953,2943,1.20466321243523,0,1,1,batch_clear,5,5,990,0.625,2,7920,1.004914004914
360,360,0,1,1678.05,12.975,1665.075,2866.5,1.24722222222222,0,1,1,batch_clear,5,5,990,0.625,3,8514,1.00497512437811
436,436,0,1,1745.17431192661,11.9311926605505,1733.24311926606,3723.3,1.32798165137615,0,1,1,batch_clear,5,5,990,0.625,4,13464,1.004329004329
399,399,0,1,1731.74436090226,4.98496240601504,1726.75939849624,3254.85,1.28320802005013,0,1,1,batch_clear,5,5,990,0.625,5,10494,1.00232558139535
453,453,0,1,2037.5761589404,2.20529801324503,2035.37086092715,4030.65,1.3112582781457,0,1,1,baseline,5,6,1188,0.625,1,14256,1
386,386,0,1,1948.66321243523,2.7979274611399,1945.86528497409,3621.6,1.24870466321244,0,1,1,baseline,5,6,1188,0.625,2,9306,1
360,360,0,1,1940.4,14.625,1925.775,3577.5,1.23611111111111,0,1,1,baseline,5,6,1188,0.625,3,11088,1
436,436,0,1,2010.83944954128,15.4197247706422,1995.41972477064,3822.3,1.26146788990826,0,1,1,baseline,5,6,1188,0.625,4,10692,1
399,399,0,1,2350.06015037594,5.16541353383459,2344.89473684211,4603.5,2.19548872180451,0,1,1,baseline,5,6,1188,0.625,5,35244,1
453,453,0,1,1916.06622516556,1.33112582781457,1914.73509933775,3819.15,1.24944812362031,0,1,1,fast_first,5,6,1188,0.5,1,13266,1
386,386,0,1,1835.81347150259,7.9740932642487,1827.83937823834,3816,1.23575129533679,0,1,1,fast_first,5,6,1188,0.5,2,8712,1
360,360,0,1,1775.4,10.45,1764.95,3235.5,1.14166666666667,0,1,1,fast_first,5,6,1188,0.5,3,6336,1
436,436,0,1,1870.51376146789,10.7339449541284,1859.77981651376,3675.6,1.20412844036697,0,1,1,fast_first,5,6,1188,0.5,4,9108,1
399,399,0,1,1963.98496240602,5.16541353383459,1958.81954887218,4521.6,1.33082706766917,0,1,1,fast_first,5,6,1188,0.5,5,12078,1
453,453,0,1,2117.08231953893,6.37562880532947,2110.7066907336,6086.25650557291,1.27814569536424,0,1,1,unslotted,5,6,1188,0.25,1,18978.8523223707,1
386,386,0,1,1827.72565860513,5.67906072532633,1822.04659787981,3965.21252689736,1.16580310880829,0,1,1,unslotted,5,6,1188,0.25,2,7700.5176886213,1
360,360,0,1,1769.92376447033,12,1757.92376447033,3937.69932474662,1.16388888888889,0,1,1,unslotted,5,6,1188,0.25,3,8134.84302275931,1
436,436,0,1,2015.46476370554,29.652922725981,1985.81184097956,5361.78507175432,1.27752293577982,0,1,1,unslotted,5,6,1188,0.25,4,17075.198569325,1
399,399,0,1,2081.39591857564,3.81203007518797,2077.58388850045,5636.28336201189,1.31077694235589,0,1,1,unslotted,5,6,1188,0.25,5,17225.4077530168,1
453,453,0,1,2062.05298013245,1.33112582781457,2060.72185430464,3924,1.30684326710817,0,1,1,batch_clear,5,6,1188,0.625,1,12870,1
386,386,0,1,1967.12953367876,8.30051813471503,1958.82901554404,3574.8,1.2279792746114,0,1,1,batch_clear,5,6,1188,0.625,2,7524,1.00245098039216
360,360,0,1,1959.65,18.4,1941.25,3334.5,1.31666666666667,0,1,1,batch_clear,5,6,1188,0.625,3,11484,1.00497512437811
436,436,0,1,1998.57798165138,9.51605504587156,1989.0619266055,3720.6,1.22247706422018,0,1,1,batch_clear,5,6,1188,0.625,4,10296,1.00650759219089
399,399,0,1,2048.84210526316,6.65413533834586,2042.18796992481,3933,1.30075187969925,0,1,1,batch_clear,5,6,1188,0.625,5,11286,1
