protocol,load_mode,lambda_base,lambda_effective,M,Tp_us,best_q,q_tuning_best_q,q_selection_mode,q_stable_basin_left,q_stable_basin_right,q_search_boundary_hit,q_refinement_passes,q_preferred_neighbor_radius,q_neighbor_radius_used,q_validation_runs,q_validation_candidates_tested,q_validation_passed,q_validation_selected_rank,stable_fraction,n_arrived,n_arrived_ci95,n_completed,n_completed_ci95,n_eligible,n_eligible_ci95,n_completed_eligible,n_completed_eligible_ci95,n_structural_censored,n_structural_censored_ci95,n_censored,n_censored_ci95,raw_completion_ratio,raw_completion_ratio_ci95,final_backlog,final_backlog_ci95,mean_delay_us,mean_delay_us_ci95,mean_queue_delay_us,mean_queue_delay_us_ci95,mean_access_delay_us,mean_access_delay_us_ci95,conditional_mean_delay_us,conditional_mean_delay_us_ci95,p50_delay_us,p50_delay_us_ci95,p95_delay_us,p95_delay_us_ci95,p99_delay_us,p99_delay_us_ci95,conditional_p50_delay_us,conditional_p50_delay_us_ci95,conditional_p95_delay_us,conditional_p95_delay_us_ci95,conditional_p99_delay_us,conditional_p99_delay_us_ci95,mean_boundary_wait_us,mean_boundary_wait_us_ci95,mean_difs_wait_us,mean_difs_wait_us_ci95,mean_probability_wait_us,mean_probability_wait_us_ci95,mean_busy_nav_wait_us,mean_busy_nav_wait_us_ci95,mean_collision_delay_us,mean_collision_delay_us_ci95,mean_control_delay_us,mean_control_delay_us_ci95,mean_data_delay_us,mean_data_delay_us_ci95,mean_other_access_delay_us,mean_other_access_delay_us_ci95,arrival_rate_pkt_s,arrival_rate_pkt_s_ci95,eligible_arrival_rate_pkt_s,eligible_arrival_rate_pkt_s_ci95,goodput_pkt_s,goodput_pkt_s_ci95,normalized_offered_units_s,normalized_offered_units_s_ci95,normalized_goodput_units_s,normalized_goodput_units_s_ci95,goodput_bit_s,goodput_bit_s_ci95,payload_airtime,payload_airtime_ci95,mean_system_packets,mean_system_packets_ci95,mean_waiting_packets,mean_waiting_packets_ci95,mean_service_packets,mean_service_packets_ci95,backlog_slope_pkt_s,backlog_slope_pkt_s_ci95,completion_ratio,completion_ratio_ci95,little_relative_error,little_relative_error_ci95,jain_fairness,jain_fairness_ci95,attempts_total,attempts_total_ci95,retransmissions_completed_cohort,retransmissions_completed_cohort_ci95,mean_attempts_completed,mean_attempts_completed_ci95,collision_waste_us_total,collision_waste_us_total_ci95,collision_channel_time_us_total,collision_channel_time_us_total_ci95,collision_tx_airtime_us_total,collision_tx_airtime_us_total_ci95,collision_channel_time_us_measure,collision_channel_time_us_measure_ci95,collision_tx_airtime_us_measure,collision_tx_airtime_us_measure_ci95,stability_rate_ok,stability_rate_ok_ci95,stability_censor_ok,stability_censor_ok_ci95,stability_slope_ok,stability_slope_ok_ci95,stability_rate_relative_error,stability_rate_relative_error_ci95,stability_allowed_censored,stability_allowed_censored_ci95,stability_slope_limit_pkt_s,stability_slope_limit_pkt_s_ci95,condition_elapsed_s,timeout_exceeded
s7_busy,fixed_packet,10,10,1,162.5,0.661825303382485,0.661825303382485,self_stable,0.008,0.9,0,1,1,0,0,0,1,NaN,1,384.333333333333,17.9706947263001,384.333333333333,17.9706947263001,384.333333333333,17.9706947263001,384.333333333333,17.9706947263001,0,0,0,0,1,0,0,0,931.766154745693,65.3436107273175,7.07771076702961,2.84796316337294,924.688443978664,63.9451601271332,931.766154745693,65.3436107273175,667.399999999965,70.9937700407409,2403.64999999997,159.313960709278,3801.22999999996,1286.76547730537,667.399999999965,70.9937700407409,2403.64999999997,159.313960709278,3801.22999999996,1286.76547730537,0.0476262876733413,0.00225086714327697,73.8955611122044,5.8380097244774,9.71567920399267,0.617199795498395,497.268112764268,49.8196911357256,97.8614646105249,14.3202944418063,83.3999999999999,3.53017201142383e-14,162.5,0,0,0,384.333333333333,17.9706947263001,384.333333333333,17.9706947263001,384.666666666667,17.6239606389707,384.333333333333,17.9706947263001,384.666666666667,17.6239606389707,NaN,NaN,0.0625083333333333,0.00286389360383274,0.358163533333313,0.0179458199655517,0.295655199999979,0.018744167815787,0.0625083333333333,0.00286389360383274,-0.205088205088205,1.01239516205498,1,0,0.00230388392081425,0.00240125020905268,0.906201174278712,0.0325374439890495,982.333333333333,52.2456939432575,451,71.2648844851639,2.17339885624131,0.171706168366982,76299.7,3469.53625283583,34638.8000000004,997.84064269046,76299.7,3469.53625283583,28859.033333304,2305.76319345757,63570.5999999359,5377.60663333718,1,0,1,0,1,0,0.00431853393938334,0.00356900119908286,3,0,19.2166666666667,0.898534736315005,121.2384488,0
sf_cf,fixed_packet,10,10,1,162.5,0.7,0.7,self_stable,0.005,0.761166261102025,0,1,1,0,0,0,1,NaN,1,384.333333333333,17.9706947263001,384.333333333333,17.9706947263001,384.333333333333,17.9706947263001,384.333333333333,17.9706947263001,0,0,0,0,1,0,0,0,362.956536377849,91.0261127172823,1.00132978723404,4.308374342422,361.955206590615,93.5533483649955,362.956536377849,91.0261127172823,284.5,7.75671751881339,866.724999999999,441.067347041318,1575.56166666667,1950.35130255937,284.5,7.75671751881339,866.724999999999,441.067347041318,1575.56166666667,1950.35130255937,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,384.333333333333,17.9706947263001,384.333333333333,17.9706947263001,385.333333333333,18.3108642419671,384.333333333333,17.9706947263001,385.333333333333,18.3108642419671,NaN,NaN,0.062575,0.00315125254909934,0,0,0,0,0.062575,0.00315125254909934,-0.0387707479389167,0.128685075505211,1,0,628734033178313,177946039006055,0.90638220246562,0.0339265715913254,555,230.356060328168,74,153.595261233881,1.19163524018049,0.392369335220203,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,1,0,0.0026003208809641,0.00638723029034925,3,0,19.2166666666667,0.898534736315005,2.0192165,0
sb_cf,fixed_packet,10,10,1,162.5,0.0158113883008419,0.0214593554733139,self_stable,0.0214593554733139,0.025,0,1,1,0,0,0,1,NaN,1,384.333333333333,17.9706947263001,384.333333333333,17.9706947263001,384.333333333333,17.9706947263001,384.333333333333,17.9706947263001,0,0,0,0,1,0,0,0,972.031492694188,181.93465713294,5.21605587072888,11.5027359088844,966.815436823459,192.095315274338,972.031492694188,181.93465713294,717.5,78.5160444162161,2617.55,1125.8509156326,4430.15,3048.37700659775,717.5,78.5160444162161,2617.55,1125.8509156326,4430.15,3048.37700659775,0,0,42.9161320686804,13.2137379387941,0,0,718.785438250056,115.793166492583,42.6138665047225,63.1538945604128,0,0,162.5,0,0,0,384.333333333333,17.9706947263001,384.333333333333,17.9706947263001,385.666666666667,16.5402039763223,384.333333333333,17.9706947263001,385.666666666667,16.5402039763223,NaN,NaN,0.0626461666666667,0.00264349965229446,0.376726833333333,0.0864817715977982,0.376726833333333,0.0864817715977982,0,0,-0.259402798959328,0.851172370918958,1,0,0.0075432701906478,0.0202539173099437,0.908040990503484,0.0296104483500797,581.666666666667,201.542018411013,101,152.263660215503,1.2622391784906,0.388639351141002,19987.5,30527.348280772,NaN,NaN,19987.5,30527.348280772,NaN,NaN,NaN,NaN,1,0,1,0,1,0,0.00348905420373423,0.00393713964850195,3,0,19.2166666666667,0.898534736315005,661.2964858,0
sf_cb,fixed_packet,12,12,1,162.5,0.56079315911044,0.6,self_stable,0.005,0.629469038052989,0,1,1,0,0,0,1,NaN,1,497.333333333333,56.8825951379649,497.333333333333,56.8825951379649,497.333333333333,56.8825951379649,497.333333333333,56.8825951379649,0,0,0,0,1,0,0,0,671.734614770396,127.676831399887,5.37239554723281,8.127468634084,666.362219223163,134.171625532461,671.734614770396,127.676831399887,524.5,35.9342348014985,1472.36666666667,394.323345647152,3249.415,3323.4915987851,524.5,35.9342348014985,1472.36666666667,394.323345647152,3249.415,3323.4915987851,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,497.333333333333,56.8825951379649,497.333333333333,56.8825951379649,497,57.2969473090859,497.333333333333,56.8825951379649,497,57.2969473090859,NaN,NaN,0.0807625,0.00931075393772645,0,0,0,0,0.0807625,0.00931075393772645,-0.0963894959014246,0.767994993222486,1,0,1.50286170405266e+15,246936721817367,0.935861508901606,0.0288139388278226,781.333333333333,24.8827449681701,162,129.294535549949,1.32828568479568,0.290886058299279,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,1,0,0.000680272108843537,0.00292697464608807,4.33333333333333,1.43421757658315,24.8666666666667,2.84412975689824,3.9999857,0
sb_cb,fixed_packet,12,12,1,162.5,0.457885697021333,0.457885697021333,self_stable,0.0004,0.8,0,1,1,0,0,0,1,NaN,1,497.333333333333,56.8825951379649,497.333333333333,56.8825951379649,497.333333333333,56.8825951379649,497.333333333333,56.8825951379649,0,0,0,0,1,0,0,0,503.845506235961,119.30855602542,3.41681702647089,4.84881356538634,500.42868920949,124.067882512075,503.845506235961,119.30855602542,370,0,1099.75,663.500127238989,3368.05,4716.20074306068,370,0,1099.75,663.500127238989,3368.05,4716.20074306068,0,0,41.1406726467896,7.29458096026602,0,0,80.1068069246404,56.2677981206119,54.1812096380603,60.5233124996056,162.5,0,162.5,0,0,0,497.333333333333,56.8825951379649,497.333333333333,56.8825951379649,497.333333333333,56.8825951379649,497.333333333333,56.8825951379649,497.333333333333,56.8825951379649,NaN,NaN,0.0808166666666667,0.00924342170991928,0.250202333333333,0.0505385078127295,0.167598166666667,0.0485195504094723,0.0826041666666667,0.00812709232318851,-0.380100043459591,1.83305815563339,1,0,0,0,0.935800955920674,0.0285575533780019,812.666666666667,250.54512647198,191.666666666667,179.432025714062,1.38797068614486,0.38091431726384,2919.33333333333,3124.06425123891,NaN,NaN,2919.33333333333,3124.06425123891,NaN,NaN,NaN,NaN,1,0,1,0,1,0,0,0,4.33333333333333,1.43421757658315,24.8666666666667,2.84412975689824,215.2314402,0
unslotted,fixed_packet,12,12,1,162.5,0.4,0.4,self_stable,0.0003,0.8,0,1,1,0,0,0,1,NaN,1,497.333333333333,56.8825951379649,497.333333333333,56.8825951379649,497.333333333333,56.8825951379649,497.333333333333,56.8825951379649,0,0,0,0,1,0,0,0,462.123991443791,76.5678408117236,1.20728405923649,0.737090610740876,460.916707384555,76.4100365066318,462.123991443791,76.5678408117236,342.253765414391,0.969062524833958,969.008935007329,548.20508970601,2552.87325081372,1753.90827173191,342.253765414391,0.969062524833958,969.008935007329,548.20508970601,2552.87325081372,1753.90827173191,0,0,0,0,25.7718252076555,6.96762714029953,50.8253151383261,27.8473752700589,59.3195670385732,43.265731957056,162.5,0,162.5,0,0,0,497.333333333333,56.8825951379649,497.333333333333,56.8825951379649,497.333333333333,56.8825951379649,497.333333333333,56.8825951379649,497.333333333333,56.8825951379649,NaN,NaN,0.0808166666666667,0.00924342170991937,0.229371394882136,0.0148259005737266,0.146388061548802,0.0223084258126917,0.0829833333333333,0.00890217344976108,-0.0755220030435999,0.673397294929583,1,0,0,0,0.935800955920674,0.0285575533780019,847.333333333333,89.716012857031,218,147.04752415112,1.44248994304269,0.337993016937477,3296.33333333333,1669.91958111982,NaN,NaN,3296.33333333333,1669.91958111982,NaN,NaN,NaN,NaN,1,0,1,0,1,0,0,0,4.33333333333333,1.43421757658315,24.8666666666667,2.84412975689824,26.4043768,0
s7_clean,fixed_packet,12,12,1,162.5,0.793725393319377,0.793725393319377,self_stable,0.0003,0.9,0,1,1,0,0,0,1,NaN,1,497.333333333333,56.8825951379649,497.333333333333,56.8825951379649,497.333333333333,56.8825951379649,497.333333333333,56.8825951379649,0,0,0,0,1,0,0,0,317.052255820619,20.8746794150316,0.870254226096752,2.20149117219293,316.182001594522,18.684567291872,317.052255820619,20.8746794150316,281.900000000004,8.3482470277652e-11,518.899999999946,34.1512473022446,832.159999999918,481.599431573885,281.900000000004,8.3482470277652e-11,518.899999999946,34.1512473022446,832.159999999918,481.599431573885,0.0319834077010443,0.0586327318360087,36.0356892585589,4.1666761444809,2.47261716647524,0.677796375824585,26.7482857569687,4.0666367667383,4.99342600481795,10.2206114838149,83.3999999999998,3.53017201142383e-14,162.5,0,0,0,497.333333333333,56.8825951379649,497.333333333333,56.8825951379649,497.333333333333,56.8825951379649,497.333333333333,56.8825951379649,497.333333333333,56.8825951379649,NaN,NaN,0.0808166666666667,0.00924342170991928,0.157673266666638,0.020017231567952,0.0768565999999709,0.012937786658719,0.0808166666666667,0.00924342170991928,-0.0468080468080468,0.410201160997709,1,0,0,0,0.935800955920674,0.0285575533780019,639.333333333333,113.738065652391,29.6666666666667,59.6365535432633,1.05987321348703,0.122549298367085,1201.5,1354.4249855708,596.3,664.369290650143,1201.5,1354.4249855708,391.599999999608,777.275376736473,792.09999999922,1592.29597960357,1,0,1,0,1,0,0,0,4.33333333333333,1.43421757658315,24.8666666666667,2.84412975689824,31.8721601,0
s7_busy,fixed_packet,12,12,1,162.5,0.629469038052989,0.629469038052989,self_stable,0.006,0.9,0,1,1,0,0,0,1,NaN,1,497.333333333333,56.8825951379649,497.333333333333,56.8825951379649,497.333333333333,56.8825951379649,497.333333333333,56.8825951379649,0,0,0,0,1,0,0,0,1007.78844327883,137.095350078396,6.05019970673362,11.7150647559592,1001.7382435721,130.862278099488,1007.78844327883,137.095350078396,710.899999999907,64.5397909462419,2781.79999999998,530.767094728206,4422.9199999999,556.203918374723,710.899999999907,64.5397909462419,2781.79999999998,530.767094728206,4422.9199999999,556.203918374723,0.0638715204990763,0.129098310114705,76.5438815223994,10.1190741545837,11.9004745044391,2.63206516015347,562.972377231581,94.9828049498184,104.35763879318,24.8214936615377,83.3999999999998,3.53017201142383e-14,162.5,0,0,0,497.333333333333,56.8825951379649,497.333333333333,56.8825951379649,497,57.2969473090859,497.333333333333,56.8825951379649,497,57.2969473090859,NaN,NaN,0.0807837,0.00928376248929311,0.501026299999971,0.0792161496169898,0.420242599999971,0.0745815958355654,0.0807837,0.00928376248929311,-0.46013246013246,1.74713380033665,1,0,6.28210407673668e-05,0.000270297122543413,0.935861508901606,0.0288139388278226,1346,321.242326723351,622.333333333333,161.303257067986,2.25129063301175,0.297619828075992,84238.4999999995,11008.7966273823,38020.8000000001,3635.27184974323,84238.4999999995,11008.7966273823,31416.9999999668,2551.91784299514,69562.3999999262,7749.79779111963,1,0,1,0,1,0,0.000680272108843537,0.00292697464608807,4.33333333333333,1.43421757658315,24.8666666666667,2.84412975689824,139.7344639,0
sf_cf,fixed_packet,12,12,1,162.5,0.625732474567597,0.729942725678815,self_stable,0.729942725678815,0.729942725678815,0,1,1,0,0,0,1,NaN,1,497.333333333333,56.8825951379649,497.333333333333,56.8825951379649,497.333333333333,56.8825951379649,497.333333333333,56.8825951379649,0,0,0,0,1,0,0,0,390.264454144204,15.5652165057938,1.56565531460531,3.09424626147314,388.698798829599,15.6914316004714,390.264454144204,15.5652165057938,304,10.6122409565397,819.883333333333,105.434314238514,1536.18666666667,691.857100706187,304,10.6122409565397,819.883333333333,105.434314238514,1536.18666666667,691.857100706187,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,497.333333333333,56.8825951379649,497.333333333333,56.8825951379649,497.333333333333,56.8825951379649,497.333333333333,56.8825951379649,497.333333333333,56.8825951379649,NaN,NaN,0.0808166666666667,0.00924342170991928,0,0,0,0,0.0808166666666667,0.00924342170991928,-0.0311192049623904,0.422784203207633,1,0,874215491067086,114199601425236,0.935800955920674,0.0285575533780019,719.333333333333,36.3680928375159,89,25.2112442693104,1.17925758375217,0.0575259636540364,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,1,0,0,0,4.33333333333333,1.43421757658315,24.8666666666667,2.84412975689824,2.2632719,0
sb_cf,fixed_packet,12,12,1,162.5,0.0102811198957876,0.025,self_stable,0.025,0.025,0,1,1,0,0,0,1,NaN,1,497.333333333333,56.8825951379649,497.333333333333,56.8825951379649,497.333333333333,56.8825951379649,497.333333333333,56.8825951379649,0,0,0,0,1,0,0,0,1645.77693572956,1005.61233072082,32.9412598189122,57.4300787394444,1612.83567591065,950.351261008734,1645.77693572956,1005.61233072082,1071.5,373.439522443831,4838.9,3793.96111213394,10048.25,15774.6036012246,1071.5,373.439522443831,4838.9,3793.96111213394,10048.25,15774.6036012246,0,0,52.7533372821739,25.9286794001734,0,0,1307.95241779456,800.568313803281,89.6299208339195,123.923835368476,0,0,162.5,0,0,0,497.333333333333,56.8825951379649,497.333333333333,56.8825951379649,496,59.1516954695558,497.333333333333,56.8825951379649,496,59.1516954695558,NaN,NaN,0.0806,0.00961215051380282,0.817536,0.49466848671736,0.817536,0.49466848671736,0,0,-1.70387488909139,9.26630099685461,1,0,0.00098234735623787,0.00211905543508909,0.935350126843133,0.0280085051654722,888.666666666667,418.695743178893,274,371.359894092201,1.55156874359335,0.762608217652159,47829.1666666667,63160.6465175786,NaN,NaN,47829.1666666667,63160.6465175786,NaN,NaN,NaN,NaN,1,0,1,0,1,0,0.00273671055060855,0.00773162602664035,4.33333333333333,1.43421757658315,24.8666666666667,2.84412975689824,692.9497536,0
sf_cb,fixed_packet,15,15,1,162.5,0.528840463202608,0.661825303382485,self_stable,0.625732474567597,0.7,0,1,1,0,0,0,1,NaN,1,589,38.803471516211,589,38.803471516211,589,38.803471516211,589,38.803471516211,0,0,0,0,1,0,0,0,710.086242240547,93.2847983492585,5.48374380810869,5.272404548184,704.602498432438,89.162759164325,710.086242240547,93.2847983492585,544,34.6223212423016,1600.275,456.138381112964,3563.01833333333,3542.74397073818,544,34.6223212423016,1600.275,456.138381112964,3563.01833333333,3542.74397073818,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,589,38.803471516211,589,38.803471516211,588,38.803471516211,589,38.803471516211,588,38.803471516211,NaN,NaN,0.0955833333333333,0.00616244340253593,0,0,0,0,0.0955833333333333,0.00616244340253593,0.268110522720412,0.486245657796019,1,0,1.88184861989515e+15,123251864579183,0.952048360313531,0.0319380605851751,936.666666666667,227.625285623699,204.666666666667,237.872670576944,1.35051885875282,0.432353486603298,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,1,0,0.00169860148098791,0.000113613291473262,5,0,29.45,1.94017357581055,5.0149902,0
sb_cb,fixed_packet,15,15,1,162.5,0.528840463202608,0.528840463202608,self_stable,0.0005,0.8,0,1,1,0,0,0,1,NaN,1,589,38.803471516211,589,38.803471516211,589,38.803471516211,589,38.803471516211,0,0,0,0,1,0,0,0,500.032319631541,93.963790153875,7.92719718688522,12.932614826908,492.105122444656,82.5909691923919,500.032319631541,93.963790153875,370,0,1165.9,500.394442876354,2979.91,2157.46035044768,370,0,1165.9,500.394442876354,2979.91,2157.46035044768,0,0,40.4146472586063,3.28912274523499,0,0,73.8246466023753,35.3774424666964,52.865828583674,44.1837349116963,162.5,0,162.5,0,0,0,589,38.803471516211,589,38.803471516211,588.333333333333,39.6166099442618,589,38.803471516211,588.333333333333,39.6166099442618,NaN,NaN,0.0956868333333333,0.00637599232174057,0.294215666666667,0.0468658828497634,0.196253833333333,0.0464112005355495,0.0979618333333333,0.00647017229104322,-0.0146360146360147,0.386736297794145,1,0,0.000729849297622323,0.00145407341551052,0.951910306596561,0.0314196979083245,978.666666666667,343.802625083412,218.666666666667,168.744703409544,1.37260165911172,0.300935615815023,3673.33333333333,4606.80598203629,NaN,NaN,3673.33333333333,4606.80598203629,NaN,NaN,NaN,NaN,1,0,1,0,1,0,0.00114211845372025,0.00245889515298195,5,0,29.45,1.94017357581055,346.1337494,0
unslotted,fixed_packet,15,15,1,162.5,0.387298334620742,0.249804953296681,self_stable,0.0005,0.387298334620742,0,1,1,0,0,0,1,NaN,1,589,38.803471516211,589,38.803471516211,589,38.803471516211,589,38.803471516211,0,0,0,0,1,0,0,0,466.564582510736,51.0540076434213,4.88603758161549,11.8333491707459,461.67854492912,39.3771804201979,466.564582510736,51.0540076434213,343.376885396816,0.616386944462924,1004.924983645,87.9790502539104,2717.67292368413,1584.40095362138,343.376885396816,0.616386944462924,1004.924983645,87.9790502539104,2717.67292368413,1584.40095362138,0,0,0,0,26.9940620487027,3.61281839315135,49.7947489327838,10.4174841669781,59.8897339476336,29.1611937382068,162.5,0,162.5,0,0,0,589,38.803471516211,589,38.803471516211,588.666666666667,40.4642573805096,589,38.803471516211,588.666666666667,40.4642573805096,NaN,NaN,0.0957087823235232,0.00636007555809352,0.274779449111154,0.0372305309001326,0.175766500120964,0.0298656306756852,0.0990129489901899,0.0097474436749851,0.0901542519469121,0.319202592554932,1,0,0.000619072474806855,0.00139973114910783,0.952188811980908,0.0324680863214691,1079,464.228115897501,256,107.336598134771,1.43452554386255,0.174789551321826,4872,6460.24442096678,NaN,NaN,4872,6460.24442096678,NaN,NaN,NaN,NaN,1,0,1,0,1,0,0.00169860148098791,0.000113613291473262,5,0,29.45,1.94017357581055,63.6917776,0
s7_clean,fixed_packet,15,15,1,162.5,0.830312652444971,0.830312652444971,self_stable,0.0004,0.963492483998996,0,1,1,0,0,0,1,NaN,1,589,38.803471516211,589,38.803471516211,589,38.803471516211,589,38.803471516211,0,0,0,0,1,0,0,0,321.774805291001,20.8669435017598,1.72495186152519,3.10475648763299,320.049853429476,17.8346569047641,321.774805291001,20.8669435017598,281.900000000023,0,524.899999999967,59.1516954696897,910.039999999936,528.027652291736,281.900000000023,0,524.899999999967,59.1516954696897,910.039999999936,528.027652291736,0.0490445131393837,0.102108979996278,36.5955626362355,2.69936635864392,2.1941394637097,0.669140644080098,28.9443443498607,8.21470941874392,6.36676246653059,6.62138689149715,83.3999999999998,2.49620856803274e-14,162.5,0,0,0,589,38.803471516211,589,38.803471516211,589,39.0412886854702,589,38.803471516211,589,39.0412886854702,NaN,NaN,0.0957066333333333,0.00632894086304498,0.189418433333301,0.0073800431993305,0.0937117999999678,0.00784122516382557,0.0957066333333333,0.00632894086304498,0.0276280276280276,0.155023077963939,1,0,0.000683768057384619,0.0016205801186483,0.952595731926886,0.0324679956962755,764,108.024292931025,44.6666666666667,43.6200246756756,1.07634007753634,0.0793931281954095,1602,2858.20175231265,765.4,1303.67104530206,1602,2858.20175231265,587.399999999189,566.693667078924,1192.59999999837,1164.65465883996,1,0,1,0,1,0,0.0011148303192833,0.00239837391835334,5,0,29.45,1.94017357581055,33.5171534,0
s7_busy,fixed_packet,15,15,1,162.5,0.528840463202608,0.528840463202608,self_stable,0.006,0.827677252914336,0,1,1,0,0,0,1,NaN,1,589,38.803471516211,589,38.803471516211,589,38.803471516211,589,38.803471516211,0,0,0,0,1,0,0,0,1064.94515546158,66.5472074390038,16.1208090620381,21.1613904321056,1048.82434639954,73.7699570891377,1064.94515546158,66.5472074390038,782.899999999985,51.6318327569101,2734.54999999991,257.774058043083,4098.64999999995,492.148318685291,782.899999999985,51.6318327569101,2734.54999999991,257.774058043083,4098.64999999995,492.148318685291,0.0971130245885572,0.0837006156136969,73.3440590720266,7.74894576799233,17.3719931268575,2.90472740714898,615.602518628803,44.1796860486998,96.5086625472651,19.0077081485459,83.3999999999998,2.49620856803274e-14,162.5,0,0,0,589,38.803471516211,589,38.803471516211,588.333333333333,39.6166099442618,589,38.803471516211,588.333333333333,39.6166099442618,NaN,NaN,0.0956041666666667,0.00643769911594254,0.626746499999968,0.0525159241915949,0.531142333333301,0.0484016582044268,0.0956041666666667,0.00643769911594254,0.136904136904137,0.874616194639392,1,0,0.00093717304622573,0.00150590273141348,0.951910306596561,0.0314196979083245,1530.66666666667,148.848017097078,681.666666666667,147.410777495871,2.15717820800078,0.227910169646833,88101.0999999994,6617.4858151984,39667.2999999999,3017.18650129351,88101.0999999994,6617.4858151984,33036.7999999666,3720.39708102711,73051.1999999264,7563.2544320984,1,0,1,0,1,0,0.00114211845372025,0.00245889515298195,5,0,29.45,1.94017357581055,153.4332686,0
sf_cf,fixed_packet,15,15,1,162.5,0.457885697021333,0.56079315911044,self_stable,0.007,0.56079315911044,0,1,1,0,0,0,1,NaN,1,589,38.803471516211,589,38.803471516211,589,38.803471516211,589,38.803471516211,0,0,0,0,1,0,0,0,515.75547542025,34.6598396626895,4.50834931128208,6.13353748520946,511.247126108968,36.0725403030877,515.75547542025,34.6598396626895,396.833333333333,20.684580050169,1228.575,136.040607271959,2006.58333333333,659.898814259943,396.833333333333,20.684580050169,1228.575,136.040607271959,2006.58333333333,659.898814259943,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,589,38.803471516211,589,38.803471516211,589,39.0412886854702,589,38.803471516211,589,39.0412886854702,NaN,NaN,0.0957041666666667,0.00609455461668722,0,0,0,0,0.0957041666666667,0.00609455461668722,0.0518784784977882,0.434097178419657,1,0,1.36810049240286e+15,129276374227248,0.95237304192322,0.0324563469139985,840.666666666667,53.5291810078691,118.666666666667,27.9212363908807,1.20151759998396,0.0466612903604194,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,1,0,0.0011148303192833,0.00239837391835334,5,0,29.45,1.94017357581055,2.9833447,0
sb_cf,fixed_packet,15,15,1,162.5,0.01,0.00963492483998996,self_stable,0.0005,0.01,0,1,1,0,0,0,1,NaN,1,589,38.803471516211,589,38.803471516211,589,38.803471516211,589,38.803471516211,0,0,0,0,1,0,0,0,1552.50261625234,120.292409946716,43.1556356823727,18.7590010943105,1509.34698056997,137.273054720558,1552.50261625234,120.292409946716,1053.5,59.1516954695558,4668.04999999999,793.943577485678,7526.77999999999,1906.50472977685,1053.5,59.1516954695558,4668.04999999999,793.943577485678,7526.77999999999,1906.50472977685,0,0,48.0194055888493,5.67738161504189,0,0,1231.82306297559,104.540533631206,67.0045120055295,27.1345444836561,0,0,162.5,0,0,0,589,38.803471516211,589,38.803471516211,588.666666666667,38.1889887323409,589,38.803471516211,588.666666666667,38.1889887323409,NaN,NaN,0.0956066666666667,0.0064269902495718,0.914291,0.119539783680534,0.914291,0.119539783680534,0,0,0.0168080168080169,1.0280467206611,1,0,0.000512346831072247,0.000355059275907657,0.952094536538872,0.0314226847540659,976.666666666667,122.262316655927,243.333333333333,109.986816096747,1.41233545849557,0.166981812207115,44308.3333333333,19234.1875291733,NaN,NaN,44308.3333333333,19234.1875291733,NaN,NaN,NaN,NaN,1,0,1,0,1,0,0.000558347292015634,0.00240237450013929,5,0,29.45,1.94017357581055,732.0803269,0
