protocol,load_mode,lambda_base,lambda_effective,M,Tp_us,best_q,q_tuning_best_q,q_selection_mode,q_stable_basin_left,q_stable_basin_right,q_search_boundary_hit,q_refinement_passes,q_preferred_neighbor_radius,q_neighbor_radius_used,q_validation_runs,q_validation_candidates_tested,q_validation_passed,q_validation_selected_rank,stable_fraction,n_arrived,n_arrived_ci95,n_completed,n_completed_ci95,n_eligible,n_eligible_ci95,n_completed_eligible,n_completed_eligible_ci95,n_structural_censored,n_structural_censored_ci95,n_censored,n_censored_ci95,raw_completion_ratio,raw_completion_ratio_ci95,final_backlog,final_backlog_ci95,mean_delay_us,mean_delay_us_ci95,mean_queue_delay_us,mean_queue_delay_us_ci95,mean_access_delay_us,mean_access_delay_us_ci95,conditional_mean_delay_us,conditional_mean_delay_us_ci95,p50_delay_us,p50_delay_us_ci95,p95_delay_us,p95_delay_us_ci95,p99_delay_us,p99_delay_us_ci95,conditional_p50_delay_us,conditional_p50_delay_us_ci95,conditional_p95_delay_us,conditional_p95_delay_us_ci95,conditional_p99_delay_us,conditional_p99_delay_us_ci95,mean_boundary_wait_us,mean_boundary_wait_us_ci95,mean_difs_wait_us,mean_difs_wait_us_ci95,mean_probability_wait_us,mean_probability_wait_us_ci95,mean_busy_nav_wait_us,mean_busy_nav_wait_us_ci95,mean_collision_delay_us,mean_collision_delay_us_ci95,mean_control_delay_us,mean_control_delay_us_ci95,mean_data_delay_us,mean_data_delay_us_ci95,mean_other_access_delay_us,mean_other_access_delay_us_ci95,arrival_rate_pkt_s,arrival_rate_pkt_s_ci95,eligible_arrival_rate_pkt_s,eligible_arrival_rate_pkt_s_ci95,goodput_pkt_s,goodput_pkt_s_ci95,normalized_offered_units_s,normalized_offered_units_s_ci95,normalized_goodput_units_s,normalized_goodput_units_s_ci95,goodput_bit_s,goodput_bit_s_ci95,payload_airtime,payload_airtime_ci95,mean_system_packets,mean_system_packets_ci95,mean_waiting_packets,mean_waiting_packets_ci95,mean_service_packets,mean_service_packets_ci95,backlog_slope_pkt_s,backlog_slope_pkt_s_ci95,completion_ratio,completion_ratio_ci95,little_relative_error,little_relative_error_ci95,jain_fairness,jain_fairness_ci95,attempts_total,attempts_total_ci95,retransmissions_completed_cohort,retransmissions_completed_cohort_ci95,mean_attempts_completed,mean_attempts_completed_ci95,collision_waste_us_total,collision_waste_us_total_ci95,collision_channel_time_us_total,collision_channel_time_us_total_ci95,collision_tx_airtime_us_total,collision_tx_airtime_us_total_ci95,collision_channel_time_us_measure,collision_channel_time_us_measure_ci95,collision_tx_airtime_us_measure,collision_tx_airtime_us_measure_ci95,stability_rate_ok,stability_rate_ok_ci95,stability_censor_ok,stability_censor_ok_ci95,stability_slope_ok,stability_slope_ok_ci95,stability_rate_relative_error,stability_rate_relative_error_ci95,stability_allowed_censored,stability_allowed_censored_ci95,stability_slope_limit_pkt_s,stability_slope_limit_pkt_s_ci95,condition_elapsed_s,timeout_exceeded
sf_cb,fixed_packet,15,15,1,162.5,0.528840463202608,0.661825303382485,self_stable,0.625732474567597,0.7,0,1,1,0,0,0,1,NaN,1,589,38.803471516211,589,38.803471516211,589,38.803471516211,589,38.803471516211,0,0,0,0,1,0,0,0,710.086242240547,93.2847983492585,5.48374380810869,5.272404548184,704.602498432438,89.162759164325,710.086242240547,93.2847983492585,544,34.6223212423016,1600.275,456.138381112964,3563.01833333333,3542.74397073818,544,34.6223212423016,1600.275,456.138381112964,3563.01833333333,3542.74397073818,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,589,38.803471516211,589,38.803471516211,588,38.803471516211,589,38.803471516211,588,38.803471516211,NaN,NaN,0.0955833333333333,0.00616244340253593,0,0,0,0,0.0955833333333333,0.00616244340253593,0.268110522720412,0.486245657796019,1,0,1.88184861989515e+15,123251864579183,0.952048360313531,0.0319380605851751,936.666666666667,227.625285623699,204.666666666667,237.872670576944,1.35051885875282,0.432353486603298,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,1,0,0.00169860148098791,0.000113613291473262,5,0,29.45,1.94017357581055,4.2881496,0
sb_cb,fixed_packet,15,15,1,162.5,0.528840463202608,0.528840463202608,self_stable,0.0005,0.8,0,1,1,0,0,0,1,NaN,1,589,38.803471516211,589,38.803471516211,589,38.803471516211,589,38.803471516211,0,0,0,0,1,0,0,0,500.032319631541,93.963790153875,7.92719718688522,12.932614826908,492.105122444656,82.5909691923919,500.032319631541,93.963790153875,370,0,1165.9,500.394442876354,2979.91,2157.46035044768,370,0,1165.9,500.394442876354,2979.91,2157.46035044768,0,0,40.4146472586063,3.28912274523499,0,0,73.8246466023753,35.3774424666964,52.865828583674,44.1837349116963,162.5,0,162.5,0,0,0,589,38.803471516211,589,38.803471516211,588.333333333333,39.6166099442618,589,38.803471516211,588.333333333333,39.6166099442618,NaN,NaN,0.0956868333333333,0.00637599232174057,0.294215666666667,0.0468658828497634,0.196253833333333,0.0464112005355495,0.0979618333333333,0.00647017229104322,-0.0146360146360147,0.386736297794145,1,0,0.000729849297622323,0.00145407341551052,0.951910306596561,0.0314196979083245,978.666666666667,343.802625083412,218.666666666667,168.744703409544,1.37260165911172,0.300935615815023,3673.33333333333,4606.80598203629,NaN,NaN,3673.33333333333,4606.80598203629,NaN,NaN,NaN,NaN,1,0,1,0,1,0,0.00114211845372025,0.00245889515298195,5,0,29.45,1.94017357581055,319.5561868,0
unslotted,fixed_packet,15,15,1,162.5,0.387298334620742,0.249804953296681,self_stable,0.0005,0.387298334620742,0,1,1,0,0,0,1,NaN,1,589,38.803471516211,589,38.803471516211,589,38.803471516211,589,38.803471516211,0,0,0,0,1,0,0,0,466.564582510736,51.0540076434213,4.88603758161549,11.8333491707459,461.67854492912,39.3771804201979,466.564582510736,51.0540076434213,343.376885396816,0.616386944462924,1004.924983645,87.9790502539104,2717.67292368413,1584.40095362138,343.376885396816,0.616386944462924,1004.924983645,87.9790502539104,2717.67292368413,1584.40095362138,0,0,0,0,26.9940620487027,3.61281839315135,49.7947489327838,10.4174841669781,59.8897339476336,29.1611937382068,162.5,0,162.5,0,0,0,589,38.803471516211,589,38.803471516211,588.666666666667,40.4642573805096,589,38.803471516211,588.666666666667,40.4642573805096,NaN,NaN,0.0957087823235232,0.00636007555809352,0.274779449111154,0.0372305309001326,0.175766500120964,0.0298656306756852,0.0990129489901899,0.0097474436749851,0.0901542519469121,0.319202592554932,1,0,0.000619072474806855,0.00139973114910783,0.952188811980908,0.0324680863214691,1079,464.228115897501,256,107.336598134771,1.43452554386255,0.174789551321826,4872,6460.24442096678,NaN,NaN,4872,6460.24442096678,NaN,NaN,NaN,NaN,1,0,1,0,1,0,0.00169860148098791,0.000113613291473262,5,0,29.45,1.94017357581055,113.5021572,0
s7_clean,fixed_packet,15,15,1,162.5,0.830312652444971,0.830312652444971,self_stable,0.0004,0.963492483998996,0,1,1,0,0,0,1,NaN,1,589,38.803471516211,589,38.803471516211,589,38.803471516211,589,38.803471516211,0,0,0,0,1,0,0,0,321.774805291001,20.8669435017598,1.72495186152519,3.10475648763299,320.049853429476,17.8346569047641,321.774805291001,20.8669435017598,281.900000000023,0,524.899999999967,59.1516954696897,910.039999999936,528.027652291736,281.900000000023,0,524.899999999967,59.1516954696897,910.039999999936,528.027652291736,0.0490445131393837,0.102108979996278,36.5955626362355,2.69936635864392,2.1941394637097,0.669140644080098,28.9443443498607,8.21470941874392,6.36676246653059,6.62138689149715,83.3999999999998,2.49620856803274e-14,162.5,0,0,0,589,38.803471516211,589,38.803471516211,589,39.0412886854702,589,38.803471516211,589,39.0412886854702,NaN,NaN,0.0957066333333333,0.00632894086304498,0.189418433333301,0.0073800431993305,0.0937117999999678,0.00784122516382557,0.0957066333333333,0.00632894086304498,0.0276280276280276,0.155023077963939,1,0,0.000683768057384619,0.0016205801186483,0.952595731926886,0.0324679956962755,764,108.024292931025,44.6666666666667,43.6200246756756,1.07634007753634,0.0793931281954095,1602,2858.20175231265,765.4,1303.67104530206,1602,2858.20175231265,587.399999999189,566.693667078924,1192.59999999837,1164.65465883996,1,0,1,0,1,0,0.0011148303192833,0.00239837391835334,5,0,29.45,1.94017357581055,32.8848578,0
s7_busy,fixed_packet,15,15,1,162.5,0.528840463202608,0.528840463202608,self_stable,0.006,0.827677252914336,0,1,1,0,0,0,1,NaN,1,589,38.803471516211,589,38.803471516211,589,38.803471516211,589,38.803471516211,0,0,0,0,1,0,0,0,1064.94515546158,66.5472074390038,16.1208090620381,21.1613904321056,1048.82434639954,73.7699570891377,1064.94515546158,66.5472074390038,782.899999999985,51.6318327569101,2734.54999999991,257.774058043083,4098.64999999995,492.148318685291,782.899999999985,51.6318327569101,2734.54999999991,257.774058043083,4098.64999999995,492.148318685291,0.0971130245885572,0.0837006156136969,73.3440590720266,7.74894576799233,17.3719931268575,2.90472740714898,615.602518628803,44.1796860486998,96.5086625472651,19.0077081485459,83.3999999999998,2.49620856803274e-14,162.5,0,0,0,589,38.803471516211,589,38.803471516211,588.333333333333,39.6166099442618,589,38.803471516211,588.333333333333,39.6166099442618,NaN,NaN,0.0956041666666667,0.00643769911594254,0.626746499999968,0.0525159241915949,0.531142333333301,0.0484016582044268,0.0956041666666667,0.00643769911594254,0.136904136904137,0.874616194639392,1,0,0.00093717304622573,0.00150590273141348,0.951910306596561,0.0314196979083245,1530.66666666667,148.848017097078,681.666666666667,147.410777495871,2.15717820800078,0.227910169646833,88101.0999999994,6617.4858151984,39667.2999999999,3017.18650129351,88101.0999999994,6617.4858151984,33036.7999999666,3720.39708102711,73051.1999999264,7563.2544320984,1,0,1,0,1,0,0.00114211845372025,0.00245889515298195,5,0,29.45,1.94017357581055,150.942138,0
sf_cb,fixed_packet,15,15,2,325,0.559344471040698,0.591607978309962,self_stable,0.003,0.6,0,1,1,0,0,0,1,NaN,1,589,38.803471516211,589,38.803471516211,589,38.803471516211,589,38.803471516211,0,0,0,0,1,0,0,0,649.480186875041,15.9566831722707,3.78392621678279,13.4223823814892,645.696260658258,9.53248730378348,649.480186875041,15.9566831722707,514,21.5490892583248,1363.91666666667,263.93701864508,2397.53166666666,154.008040907756,514,21.5490892583248,1363.91666666667,263.93701864508,2397.53166666666,154.008040907756,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,589,38.803471516211,589,38.803471516211,588.333333333333,39.6166099442618,1178,77.606943032422,588.333333333333,39.6166099442618,NaN,NaN,0.0956375,0.00629492762325757,0,0,0,0,0.0956375,0.00629492762325757,0.135063048297569,0.113072192963703,1,0,1.72255254807536e+15,78108969976541.3,0.951910306596561,0.0314196979083245,865.666666666667,29.4276843123716,137.333333333333,12.7476046574023,1.22855132594859,0.0236750644860329,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,1,0,0.00114211845372025,0.00245889515298195,5,0,29.45,1.94017357581055,4.0721869,0
sb_cb,fixed_packet,15,15,2,325,0.524148278841779,0.524148278841779,self_stable,0.0003,0.7,0,1,1,0,0,0,1,NaN,1,589,38.803471516211,589,38.803471516211,589,38.803471516211,589,38.803471516211,0,0,0,0,1,0,0,0,497.724005705701,45.1006890760453,4.15671439460306,3.83531146190643,493.567291311098,48.9325272613114,497.724005705701,45.1006890760453,370,0,1114.45,142.128284415062,2571.78999999999,1011.11539859547,370,0,1114.45,142.128284415062,2571.78999999999,1011.11539859547,0,0,40.779380089658,2.88004018633053,0,0,78.456816267693,24.5600394773469,50.0639974189303,23.3950774165782,161.767097534817,0.75840720627349,162.5,0,0,0,589,38.803471516211,589,38.803471516211,588.333333333333,39.6166099442618,1178,77.606943032422,588.333333333333,39.6166099442618,NaN,NaN,0.0957018333333333,0.00637370030670686,0.293462333333333,0.0237412481675397,0.1961355,0.021949018792488,0.0973268333333333,0.00563938112638292,0.155336155336155,0.360800182633102,1,0,0.0013678571708678,0.00385206109409107,0.951910306596561,0.0314196979083245,949,165.321184417164,219.333333333333,82.5516500669425,1.36864664593575,0.159989855414205,3301.16666666667,2271.35523415319,NaN,NaN,3301.16666666667,2271.35523415319,NaN,NaN,NaN,NaN,1,0,1,0,1,0,0.00114211845372025,0.00245889515298195,5,0,29.45,1.94017357581055,576.7447968,0
unslotted,fixed_packet,15,15,2,325,0.224492409661875,0.224492409661875,self_stable,0.0005,0.4,0,1,1,0,0,0,1,NaN,1,589,38.803471516211,589,38.803471516211,589,38.803471516211,589,38.803471516211,0,0,0,0,1,0,0,0,505.68082108226,241.012910863629,5.40109179821551,17.0344565315572,500.279729284044,224.024628999808,505.68082108226,241.012910863629,363.08521914065,9.22983950789705,1132.99827351081,1118.78692360978,3155.5957059072,5977.5112711906,363.08521914065,9.22983950789705,1132.99827351081,1118.78692360978,3155.5957059072,5977.5112711906,0,0,0,0,53.58777198235,27.8187779265756,60.8188376562451,68.4083356954438,61.5241593193715,129.124015776621,161.848960326077,1.10084626609653,162.5,0,0,0,589,38.803471516211,589,38.803471516211,588.666666666667,38.1889887323409,1178,77.606943032422,588.666666666667,38.1889887323409,NaN,NaN,0.0956952157476002,0.00629940941328443,0.297176851102774,0.121317113184967,0.19682330202184,0.118209642468803,0.100353549080934,0.00324397921796061,0.0822161097073056,0.500260406426832,1,0,0.00137403725068282,0.00176420777402807,0.952317226542538,0.0314529740814994,983.666666666667,561.087106197193,252,485.99664097886,1.42993865104666,0.859984609477814,3494.5,7112.37617289653,NaN,NaN,3494.5,7112.37617289653,NaN,NaN,NaN,NaN,1,0,1,0,1,0,0.000558347292015634,0.00240237450013929,5,0,29.45,1.94017357581055,376.1140689,0
s7_clean,fixed_packet,15,15,2,325,0.8,0.8,self_stable,0.0006,0.9,0,1,1,0,0,0,1,NaN,1,589,38.803471516211,589,38.803471516211,589,38.803471516211,589,38.803471516211,0,0,0,0,1,0,0,0,320.04376744236,15.2102016810154,2.01339155141543,3.53412194663586,318.030375890945,11.7241860119593,320.04376744236,15.2102016810154,281.900000000023,0,513.049999999957,39.5118482717349,923.029999999925,325.318525306613,281.900000000023,0,513.049999999957,39.5118482717349,923.029999999925,325.318525306613,0.0490445131393837,0.102108979996278,36.020955452367,0.850078927226192,2.095150575774,0.958310024531337,28.5787097127332,8.11734125456402,5.38651563693114,2.59608911227052,82.9707692079925,0.733984503047231,162.5,0,0,0,589,38.803471516211,589,38.803471516211,589,39.0412886854702,1178,77.606943032422,589,39.0412886854702,NaN,NaN,0.0957066333333333,0.00632894086304498,0.188917433333301,0.00953570752344379,0.0932107999999678,0.00724640900030394,0.0957066333333333,0.00632894086304498,0.0395240395240395,0.139202909620374,1,0,0.00268603888800579,0.0050373114261863,0.952595731926886,0.0324679956962755,744.666666666667,32.4209316509691,38,17.9133717900592,1.05943986624609,0.0250023213890058,1174.8,928.570676652274,578.5,431.547060154747,1174.8,928.570676652274,498.399999999441,232.930931767811,1014.59999999889,478.287026794428,1,0,1,0,1,0,0.0011148303192833,0.00239837391835334,5,0,29.45,1.94017357581055,54.8464848,0
s7_busy,fixed_packet,15,15,2,325,0.6,0.6,self_stable,0.003,0.729942725678815,0,1,1,0,0,0,1,NaN,1,589,38.803471516211,589,38.803471516211,589,38.803471516211,589,38.803471516211,0,0,0,0,1,0,0,0,1100.73729198357,96.7048532690277,14.2531565493185,32.9136338458566,1086.48413543425,94.3774288213867,1100.73729198357,96.7048532690277,765.066666666573,67.7620375445848,2993.14999999992,596.259653042355,5059.69999999994,1134.24921958235,765.066666666573,67.7620375445848,2993.14999999992,596.259653042355,5059.69999999994,1134.24921958235,0.0908233045159237,0.149905462209657,82.17272835696,7.4937638091246,14.1297038919574,2.46218458788275,624.830673464981,70.038437339284,119.360206415833,17.1709269333558,82.2046625538862,2.17006965503562,162.5,0,0,0,589,38.803471516211,589,38.803471516211,588.333333333333,39.6166099442618,1178,77.606943032422,588.333333333333,39.6166099442618,NaN,NaN,0.0956041666666667,0.00643769911594254,0.648471833333301,0.0654504486681893,0.552867666666635,0.0628489407630234,0.0956041666666667,0.00643769911594254,0.0736560736560735,0.746650908088079,1,0,0.00200031027261918,0.00120915613019453,0.951910306596561,0.0314196979083245,1678.33333333333,41.5923097209115,843.333333333333,154.463302052337,2.41684495167529,0.22040481791543,93147.3999999991,1994.57880046929,41358.2999999997,1595.97546684423,93147.3999999991,1994.57880046929,34764.3999999641,1519.60649073096,78224.0999999195,4932.36441850483,1,0,1,0,1,0,0.00114211845372025,0.00245889515298195,5,0,29.45,1.94017357581055,152.2429875,0
