protocol,study_type,M,requested_Tp_us,Tp_us,payload_slots,effective_M,payload_quantization_error_us,best_q,q_selection_mode,q_search_boundary_hit,n_eval_runs,payload_airtime_fraction_mean,payload_airtime_fraction_ci95,effective_payload_fraction_mean,effective_payload_fraction_ci95,completed_pkt_s_mean,completed_pkt_s_ci95,normalized_goodput_units_s_mean,normalized_goodput_units_s_ci95,goodput_bit_s_mean,jain_fairness_mean,collision_channel_fraction_mean,slo_completed_pkt_s_mean,slo_payload_airtime_fraction_mean,condition_elapsed_s,timeout_exceeded
sf_cb,saturation_throughput,15,2970,2970,330,15,0,0.025,fixed_theoretical_q,0,3,0.841750666666667,0.0122265887836705,0.841750666666667,0.0122265887836705,283.666666666667,3.97407151979484,4255,59.6110727969226,NaN,0.86964724296179,0.0432233333333333,NaN,NaN,0.3544971,0
sb_cf,saturation_throughput,15,2970,2970,330,15,0,3.04041948840996e-05,maximum_effective_payload_throughput,0,3,0.186476333333333,0.0366343748090257,0.186476333333333,0.0366343748090257,63,12.7525579133495,945,191.288368700243,NaN,0.606468547528903,0.132773333333333,NaN,NaN,65.3126043,0
sb_cb,saturation_throughput,15,2970,2970,330,15,0,0.000825404185268018,maximum_effective_payload_throughput,0,3,0.761503,0.0159301745242417,0.761503,0.0159301745242417,257,4.93255849771022,3855,73.9883774656534,NaN,0.87185540544968,0.0813,NaN,NaN,153.1082745,0
s7_clean,saturation_throughput,15,2970,2970,330,15,0,0.0126514899795262,maximum_effective_payload_throughput,0,3,0.922285666666667,0.00160265862721227,0.922285666666667,0.00160265862721227,310.666666666667,0.653333333333333,4660,9.8,NaN,0.860026978016644,0.005712,0,0,44.1033433,0
s7_busy,saturation_throughput,15,2970,2970,330,15,0,0.0584803547642573,maximum_effective_payload_throughput,0,3,0.64435,0.0200434322651186,0.64435,0.0200434322651186,217.333333333333,6.91423009291546,3260,103.713451393732,NaN,0.856411813401143,0.073101,264.333333333333,0.784144,69.8303759,0
sf_cf,saturation_throughput,20,3960,3960,440,20,0,0.025,fixed_theoretical_q,0,3,0.346493333333333,0.0449714576559152,0.346493333333333,0.0449714576559152,87.6666666666667,11.55864659513,1753.33333333333,231.172931902601,NaN,0.662955069777188,0.2838,NaN,NaN,0.1005134,0
sf_cb,saturation_throughput,20,3960,3960,440,20,0,0.025,fixed_theoretical_q,0,3,0.880486,0.00414961394329641,0.880486,0.00414961394329641,222.666666666667,1.30666666666667,4453.33333333333,26.1333333333333,NaN,0.85370347294543,0.032406,NaN,NaN,0.2174718,0
sb_cf,saturation_throughput,20,3960,3960,440,20,0,3.04041948840996e-05,maximum_effective_payload_throughput,0,3,0.20592,0.0161570588214563,0.20592,0.0161570588214563,52,4.08006535895362,1040,81.6013071790724,NaN,0.578897914377019,0.206217333333333,NaN,NaN,50.4902892,0
sb_cb,saturation_throughput,20,3960,3960,440,20,0,0.000562341325190349,maximum_effective_payload_throughput,0,3,0.800659666666667,0.0220082093876667,0.800659666666667,0.0220082093876667,202.333333333333,5.58208244694079,4046.66666666667,111.641648938816,NaN,0.815092082711,0.0524093333333333,NaN,NaN,137.0311025,0
s7_clean,saturation_throughput,20,3960,3960,440,20,0,0.0106706799134702,maximum_effective_payload_throughput,0,3,0.940327,0.000542364264309516,0.940327,0.000542364264309516,238,0,4760,0,NaN,0.862237237830941,0.00378,0,0,41.2175438,0
s7_busy,saturation_throughput,20,3960,3960,440,20,0,0.076472449133173,maximum_effective_payload_throughput,0,3,0.658108,0.0276932388222397,0.658108,0.0276932388222397,167,6.88329378519712,3340,137.665875703942,NaN,0.800691363874582,0.097125,195.333333333333,0.770527,60.4485312,0
