protocol,load_mode,lambda_base,lambda_effective,M,Tp_us,best_q,q_tuning_best_q,q_selection_mode,q_stable_basin_left,q_stable_basin_right,q_search_boundary_hit,q_refinement_passes,q_preferred_neighbor_radius,q_neighbor_radius_used,q_validation_runs,q_validation_candidates_tested,q_validation_passed,q_validation_selected_rank,stable_fraction,n_arrived,n_arrived_ci95,n_completed,n_completed_ci95,n_eligible,n_eligible_ci95,n_completed_eligible,n_completed_eligible_ci95,n_structural_censored,n_structural_censored_ci95,n_censored,n_censored_ci95,raw_completion_ratio,raw_completion_ratio_ci95,final_backlog,final_backlog_ci95,mean_delay_us,mean_delay_us_ci95,mean_queue_delay_us,mean_queue_delay_us_ci95,mean_access_delay_us,mean_access_delay_us_ci95,conditional_mean_delay_us,conditional_mean_delay_us_ci95,p50_delay_us,p50_delay_us_ci95,p95_delay_us,p95_delay_us_ci95,p99_delay_us,p99_delay_us_ci95,conditional_p50_delay_us,conditional_p50_delay_us_ci95,conditional_p95_delay_us,conditional_p95_delay_us_ci95,conditional_p99_delay_us,conditional_p99_delay_us_ci95,mean_boundary_wait_us,mean_boundary_wait_us_ci95,mean_difs_wait_us,mean_difs_wait_us_ci95,mean_probability_wait_us,mean_probability_wait_us_ci95,mean_busy_nav_wait_us,mean_busy_nav_wait_us_ci95,mean_collision_delay_us,mean_collision_delay_us_ci95,mean_control_delay_us,mean_control_delay_us_ci95,mean_data_delay_us,mean_data_delay_us_ci95,mean_other_access_delay_us,mean_other_access_delay_us_ci95,arrival_rate_pkt_s,arrival_rate_pkt_s_ci95,eligible_arrival_rate_pkt_s,eligible_arrival_rate_pkt_s_ci95,goodput_pkt_s,goodput_pkt_s_ci95,normalized_offered_units_s,normalized_offered_units_s_ci95,normalized_goodput_units_s,normalized_goodput_units_s_ci95,goodput_bit_s,goodput_bit_s_ci95,payload_airtime,payload_airtime_ci95,mean_system_packets,mean_system_packets_ci95,mean_waiting_packets,mean_waiting_packets_ci95,mean_service_packets,mean_service_packets_ci95,backlog_slope_pkt_s,backlog_slope_pkt_s_ci95,completion_ratio,completion_ratio_ci95,little_relative_error,little_relative_error_ci95,jain_fairness,jain_fairness_ci95,attempts_total,attempts_total_ci95,retransmissions_completed_cohort,retransmissions_completed_cohort_ci95,mean_attempts_completed,mean_attempts_completed_ci95,collision_waste_us_total,collision_waste_us_total_ci95,collision_channel_time_us_total,collision_channel_time_us_total_ci95,collision_tx_airtime_us_total,collision_tx_airtime_us_total_ci95,collision_channel_time_us_measure,collision_channel_time_us_measure_ci95,collision_tx_airtime_us_measure,collision_tx_airtime_us_measure_ci95,stability_rate_ok,stability_rate_ok_ci95,stability_censor_ok,stability_censor_ok_ci95,stability_slope_ok,stability_slope_ok_ci95,stability_rate_relative_error,stability_rate_relative_error_ci95,stability_allowed_censored,stability_allowed_censored_ci95,stability_slope_limit_pkt_s,stability_slope_limit_pkt_s_ci95,condition_elapsed_s,timeout_exceeded
sf_cb,fixed_packet,25,25,5,812.5,0.692820323027551,0.861773876012753,self_stable,0.002,0.9,0,1,1,0,0,0,1,NaN,1,979.666666666667,86.1366766570841,911.333333333333,69.0363874491039,911.333333333333,69.0363874491039,911.333333333333,69.0363874491039,68.3333333333333,17.4480098702702,0,0,0.930357871258509,0.011899737769782,68.3333333333333,17.4480098702702,75424.8455011483,10117.5715748679,46314.2229942404,7426.35314472806,29110.6225069079,2698.58472485881,75424.8455011483,10117.5715748679,57845.1666666667,7155.247489951,222916.816666667,46293.0634959746,326425.213333333,114454.571323334,57845.1666666667,7155.247489951,222916.816666667,46293.0634959746,326425.213333333,114454.571323334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,979.666666666667,86.1366766570841,911.333333333333,69.0363874491039,996.333333333333,78.9601580083687,4898.33333333333,430.68338328542,996.333333333333,78.9601580083687,NaN,NaN,0.161895833333333,0.0125789114251771,0,0,0,0,0.161895833333333,0.0125789114251771,0.0601955900062549,0.0960369905438743,1,0,3.09225274158386e+17,1.76413556383052e+16,0.959603021166658,0.00738757113611921,310,299.346324885111,30,52.5792848618274,0.215574559815188,0.0497697533845086,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,1,0,0,0,8.66666666666667,1.43421757658315,45.5666666666667,3.4518193724552,2.8484846,0
sb_cb,fixed_packet,25,25,5,812.5,0.356359487256136,0.356359487256136,self_stable,0.0006,0.660385449778925,0,1,1,0,0,0,1,NaN,1,979.666666666667,86.1366766570841,911.333333333333,69.0363874491039,911.333333333333,69.0363874491039,911.333333333333,69.0363874491039,68.3333333333333,17.4480098702702,0,0,0.930357871258509,0.011899737769782,68.3333333333333,17.4480098702702,75328.3042977291,10065.2050430653,45887.3557624758,7388.27746112145,29440.9485352533,2680.86954990265,75328.3042977291,10065.2050430653,57711.5,7186.19307344917,222837.4,46072.9890419206,326033.153333333,114874.449778077,57711.5,7186.19307344917,222837.4,46072.9890419206,326033.153333333,114874.449778077,0,0,7.20335325615995,0.439824019901849,0,0,29236.4355016969,2685.20179348969,5.09369439204936,4.48071208639523,29.7159859081562,1.48220957602537,162.5,0,0,0,979.666666666667,86.1366766570841,911.333333333333,69.0363874491039,996.333333333333,76.6602375602373,4898.33333333333,430.68338328542,996.333333333333,76.6602375602373,NaN,NaN,0.161895666666667,0.0124305013943909,81.213773,1.07218558184596,81.0502523333333,1.08494352102097,0.163520666666667,0.0140891522860027,0.265440874916467,16.7536383373339,1,0,0.155667200496497,0.0401336930122945,0.959634279136815,0.0072076607915069,273,141.813588971911,30.6666666666667,47.5459891328499,0.216301308168459,0.0447061008877045,710.5,1847.58358126056,NaN,NaN,710.5,1847.58358126056,NaN,NaN,NaN,NaN,1,0,1,0,1,0,0,0,8.66666666666667,1.43421757658315,45.5666666666667,3.4518193724552,44.4308881,0
unslotted,fixed_packet,25,25,5,812.5,0.282842712474619,0.282842712474619,self_stable,0.0008,0.282842712474619,0,1,1,0,0,0,1,NaN,1,979.666666666667,86.1366766570841,911.333333333333,69.0363874491039,911.333333333333,69.0363874491039,911.333333333333,69.0363874491039,68.3333333333333,17.4480098702702,0,0,0.930357871258509,0.011899737769782,68.3333333333333,17.4480098702702,75280.5956348513,10057.2636403336,45844.1468117797,7383.6266345412,29436.4488230716,2676.38125472769,75280.5956348513,10057.2636403336,57791.8961542904,7366.90075778496,222788.882977156,45856.5985588195,326000.656636768,114947.747172461,57791.8961542904,7366.90075778496,222788.882977156,45856.5985588195,326000.656636768,114947.747172461,0,0,0,0,5.96886616491743,1.20464676540424,29234.0577360932,2683.77085096979,4.2062349053235,6.2981615138723,29.7159859081562,1.48220957602537,162.5,0,0,0,979.666666666667,86.1366766570841,911.333333333333,69.0363874491039,996.333333333333,76.6602375602373,4898.33333333333,430.68338328542,996.333333333333,76.6602375602373,NaN,NaN,0.161908320090949,0.0123731703331415,81.1568309714575,1.14527043747816,80.9932976513665,1.15956229615558,0.163533320090949,0.0157740729183486,0.281223760750986,16.0190376352804,1,0,0.155608384528433,0.0401191665036254,0.959634279136815,0.0072076607915069,258,88.8404889598907,25.3333333333333,36.8736195357035,0.210390706503645,0.0371890039891075,497.833333333333,1058.9715707937,NaN,NaN,497.833333333333,1058.9715707937,NaN,NaN,NaN,NaN,1,0,1,0,1,0,0,0,8.66666666666667,1.43421757658315,45.5666666666667,3.4518193724552,6.5872735,0
s7_clean,fixed_packet,25,25,5,812.5,0.6,0.6,self_stable,0.6,0.6,0,1,1,0,0,0,1,NaN,1,979.666666666667,86.1366766570841,911.333333333333,69.0363874491039,911.333333333333,69.0363874491039,911.333333333333,69.0363874491039,68.3333333333333,17.4480098702702,0,0,0.930357871258509,0.011899737769782,68.3333333333333,17.4480098702702,75158.4822155429,10125.8944698191,46084.5636655088,7441.57516488164,29073.9185500341,2686.80415958429,75158.4822155429,10125.8944698191,57621.9,7159.83209437605,222681.216666666,45944.1271259523,325933.473333333,114920.738175789,57621.9,7159.83209437605,222681.216666666,45944.1271259523,325933.473333333,114920.738175789,4.37233908129073,0.104640017036004,6.34023670146166,0.259892928186604,1.07080814084687,0.304556870041122,28815.934096743,2687.84765163358,0.301069367491647,0.937465170551984,15.2511583060937,0.760715560864717,162.5,0,0,0,979.666666666667,86.1366766570841,911.333333333333,69.0363874491039,996.666666666667,75.2383487113394,4898.33333333333,430.68338328542,996.666666666667,75.2383487113394,NaN,NaN,0.161943666666667,0.0121062710264431,81.0682046666666,1.27156320135184,80.906261,1.28059080143315,0.161943666666667,0.0121062710264431,0.283036283036272,16.5495565591812,1,0,0.156059494839872,0.0416321821775786,0.959595517387911,0.00719330581345313,226,27.3255148292536,3.33333333333333,10.3422900250845,0.18647755004299,0.00764390965254721,151.3,540.197836029803,71.2,251.107988824095,151.3,540.197836029803,71.2000000000116,251.107988824237,151.300000000027,540.197836030103,1,0,1,0,1,0,0,0,8.66666666666667,1.43421757658315,45.5666666666667,3.4518193724552,49.9062399,0
s7_busy,fixed_packet,25,25,5,812.5,0.661825303382485,0.661825303382485,self_stable,0.008,0.963492483998996,0,1,1,0,0,0,1,NaN,1,979.666666666667,86.1366766570841,911.333333333333,69.0363874491039,911.333333333333,69.0363874491039,911.333333333333,69.0363874491039,68.3333333333333,17.4480098702702,0,0,0.930357871258509,0.011899737769782,68.3333333333333,17.4480098702702,75741.2445365731,10010.6675215819,46566.5482415908,7346.36525342263,29174.6962949823,2667.04016120963,75741.2445365731,10010.6675215819,58018.2333333333,6533.94336514037,223121.316666667,45774.4992033468,326523.365,114165.345169388,58018.2333333333,6533.94336514037,223121.316666667,45774.4992033468,326523.365,114165.345169388,4.37530686992664,0.117047691460499,11.6975559453051,2.56741158801083,1.48800231040888,0.113781689764351,28897.7931715205,2674.0562290774,13.4422583362136,5.76877079921199,15.2511583060937,0.760715560864717,162.5,0,0,0,979.666666666667,86.1366766570841,911.333333333333,69.0363874491039,996.333333333333,81.2709232318851,4898.33333333333,430.68338328542,996.333333333333,81.2709232318851,NaN,NaN,0.161903833333333,0.0130214851834821,81.6455665,1.21046658975994,81.4836626666666,1.21870287943536,0.161903833333333,0.0130214851834821,0.544276544276537,17.3601959293995,1,0,0.155502693400021,0.0412416524072893,0.959656807326922,0.00773732703928505,418,83.4685057551137,147.333333333333,72.9479774044997,0.34404576309721,0.0755121055297302,111454.699999997,7916.31810350534,51735.6999999986,4067.78359634126,111454.699999997,7916.31810350534,24563.9999999735,653.240039518612,53257.5999999429,1303.67104530069,1,0,1,0,1,0,0,0,8.66666666666667,1.43421757658315,45.5666666666667,3.4518193724552,124.3460093,0
sf_cb,fixed_packet,30,30,5,812.5,0.660385449778925,0.762547434397549,self_stable,0.002,0.8,0,1,1,0,0,0,1,NaN,1,1224.66666666667,108.461370754149,1143.33333333333,114.225323380696,1143.33333333333,114.225323380696,1143.33333333333,114.225323380696,81.3333333333333,23.6102010885463,0,0,0.933505224138459,0.0205430543857902,81.3333333333333,23.6102010885463,62564.7168028177,5220.76943504577,38961.356063331,3639.26819889114,23603.3607394867,1808.2057570796,62564.7168028177,5220.76943504577,45262.1666666667,3742.65259715124,185670.108333333,20832.1502088371,260816.448333333,24641.7645288725,45262.1666666667,3742.65259715124,185670.108333333,20832.1502088371,260816.448333333,24641.7645288725,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1224.66666666667,108.461370754149,1143.33333333333,114.225323380696,1220.66666666667,128.272302060045,6123.33333333333,542.306853770744,1220.66666666667,128.272302060045,NaN,NaN,0.198391666666667,0.0209558940017285,0,0,0,0,0.198391666666667,0.0209558940017285,0.0206573915976249,0.253154902704984,1,0,3.2194368570286e+17,2.27439496246057e+16,0.96589927542234,0.0394445182270071,310.666666666667,42.2546883725189,19.3333333333333,7.58916606719352,0.202629786173111,0.000646987073975637,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,1,0,0,0,10.6666666666667,1.43421757658315,57.1666666666667,5.71126616903478,2.8462507,0
sb_cb,fixed_packet,30,30,5,812.5,0.3,0.3,self_stable,0.0001,0.9,0,1,1,0,0,0,1,NaN,1,1224.66666666667,108.461370754149,1143.33333333333,114.225323380696,1143.33333333333,114.225323380696,1143.33333333333,114.225323380696,81.3333333333333,23.6102010885463,0,0,0.933505224138459,0.0205430543857902,81.3333333333333,23.6102010885463,62479.5655478385,5276.37505466013,38556.2230553431,3681.98597195005,23923.3424924955,1819.52008191155,62479.5655478385,5276.37505466013,45183.1666666667,3618.68705491709,185540.291666667,20737.8838014406,260709.533333333,24713.6462895195,45183.1666666667,3618.68705491709,185540.291666667,20737.8838014406,260709.533333333,24713.6462895195,0,0,7.46749772939275,0.25002114675513,0,0,23718.5817055539,1824.03179886552,4.62239756935847,7.71117757738293,30.1708916428797,1.15377629597489,162.5,0,0,0,1224.66666666667,108.461370754149,1143.33333333333,114.225323380696,1220.66666666667,128.272302060045,6123.33333333333,542.306853770744,1220.66666666667,128.272302060045,NaN,NaN,0.198400833333333,0.0209866640610575,82.7383123333333,3.00369652893496,82.5382865,2.99083491834206,0.200025833333333,0.0238157758538913,0.719923700459397,45.7464931890962,1,0,0.137296271887364,0.0304147293387055,0.96589927542234,0.0394445182270071,314.333333333333,66.7180998178518,30.3333333333333,42.7627790333518,0.211952503486441,0.0341990923011368,483.333333333333,615.861193753519,NaN,NaN,483.333333333333,615.861193753519,NaN,NaN,NaN,NaN,1,0,1,0,1,0,0,0,10.6666666666667,1.43421757658315,57.1666666666667,5.71126616903478,173.6161641,0
unslotted,fixed_packet,30,30,5,812.5,0.20800838230519,0.20800838230519,self_stable,0.0002,0.928317766722556,0,1,1,0,0,0,1,NaN,1,1224.66666666667,108.461370754149,1143.33333333333,114.225323380696,1143.33333333333,114.225323380696,1143.33333333333,114.225323380696,81.3333333333333,23.6102010885463,0,0,0.933505224138459,0.0205430543857902,81.3333333333333,23.6102010885463,62983.3980915866,7343.66299570033,38983.7465420525,5313.09903983748,23999.6515495341,2165.48454973958,62983.3980915866,7343.66299570033,45496.9148701609,4309.2481808199,185768.707082874,21540.115389015,263810.842528889,38060.4308623919,45496.9148701609,4309.2481808199,185768.707082874,21540.115389015,263810.842528889,38060.4308623919,0,0,0,0,18.6833826337648,42.7856062023057,23741.854652873,1948.51917137319,46.4426223844842,175.265065303417,30.1708916428797,1.15377629597489,162.5,0,0,0,1224.66666666667,108.461370754149,1143.33333333333,114.225323380696,1220.66666666667,128.272302060045,6123.33333333333,542.306853770744,1220.66666666667,128.272302060045,NaN,NaN,0.198398765994469,0.0209797220206921,83.3003535423397,3.6636845137046,83.0932881096786,3.65177300575964,0.207065432661135,0.011985887489736,-5.61278187707191,58.1718194026114,1,0,0.136479893441163,0.0287575570800263,0.96589927542234,0.0394445182270071,626.666666666667,1135.81430055979,318.333333333333,1212.70792795236,0.475197646076671,1.10544554607779,4799.5,16115.5575112199,NaN,NaN,4799.5,16115.5575112199,NaN,NaN,NaN,NaN,1,0,1,0,1,0,0,0,10.6666666666667,1.43421757658315,57.1666666666667,5.71126616903478,23.2987153,0
s7_clean,fixed_packet,30,30,5,812.5,0.761166261102025,0.761166261102025,self_stable,0.0002,0.9,0,1,1,0,0,0,1,NaN,1,1224.66666666667,108.461370754149,1143.33333333333,114.225323380696,1143.33333333333,114.225323380696,1143.33333333333,114.225323380696,81.3333333333333,23.6102010885463,0,0,0.933505224138459,0.0205430543857902,81.3333333333333,23.6102010885463,62322.2487081516,5249.04912702084,38764.4897215412,3651.37195959795,23557.7589866104,1818.90671384635,62322.2487081516,5249.04912702084,45009.8166666666,3508.0700812271,185412.891666667,20786.9033315189,260622.213333333,24718.9157422895,45009.8166666666,3508.0700812271,185412.891666667,20786.9033315189,260622.213333333,24718.9157422895,4.3567298890614,0.0283187972058244,6.8118747217191,0.35849524318227,0.550005509853671,0.253583884200746,23298.9158784222,1818.32084981777,1.22449806761058,0.862010093261638,15.4846299262533,0.592153495903411,162.5,0,0,0,1224.66666666667,108.461370754149,1143.33333333333,114.225323380696,1221,129.389955884376,6123.33333333333,542.306853770744,1221,129.389955884376,NaN,NaN,0.198436333333333,0.0211139628508175,82.6648273333333,2.69343628948446,82.466391,2.68463039184152,0.198436333333333,0.0211139628508175,0.973756973756978,45.1948258295303,1,0,0.138703567992142,0.0328746824241003,0.965975210693459,0.0397482604857168,294.666666666667,14.3421757658315,16.6666666666667,10.3422900250845,0.20034925652115,0.010543977740655,445,276.139143669757,222.5,138.069571834878,445,276.139143669757,222.49999999969,138.06957183473,444.999999999379,276.13914366946,1,0,1,0,1,0,0,0,10.6666666666667,1.43421757658315,57.1666666666667,5.71126616903478,47.5160248,0
s7_busy,fixed_packet,30,30,5,812.5,0.625732474567597,0.625732474567597,self_stable,0.003,0.963492483998996,0,1,1,0,0,0,1,NaN,1,1224.66666666667,108.461370754149,1143.33333333333,114.225323380696,1143.33333333333,114.225323380696,1143.33333333333,114.225323380696,81.3333333333333,23.6102010885463,0,0,0.933505224138459,0.0205430543857902,81.3333333333333,23.6102010885463,62941.4165850733,5368.20096569437,39276.6494188044,3779.32440106972,23664.7671662691,1816.61959960467,62941.4165850733,5368.20096569437,45580.8999999999,3356.08774640035,186097.3,20658.5396293152,261336.873333333,24318.5298439177,45580.8999999999,3356.08774640035,186097.3,20658.5396293152,261336.873333333,24318.5298439177,4.36749963937715,0.0291548299070616,12.0949322577738,1.04532256209985,1.81587313548351,0.346834655111386,23386.4053338011,1814.46965370781,14.1835274354624,3.09230187239,15.4846299262533,0.592153495903411,162.5,0,0,0,1224.66666666667,108.461370754149,1143.33333333333,114.225323380696,1220.33333333333,127.161001206817,6123.33333333333,542.306853770744,1220.33333333333,127.161001206817,NaN,NaN,0.198274966666667,0.0205667505592784,83.4146221666666,2.8946587751212,83.2163472,2.88677112543907,0.198274966666667,0.0205667505592784,1.26481726481727,45.3964898060723,1,0,0.137967794607517,0.0328296931172965,0.965646896367826,0.0384377064954162,530.666666666667,78.3324422571613,194.333333333333,42.6182283807456,0.355733301699229,0.0307447812382309,113110.099999997,3122.51453315137,52305.2999999985,1734.66246062657,113110.099999997,3122.51453315137,24919.9999999728,1658.60404016366,54334.4999999408,3733.77418644582,1,0,1,0,1,0,0,0,10.6666666666667,1.43421757658315,57.1666666666667,5.71126616903478,130.0178401,0
sf_cb,fixed_packet,45,45,5,812.5,0.591607978309962,0.661825303382485,self_stable,0.661825303382485,0.661825303382485,0,1,1,0,0,0,1,NaN,1,1797.33333333333,18.8095871778349,1727.66666666667,7.98538551144412,1727.66666666667,7.98538551144412,1727.66666666667,7.98538551144412,69.6666666666667,18.644828495581,0,0,0.961249058245709,0.00999969608752725,69.6666666666667,18.644828495581,44320.453914607,2624.64600793386,27218.4325464691,2099.69966622413,17102.0213681379,525.267565910253,44320.453914607,2624.64600793386,34240.5833333333,3518.37354377253,128451.15,4708.54462558802,177585.885,13809.1873163072,34240.5833333333,3518.37354377253,128451.15,4708.54462558802,177585.885,13809.1873163072,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1797.33333333333,18.8095871778349,1727.66666666667,7.98538551144412,1809.66666666667,27.3631273932776,8986.66666666667,94.0479358891743,1809.66666666667,27.3631273932776,NaN,NaN,0.2940625,0.00420243493723692,0,0,0,0,0.2940625,0.00420243493723692,-0.132839290074539,0.63852933971314,1,0,3.44837487461218e+17,1.92677549141488e+16,0.9737358828873,0.0124221491475614,515.666666666667,110.880881131824,85.6666666666667,112.70249266033,0.240787952514454,0.0668386182995847,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,1,0,0,0,17,0,86.3833333333333,0.399269275572203,5.0201509,0
sb_cb,fixed_packet,45,45,5,812.5,0.3,0.3,self_stable,0.0007,0.31748021039364,0,1,1,0,0,0,1,NaN,1,1797.33333333333,18.8095871778349,1727.66666666667,7.98538551144412,1727.66666666667,7.98538551144412,1727.66666666667,7.98538551144412,69.6666666666667,18.644828495581,0,0,0.961249058245709,0.00999969608752725,69.6666666666667,18.644828495581,44243.3111360022,2553.1703338417,26828.5113485986,2038.34358622396,17414.7997874036,514.946875469536,44243.3111360022,2553.1703338417,34224.4166666667,3559.82060588488,128453.191666667,4797.3410877534,177689.658333333,14018.153663277,34224.4166666667,3559.82060588488,128453.191666667,4797.3410877534,177689.658333333,14018.153663277,0,0,8.64575256043451,1.45377839047557,0,0,17199.2151467897,529.39199384905,13.3686053188219,21.412815943132,31.0702827346184,0.28603510216559,162.5,0,0,0,1797.33333333333,18.8095871778349,1727.66666666667,7.98538551144412,1810.66666666667,23.0815474948677,8986.66666666667,94.0479358891743,1810.66666666667,23.0815474948677,NaN,NaN,0.294212333333333,0.00369813363665879,83.4889093333333,3.56572906747903,83.189822,3.57210067315467,0.299087333333333,0.0149160020114539,-3.49807653929614,32.5892934232713,1,0,0.0845065435171147,0.0211990771041171,0.973911354624177,0.0131771206524451,586,207.525881405167,148,192.628822474372,0.276877091870206,0.112999325630747,2339.33333333333,2864.0616684598,NaN,NaN,2339.33333333333,2864.0616684598,NaN,NaN,NaN,NaN,1,0,1,0,1,0,0,0,17,0,86.3833333333333,0.399269275572203,324.3804347,0
unslotted,fixed_packet,45,45,5,812.5,0.3,0.6,self_stable,0.6,0.625732474567597,0,1,1,0,0,0,1,NaN,1,1797.33333333333,18.8095871778349,1727.66666666667,7.98538551144412,1727.66666666667,7.98538551144412,1727.66666666667,7.98538551144412,69.6666666666667,18.644828495581,0,0,0.961249058245709,0.00999969608752725,69.6666666666667,18.644828495581,44331.4768690046,2066.73225101407,26905.5980414805,1623.38350383802,17425.8788275241,443.461797508297,44331.4768690046,2066.73225101407,34182.4708623552,3203.70342088694,128286.568656594,4899.27217508353,177581.625284938,13348.6134655459,34182.4708623552,3203.70342088694,128286.568656594,4899.27217508353,177581.625284938,13348.6134655459,0,0,0,0,9.51231445630643,12.1517967542844,17195.3431492974,504.726885406809,27.4530810358242,70.1384216431787,31.0702827346184,0.28603510216559,162.5,0,0,0,1797.33333333333,18.8095871778349,1727.66666666667,7.98538551144412,1810.66666666667,23.0815474948677,8986.66666666667,94.0479358891743,1810.66666666667,23.0815474948677,NaN,NaN,0.294188500799771,0.00368163563561098,83.6442893010315,3.04507491269506,83.3422466335651,3.04801933026358,0.302042667466438,0.0249683892653595,-1.73007933103839,38.3087520505285,1,0,0.0843554783992825,0.0202497341919894,0.973911354624177,0.0131771206524451,776.333333333333,721.710768278008,307.333333333333,745.250973998031,0.3690481162574,0.432650173315627,4959,9918.85027219496,NaN,NaN,4959,9918.85027219496,NaN,NaN,NaN,NaN,1,0,1,0,1,0,0,0,17,0,86.3833333333333,0.399269275572203,152.7097759,0
s7_clean,fixed_packet,45,45,5,812.5,0.625732474567597,0.625732474567597,self_stable,0.0004,0.9,0,1,1,0,0,0,1,NaN,1,1797.33333333333,18.8095871778349,1727.66666666667,7.98538551144412,1727.66666666667,7.98538551144412,1727.66666666667,7.98538551144412,69.6666666666667,18.644828495581,0,0,0.961249058245709,0.00999969608752725,69.6666666666667,18.644828495581,43959.7308212269,2695.63274383381,26926.2858248909,2162.57120283839,17033.4449963362,533.624271191995,43959.7308212269,2695.63274383381,33935.0666666666,3654.3182056894,128453.8,5127.76802038634,177349.943333333,14000.3812150959,33935.0666666666,3654.3182056894,128453.8,5127.76802038634,177349.943333333,14000.3812150959,4.35319010663582,0.032835693226949,6.93394698690369,0.459803464262387,1.07473147743668,0.258075287517771,16774.1207887937,533.915823302028,1.06233897153452,1.04091232618882,15.9462251081057,0.146802015511447,162.5,0,0,0,1797.33333333333,18.8095871778349,1727.66666666667,7.98538551144412,1810.33333333333,22.2650442113236,8986.66666666667,94.0479358891743,1810.33333333333,22.2650442113236,NaN,NaN,0.2941531,0.00369553769255491,83.0180365,3.85001564076952,82.7238834,3.84930729647547,0.2941531,0.00369553769255491,-2.51629451629453,33.222079493819,1,0,0.085220053584377,0.0214065659844584,0.974023588134057,0.0129392471061435,440,23.6971634495683,22,21.5132636487473,0.203939617261873,0.0135236313018349,676.4,680.722088705281,329.3,333.835946198666,676.4,680.722088705281,302.599999999608,313.446700985564,622.999999999185,654.361482471677,1,0,1,0,1,0,0,0,17,0,86.3833333333333,0.399269275572203,55.8917136,0
s7_busy,fixed_packet,45,45,5,812.5,0.421716332650875,0.421716332650875,self_stable,0.009,0.9,0,1,1,0,0,0,1,NaN,1,1797.33333333333,18.8095871778349,1727.66666666667,7.98538551144412,1727.66666666667,7.98538551144412,1727.66666666667,7.98538551144412,69.6666666666667,18.644828495581,0,0,0.961249058245709,0.00999969608752725,69.6666666666667,18.644828495581,44914.4880100961,2764.43396229854,27716.0610311872,2231.25842922491,17198.4269789091,534.81338482236,44914.4880100961,2764.43396229854,35027.6499999999,4167.60592836534,129264.933333333,6911.51245119982,177722.191666667,14336.2239484763,35027.6499999999,4167.60592836534,129264.933333333,6911.51245119982,177722.191666667,14336.2239484763,4.38957869276724,0.0400039779788924,13.2504232740656,2.39042972409429,4.65349390553838,0.781525108034544,16913.6771992903,532.310572809716,16.556283746514,5.96417995088857,15.9462251081057,0.146802015511447,162.5,0,0,0,1797.33333333333,18.8095871778349,1727.66666666667,7.98538551144412,1810.33333333333,24.8827449681701,8986.66666666667,94.0479358891743,1810.33333333333,24.8827449681701,NaN,NaN,0.294154833333333,0.0040083436341747,84.7515651666666,3.79124415902224,84.4574103333332,3.7912989388314,0.294154833333333,0.0040083436341747,-2.73223473223473,35.0566532590995,1,0,0.0844789328860896,0.0212530154590004,0.973762587674658,0.01318445494933,836,148.488279775776,343,124.430257127794,0.389718331590164,0.0703067565910086,120363.599999997,8889.72757945411,55491.4999999982,4534.68128883139,120363.599999997,8889.72757945411,27981.5999999697,3022.77051649056,61267.5999999336,6347.3895492272,1,0,1,0,1,0,0,0,17,0,86.3833333333333,0.399269275572203,162.0108124,0
sf_cb,fixed_packet,60,60,5,812.5,0.427965277573465,0.427965277573465,self_stable,0.003,0.524148278841779,0,1,1,0,0,0,1,NaN,1,2448,187.02109209629,2374.33333333333,219.313393736827,2374.33333333333,219.313393736827,2374.33333333333,219.313393736827,73.6666666666667,32.4209316509691,0,0,0.969780551667002,0.0154452006500224,73.6666666666667,32.4209316509691,33628.7849318033,3186.35179347857,20779.6088172911,2114.71008890127,12849.1761145123,1073.22777542641,33628.7849318033,3186.35179347857,26520.6666666667,3773.38608766654,96167.4666666667,7924.22345850722,131150.765,15628.3134127115,26520.6666666667,3773.38608766654,96167.4666666667,7924.22345850722,131150.765,15628.3134127115,0,0,0,0,28.7515566094266,30.4949552341118,12605.4542418896,1071.41926413256,21.0600032508032,25.0522588204791,31.4103127624363,0.378419124442156,162.5,0,0,0,2448,187.02109209629,2374.33333333333,219.313393736827,2440.33333333333,226.946521556783,12240,935.105460481448,2440.33333333333,226.946521556783,NaN,NaN,0.396579166666667,0.0367456988562922,0,0,0,0,0.396579166666667,0.0367456988562922,0.776447534140604,4.84384524733456,1,0,3.59255114651099e+17,2.15999923348543e+15,0.981003790141225,0.00591469090503952,913.333333333333,369.663842058371,307.333333333333,361.331756391046,0.322894252389166,0.153794058701773,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,1,0,0,0,23,2.48413771175033,118.716666666667,10.9656696868413,4.5155514,0
