condition_tag,phase,q,grid_stable_fraction,mean_delay_us,mean_goodput_pkt_s,mean_backlog_slope_pkt_s,rate_screen_rejected_fraction,run_index,run_stable,n_arrived,n_departures_window,n_censored,final_backlog,arrival_rate_pkt_s,goodput_pkt_s,rate_relative_error,backlog_slope_pkt_s,completion_ratio,tuning_rate_screen_rejected,failure_reason
s7_busy_fixed_payload_lam5_M4,coarse,0.01,1,62100.6428571429,57,-2.17500217500218,0,1,1,56,57,0,0,56,57,0.0178571428571429,-2.17500217500218,1,0,stable
s7_busy_fixed_payload_lam5_M4,coarse,0.025,1,21890.25,58,-2.58461058461059,0,1,1,56,58,0,0,56,58,0.0357142857142857,-2.58461058461059,1,0,stable
s7_busy_fixed_payload_lam5_M4,coarse,0.05,1,12358.9285714286,57,-2.12946212946213,0,1,1,56,57,0,0,56,57,0.0178571428571429,-2.12946212946213,1,0,stable
s7_busy_fixed_payload_lam5_M4,coarse,0.1,1,6494.30357142857,56,-0.979308979308979,0,1,1,56,56,0,0,56,56,0,-0.979308979308979,1,0,stable
s7_busy_fixed_payload_lam5_M4,coarse,0.2,1,4056.26785714286,56,-0.693924693924694,0,1,1,56,56,0,0,56,56,0,-0.693924693924694,1,0,stable
s7_busy_fixed_payload_lam5_M4,coarse,0.5,1,2865.375,56,-0.23012423012423,0,1,1,56,56,0,0,56,56,0,-0.23012423012423,1,0,stable
s7_busy_fixed_payload_lam5_M4,coarse,1,0,NaN,3,61.1500091500092,1,1,0,56,3,53,61,56,3,0.946428571428571,61.1500091500092,0.0535714285714286,1,rate+censor+slope
s7_busy_fixed_payload_lam5_M4,refined,0.2,1,3871.09070818939,49.6666666666667,0.0295720295720296,0,1,1,56,56,0,0,56,56,0,-0.693924693924694,1,0,stable
s7_busy_fixed_payload_lam5_M4,refined,0.2,1,3871.09070818939,49.6666666666667,0.0295720295720296,0,2,1,37,37,0,0,37,37,0,0.301692301692302,1,0,stable
s7_busy_fixed_payload_lam5_M4,refined,0.2,1,3871.09070818939,49.6666666666667,0.0295720295720296,0,3,1,57,56,0,0,57,56,0.0175438596491228,0.480948480948481,1,0,stable
s7_busy_fixed_payload_lam5_M4,refined,0.4,1,2804.79485876854,50.3333333333333,0.0386120386120386,0,1,1,56,57,0,0,56,57,0.0178571428571429,-0.311856311856312,1,0,stable
s7_busy_fixed_payload_lam5_M4,refined,0.4,1,2804.79485876854,50.3333333333333,0.0386120386120386,0,2,1,37,37,0,0,37,37,0,0.0283200283200284,1,0,stable
s7_busy_fixed_payload_lam5_M4,refined,0.4,1,2804.79485876854,50.3333333333333,0.0386120386120386,0,3,1,57,57,0,0,57,57,0,0.399372399372399,1,0,stable
s7_busy_fixed_payload_lam5_M4,refined,0.5,1,2816.43367709815,49.6666666666667,0.0651080651080651,0,1,1,56,56,0,0,56,56,0,-0.23012423012423,1,0,stable
s7_busy_fixed_payload_lam5_M4,refined,0.5,1,2816.43367709815,49.6666666666667,0.0651080651080651,0,2,1,37,37,0,0,37,37,0,0.119412119412119,1,0,stable
s7_busy_fixed_payload_lam5_M4,refined,0.5,1,2816.43367709815,49.6666666666667,0.0651080651080651,0,3,1,57,56,0,0,57,56,0.0175438596491228,0.306036306036306,1,0,stable
s7_busy_fixed_payload_lam5_M4,refined,0.6,1,2544.52893212762,49.6666666666667,-0.0653800653800654,0,1,1,56,56,0,0,56,56,0,-0.275316275316275,1,0,stable
s7_busy_fixed_payload_lam5_M4,refined,0.6,1,2544.52893212762,49.6666666666667,-0.0653800653800654,0,2,1,37,37,0,0,37,37,0,0.127980127980128,1,0,stable
s7_busy_fixed_payload_lam5_M4,refined,0.6,1,2544.52893212762,49.6666666666667,-0.0653800653800654,0,3,1,57,56,0,0,57,56,0.0175438596491228,-0.0488040488040488,1,0,stable
s7_busy_fixed_payload_lam5_M4,refined,0.8,1,2608.91396565739,49.6666666666667,-0.0412920412920413,0,1,1,56,56,0,0,56,56,0,-0.302868302868303,1,0,stable
s7_busy_fixed_payload_lam5_M4,refined,0.8,1,2608.91396565739,49.6666666666667,-0.0412920412920413,0,2,1,37,37,0,0,37,37,0,0.0772920772920773,1,0,stable
s7_busy_fixed_payload_lam5_M4,refined,0.8,1,2608.91396565739,49.6666666666667,-0.0412920412920413,0,3,1,57,56,0,0,57,56,0.0175438596491228,0.101700101700102,1,0,stable
s7_busy_fixed_payload_lam5_M4,refined,1,0,NaN,8,43.7210677210677,1,1,0,56,3,53,61,56,3,0.946428571428571,61.1500091500092,0.0535714285714286,1,rate+censor+slope
s7_busy_fixed_payload_lam5_M4,refined,1,0,NaN,8,43.7210677210677,1,2,0,37,7,30,30,37,7,0.810810810810811,29.8708018708019,0.189189189189189,1,rate+censor+slope
s7_busy_fixed_payload_lam5_M4,refined,1,0,NaN,8,43.7210677210677,1,3,0,57,14,43,43,57,14,0.754385964912281,40.1423921423921,0.245614035087719,1,rate+censor+slope
s7_busy_fixed_payload_lam5_M5,coarse,0.005,0,NaN,35,10.2070422070422,1,1,0,43,35,11,11,43,35,0.186046511627907,10.2070422070422,0.744186046511628,1,rate+censor+slope
s7_busy_fixed_payload_lam5_M5,coarse,0.01,0,NaN,39,6.84897084897085,1,1,0,43,39,6,6,43,39,0.0930232558139535,6.84897084897085,0.86046511627907,1,rate+censor+slope
s7_busy_fixed_payload_lam5_M5,coarse,0.025,0,NaN,43,3.38241938241938,0,1,0,43,43,0,0,43,43,0,3.38241938241938,1,0,slope
s7_busy_fixed_payload_lam5_M5,coarse,0.05,0,NaN,42,2.87631887631888,0,1,0,43,42,0,0,43,42,0.0232558139534884,2.87631887631888,1,0,slope
s7_busy_fixed_payload_lam5_M5,coarse,0.1,1,8560.25581395349,43,1.19188919188919,0,1,1,43,43,0,0,43,43,0,1.19188919188919,1,0,stable
s7_busy_fixed_payload_lam5_M5,coarse,0.2,1,4211.79069767442,43,0.838848838848839,0,1,1,43,43,0,0,43,43,0,0.838848838848839,1,0,stable
s7_busy_fixed_payload_lam5_M5,coarse,0.5,1,3484.67441860465,43,0.545460545460546,0,1,1,43,43,0,0,43,43,0,0.545460545460546,1,0,stable
s7_busy_fixed_payload_lam5_M5,coarse,1,0,NaN,29,25.7960657960658,1,1,0,43,29,14,14,43,29,0.325581395348837,25.7960657960658,0.674418604651163,1,rate+censor+slope
s7_busy_fixed_payload_lam5_M5,refined,0.2,1,4806.68576290414,42.6666666666667,0.125828125828126,0,1,1,43,43,0,0,43,43,0,0.838848838848839,1,0,stable
s7_busy_fixed_payload_lam5_M5,refined,0.2,1,4806.68576290414,42.6666666666667,0.125828125828126,0,2,1,41,41,0,0,41,41,0,-0.490644490644491,1,0,stable
s7_busy_fixed_payload_lam5_M5,refined,0.2,1,4806.68576290414,42.6666666666667,0.125828125828126,0,3,1,43,44,0,0,43,44,0.0232558139534884,0.0292800292800292,1,0,stable
s7_busy_fixed_payload_lam5_M5,refined,0.4,1,3833.14066931367,42.6666666666667,0.053140053140053,0,1,1,43,43,0,0,43,43,0,0.617568617568618,1,0,stable
s7_busy_fixed_payload_lam5_M5,refined,0.4,1,3833.14066931367,42.6666666666667,0.053140053140053,0,2,1,41,41,0,0,41,41,0,-0.66945666945667,1,0,stable
s7_busy_fixed_payload_lam5_M5,refined,0.4,1,3833.14066931367,42.6666666666667,0.053140053140053,0,3,1,43,44,0,0,43,44,0.0232558139534884,0.211308211308211,1,0,stable
s7_busy_fixed_payload_lam5_M5,refined,0.5,1,3234.62790697674,42.6666666666667,0.191056191056191,0,1,1,43,43,0,0,43,43,0,0.545460545460546,1,0,stable
s7_busy_fixed_payload_lam5_M5,refined,0.5,1,3234.62790697674,42.6666666666667,0.191056191056191,0,2,1,41,41,0,0,41,41,0,-0.272868272868273,1,0,stable
s7_busy_fixed_payload_lam5_M5,refined,0.5,1,3234.62790697674,42.6666666666667,0.191056191056191,0,3,1,43,44,0,0,43,44,0.0232558139534884,0.300576300576301,1,0,stable
s7_busy_fixed_payload_lam5_M5,refined,0.6,1,2868.2399319342,42.6666666666667,0.16049616049616,0,1,1,43,43,0,0,43,43,0,0.61945261945262,1,0,stable
s7_busy_fixed_payload_lam5_M5,refined,0.6,1,2868.2399319342,42.6666666666667,0.16049616049616,0,2,1,41,41,0,0,41,41,0,-0.285756285756286,1,0,stable
s7_busy_fixed_payload_lam5_M5,refined,0.6,1,2868.2399319342,42.6666666666667,0.16049616049616,0,3,1,43,44,0,0,43,44,0.0232558139534884,0.147792147792148,1,0,stable
s7_busy_fixed_payload_lam5_M5,refined,0.8,1,2515.5178672717,42.6666666666667,0.107168107168107,0,1,1,43,43,0,0,43,43,0,0.464472464472465,1,0,stable
s7_busy_fixed_payload_lam5_M5,refined,0.8,1,2515.5178672717,42.6666666666667,0.107168107168107,0,2,1,41,41,0,0,41,41,0,-0.213372213372213,1,0,stable
s7_busy_fixed_payload_lam5_M5,refined,0.8,1,2515.5178672717,42.6666666666667,0.107168107168107,0,3,1,43,44,0,0,43,44,0.0232558139534884,0.0704040704040704,1,0,stable
s7_busy_fixed_payload_lam5_M5,refined,1,0,NaN,25,33.8922298922299,1,1,0,43,29,14,14,43,29,0.325581395348837,25.7960657960658,0.674418604651163,1,rate+censor+slope
s7_busy_fixed_payload_lam5_M5,refined,1,0,NaN,25,33.8922298922299,1,2,0,41,29,12,12,41,29,0.292682926829268,31.014319014319,0.707317073170732,1,rate+censor+slope
s7_busy_fixed_payload_lam5_M5,refined,1,0,NaN,25,33.8922298922299,1,3,0,43,17,27,27,43,17,0.604651162790698,44.8663048663049,0.372093023255814,1,rate+censor+slope
s7_busy_fixed_payload_lam5_M6,coarse,0.005,0,NaN,34,8.58971658971659,1,1,0,38,34,8,8,38,34,0.105263157894737,8.58971658971659,0.789473684210526,1,rate+censor+slope
s7_busy_fixed_payload_lam5_M6,coarse,0.01,1,92595.5526315789,38,0.886680886680887,0,1,1,38,38,0,0,38,38,0,0.886680886680887,1,0,stable
s7_busy_fixed_payload_lam5_M6,coarse,0.025,1,44932.0263157895,39,-1.97942597942598,0,1,1,38,39,0,0,38,39,0.0263157894736842,-1.97942597942598,1,0,stable
s7_busy_fixed_payload_lam5_M6,coarse,0.05,1,17720.2894736842,38,-0.791940791940792,0,1,1,38,38,0,0,38,38,0,-0.791940791940792,1,0,stable
s7_busy_fixed_payload_lam5_M6,coarse,0.1,1,9222.86842105263,38,-0.492960492960493,0,1,1,38,38,0,0,38,38,0,-0.492960492960493,1,0,stable
s7_busy_fixed_payload_lam5_M6,coarse,0.2,1,6380.28947368421,38,0.278064278064278,0,1,1,38,38,0,0,38,38,0,0.278064278064278,1,0,stable
s7_busy_fixed_payload_lam5_M6,coarse,0.5,1,3073.26315789474,38,-0.0156480156480156,0,1,1,38,38,0,0,38,38,0,-0.0156480156480156,1,0,stable
s7_busy_fixed_payload_lam5_M6,coarse,1,0,NaN,2,41.7682977682978,1,1,0,38,2,36,41,38,2,0.947368421052632,41.7682977682978,0.0526315789473684,1,rate+censor+slope
s7_busy_fixed_payload_lam5_M6,refined,0.2,1,6672.40601503759,33.3333333333333,0.312444312444312,0,1,1,38,38,0,0,38,38,0,0.278064278064278,1,0,stable
s7_busy_fixed_payload_lam5_M6,refined,0.2,1,6672.40601503759,33.3333333333333,0.312444312444312,0,2,1,28,29,0,0,28,29,0.0357142857142857,0.568896568896569,1,0,stable
s7_busy_fixed_payload_lam5_M6,refined,0.2,1,6672.40601503759,33.3333333333333,0.312444312444312,0,3,1,33,33,0,0,33,33,0,0.0903720903720903,1,0,stable
s7_busy_fixed_payload_lam5_M6,refined,0.4,1,4530.76332877649,33.3333333333333,0.11008011008011,0,1,1,38,38,0,0,38,38,0,-0.157032157032157,1,0,stable
s7_busy_fixed_payload_lam5_M6,refined,0.4,1,4530.76332877649,33.3333333333333,0.11008011008011,0,2,1,28,29,0,0,28,29,0.0357142857142857,0.379344379344379,1,0,stable
s7_busy_fixed_payload_lam5_M6,refined,0.4,1,4530.76332877649,33.3333333333333,0.11008011008011,0,3,1,33,33,0,0,33,33,0,0.107928107928108,1,0,stable
s7_busy_fixed_payload_lam5_M6,refined,0.5,1,3573.08988380041,33.3333333333333,0.161392161392161,0,1,1,38,38,0,0,38,38,0,-0.0156480156480156,1,0,stable
s7_busy_fixed_payload_lam5_M6,refined,0.5,1,3573.08988380041,33.3333333333333,0.161392161392161,0,2,1,28,29,0,0,28,29,0.0357142857142857,0.391512391512392,1,0,stable
s7_busy_fixed_payload_lam5_M6,refined,0.5,1,3573.08988380041,33.3333333333333,0.161392161392161,0,3,1,33,33,0,0,33,33,0,0.108312108312108,1,0,stable
s7_busy_fixed_payload_lam5_M6,refined,0.6,1,3543.01247436774,33.3333333333333,0.177036177036177,0,1,1,38,38,0,0,38,38,0,-0.167688167688168,1,0,stable
s7_busy_fixed_payload_lam5_M6,refined,0.6,1,3543.01247436774,33.3333333333333,0.177036177036177,0,2,1,28,29,0,0,28,29,0.0357142857142857,0.441216441216441,1,0,stable
s7_busy_fixed_payload_lam5_M6,refined,0.6,1,3543.01247436774,33.3333333333333,0.177036177036177,0,3,1,33,33,0,0,33,33,0,0.257580257580258,1,0,stable
s7_busy_fixed_payload_lam5_M6,refined,0.8,1,3465.40071770335,33.3333333333333,0.104260104260104,0,1,1,38,38,0,0,38,38,0,0.162084162084162,1,0,stable
s7_busy_fixed_payload_lam5_M6,refined,0.8,1,3465.40071770335,33.3333333333333,0.104260104260104,0,2,1,28,29,0,0,28,29,0.0357142857142857,0.114012114012114,1,0,stable
s7_busy_fixed_payload_lam5_M6,refined,0.8,1,3465.40071770335,33.3333333333333,0.104260104260104,0,3,1,33,33,0,0,33,33,0,0.0366840366840366,1,0,stable
s7_busy_fixed_payload_lam5_M6,refined,1,0,NaN,6.33333333333333,31.1995111995112,1,1,0,38,2,36,41,38,2,0.947368421052632,41.7682977682978,0.0526315789473684,1,rate+censor+slope
s7_busy_fixed_payload_lam5_M6,refined,1,0,NaN,6.33333333333333,31.1995111995112,1,2,0,28,16,13,13,28,16,0.428571428571429,20.6728286728287,0.535714285714286,1,rate+censor+slope
s7_busy_fixed_payload_lam5_M6,refined,1,0,NaN,6.33333333333333,31.1995111995112,1,3,0,33,1,32,36,33,1,0.96969696969697,31.1574071574072,0.0303030303030303,1,rate+censor+slope
s7_clean_fixed_packet_lam10_M1,coarse,0.005,1,2664.43953488372,432,0.640884640884641,0,1,1,430,432,0,0,430,432,0.00465116279069767,0.640884640884641,1,0,stable
s7_clean_fixed_packet_lam10_M1,coarse,0.01,1,1537.8488372093,432,0.248856248856249,0,1,1,430,432,0,0,430,432,0.00465116279069767,0.248856248856249,1,0,stable
s7_clean_fixed_packet_lam10_M1,coarse,0.025,1,880.660465116279,431,0.409224409224409,0,1,1,430,431,0,0,430,431,0.00232558139534884,0.409224409224409,1,0,stable
s7_clean_fixed_packet_lam10_M1,coarse,0.05,1,631.674418604651,431,0.195408195408195,0,1,1,430,431,0,0,430,431,0.00232558139534884,0.195408195408195,1,0,stable
s7_clean_fixed_packet_lam10_M1,coarse,0.1,1,542.03023255814,431,0.0889440889440889,0,1,1,430,431,0,0,430,431,0.00232558139534884,0.0889440889440889,1,0,stable
s7_clean_fixed_packet_lam10_M1,coarse,0.2,1,489.93488372093,431,0.163584163584163,0,1,1,430,431,0,0,430,431,0.00232558139534884,0.163584163584163,1,0,stable
s7_clean_fixed_packet_lam10_M1,coarse,0.5,1,449.183720930233,431,0.1004641004641,0,1,1,430,431,0,0,430,431,0.00232558139534884,0.1004641004641,1,0,stable
s7_clean_fixed_packet_lam10_M1,coarse,1,0,NaN,207,263.6564996565,1,1,0,430,207,224,226,430,207,0.518604651162791,263.6564996565,0.47906976744186,1,rate+censor+slope
s7_clean_fixed_packet_lam10_M1,refined,0.2,1,484.050582583753,422.333333333333,0.158932158932159,0,1,1,430,431,0,0,430,431,0.00232558139534884,0.163584163584163,1,0,stable
s7_clean_fixed_packet_lam10_M1,refined,0.2,1,484.050582583753,422.333333333333,0.158932158932159,0,2,1,419,419,0,0,419,419,0,0.128364128364128,1,0,stable
s7_clean_fixed_packet_lam10_M1,refined,0.2,1,484.050582583753,422.333333333333,0.158932158932159,0,3,1,418,417,0,0,418,417,0.00239234449760766,0.184848184848185,1,0,stable
s7_clean_fixed_packet_lam10_M1,refined,0.4,1,454.145836720397,422.333333333333,0.158176158176158,0,1,1,430,431,0,0,430,431,0.00232558139534884,0.114636114636115,1,0,stable
s7_clean_fixed_packet_lam10_M1,refined,0.4,1,454.145836720397,422.333333333333,0.158176158176158,0,2,1,419,419,0,0,419,419,0,0.148260148260148,1,0,stable
s7_clean_fixed_packet_lam10_M1,refined,0.4,1,454.145836720397,422.333333333333,0.158176158176158,0,3,1,418,417,0,0,418,417,0.00239234449760766,0.211632211632212,1,0,stable
s7_clean_fixed_packet_lam10_M1,refined,0.5,1,451.078165624013,422.333333333333,0.147812147812148,0,1,1,430,431,0,0,430,431,0.00232558139534884,0.1004641004641,1,0,stable
s7_clean_fixed_packet_lam10_M1,refined,0.5,1,451.078165624013,422.333333333333,0.147812147812148,0,2,1,419,419,0,0,419,419,0,0.154812154812155,1,0,stable
s7_clean_fixed_packet_lam10_M1,refined,0.5,1,451.078165624013,422.333333333333,0.147812147812148,0,3,1,418,417,0,0,418,417,0.00239234449760766,0.188160188160188,1,0,stable
s7_clean_fixed_packet_lam10_M1,refined,0.6,1,449.646642896807,422.333333333333,0.13000013000013,0,1,1,430,431,0,0,430,431,0.00232558139534884,0.0939480939480938,1,0,stable
s7_clean_fixed_packet_lam10_M1,refined,0.6,1,449.646642896807,422.333333333333,0.13000013000013,0,2,1,419,419,0,0,419,419,0,0.131076131076131,1,0,stable
s7_clean_fixed_packet_lam10_M1,refined,0.6,1,449.646642896807,422.333333333333,0.13000013000013,0,3,1,418,417,0,0,418,417,0.00239234449760766,0.164976164976165,1,0,stable
s7_clean_fixed_packet_lam10_M1,refined,0.8,1,456.219077463523,422.333333333333,0.138608138608139,0,1,1,430,431,0,0,430,431,0.00232558139534884,0.106056106056106,1,0,stable
s7_clean_fixed_packet_lam10_M1,refined,0.8,1,456.219077463523,422.333333333333,0.138608138608139,0,2,1,419,419,0,0,419,419,0,0.154284154284154,1,0,stable
s7_clean_fixed_packet_lam10_M1,refined,0.8,1,456.219077463523,422.333333333333,0.138608138608139,0,3,1,418,417,0,0,418,417,0.00239234449760766,0.155484155484155,1,0,stable
s7_clean_fixed_packet_lam10_M1,refined,1,0,NaN,162,319.694011694012,1,1,0,430,207,224,226,430,207,0.518604651162791,263.6564996565,0.47906976744186,1,rate+censor+slope
s7_clean_fixed_packet_lam10_M1,refined,1,0,NaN,162,319.694011694012,1,2,0,419,227,192,192,419,227,0.458233890214797,245.75708975709,0.541766109785203,1,rate+censor+slope
s7_clean_fixed_packet_lam10_M1,refined,1,0,NaN,162,319.694011694012,1,3,0,418,52,366,388,418,52,0.875598086124402,449.668445668446,0.124401913875598,1,rate+censor+slope
s7_clean_fixed_packet_lam10_M2,coarse,0.005,1,3122.07906976744,432,0.180648180648181,0,1,1,430,432,0,0,430,432,0.00465116279069767,0.180648180648181,1,0,stable
s7_clean_fixed_packet_lam10_M2,coarse,0.01,1,2071.5488372093,431,0.328848328848329,0,1,1,430,431,0,0,430,431,0.00232558139534884,0.328848328848329,1,0,stable
s7_clean_fixed_packet_lam10_M2,coarse,0.025,1,1182.36976744186,432,0.529272529272529,0,1,1,430,432,0,0,430,432,0.00465116279069767,0.529272529272529,1,0,stable
s7_clean_fixed_packet_lam10_M2,coarse,0.05,1,944.1,431,0.0279000279000276,0,1,1,430,431,0,0,430,431,0.00232558139534884,0.0279000279000276,1,0,stable
s7_clean_fixed_packet_lam10_M2,coarse,0.1,1,830.783720930233,431,0.215040215040215,0,1,1,430,431,0,0,430,431,0.00232558139534884,0.215040215040215,1,0,stable
s7_clean_fixed_packet_lam10_M2,coarse,0.2,1,752.902325581395,431,0.155040155040155,0,1,1,430,431,0,0,430,431,0.00232558139534884,0.155040155040155,1,0,stable
s7_clean_fixed_packet_lam10_M2,coarse,0.5,1,728.183720930233,431,0.167340167340167,0,1,1,430,431,0,0,430,431,0.00232558139534884,0.167340167340167,1,0,stable
s7_clean_fixed_packet_lam10_M2,coarse,1,0,NaN,0,427.093699093699,1,1,0,430,0,430,479,430,0,1,427.093699093699,0,1,empty+rate+censor+slope
s7_clean_fixed_packet_lam10_M2,refined,0.2,1,748.038230135122,422.333333333333,0.187792187792188,0,1,1,430,431,0,0,430,431,0.00232558139534884,0.155040155040155,1,0,stable
s7_clean_fixed_packet_lam10_M2,refined,0.2,1,748.038230135122,422.333333333333,0.187792187792188,0,2,1,419,418,0,0,419,418,0.00238663484486874,0.245412245412245,1,0,stable
s7_clean_fixed_packet_lam10_M2,refined,0.2,1,748.038230135122,422.333333333333,0.187792187792188,0,3,1,418,418,0,0,418,418,0,0.162924162924163,1,0,stable
s7_clean_fixed_packet_lam10_M2,refined,0.4,1,724.524510583173,422,0.199372199372199,0,1,1,430,431,0,0,430,431,0.00232558139534884,0.185868185868186,1,0,stable
s7_clean_fixed_packet_lam10_M2,refined,0.4,1,724.524510583173,422,0.199372199372199,0,2,1,419,418,0,0,419,418,0.00238663484486874,0.252576252576252,1,0,stable
s7_clean_fixed_packet_lam10_M2,refined,0.4,1,724.524510583173,422,0.199372199372199,0,3,1,418,417,0,0,418,417,0.00239234449760766,0.15967215967216,1,0,stable
s7_clean_fixed_packet_lam10_M2,refined,0.5,1,719.517306435469,422,0.19030819030819,0,1,1,430,431,0,0,430,431,0.00232558139534884,0.167340167340167,1,0,stable
s7_clean_fixed_packet_lam10_M2,refined,0.5,1,719.517306435469,422,0.19030819030819,0,2,1,419,418,0,0,419,418,0.00238663484486874,0.272928272928273,1,0,stable
s7_clean_fixed_packet_lam10_M2,refined,0.5,1,719.517306435469,422,0.19030819030819,0,3,1,418,417,0,0,418,417,0.00239234449760766,0.130656130656131,1,0,stable
s7_clean_fixed_packet_lam10_M2,refined,0.6,1,717.478113281104,422,0.18046018046018,0,1,1,430,431,0,0,430,431,0.00232558139534884,0.179376179376179,1,0,stable
s7_clean_fixed_packet_lam10_M2,refined,0.6,1,717.478113281104,422,0.18046018046018,0,2,1,419,418,0,0,419,418,0.00238663484486874,0.262596262596263,1,0,stable
s7_clean_fixed_packet_lam10_M2,refined,0.6,1,717.478113281104,422,0.18046018046018,0,3,1,418,417,0,0,418,417,0.00239234449760766,0.0994080994080992,1,0,stable
s7_clean_fixed_packet_lam10_M2,refined,0.8,1,730.910730190227,422,0.21037221037221,0,1,1,430,431,0,0,430,431,0.00232558139534884,0.185448185448185,1,0,stable
s7_clean_fixed_packet_lam10_M2,refined,0.8,1,730.910730190227,422,0.21037221037221,0,2,1,419,418,0,0,419,418,0.00238663484486874,0.265668265668266,1,0,stable
s7_clean_fixed_packet_lam10_M2,refined,0.8,1,730.910730190227,422,0.21037221037221,0,3,1,418,417,0,0,418,417,0.00239234449760766,0.18000018000018,1,0,stable
s7_clean_fixed_packet_lam10_M2,refined,1,0,NaN,79.3333333333333,377.883453883454,1,1,0,430,0,430,479,430,0,1,427.093699093699,0,1,empty+rate+censor+slope
s7_clean_fixed_packet_lam10_M2,refined,1,0,NaN,79.3333333333333,377.883453883454,1,2,0,419,118,301,326,419,118,0.718377088305489,363.63513963514,0.281622911694511,1,rate+censor+slope
s7_clean_fixed_packet_lam10_M2,refined,1,0,NaN,79.3333333333333,377.883453883454,1,3,0,418,120,298,328,418,120,0.712918660287081,342.921522921523,0.287081339712919,1,rate+censor+slope
s7_clean_fixed_packet_lam10_M3,coarse,0.005,1,3982.58372093023,430,-0.106116106116106,0,1,1,430,430,0,0,430,430,0,-0.106116106116106,1,0,stable
s7_clean_fixed_packet_lam10_M3,coarse,0.01,1,2484.73255813953,431,0.907380907380908,0,1,1,430,431,0,0,430,431,0.00232558139534884,0.907380907380908,1,0,stable
s7_clean_fixed_packet_lam10_M3,coarse,0.025,1,1532.88837209302,432,0.486840486840487,0,1,1,430,432,0,0,430,432,0.00465116279069767,0.486840486840487,1,0,stable
s7_clean_fixed_packet_lam10_M3,coarse,0.05,1,1290.55813953488,432,0.325920325920326,0,1,1,430,432,0,0,430,432,0.00465116279069767,0.325920325920326,1,0,stable
s7_clean_fixed_packet_lam10_M3,coarse,0.1,1,1157.81860465116,431,0.317340317340317,0,1,1,430,431,0,0,430,431,0.00232558139534884,0.317340317340317,1,0,stable
s7_clean_fixed_packet_lam10_M3,coarse,0.2,1,1085.19069767442,431,0.296460296460296,0,1,1,430,431,0,0,430,431,0.00232558139534884,0.296460296460296,1,0,stable
s7_clean_fixed_packet_lam10_M3,coarse,0.5,1,1066.56279069767,431,0.292260292260292,0,1,1,430,431,0,0,430,431,0.00232558139534884,0.292260292260292,1,0,stable
s7_clean_fixed_packet_lam10_M3,coarse,1,0,NaN,0,427.093699093699,1,1,0,430,0,430,487,430,0,1,427.093699093699,0,1,empty+rate+censor+slope
s7_clean_fixed_packet_lam10_M3,refined,0.2,1,1059.39076515455,422.333333333333,0.285156285156285,0,1,1,430,431,0,0,430,431,0.00232558139534884,0.296460296460296,1,0,stable
s7_clean_fixed_packet_lam10_M3,refined,0.2,1,1059.39076515455,422.333333333333,0.285156285156285,0,2,1,419,418,0,0,419,418,0.00238663484486874,0.324588324588324,1,0,stable
s7_clean_fixed_packet_lam10_M3,refined,0.2,1,1059.39076515455,422.333333333333,0.285156285156285,0,3,1,418,418,0,0,418,418,0,0.234420234420234,1,0,stable
s7_clean_fixed_packet_lam10_M3,refined,0.4,1,1037.96904685713,422.333333333333,0.28072028072028,0,1,1,430,431,0,0,430,431,0.00232558139534884,0.268752268752268,1,0,stable
s7_clean_fixed_packet_lam10_M3,refined,0.4,1,1037.96904685713,422.333333333333,0.28072028072028,0,2,1,419,418,0,0,419,418,0.00238663484486874,0.393480393480393,1,0,stable
s7_clean_fixed_packet_lam10_M3,refined,0.4,1,1037.96904685713,422.333333333333,0.28072028072028,0,3,1,418,418,0,0,418,418,0,0.17992817992818,1,0,stable
s7_clean_fixed_packet_lam10_M3,refined,0.5,1,1033.3513192883,422.333333333333,0.291396291396291,0,1,1,430,431,0,0,430,431,0.00232558139534884,0.292260292260292,1,0,stable
s7_clean_fixed_packet_lam10_M3,refined,0.5,1,1033.3513192883,422.333333333333,0.291396291396291,0,2,1,419,418,0,0,419,418,0.00238663484486874,0.371760371760372,1,0,stable
s7_clean_fixed_packet_lam10_M3,refined,0.5,1,1033.3513192883,422.333333333333,0.291396291396291,0,3,1,418,418,0,0,418,418,0,0.21016821016821,1,0,stable
s7_clean_fixed_packet_lam10_M3,refined,0.6,1,1046.38379935165,422.333333333333,0.28017228017228,0,1,1,430,431,0,0,430,431,0.00232558139534884,0.307332307332307,1,0,stable
s7_clean_fixed_packet_lam10_M3,refined,0.6,1,1046.38379935165,422.333333333333,0.28017228017228,0,2,1,419,418,0,0,419,418,0.00238663484486874,0.348972348972349,1,0,stable
s7_clean_fixed_packet_lam10_M3,refined,0.6,1,1046.38379935165,422.333333333333,0.28017228017228,0,3,1,418,418,0,0,418,418,0,0.184212184212184,1,0,stable
s7_clean_fixed_packet_lam10_M3,refined,0.8,1,1105.10160481077,422.333333333333,0.415988415988416,0,1,1,430,431,0,0,430,431,0.00232558139534884,0.611592611592612,1,0,stable
s7_clean_fixed_packet_lam10_M3,refined,0.8,1,1105.10160481077,422.333333333333,0.415988415988416,0,2,1,419,418,0,0,419,418,0.00238663484486874,0.42984042984043,1,0,stable
s7_clean_fixed_packet_lam10_M3,refined,0.8,1,1105.10160481077,422.333333333333,0.415988415988416,0,3,1,418,418,0,0,418,418,0,0.206532206532206,1,0,stable
