q,stage,n_runs,mean_total_delay_us,se_total_delay_us,mean_queue_delay_us,mean_access_delay_us,completion_ratio_mean,min_completion_ratio,variant,lambda_per_node,M,selected
0.6,coarse,3,1223.00623936472,8.94830381617995,10.3119682359614,1212.69427112876,1,1,unslotted,1,5,0
0.7,coarse,3,1223.00623936472,8.94830381617995,10.3119682359614,1212.69427112876,1,1,unslotted,1,5,0
0.8,coarse,3,1223.00623936472,8.94830381617995,10.3119682359614,1212.69427112876,1,1,unslotted,1,5,0
0.9,coarse,3,1223.00623936472,8.94830381617995,10.3119682359614,1212.69427112876,1,1,unslotted,1,5,0
0.95,coarse,3,1223.00623936472,8.94830381617995,10.3119682359614,1212.69427112876,1,1,unslotted,1,5,0
0.975,coarse,3,1223.00623936472,8.94830381617995,10.3119682359614,1212.69427112876,1,1,unslotted,1,5,0
0.005,fine,3,1445.7311401021,24.4637728545633,13.4566080544526,1432.27453204765,1,1,unslotted,1,6,0
0.0075,fine,3,1432.48723766307,11.2199584880785,13.4566080544526,1419.03062960862,1,1,unslotted,1,6,1
0.01,coarse,3,1432.48723766307,11.2199584880785,13.4566080544526,1419.03062960862,1,1,unslotted,1,6,0
0.0125,fine,3,1432.48723766307,11.2199584880785,13.4566080544526,1419.03062960862,1,1,unslotted,1,6,0
0.015,fine,3,1432.48723766307,11.2199584880785,13.4566080544526,1419.03062960862,1,1,unslotted,1,6,0
0.0175,fine,3,1432.48723766307,11.2199584880785,13.4566080544526,1419.03062960862,1,1,unslotted,1,6,0
0.02,fine,3,1432.48723766307,11.2199584880785,13.4566080544526,1419.03062960862,1,1,unslotted,1,6,0
0.0225,fine,3,1432.48723766307,11.2199584880785,13.4566080544526,1419.03062960862,1,1,unslotted,1,6,0
0.025,coarse,3,1431.60918888259,10.3419235199026,13.4566080544526,1418.15258082813,1,1,unslotted,1,6,0
0.05,coarse,3,1431.38967668746,10.1224151522687,13.4566080544526,1417.93306863301,1,1,unslotted,1,6,0
0.1,coarse,3,1430.51162790698,9.24438349942702,13.4566080544526,1417.05501985252,1,1,unslotted,1,6,0
0.2,coarse,3,1430.51162790698,9.24438349942702,13.4566080544526,1417.05501985252,1,1,unslotted,1,6,0
0.3,coarse,3,1430.43845717527,9.17121434305911,13.4566080544526,1416.98184912082,1,1,unslotted,1,6,0
0.4,coarse,3,1430.43845717527,9.17121434305911,13.4566080544526,1416.98184912082,1,1,unslotted,1,6,0
0.5,coarse,3,1430.43845717527,9.17121434305911,13.4566080544526,1416.98184912082,1,1,unslotted,1,6,0
0.6,coarse,3,1430.36528644356,9.09804521203017,13.4566080544526,1416.90867838911,1,1,unslotted,1,6,0
0.7,coarse,3,1430.36528644356,9.09804521203017,13.4566080544526,1416.90867838911,1,1,unslotted,1,6,0
0.8,coarse,3,1430.36528644356,9.09804521203017,13.4566080544526,1416.90867838911,1,1,unslotted,1,6,0
0.9,coarse,3,1430.36528644356,9.09804521203017,13.4566080544526,1416.90867838911,1,1,unslotted,1,6,0
0.95,coarse,3,1430.36528644356,9.09804521203017,13.4566080544526,1416.90867838911,1,1,unslotted,1,6,0
0.975,coarse,3,1430.36528644356,9.09804521203017,13.4566080544526,1416.90867838911,1,1,unslotted,1,6,0
0.01,coarse,3,414.219122197086,6.46354248930926,0,414.219122197086,1,1,unslotted,3,1,0
0.015,fine,3,413.201265054228,5.45016869449431,0,413.201265054228,1,1,unslotted,3,1,0
0.02,fine,3,410.62604381529,6.91492499685138,0,410.62604381529,1,1,unslotted,3,1,1
0.025,coarse,3,410.62604381529,6.91492499685138,0,410.62604381529,1,1,unslotted,3,1,0
0.03,fine,3,410.43854381529,6.73315354360293,0,410.43854381529,1,1,unslotted,3,1,0
0.035,fine,3,410.43854381529,6.73315354360293,0,410.43854381529,1,1,unslotted,3,1,0
0.04,fine,3,409.991175394238,6.86703728223124,0,409.991175394238,1,1,unslotted,3,1,0
0.045,fine,3,409.701701710027,6.96761730190039,0,409.701701710027,1,1,unslotted,3,1,0
0.05,coarse,3,414.255273138599,11.4905581544788,0,414.255273138599,1,1,unslotted,3,1,0
0.1,coarse,3,407.826701710027,5.12103394978983,0,407.826701710027,1,1,unslotted,3,1,0
0.2,coarse,3,414.703502395369,5.3507570690025,0,414.703502395369,1,1,unslotted,3,1,0
0.3,coarse,3,414.545607658527,5.50453015998797,0,414.545607658527,1,1,unslotted,3,1,0
0.4,coarse,3,409.766609554861,4.12736247621359,0,409.766609554861,1,1,unslotted,3,1,0
0.5,coarse,3,409.686252412004,4.05022970717941,0,409.686252412004,1,1,unslotted,3,1,0
0.6,coarse,3,410.757918025151,5.12082459020659,0,410.757918025151,1,1,unslotted,3,1,0
0.7,coarse,3,410.677560882294,5.04245640490618,0,410.677560882294,1,1,unslotted,3,1,0
0.8,coarse,3,410.677560882294,5.04245640490618,0,410.677560882294,1,1,unslotted,3,1,0
0.9,coarse,3,417.106132310866,11.399760814937,0,417.106132310866,1,1,unslotted,3,1,0
0.95,coarse,3,417.106132310866,11.399760814937,0,417.106132310866,1,1,unslotted,3,1,0
0.975,coarse,3,3341.99229302515,2936.23063096015,127.125,3214.86729302515,0.857142857142857,0.571428571428571,unslotted,3,1,0
0.01,coarse,3,635.637995708297,18.6904969527483,0,635.637995708297,1,1,unslotted,3,2,0
0.025,coarse,3,627.068226428904,10.4006857674737,0,627.068226428904,1,1,unslotted,3,2,0
0.034375,fine,3,626.064354747488,7.45256429530417,0,626.064354747488,1,1,unslotted,3,2,1
0.04375,fine,3,623.559185574556,6.27637900120195,0,623.559185574556,1,1,unslotted,3,2,0
0.05,coarse,3,623.559185574556,6.27637900120195,0,623.559185574556,1,1,unslotted,3,2,0
0.053125,fine,3,624.674229822343,6.23284508824489,0,624.674229822343,1,1,unslotted,3,2,0
