protocol,load_mode,lambda_base,lambda_effective,M,Tp_us,q,n_eval_runs,cca_mode,rx_sens_dbm,cca_truth_definition,raw_busy_opportunities,raw_misses,raw_miss_rate,eligible_tp,eligible_fn,eligible_fp,eligible_tn,eligible_fnr,eligible_fpr,eligible_decodable_negative,eligible_self_undecodable,eligible_control_harm,eligible_data_harm,eligible_rts_harm,harmful_missed_opportunities,false_alarm_opportunities,sinr_harmful_start_attempts,single_user_harmful_start_attempts,late_start_handshake,late_start_data,late_start_attempts,simultaneous_start_events,simultaneous_start_attempts,capture_successes,partial_collision_events,full_collision_events,icr_expected,icr_decoded,icr_miss_halfduplex,icr_miss_low_sinr,icr_miss_sector_timing,icr_winner_miss,nav_expected,nav_set,nav_not_set,nav_protection_violations,failed_attempts_or_events,rts_fail_total,rts_failure_detection_delay_us,mean_rts_failure_detection_delay_us,data_fail_sinr,data_failure_transaction_delay_us,mean_data_failure_transaction_delay_us,collision_waste_us,collision_channel_time_us,collision_tx_airtime_us
sb_cf,fixed_packet,10,10,2,380,0.002,2,directional,-62,AP single-user lock or a start that is physically undecodable/harmful,12607532,10986944,0.871458743868348,837323,4898908,803,970204,0.85402906542641,0.000826976530550243,NaN,5602898,NaN,NaN,NaN,4898908,803,993,132,NaN,NaN,10030,212,430,1,979,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10632,NaN,NaN,NaN,NaN,NaN,NaN,4040405,1385830,4040405
sb_cf,fixed_packet,10,10,3,570,0.0002,2,directional,-62,AP single-user lock or a start that is physically undecodable/harmful,6211676,5872492,0.94539573538607,139698,2494550,1147,6485125,0.946968546621275,0.00017683501401113,NaN,2136675,NaN,NaN,NaN,2494550,1147,284,42,NaN,NaN,526,2,4,1,284,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,788,NaN,NaN,NaN,NaN,NaN,NaN,449160,312480,449160
sb_cf,fixed_packet,15,15,1,190,0.005,2,directional,-62,AP single-user lock or a start that is physically undecodable/harmful,2653038,2513814,0.947522802161145,4311,72818,0,330290,0.944106626560697,0,NaN,63357,NaN,NaN,NaN,72818,0,207,27,NaN,NaN,355,6,12,2,206,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,558,NaN,NaN,NaN,NaN,NaN,NaN,106020,78630,106020
sb_cf,fixed_packet,15,15,2,380,0.0005,2,directional,-62,AP single-user lock or a start that is physically undecodable/harmful,8018595,7536145,0.939833599277679,168976,2839218,639,4430531,0.943828090874458,0.000144205706393571,NaN,2523721,NaN,NaN,NaN,2839218,639,693,99,NaN,NaN,1425,12,24,3,690,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2051,NaN,NaN,NaN,NaN,NaN,NaN,779380,527645,779380
sb_cf,fixed_packet,5,5,1,190,0.01,2,directional,-62,AP single-user lock or a start that is physically undecodable/harmful,727003,691040,0.950532528751601,188,2837,0,49516,0.937851239669422,0,NaN,2616,NaN,NaN,NaN,2837,0,19,1,NaN,NaN,29,2,4,0,19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52,NaN,NaN,NaN,NaN,NaN,NaN,9880,7390,9880
sb_cf,fixed_packet,5,5,2,380,0.005,2,directional,-62,AP single-user lock or a start that is physically undecodable/harmful,1551315,1468505,0.946619480892017,976,12392,0,105212,0.926989826451227,0,NaN,11090,NaN,NaN,NaN,12392,0,34,3,NaN,NaN,57,0,0,0,34,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,90,NaN,NaN,NaN,NaN,NaN,NaN,34200,25215,34200
sb_cf,fixed_packet,5,5,3,570,0.002,2,directional,-62,AP single-user lock or a start that is physically undecodable/harmful,2733791,2580641,0.943978892314738,2572,80481,0,290988,0.969031823052749,0,NaN,68825,NaN,NaN,NaN,80481,0,82,11,NaN,NaN,170,1,2,0,82,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,244,NaN,NaN,NaN,NaN,NaN,NaN,139080,94225,139080
sb_cf,fixed_packet,5,5,4,760,0.001,2,directional,-62,AP single-user lock or a start that is physically undecodable/harmful,3609819,3409681,0.944557330990834,6523,157900,0,558541,0.960327934656344,0,NaN,132635,NaN,NaN,NaN,157900,0,82,15,NaN,NaN,142,0,0,0,82,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,222,NaN,NaN,NaN,NaN,NaN,NaN,168720,122285,168720
sb_cf,fixed_packet,5,5,5,950,0.0005,2,directional,-62,AP single-user lock or a start that is physically undecodable/harmful,5190844,4877653,0.939664725042787,29435,491017,521,1161565,0.943443391513531,0.000448331706947679,NaN,423472,NaN,NaN,NaN,491017,521,131,24,NaN,NaN,249,0,0,0,131,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,375,NaN,NaN,NaN,NaN,NaN,NaN,356250,249540,356250
sb_cf,fixed_packet,5,5,6,1140,0.0002,2,directional,-62,AP single-user lock or a start that is physically undecodable/harmful,5914581,5569149,0.941596539129315,77687,1128825,521,2667339,0.935610255016113,0.000195287608795064,NaN,959787,NaN,NaN,NaN,1128825,521,104,19,NaN,NaN,216,0,0,0,104,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,308,NaN,NaN,NaN,NaN,NaN,NaN,351120,258200,351120
sb_cf,fixed_payload,10,10,1,190,0.01,2,directional,-62,AP single-user lock or a start that is physically undecodable/harmful,1589900,1512269,0.951172400779923,815,16713,0,113109,0.95350296668188,0,NaN,14404,NaN,NaN,NaN,16713,0,96,10,NaN,NaN,162,4,8,1,96,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,257,NaN,NaN,NaN,NaN,NaN,NaN,48830,36740,48830
sb_cf,fixed_payload,10,5,2,380,0.005,2,directional,-62,AP single-user lock or a start that is physically undecodable/harmful,1621055,1541194,0.950735169380434,219,14423,0,101706,0.985043026908892,0,NaN,11773,NaN,NaN,NaN,14423,0,40,7,NaN,NaN,86,0,0,0,40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,121,NaN,NaN,NaN,NaN,NaN,NaN,45980,34380,45980
sb_cf,fixed_payload,10,3.33333333333333,3,570,0.005,2,directional,-62,AP single-user lock or a start that is physically undecodable/harmful,1486831,1422587,0.956791323290946,113,7591,0,69033,0.985332294911734,0,NaN,5976,NaN,NaN,NaN,7591,0,21,5,NaN,NaN,36,0,0,0,21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,57,NaN,NaN,NaN,NaN,NaN,NaN,32490,25675,32490
sb_cf,fixed_payload,10,2.5,4,760,0.002,2,directional,-62,AP single-user lock or a start that is physically undecodable/harmful,1430549,1368962,0.956948695920238,453,13071,0,116040,0.966503992901508,0,NaN,11297,NaN,NaN,NaN,13071,0,15,6,NaN,NaN,32,0,0,0,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45,NaN,NaN,NaN,NaN,NaN,NaN,34200,25940,34200
sb_cf,fixed_payload,10,2,5,950,0.001,2,directional,-62,AP single-user lock or a start that is physically undecodable/harmful,1395469,1327527,0.951312426144902,200,18044,0,174619,0.989037491778119,0,NaN,13135,NaN,NaN,NaN,18044,0,13,1,NaN,NaN,15,0,0,0,13,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28,NaN,NaN,NaN,NaN,NaN,NaN,26600,18305,26600
sb_cf,fixed_payload,10,1.66666666666667,6,1140,0.001,2,directional,-62,AP single-user lock or a start that is physically undecodable/harmful,1311990,1254786,0.956399057919649,0,12121,0,147319,1,0,NaN,8208,NaN,NaN,NaN,12121,0,2,0,NaN,NaN,2,0,0,0,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,NaN,NaN,NaN,NaN,NaN,NaN,4560,2555,4560
sb_cf,fixed_payload,15,15,1,190,0.005,2,directional,-62,AP single-user lock or a start that is physically undecodable/harmful,2568198,2434449,0.947921071506169,3018,67908,26,329243,0.957448608408764,7.89627933391847e-05,NaN,58549,NaN,NaN,NaN,67908,26,177,31,NaN,NaN,323,4,8,2,176,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,494,NaN,NaN,NaN,NaN,NaN,NaN,93860,68980,93860
sb_cf,fixed_payload,15,7.5,2,380,0.002,2,directional,-62,AP single-user lock or a start that is physically undecodable/harmful,2567900,2428273,0.945625997897114,4145,75427,33,430304,0.947908812144976,7.6684087122418e-05,NaN,62709,NaN,NaN,NaN,75427,33,90,8,NaN,NaN,140,1,2,1,90,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,228,NaN,NaN,NaN,NaN,NaN,NaN,86640,62160,86640
sb_cf,fixed_payload,15,5,3,570,0.002,2,directional,-62,AP single-user lock or a start that is physically undecodable/harmful,2672243,2526978,0.945639300018748,3028,64529,69,290800,0.955178589931465,0.000237220191907697,NaN,55098,NaN,NaN,NaN,64529,69,65,13,NaN,NaN,110,1,2,0,65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,175,NaN,NaN,NaN,NaN,NaN,NaN,99750,70445,99750
sb_cf,fixed_payload,15,3.75,4,760,0.002,2,directional,-62,AP single-user lock or a start that is physically undecodable/harmful,12713838,9335798,0.734302104525793,2723400,5251650,17876,288819,0.658509977993868,0.0582859192357228,NaN,7951625,NaN,NaN,NaN,5251650,17876,237,21,NaN,NaN,10540,188,378,0,235,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10635,NaN,NaN,NaN,NaN,NaN,NaN,8086060,1582985,8086060
sb_cf,fixed_payload,15,3,5,950,0.002,2,directional,-62,AP single-user lock or a start that is physically undecodable/harmful,2736710,2585697,0.944819509557096,2759,39036,0,167298,0.933987319057303,0,NaN,33840,NaN,NaN,NaN,39036,0,44,3,NaN,NaN,78,0,0,0,44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,118,NaN,NaN,NaN,NaN,NaN,NaN,112100,84995,112100
sb_cf,fixed_payload,15,2.5,6,1140,0.001,2,directional,-62,AP single-user lock or a start that is physically undecodable/harmful,2554858,2412113,0.944128010245579,1812,46563,0,261152,0.962542635658915,0,NaN,37113,NaN,NaN,NaN,46563,0,28,2,NaN,NaN,43,0,0,0,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,69,NaN,NaN,NaN,NaN,NaN,NaN,78660,63500,78660
sb_cf,fixed_payload,5,5,1,190,0.01,2,directional,-62,AP single-user lock or a start that is physically undecodable/harmful,746571,711650,0.953224810500274,229,3652,0,51412,0.940994589023448,0,NaN,3399,NaN,NaN,NaN,3652,0,27,2,NaN,NaN,37,0,0,0,27,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,64,NaN,NaN,NaN,NaN,NaN,NaN,12160,8895,12160
sb_cf,fixed_payload,5,2.5,2,380,0.01,2,directional,-62,AP single-user lock or a start that is physically undecodable/harmful,769780,730615,0.949121827015511,25,3022,0,23171,0.991795208401707,0,NaN,2860,NaN,NaN,NaN,3022,0,15,1,NaN,NaN,29,0,0,0,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,44,NaN,NaN,NaN,NaN,NaN,NaN,16720,12435,16720
sb_cf,fixed_payload,5,1.66666666666667,3,570,0.01,2,directional,-62,AP single-user lock or a start that is physically undecodable/harmful,763714,724748,0.948978282446047,187,2134,0,17875,0.919431279620853,0,NaN,2256,NaN,NaN,NaN,2134,0,10,1,NaN,NaN,17,0,0,0,10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,26,NaN,NaN,NaN,NaN,NaN,NaN,14820,10400,14820
sb_cf,fixed_payload,5,1.25,4,760,0.005,2,directional,-62,AP single-user lock or a start that is physically undecodable/harmful,754486,714757,0.947342959312698,0,3102,0,27065,1,0,NaN,3044,NaN,NaN,NaN,3102,0,9,0,NaN,NaN,13,0,0,0,9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,22,NaN,NaN,NaN,NaN,NaN,NaN,16720,12325,16720
sb_cf,fixed_payload,5,1,5,950,0.005,2,directional,-62,AP single-user lock or a start that is physically undecodable/harmful,678834,644301,0.949128947577758,0,976,0,16526,1,0,NaN,976,NaN,NaN,NaN,976,0,2,0,NaN,NaN,4,0,0,0,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6,NaN,NaN,NaN,NaN,NaN,NaN,5700,3925,5700
sb_cf,fixed_payload,5,0.833333333333333,6,1140,0.01,2,directional,-62,AP single-user lock or a start that is physically undecodable/harmful,8247995,7149240,0.866785200524491,0,370421,0,18196,1,0,NaN,369042,NaN,NaN,NaN,370421,0,95,9,NaN,NaN,3774,28,56,0,95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3793,NaN,NaN,NaN,NaN,NaN,NaN,4324945,1061285,4324945
