protocol,load_mode,lambda_base,lambda_effective,M,Tp_us,best_q,q_tuning_best_q,q_selection_mode,q_stable_basin_left,q_stable_basin_right,q_search_boundary_hit,q_refinement_passes,q_preferred_neighbor_radius,q_neighbor_radius_used,q_validation_runs,q_validation_candidates_tested,q_validation_passed,q_validation_selected_rank,stable_fraction,n_arrived,n_arrived_ci95,n_completed,n_completed_ci95,n_censored,n_censored_ci95,final_backlog,final_backlog_ci95,mean_delay_us,mean_delay_us_ci95,mean_queue_delay_us,mean_queue_delay_us_ci95,mean_access_delay_us,mean_access_delay_us_ci95,conditional_mean_delay_us,conditional_mean_delay_us_ci95,p50_delay_us,p50_delay_us_ci95,p95_delay_us,p95_delay_us_ci95,p99_delay_us,p99_delay_us_ci95,conditional_p50_delay_us,conditional_p50_delay_us_ci95,conditional_p95_delay_us,conditional_p95_delay_us_ci95,conditional_p99_delay_us,conditional_p99_delay_us_ci95,mean_boundary_wait_us,mean_boundary_wait_us_ci95,mean_difs_wait_us,mean_difs_wait_us_ci95,mean_probability_wait_us,mean_probability_wait_us_ci95,mean_busy_nav_wait_us,mean_busy_nav_wait_us_ci95,mean_collision_delay_us,mean_collision_delay_us_ci95,mean_control_delay_us,mean_control_delay_us_ci95,mean_data_delay_us,mean_data_delay_us_ci95,mean_other_access_delay_us,mean_other_access_delay_us_ci95,arrival_rate_pkt_s,arrival_rate_pkt_s_ci95,goodput_pkt_s,goodput_pkt_s_ci95,normalized_offered_units_s,normalized_offered_units_s_ci95,normalized_goodput_units_s,normalized_goodput_units_s_ci95,goodput_bit_s,goodput_bit_s_ci95,payload_airtime,payload_airtime_ci95,mean_system_packets,mean_system_packets_ci95,mean_waiting_packets,mean_waiting_packets_ci95,mean_service_packets,mean_service_packets_ci95,backlog_slope_pkt_s,backlog_slope_pkt_s_ci95,completion_ratio,completion_ratio_ci95,little_relative_error,little_relative_error_ci95,jain_fairness,jain_fairness_ci95,attempts_total,attempts_total_ci95,retransmissions_completed_cohort,retransmissions_completed_cohort_ci95,mean_attempts_completed,mean_attempts_completed_ci95,collision_waste_us_total,collision_waste_us_total_ci95,collision_channel_time_us_total,collision_channel_time_us_total_ci95,collision_tx_airtime_us_total,collision_tx_airtime_us_total_ci95,collision_channel_time_us_measure,collision_channel_time_us_measure_ci95,collision_tx_airtime_us_measure,collision_tx_airtime_us_measure_ci95,stability_rate_ok,stability_rate_ok_ci95,stability_censor_ok,stability_censor_ok_ci95,stability_slope_ok,stability_slope_ok_ci95,stability_rate_relative_error,stability_rate_relative_error_ci95,stability_allowed_censored,stability_allowed_censored_ci95,stability_slope_limit_pkt_s,stability_slope_limit_pkt_s_ci95,condition_elapsed_s,timeout_exceeded
sb_cb,fixed_packet,20,20,1,162.5,0.15,0.15,self_stable,0.00015,0.2,0,0,NaN,NaN,0,0,1,NaN,1,815,NaN,815,NaN,0,NaN,0,NaN,551.038036809816,NaN,11.2368098159509,NaN,539.801226993865,NaN,551.038036809816,NaN,424,NaN,1193.5,NaN,2420.65,NaN,424,NaN,1193.5,NaN,2420.65,NaN,0,NaN,42.7435582822086,NaN,0,NaN,143.453987730061,NaN,28.6036809815951,NaN,162.5,NaN,162.5,NaN,0,NaN,815,NaN,815,NaN,815,NaN,815,NaN,NaN,NaN,0.1324375,NaN,0.449096,NaN,0.314871,NaN,0.134225,NaN,-0.412081705946681,NaN,1,NaN,0,NaN,0.944951061287202,NaN,1192,NaN,182,NaN,1.22331288343558,NaN,2987,NaN,NaN,NaN,2987,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,1,NaN,0,NaN,407,NaN,40.75,NaN,46.6986915,0
sb_cb,fixed_packet,5,5,1,162.5,0.2,0.2,self_stable,0.0001,0.2,1,0,NaN,NaN,0,0,1,NaN,1,187,NaN,187,NaN,0,NaN,0,NaN,423.903743315508,NaN,0,NaN,423.903743315508,NaN,423.903743315508,NaN,388,NaN,542.35,NaN,924.67,NaN,388,NaN,542.35,NaN,924.67,NaN,0,NaN,36.8395721925134,NaN,0,NaN,55.9144385026738,NaN,6.14973262032086,NaN,162.5,NaN,162.5,NaN,0,NaN,187,NaN,187,NaN,187,NaN,187,NaN,NaN,NaN,0.0303875,NaN,0.07927,NaN,0.04872,NaN,0.03055,NaN,-0.0503776041120197,NaN,1,NaN,0,NaN,0.785467205750225,NaN,235,NaN,9,NaN,1.04812834224599,NaN,116,NaN,NaN,NaN,116,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,1,NaN,0,NaN,93,NaN,9.35,NaN,17.8586782,0
sb_cf,fixed_packet,10,10,1,162.5,0.02,0.02,self_stable,0.0001,0.025,0,0,NaN,NaN,0,0,1,NaN,1,376,NaN,376,NaN,0,NaN,0,NaN,802.696808510638,NaN,2.80452127659574,NaN,799.892287234043,NaN,802.696808510638,NaN,563,NaN,2177.6,NaN,3933.86,NaN,563,NaN,2177.6,NaN,3933.86,NaN,0,NaN,42.2287234042553,NaN,0,NaN,555.835106382979,NaN,39.3284574468085,NaN,0,NaN,162.5,NaN,0,NaN,376,NaN,377,NaN,376,NaN,377,NaN,NaN,NaN,0.0611885,NaN,0.3019025,NaN,0.3019025,NaN,0,NaN,0.381103097526088,NaN,1,NaN,0.000293140997507629,NaN,0.912721551502697,NaN,553,NaN,91,NaN,1.24202127659574,NaN,16250,NaN,NaN,NaN,16250,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,1,NaN,0.00265957446808511,NaN,188,NaN,18.8,NaN,138.2545254,0
sb_cf,fixed_packet,16,16,1,162.5,0.009,0.01,self_stable,0.01,0.01,0,0,NaN,NaN,0,0,1,NaN,1,593,NaN,593,NaN,0,NaN,0,NaN,2712.93001686341,NaN,193.329679595278,NaN,2519.60033726813,NaN,2712.93001686341,NaN,1251.5,NaN,9260.15,NaN,31967.9600000001,NaN,1251.5,NaN,9260.15,NaN,31967.9600000001,NaN,0,NaN,71.0387858347386,NaN,0,NaN,2109.03794266442,NaN,177.023608768971,NaN,0,NaN,162.5,NaN,0,NaN,593,NaN,600,NaN,593,NaN,600,NaN,NaN,NaN,0.0975,NaN,1.648898,NaN,1.648898,NaN,0,NaN,-4.47169647169647,NaN,1,NaN,0.0243377698317301,NaN,0.940045957802381,NaN,1497,NaN,646,NaN,2.0893760539629,NaN,124637.5,NaN,NaN,NaN,124637.5,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,1,NaN,0.0118043844856661,NaN,296,NaN,29.65,NaN,205.790936,0
sb_cf,fixed_packet,20,20,1,162.5,0.0065,0.0065,self_stable,0.0045,0.0065,0,0,NaN,NaN,0,0,1,NaN,1,815,NaN,815,NaN,0,NaN,0,NaN,2675.8963190184,NaN,155.128834355828,NaN,2520.76748466258,NaN,2675.8963190184,NaN,1746.5,NaN,7859.75,NaN,12066.8,NaN,1746.5,NaN,7859.75,NaN,12066.8,NaN,0,NaN,54.358282208589,NaN,0,NaN,2206.60858895706,NaN,97.3006134969325,NaN,0,NaN,162.5,NaN,0,NaN,815,NaN,815,NaN,815,NaN,815,NaN,NaN,NaN,0.1324375,NaN,2.1808555,NaN,2.1808555,NaN,0,NaN,-1.36137205792954,NaN,1,NaN,0,NaN,0.944951061287202,NaN,1504,NaN,488,NaN,1.59877300613497,NaN,87425,NaN,NaN,NaN,87425,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,1,NaN,0,NaN,407,NaN,40.75,NaN,221.2502226,0
sb_cf,fixed_packet,5,5,1,162.5,0.045,0.095,self_stable,0.06,0.1,0,0,NaN,NaN,0,0,1,NaN,1,187,NaN,187,NaN,0,NaN,0,NaN,455.264705882353,NaN,0,NaN,455.264705882353,NaN,455.264705882353,NaN,351.5,NaN,896,NaN,2916.76999999999,NaN,351.5,NaN,896,NaN,2916.76999999999,NaN,0,NaN,39.0909090909091,NaN,0,NaN,229.342245989305,NaN,24.331550802139,NaN,0,NaN,162.5,NaN,0,NaN,187,NaN,187,NaN,187,NaN,187,NaN,NaN,NaN,0.0303875,NaN,0.0851345,NaN,0.0851345,NaN,0,NaN,-0.0876704307616917,NaN,1,NaN,0,NaN,0.785467205750225,NaN,261,NaN,28,NaN,1.14973262032086,NaN,5687.5,NaN,NaN,NaN,5687.5,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,1,NaN,0,NaN,93,NaN,9.35,NaN,341.9296116,0
sf_cb,fixed_packet,10,10,1,162.5,0.2,0.2,self_stable,0.0015,0.2,1,0,NaN,NaN,0,0,1,NaN,1,376,NaN,376,NaN,0,NaN,0,NaN,1161.66622340426,NaN,10.0438829787234,NaN,1151.62234042553,NaN,1161.66622340426,NaN,925.25,NaN,2610.1,NaN,3940.76,NaN,925.25,NaN,2610.1,NaN,3940.76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,376,NaN,378,NaN,376,NaN,378,NaN,NaN,NaN,0.0613,NaN,0,NaN,0,NaN,0.0613,NaN,-0.178837946295233,NaN,1,NaN,1.96711151864046e+15,NaN,0.910321100917431,NaN,495,NaN,32,NaN,1.08510638297872,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,1,NaN,0.00531914893617021,NaN,188,NaN,18.8,NaN,0.7684081,0
sf_cb,fixed_packet,16,16,1,162.5,0.2,0.2,self_stable,0.002,0.2,1,0,NaN,NaN,0,0,1,NaN,1,593,NaN,593,NaN,0,NaN,0,NaN,1274.19983136594,NaN,25.0050590219224,NaN,1249.19477234401,NaN,1274.19983136594,NaN,985.5,NaN,3173.45,NaN,4193.245,NaN,985.5,NaN,3173.45,NaN,4193.245,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,593,NaN,595,NaN,593,NaN,595,NaN,NaN,NaN,0.0966875,NaN,0,NaN,0,NaN,0.0966875,NaN,0.356600576911565,NaN,1,NaN,3.40292213024096e+15,NaN,0.939058355437666,NaN,845,NaN,83,NaN,1.13996627318718,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,1,NaN,0.00337268128161889,NaN,296,NaN,29.65,NaN,0.6419095,0
sf_cb,fixed_packet,20,20,1,162.5,0.2,0.2,self_stable,0.0025,0.2,1,0,NaN,NaN,0,0,1,NaN,1,815,NaN,815,NaN,0,NaN,0,NaN,1413.27668711656,NaN,40.359509202454,NaN,1372.91717791411,NaN,1413.27668711656,NaN,1027.5,NaN,3647.75,NaN,6242.2,NaN,1027.5,NaN,3647.75,NaN,6242.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,815,NaN,815,NaN,815,NaN,815,NaN,NaN,NaN,0.1324375,NaN,0,NaN,0,NaN,0.1324375,NaN,-0.441689506898748,NaN,1,NaN,5.1873383745977e+15,NaN,0.944951061287202,NaN,1188,NaN,193,NaN,1.23680981595092,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,1,NaN,0,NaN,407,NaN,40.75,NaN,0.6093051,0
sf_cb,fixed_packet,5,5,1,162.5,0.2,0.2,self_stable,0.00085,0.2,1,0,NaN,NaN,0,0,1,NaN,1,187,NaN,187,NaN,0,NaN,0,NaN,1058.97058823529,NaN,4.79946524064171,NaN,1054.17112299465,NaN,1058.97058823529,NaN,837.5,NaN,2524.75,NaN,3162.505,NaN,837.5,NaN,2524.75,NaN,3162.505,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,187,NaN,187,NaN,187,NaN,187,NaN,NaN,NaN,0.0303875,NaN,0,NaN,0,NaN,0.0303875,NaN,-0.181446076538064,NaN,1,NaN,891836575209111,NaN,0.785467205750225,NaN,242,NaN,12,NaN,1.06417112299465,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,1,NaN,0,NaN,93,NaN,9.35,NaN,0.8026624,0
