protocol,load_mode,lambda_base,lambda_effective,M,Tp_us,best_q,q_tuning_best_q,q_selection_mode,q_stable_basin_left,q_stable_basin_right,q_search_boundary_hit,q_refinement_passes,q_preferred_neighbor_radius,q_neighbor_radius_used,q_validation_runs,q_validation_candidates_tested,q_validation_passed,q_validation_selected_rank,stable_fraction,n_arrived,n_arrived_ci95,n_completed,n_completed_ci95,n_censored,n_censored_ci95,final_backlog,final_backlog_ci95,mean_delay_us,mean_delay_us_ci95,mean_queue_delay_us,mean_queue_delay_us_ci95,mean_access_delay_us,mean_access_delay_us_ci95,conditional_mean_delay_us,conditional_mean_delay_us_ci95,p50_delay_us,p50_delay_us_ci95,p95_delay_us,p95_delay_us_ci95,p99_delay_us,p99_delay_us_ci95,conditional_p50_delay_us,conditional_p50_delay_us_ci95,conditional_p95_delay_us,conditional_p95_delay_us_ci95,conditional_p99_delay_us,conditional_p99_delay_us_ci95,mean_boundary_wait_us,mean_boundary_wait_us_ci95,mean_difs_wait_us,mean_difs_wait_us_ci95,mean_probability_wait_us,mean_probability_wait_us_ci95,mean_busy_nav_wait_us,mean_busy_nav_wait_us_ci95,mean_collision_delay_us,mean_collision_delay_us_ci95,mean_control_delay_us,mean_control_delay_us_ci95,mean_data_delay_us,mean_data_delay_us_ci95,mean_other_access_delay_us,mean_other_access_delay_us_ci95,arrival_rate_pkt_s,arrival_rate_pkt_s_ci95,goodput_pkt_s,goodput_pkt_s_ci95,normalized_offered_units_s,normalized_offered_units_s_ci95,normalized_goodput_units_s,normalized_goodput_units_s_ci95,goodput_bit_s,goodput_bit_s_ci95,payload_airtime,payload_airtime_ci95,mean_system_packets,mean_system_packets_ci95,mean_waiting_packets,mean_waiting_packets_ci95,mean_service_packets,mean_service_packets_ci95,backlog_slope_pkt_s,backlog_slope_pkt_s_ci95,completion_ratio,completion_ratio_ci95,little_relative_error,little_relative_error_ci95,jain_fairness,jain_fairness_ci95,attempts_total,attempts_total_ci95,retransmissions_completed_cohort,retransmissions_completed_cohort_ci95,mean_attempts_completed,mean_attempts_completed_ci95,collision_waste_us_total,collision_waste_us_total_ci95,collision_channel_time_us_total,collision_channel_time_us_total_ci95,collision_tx_airtime_us_total,collision_tx_airtime_us_total_ci95,collision_channel_time_us_measure,collision_channel_time_us_measure_ci95,collision_tx_airtime_us_measure,collision_tx_airtime_us_measure_ci95,stability_rate_ok,stability_rate_ok_ci95,stability_censor_ok,stability_censor_ok_ci95,stability_slope_ok,stability_slope_ok_ci95,stability_rate_relative_error,stability_rate_relative_error_ci95,stability_allowed_censored,stability_allowed_censored_ci95,stability_slope_limit_pkt_s,stability_slope_limit_pkt_s_ci95,condition_elapsed_s,timeout_exceeded
s7_busy,fixed_packet,1,1,1,198,0.657142857142857,0.657142857142857,wide_neighbor_stable_validated,0.6,0.971428571428571,0,1,2,2,2,1,1,1,1,35,17.3889639822523,35,17.3889639822523,0,0,0,0,697.813372092969,57.2041278488385,0,0,697.813372092969,57.2041278488385,697.813372092969,57.2041278488385,517.399999999907,128.594622450073,1605.34999999991,591.699662965805,2129.89999999991,1096.72077646886,517.399999999907,128.594622450073,1605.34999999991,591.699662965805,2129.89999999991,1096.72077646886,0,0,57.8955426356589,1.42665446712096,9.01148255813953,1.85507545464432,326.391986434054,53.1106781151962,58.6143604651163,3.49949948699672,83.4,2.49620856803274e-14,162.5,0,0,0,35,17.3889639822523,35,17.3889639822523,35,17.3889639822523,35,17.3889639822523,NaN,NaN,0.0056875,0.002825706647116,0.0245304999999981,0.0143485751701504,0.0188429999999981,0.0115234299591995,0.0056875,0.002825706647116,0.00890400890400891,0.127846638136246,1,0,3.71289795817339e-17,1.59753105350159e-16,0.497297654681621,0.195814871893497,71.6666666666667,32.3256224835017,24.6666666666667,13.6815636966388,1.70281007751938,0.0419604255035576,56541.7000000007,3025.92214077815,26566.5000000005,1260.20306117098,56541.7000000007,3025.92214077815,22570.3999999763,1223.59916785757,48006.5999999496,2872.7864671986,1,0,1,0,1,0,0,0,0,0,1.75,0.869448199112615,287.3442195,0
s7_busy,fixed_packet,1,1,2,396,0.842857142857143,0.842857142857143,wide_neighbor_stable_validated,0.5,0.9,0,1,2,2,2,1,1,1,1,35,17.3889639822523,35,17.3889639822523,0,0,0,0,1015.46773255809,394.107193838655,0,0,1015.46773255809,394.107193838655,1015.46773255809,394.107193838655,787.899999999946,435.870614182365,2636.19999999997,792.362559788173,3261.39999999995,1671.11952341489,787.899999999946,435.870614182365,2636.19999999997,792.362559788173,3261.39999999995,1671.11952341489,0,0,57.3288759689922,22.8409786610938,3.45901162790698,1.04850213410476,489.05548449607,315.305257042732,57.2243604651163,56.0275770686831,83.4,2.49620856803274e-14,325,0,0,0,35,17.3889639822523,35,17.3889639822523,70,34.7779279645046,70,34.7779279645046,NaN,NaN,0.011375,0.005651413294232,0.0356299999999981,0.0224189966410269,0.0242549999999981,0.0179386212263235,0.011375,0.005651413294232,0.0558920558920559,0.177559351275233,1,0,1.14646194695451e-16,2.48553012500687e-16,0.497297654681621,0.195814871893497,69.3333333333333,40.9945448389503,24.3333333333333,26.5620812351773,1.68614341085271,0.67179349003217,37540.2000000004,1902.77241575391,17577.5000000002,900.510679331337,37540.2000000004,1902.77241575391,14889.6999999844,1019.64599915153,31790.7999999664,1967.9338795669,1,0,1,0,1,0,0,0,0,0,1.75,0.869448199112615,328.1136876,0
s7_busy,fixed_packet,1,1,3,594,0.807142857142857,0.807142857142857,wide_neighbor_stable_validated,0.7,0.978571428571429,0,1,2,2,2,1,1,1,1,35,17.3889639822523,35,17.3889639822523,0,0,0,0,1433.93619186041,440.398616973903,0,0,1433.93619186041,440.398616973903,1433.93619186041,440.398616973903,1128.89999999997,125.976646187367,3933.44999999997,3592.90755500962,4506.89999999995,4219.61923181927,1128.89999999997,125.976646187367,3933.44999999997,3592.90755500962,4506.89999999995,4219.61923181927,0,0,65.3599483204134,26.1948893756167,4.1703488372093,3.63320835740815,716.581786175656,346.534468424801,76.9241085271318,64.2545227625422,83.4,2.49620856803274e-14,487.5,0,0,0,35,17.3889639822523,35,17.3889639822523,105,52.1668919467569,105,52.1668919467569,NaN,NaN,0.0170625,0.008477119941348,0.0501734999999981,0.0276006270472515,0.0331109999999981,0.0206994242891318,0.0170625,0.008477119941348,0.0475760475760476,0.295497404911702,1,0,3.83883713594114e-17,1.65171830820207e-16,0.497297654681621,0.195814871893497,78,40.8940678622803,32.3333333333333,28.791716915859,1.92235142118863,0.770437922812256,29850.6000000002,3883.92354139277,13821.7000000001,1704.38828202308,29850.6000000002,3883.92354139277,11747.9999999877,1260.20306116895,25364.9999999733,3070.42161549465,1,0,1,0,1,0,0,0,0,0,1.75,0.869448199112615,255.3996632,0
s7_busy,fixed_packet,1,1,4,792,0.857142857142857,0.857142857142857,wide_neighbor_stable_validated,0.6,0.971428571428571,0,1,2,2,2,1,1,1,1,35,17.3889639822523,35,17.3889639822523,0,0,0,0,1789.93401162785,1128.7237614456,0,0,1789.93401162785,1128.7237614456,1789.93401162785,1128.7237614456,1435.39999999993,987.522073755197,4171.24999999997,5480.50825517132,5629.39999999995,4039.36603936819,1435.39999999993,987.522073755197,4171.24999999997,5480.50825517132,5629.39999999995,4039.36603936819,0,0,63.9723837209302,45.7894285458089,2.82994186046512,3.67310087916738,916.211191860411,968.320990004849,73.5204941860465,112.318774727072,83.4,2.49620856803274e-14,650,0,0,0,35,17.3889639822523,35,17.3889639822523,140,69.5558559290092,140,69.5558559290092,NaN,NaN,0.02275,0.011302826588464,0.0609549999999981,0.0199448129582389,0.0382049999999981,0.0241615802818638,0.02275,0.011302826588464,0.059032059032059,0.313536541771158,1,0,3.78658065496871e-17,1.62923415915176e-16,0.497297654681621,0.195814871893497,76.6666666666667,22.4031947253764,29,34.4212218379957,1.88154069767442,1.34674789840614,23816.4000000001,4742.69095199705,11133.9,1891.17710719261,23816.4000000001,4742.69095199705,9291.59999999043,2222.6793128313,19909.2999999795,5278.82647423707,1,0,1,0,1,0,0,0,0,0,1.75,0.869448199112615,229.7740123,0
s7_busy,fixed_packet,1,1,5,990,0.571428571428572,0.571428571428572,wide_neighbor_stable_validated,0.4,0.8,0,1,2,2,2,1,1,1,1,35,17.3889639822523,35,17.3889639822523,0,0,0,0,2321.46671511622,372.855399268424,0,0,2321.46671511622,372.855399268424,2321.46671511622,372.855399268424,1915.89999999997,762.962974200071,5077.14999999998,1464.1407415798,6733.89999999991,2588.26288642224,1915.89999999997,762.962974200071,5077.14999999998,1464.1407415798,6733.89999999991,2588.26288642224,0,0,57.0373062015504,13.5962487669507,12.6648255813953,7.03084359691237,1299.35542635653,322.547000024328,56.5091569767442,33.3507984459909,83.4,2.49620856803274e-14,812.5,0,0,0,35,17.3889639822523,35,17.3889639822523,175,86.9448199112615,175,86.9448199112615,NaN,NaN,0.0284375,0.01412853323558,0.0819244999999981,0.0541160423376967,0.0534869999999981,0.0400099933796529,0.0284375,0.01412853323558,0.0613240613240614,0.312753921044324,1,0,0,0,0.497297654681621,0.195814871893497,69,37.5096568762546,24.3333333333333,25.0064379175031,1.67756782945736,0.399889669616197,19944.9,1867.77054800642,9318.29999999999,574.404139421569,19944.9,1867.77054800642,7778.59999999183,268.055265062465,16660.7999999825,753.323966468451,1,0,1,0,1,0,0,0,0,0,1.75,0.869448199112615,248.5221615,0
s7_busy,fixed_packet,1,1,6,1188,0.8,0.8,wide_neighbor_stable_validated,0.6,0.971428571428571,0,1,2,2,2,1,1,1,1,35,17.3889639822523,35,17.3889639822523,0,0,0,0,2429.80479651157,508.209682096609,0,0,2429.80479651157,508.209682096609,2429.80479651157,508.209682096609,2066.39999999997,229.366099701419,4504.50000000002,2458.50049138777,7049.39999999995,3405.37771541057,2066.39999999997,229.366099701419,4504.50000000002,2458.50049138777,7049.39999999995,3405.37771541057,0,0,57.884011627907,7.13700736425225,3.99316860465116,2.25979846220409,1250.94154069762,489.76973091894,58.5860755813954,17.5066592405481,83.4,2.49620856803274e-14,975,0,0,0,35,17.3889639822523,35,17.3889639822523,210,104.333783893514,210,104.333783893514,NaN,NaN,0.034125,0.016954239882696,0.085052999999998,0.0461466049824803,0.0509279999999981,0.0307955204763474,0.034125,0.016954239882696,-0.0781680781680782,0.176460788430189,1,0,5.89914083587944e-17,2.53819544206732e-16,0.497297654681621,0.195814871893497,72.6666666666667,12.5032189587515,24.3333333333333,8.72400493513513,1.70247093023256,0.209911981301537,17915.7,1279.25875893337,8312.59999999996,365.297750700266,17915.7,1279.25875893337,6933.09999999258,327.1807412377,14951.999999984,977.050016039665,1,0,1,0,1,0,0,0,0,0,1.75,0.869448199112615,227.7872136,0
s7_clean,fixed_packet,1,1,1,198,0.971428571428571,0.971428571428571,wide_neighbor_stable_validated,0.8,1,0,1,2,2,2,1,1,1,1,35,17.3889639822523,35,17.3889639822523,0,0,0,0,285.700726744132,10.3481543613487,0,0,285.700726744132,10.3481543613487,285.700726744132,10.3481543613487,281.899999999907,0,284.900000000023,12.9079581892484,401.899999999907,279.540006769363,281.899999999907,0,284.900000000023,12.9079581892484,401.899999999907,279.540006769363,0,0,34,0,0.363517441860465,0.516540088816023,5.437209302272,9.89065152497218,0,0,83.4,2.49620856803274e-14,162.5,0,0,0,35,17.3889639822523,35,17.3889639822523,35,17.3889639822523,35,17.3889639822523,NaN,NaN,0.0056875,0.002825706647116,0.0099924999999981,0.00484870909842837,0.0043049999999981,0.00203559169095904,0.0056875,0.002825706647116,0.0106600106600107,0.0433796980318917,1,0,1.60889701238131e-16,3.61614864584359e-16,0.497297654681621,0.195814871893497,42.3333333333333,16.1628112417508,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1.75,0.869448199112615,149.0274358,0
s7_clean,fixed_packet,1,1,2,396,0.971428571428571,0.971428571428571,wide_neighbor_stable_validated,0.8,1,0,1,2,2,2,1,1,1,1,35,17.3889639822523,35,17.3889639822523,0,0,0,0,451.056540697621,16.0500550681993,0,0,451.056540697621,16.0500550681993,451.056540697621,16.0500550681993,444.399999999907,0,445.450000000023,4.5177853662369,669.399999999946,490.332540221271,444.399999999907,0,445.450000000023,4.5177853662369,669.399999999946,490.332540221271,0,0,34,0,0.163517441860465,0.362952687298104,8.49302325576037,16.4017686547614,0,0,83.4,2.49620856803274e-14,325,0,0,0,35,17.3889639822523,35,17.3889639822523,70,34.7779279645046,70,34.7779279645046,NaN,NaN,0.011375,0.005651413294232,0.0157819999999981,0.00778310896293156,0.0044069999999981,0.00217247698261532,0.011375,0.005651413294232,0.00464400464400464,0.0398372807364888,1,0,0,0,0.497297654681621,0.195814871893497,42.3333333333333,16.1628112417508,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1.75,0.869448199112615,146.7670419,0
s7_clean,fixed_packet,1,1,3,594,0.971428571428571,0.971428571428571,wide_neighbor_stable_validated,0.8,1,0,1,2,2,2,1,1,1,1,35,17.3889639822523,35,17.3889639822523,0,0,0,0,617.242587209249,25.3694907712355,0,0,617.242587209249,25.3694907712355,617.242587209249,25.3694907712355,606.899999999907,0,624.899999999985,77.4477491353233,939.899999999907,714.38289668561,606.899999999907,0,624.899999999985,77.4477491353233,939.899999999907,714.38289668561,0,0,34,0,0.19375,0.417469578962317,12.1488372092487,25.3391609000727,0,0,83.4,2.49620856803274e-14,487.5,0,0,0,35,17.3889639822523,35,17.3889639822523,105,52.1668919467569,105,52.1668919467569,NaN,NaN,0.0170625,0.008477119941348,0.0215954999999981,0.0106392133761404,0.0045329999999981,0.00227057014053079,0.0170625,0.008477119941348,0.0100720100720101,0.0717133501204724,1,0,4.35936294397383e-17,1.87568248708576e-16,0.497297654681621,0.195814871893497,42.3333333333333,16.1628112417508,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1.75,0.869448199112615,147.833418,0
s7_clean,fixed_packet,1,1,4,792,0.971428571428571,0.971428571428571,wide_neighbor_stable_validated,0.8,1,0,1,2,2,2,1,1,1,1,35,17.3889639822523,35,17.3889639822523,0,0,0,0,784.874418604598,40.363943721331,0,0,784.874418604598,40.363943721331,784.874418604598,40.363943721331,769.399999999907,0,842.449999999971,307.556990966264,1207.39999999995,955.188906004216,769.399999999907,0,842.449999999971,307.556990966264,1207.39999999995,955.188906004216,0,0,34,0,0.169767441860465,0.38220422682337,17.3046511627371,39.999178969113,0,0,83.4,2.49620856803274e-14,650,0,0,0,35,17.3889639822523,35,17.3889639822523,140,69.5558559290092,140,69.5558559290092,NaN,NaN,0.02275,0.011302826588464,0.0274539999999981,0.0134281148536837,0.0047039999999981,0.00240207541545459,0.02275,0.011302826588464,0.0152680152680153,0.104389235805028,1,0,9.50503467559398e-17,2.04525904047299e-16,0.497297654681621,0.195814871893497,42.3333333333333,16.1628112417508,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1.75,0.869448199112615,146.6961063,0
