protocol,load_mode,lambda_base,lambda_effective,M,Tp_us,best_q,q_tuning_best_q,q_selection_mode,q_stable_basin_left,q_stable_basin_right,q_search_boundary_hit,q_refinement_passes,q_preferred_neighbor_radius,q_neighbor_radius_used,q_validation_runs,q_validation_candidates_tested,q_validation_passed,q_validation_selected_rank,stable_fraction,n_arrived,n_arrived_ci95,n_completed,n_completed_ci95,n_censored,n_censored_ci95,final_backlog,final_backlog_ci95,mean_delay_us,mean_delay_us_ci95,mean_queue_delay_us,mean_queue_delay_us_ci95,mean_access_delay_us,mean_access_delay_us_ci95,conditional_mean_delay_us,conditional_mean_delay_us_ci95,p50_delay_us,p50_delay_us_ci95,p95_delay_us,p95_delay_us_ci95,p99_delay_us,p99_delay_us_ci95,conditional_p50_delay_us,conditional_p50_delay_us_ci95,conditional_p95_delay_us,conditional_p95_delay_us_ci95,conditional_p99_delay_us,conditional_p99_delay_us_ci95,mean_boundary_wait_us,mean_boundary_wait_us_ci95,mean_difs_wait_us,mean_difs_wait_us_ci95,mean_probability_wait_us,mean_probability_wait_us_ci95,mean_busy_nav_wait_us,mean_busy_nav_wait_us_ci95,mean_collision_delay_us,mean_collision_delay_us_ci95,mean_control_delay_us,mean_control_delay_us_ci95,mean_data_delay_us,mean_data_delay_us_ci95,mean_other_access_delay_us,mean_other_access_delay_us_ci95,arrival_rate_pkt_s,arrival_rate_pkt_s_ci95,goodput_pkt_s,goodput_pkt_s_ci95,normalized_offered_units_s,normalized_offered_units_s_ci95,normalized_goodput_units_s,normalized_goodput_units_s_ci95,goodput_bit_s,goodput_bit_s_ci95,payload_airtime,payload_airtime_ci95,mean_system_packets,mean_system_packets_ci95,mean_waiting_packets,mean_waiting_packets_ci95,mean_service_packets,mean_service_packets_ci95,backlog_slope_pkt_s,backlog_slope_pkt_s_ci95,completion_ratio,completion_ratio_ci95,little_relative_error,little_relative_error_ci95,jain_fairness,jain_fairness_ci95,attempts_total,attempts_total_ci95,retransmissions_completed_cohort,retransmissions_completed_cohort_ci95,mean_attempts_completed,mean_attempts_completed_ci95,collision_waste_us_total,collision_waste_us_total_ci95,collision_channel_time_us_total,collision_channel_time_us_total_ci95,collision_tx_airtime_us_total,collision_tx_airtime_us_total_ci95,collision_channel_time_us_measure,collision_channel_time_us_measure_ci95,collision_tx_airtime_us_measure,collision_tx_airtime_us_measure_ci95,stability_rate_ok,stability_rate_ok_ci95,stability_censor_ok,stability_censor_ok_ci95,stability_slope_ok,stability_slope_ok_ci95,stability_rate_relative_error,stability_rate_relative_error_ci95,stability_allowed_censored,stability_allowed_censored_ci95,stability_slope_limit_pkt_s,stability_slope_limit_pkt_s_ci95,condition_elapsed_s,timeout_exceeded
sb_cf,fixed_packet,1,1,1,198,0.09,0.09,self_stable_validated,0.0007,0.15,0,0,NaN,NaN,2,1,1,1,1,35,17.3889639822523,35,17.3889639822523,0,0,0,0,336.327325581395,72.1487507662053,0,0,336.327325581395,72.1487507662053,336.327325581395,72.1487507662053,272,103.866963726905,755.450000000001,1010.40397461762,1266.5,2764.02156843416,272,103.866963726905,755.450000000001,1010.40397461762,1266.5,2764.02156843416,0,0,38.4806201550388,19.278552541048,0,0,113.931976744186,52.1546615736287,21.4147286821705,92.1401408211852,0,0,162.5,0,0,0,35,17.3889639822523,35,17.3889639822523,35,17.3889639822523,35,17.3889639822523,NaN,NaN,0.0056875,0.002825706647116,0.0118885,0.00841179842072669,0.0118885,0.00841179842072669,0,0,0.0496215815833441,0.164283989151871,1,0,0,0,0.497297654681621,0.195814871893497,48,39.4344636463706,5.66666666666667,24.3816988019136,1.13178294573643,0.567016251207293,920.833333333333,3962.02605531096,NaN,NaN,920.833333333333,3962.02605531096,NaN,NaN,NaN,NaN,1,0,1,0,1,0,0,0,0,0,1.75,0.869448199112615,20.9284861,0
sf_cb,fixed_packet,1,1,1,198,0.9,0.9,self_stable_validated,0.015,0.95,0,0,NaN,NaN,2,1,1,1,1,35,17.3889639822523,35,17.3889639822523,0,0,0,0,435.510763888889,36.8853484462038,0,0,435.510763888889,36.8853484462038,435.510763888889,36.8853484462038,429.583333333333,22.9222565055198,595.175,121.872638570154,643.5,241.354785489396,429.583333333333,22.9222565055198,595.175,121.872638570154,643.5,241.354785489396,92.2898740310078,7.67343709410558,0,0,18.2208898578811,36.0933673677009,0,0,0,0,162.5,0,162.5,0,0,0,35,17.3889639822523,35,17.3889639822523,35,17.3889639822523,35,17.3889639822523,NaN,NaN,0.0056875,0.002825706647116,0.0153121666666667,0.00900031661582997,0.00962466666666667,0.00617474070680674,0.0056875,0.002825706647116,0.0127120127120127,0.0395862293252188,1,0,0,0,0.497297654681621,0.195814871893497,42.3333333333333,16.1628112417508,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1.75,0.869448199112615,2.849724,0
sf_cf,fixed_packet,1,1,1,198,0.85,0.85,self_stable_validated,0.015,0.95,0,0,NaN,NaN,2,1,1,1,1,35,17.3889639822523,35,17.3889639822523,0,0,0,0,276.076009366925,38.1257469131302,0,0,276.076009366925,38.1257469131302,276.076009366925,38.1257469131302,264.5,20.5880172185534,434.975,51.8298903341623,549.166666666667,378.831679767468,264.5,20.5880172185534,434.975,51.8298903341623,549.166666666667,378.831679767468,89.2246285529716,1.15612327187945,0,0,24.3513808139535,37.0638426458639,0,0,0,0,0,0,162.5,0,0,0,35,17.3889639822523,35,17.3889639822523,35,17.3889639822523,35,17.3889639822523,NaN,NaN,0.0056875,0.002825706647116,0.009733,0.00626745175490007,0.0040455,0.00344718103028482,0.0056875,0.002825706647116,0.0191760191760192,0.0683049306884446,1,0,0,0,0.497297654681621,0.195814871893497,42.3333333333333,16.1628112417508,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1.75,0.869448199112615,2.6855426,0
unslotted,fixed_packet,1,1,1,198,0.75,0.75,self_stable_validated,0.0005,0.95,0,0,NaN,NaN,2,1,1,1,1,35,17.3889639822523,35,17.3889639822523,0,0,0,0,377.317612770006,192.06223210898,0,0,377.317612770006,192.06223210898,377.317612770006,192.06223210898,329.542066472156,3.77260956691617,949.61278651483,2608.88542152193,1120.36199696816,3069.133730572,329.542066472156,3.77260956691617,949.61278651483,2608.88542152193,1120.36199696816,3069.133730572,0,0,0,0,8.20653673590619,9.64809923700193,3.76540338247147,9.82096935642183,40.3456726516287,173.593418568108,162.5,0,162.5,0,0,0,35,17.3889639822523,35,17.3889639822523,35,17.3889639822523,35,17.3889639822523,NaN,NaN,0.00568749999999998,0.00282570664711592,0.0129915749047943,0.00523054734435902,0.00719574157146099,0.00428082462491677,0.00579583333333331,0.0025636639181423,0.00257744768224171,0.131900323080172,1,0,9.60095609051879e-17,2.12483071189988e-16,0.497297654681621,0.195814871893497,50,21.2244819130793,7.66666666666667,32.9870042614125,1.25555555555556,1.09956680871375,101.5,436.71925206957,NaN,NaN,101.5,436.71925206957,NaN,NaN,NaN,NaN,1,0,1,0,1,0,0,0,0,0,1.75,0.869448199112615,2.2314925,0
sb_cf,fixed_packet,1,1,2,396,0.05,0.05,self_stable_validated,0.0005,0.09,0,0,NaN,NaN,2,1,1,1,0.666666666666667,35,17.3889639822523,30.6666666666667,32.4209316509691,4.33333333333333,18.644828495581,4.33333333333333,18.644828495581,NaN,NaN,NaN,NaN,NaN,NaN,641.465885772914,376.324280983334,NaN,NaN,NaN,NaN,NaN,NaN,509.5,88.7275432043338,1562.5,2535.30823774638,3043,8218.25481193216,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,35,17.3889639822523,30.6666666666667,32.4209316509691,70,34.7779279645046,61.3333333333333,64.8418633019381,NaN,NaN,0.00996666666666667,0.0105368027865649,0.976972666666667,4.09202709127279,0.976972666666667,4.09202709127279,0,0,9.67036146516357,40.9094309922834,0.855555555555556,0.621494283186033,NaN,NaN,0.449400218784185,0.371620173010578,8086.66666666667,34553.1873571109,7,30.1185691082462,1.16279069767442,0.700431839726657,2614950,11236542.150891,NaN,NaN,2614950,11236542.150891,NaN,NaN,NaN,NaN,0.666666666666667,1.43421757658315,0.666666666666667,1.43421757658315,0.666666666666667,1.43421757658315,0.144444444444444,0.621494283186033,0,0,1.75,0.869448199112615,22.9501491,0
sf_cb,fixed_packet,1,1,2,396,0.9,0.9,self_stable_validated,0.02,0.95,0,0,NaN,NaN,2,1,1,1,1,35,17.3889639822523,35,17.3889639822523,0,0,0,0,595.003254198966,29.7460214019362,0,0,595.003254198966,29.7460214019362,595.003254198966,29.7460214019362,585.083333333333,4.13505099408057,742.508333333333,215.985973802999,884.166666666667,255.800856815567,585.083333333333,4.13505099408057,742.508333333333,215.985973802999,884.166666666667,255.800856815567,95.3551195090439,14.5489436275119,0,0,12.1481346899225,15.2749441147988,0,0,0,0,162.5,0,325,0,0,0,35,17.3889639822523,35,17.3889639822523,70,34.7779279645046,70,34.7779279645046,NaN,NaN,0.011375,0.005651413294232,0.0208371666666667,0.0106833030689466,0.00946216666666667,0.00507633622438102,0.011375,0.005651413294232,0.0114360114360114,0.0712471925428847,1,0,0,0,0.497297654681621,0.195814871893497,42.3333333333333,16.1628112417508,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1.75,0.869448199112615,2.9463381,0
sf_cf,fixed_packet,1,1,2,396,0.85,0.85,self_stable_validated,0.02,0.95,0,0,NaN,NaN,2,1,1,1,1,35,17.3889639822523,35,17.3889639822523,0,0,0,0,620.325645994832,292.547410170385,0,0,620.325645994832,292.547410170385,620.325645994832,292.547410170385,551.833333333333,100.525761747568,1352.01666666667,1906.92053021652,1656,2080.7585894794,551.833333333333,100.525761747568,1352.01666666667,1906.92053021652,1656,2080.7585894794,169.619089147287,25.598385812507,0,0,89.5954457364341,158.032108743818,0,0,36.1111111111111,155.373570796508,0,0,325,0,0,0,35,17.3889639822523,35,17.3889639822523,70,34.7779279645046,70,34.7779279645046,NaN,NaN,0.011375,0.005651413294232,0.0213246666666667,0.00693444376257362,0.00886633333333333,0.00253517460864065,0.0124583333333333,0.00459075661479633,-0.00476800476800476,0.0704876482053767,1,0,0,0,0.497297654681621,0.195814871893497,45.6666666666667,8.72400493513513,3.33333333333333,14.3421757658315,1.11111111111111,0.478072525527718,541.666666666667,2330.60356194762,541.666666666667,2330.60356194762,1083.33333333333,4661.20712389525,541.666666666667,2330.60356194762,1083.33333333333,4661.20712389525,1,0,1,0,1,0,0,0,0,0,1.75,0.869448199112615,1.8401883,0
unslotted,fixed_packet,1,1,2,396,0.75,0.75,self_stable_validated,0.002,1,0,0,NaN,NaN,2,1,1,1,1,35,17.3889639822523,35,17.3889639822523,0,0,0,0,515.753624266913,81.0392839868741,0,0,515.753624266913,81.0392839868741,515.753624266913,81.0392839868741,492.388262652346,1.80759054485846,714.1718951141,900.604919417341,958.292477896127,1365.56764993547,492.388262652346,1.80759054485846,714.1718951141,900.604919417341,958.292477896127,1365.56764993547,0,0,0,0,7.08033954984478,5.00287156923624,7.17064225023177,17.7209094381777,14.0026424668367,60.2485078336407,162.5,0,325,0,0,0,35,17.3889639822523,35,17.3889639822523,70,34.7779279645046,70,34.7779279645046,NaN,NaN,0.011375,0.00565141329423208,0.0179714404643434,0.00772673268270726,0.00648810713101,0.00269759249487966,0.0114833333333334,0.00537556629230482,0.0107456283390693,0.0949609016359811,1,0,5.37085378219198e-17,2.31089186870335e-16,0.497297654681621,0.195814871893497,44.6666666666667,9.40479358891743,2.33333333333333,10.0395230360821,1.07777777777778,0.334650767869403,29,124.776929162734,NaN,NaN,29,124.776929162734,NaN,NaN,NaN,NaN,1,0,1,0,1,0,0,0,0,0,1.75,0.869448199112615,1.7636361,0
sb_cf,fixed_packet,1,1,3,594,0.02,0.02,self_stable_validated,0.001,0.02,0,0,NaN,NaN,2,1,1,1,1,35,17.3889639822523,35,17.3889639822523,0,0,0,0,1641.6398255814,2656.62523605023,0,0,1641.6398255814,2656.62523605023,1641.6398255814,2656.62523605023,915,207.030934143445,7636.5,23328.1967264774,8938.5,25944.5335816474,915,207.030934143445,7636.5,23328.1967264774,8938.5,25944.5335816474,0,0,56.6194444444444,92.7895922178099,0,0,773.197464470284,1235.73949142998,324.322916666667,1330.43900606419,0,0,487.5,0,0,0,35,17.3889639822523,35,17.3889639822523,105,52.1668919467569,105,52.1668919467569,NaN,NaN,0.0170625,0.008477119941348,0.0541125,0.0694377250161832,0.0541125,0.0694377250161832,0,0,-0.159961751569439,1.01973637325859,1,0,0,0,0.497297654681621,0.195814871893497,62.3333333333333,68.407818483194,20,81.7881357245606,1.66527777777778,2.729105653465,9750,39871.7161657233,NaN,NaN,9750,39871.7161657233,NaN,NaN,NaN,NaN,1,0,1,0,1,0,0,0,0,0,1.75,0.869448199112615,20.2888398,0
sf_cb,fixed_packet,1,1,3,594,0.85,0.85,self_stable_validated,0.009,0.95,0,0,NaN,NaN,2,1,1,1,1,35,17.3889639822523,35,17.3889639822523,0,0,0,0,778.172666343669,56.0120468375293,0,0,778.172666343669,56.0120468375293,778.172666343669,56.0120468375293,754.666666666667,17.4590587430632,1030.90833333333,534.76228583735,1262.33333333333,553.391973774626,754.666666666667,17.4590587430632,1030.90833333333,534.76228583735,1262.33333333333,553.391973774626,93.0036983204134,17.3099222252983,0,0,29.7523013565891,42.8162564101337,5.41666666666667,23.3060356194763,0,0,162.5,0,487.5,0,0,0,35,17.3889639822523,35,17.3889639822523,105,52.1668919467569,105,52.1668919467569,NaN,NaN,0.0170625,0.008477119941348,0.0271746666666667,0.0124205534416264,0.0101121666666667,0.00410316263748217,0.0170625,0.008477119941348,0.0252320252320252,0.0861686307964823,1,0,1.18142946206951e-16,2.67368540916447e-16,0.497297654681621,0.195814871893497,42.3333333333333,16.1628112417508,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1.75,0.869448199112615,3.2591038,0
