protocol,load_mode,lambda_base,lambda_effective,M,Tp_us,best_q,q_selection_mode,q_stable_basin_left,q_stable_basin_right,q_search_boundary_hit,q_refinement_passes,stable_fraction,n_arrived,n_arrived_ci95,n_completed,n_completed_ci95,n_censored,n_censored_ci95,final_backlog,final_backlog_ci95,mean_delay_us,mean_delay_us_ci95,mean_queue_delay_us,mean_queue_delay_us_ci95,mean_access_delay_us,mean_access_delay_us_ci95,conditional_mean_delay_us,conditional_mean_delay_us_ci95,p50_delay_us,p50_delay_us_ci95,p95_delay_us,p95_delay_us_ci95,p99_delay_us,p99_delay_us_ci95,conditional_p50_delay_us,conditional_p50_delay_us_ci95,conditional_p95_delay_us,conditional_p95_delay_us_ci95,conditional_p99_delay_us,conditional_p99_delay_us_ci95,mean_boundary_wait_us,mean_boundary_wait_us_ci95,mean_difs_wait_us,mean_difs_wait_us_ci95,mean_probability_wait_us,mean_probability_wait_us_ci95,mean_busy_nav_wait_us,mean_busy_nav_wait_us_ci95,mean_collision_delay_us,mean_collision_delay_us_ci95,mean_control_delay_us,mean_control_delay_us_ci95,mean_data_delay_us,mean_data_delay_us_ci95,mean_other_access_delay_us,mean_other_access_delay_us_ci95,arrival_rate_pkt_s,arrival_rate_pkt_s_ci95,goodput_pkt_s,goodput_pkt_s_ci95,normalized_offered_units_s,normalized_offered_units_s_ci95,normalized_goodput_units_s,normalized_goodput_units_s_ci95,goodput_bit_s,goodput_bit_s_ci95,payload_airtime,payload_airtime_ci95,mean_system_packets,mean_system_packets_ci95,mean_waiting_packets,mean_waiting_packets_ci95,mean_service_packets,mean_service_packets_ci95,backlog_slope_pkt_s,backlog_slope_pkt_s_ci95,completion_ratio,completion_ratio_ci95,little_relative_error,little_relative_error_ci95,jain_fairness,jain_fairness_ci95,attempts_total,attempts_total_ci95,retransmissions_completed_cohort,retransmissions_completed_cohort_ci95,mean_attempts_completed,mean_attempts_completed_ci95,collision_waste_us_total,collision_waste_us_total_ci95,collision_channel_time_us_total,collision_channel_time_us_total_ci95,collision_tx_airtime_us_total,collision_tx_airtime_us_total_ci95,collision_channel_time_us_measure,collision_channel_time_us_measure_ci95,collision_tx_airtime_us_measure,collision_tx_airtime_us_measure_ci95,condition_elapsed_s,timeout_exceeded
sf_cf,fixed_packet,10,10,1,190,0.6,neighbor_stable,0.2,0.8,0,1,0,27,NaN,10,NaN,17,NaN,17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,431.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,330,NaN,1030,NaN,1030,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,540,NaN,200,NaN,540,NaN,200,NaN,NaN,NaN,0.038,NaN,7.7926,NaN,3.473,NaN,4.3196,NaN,288.59543817527,NaN,0.37037037037037,NaN,NaN,NaN,0.208333333333333,NaN,3347,NaN,0,NaN,1,NaN,83410,NaN,83410,NaN,632700,NaN,33470,NaN,214080,NaN,1.0480299,0
sf_cb,fixed_packet,10,10,1,190,0.5,neighbor_stable,0.2,0.8,0,1,1,27,NaN,27,NaN,0,NaN,0,NaN,907.777777777778,NaN,0,NaN,907.777777777778,NaN,907.777777777778,NaN,615,NaN,2315.75,NaN,2320,NaN,615,NaN,2315.75,NaN,2320,NaN,98.5185185185185,NaN,0,NaN,274.444444444444,NaN,70.3703703703704,NaN,84.4444444444444,NaN,190,NaN,190,NaN,0,NaN,540,NaN,520,NaN,540,NaN,520,NaN,NaN,NaN,0.0988,NaN,0.4832,NaN,0.3844,NaN,0.0988,NaN,-12.4849939975991,NaN,1,NaN,0.0144867549668873,NaN,0.338,NaN,39,NaN,12,NaN,1.44444444444444,NaN,1140,NaN,1140,NaN,2280,NaN,1140,NaN,2280,NaN,0.3277593,0
sb_cf,fixed_packet,10,10,1,190,0.05,self_stable_fallback,0.05,0.05,0,1,0,27,NaN,11,NaN,16,NaN,16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1423.18181818182,NaN,NaN,NaN,NaN,NaN,NaN,NaN,290,NaN,6585.5,NaN,6590,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,540,NaN,220,NaN,540,NaN,220,NaN,NaN,NaN,0.0418,NaN,7.3535,NaN,3.9009,NaN,3.4526,NaN,288.59543817527,NaN,0.407407407407407,NaN,NaN,NaN,0.201666666666667,NaN,2744,NaN,40,NaN,4.63636363636364,NaN,518950,NaN,88690,NaN,518950,NaN,38700,NaN,170540,NaN,3.8303225,0
sb_cb,fixed_packet,10,10,1,190,0.2,neighbor_stable,0.1,0.5,0,1,1,27,NaN,27,NaN,0,NaN,0,NaN,583.333333333333,NaN,0,NaN,583.333333333333,NaN,583.333333333333,NaN,420,NaN,1692.25,NaN,2215,NaN,420,NaN,1692.25,NaN,2215,NaN,0,NaN,21.1111111111111,NaN,25.1851851851852,NaN,102.407407407407,NaN,54.6296296296296,NaN,190,NaN,190,NaN,0,NaN,540,NaN,520,NaN,540,NaN,520,NaN,NaN,NaN,0.1,NaN,0.3124,NaN,0.2086,NaN,0.1038,NaN,0.768307322929172,NaN,1,NaN,0.00832266325224069,NaN,0.338,NaN,38,NaN,11,NaN,1.40740740740741,NaN,390,NaN,350,NaN,390,NaN,350,NaN,390,NaN,5.1035463,0
s7_clean,fixed_packet,10,10,1,190,0.875,neighbor_stable,0.5,1,0,1,1,27,NaN,27,NaN,0,NaN,0,NaN,722.333333333333,NaN,0,NaN,722.333333333333,NaN,722.333333333333,NaN,393,NaN,2888.9,NaN,4832,NaN,393,NaN,2888.9,NaN,4832,NaN,4.33333333333333,NaN,70.6666666666667,NaN,2,NaN,137.333333333333,NaN,156,NaN,162,NaN,190,NaN,0,NaN,540,NaN,520,NaN,540,NaN,520,NaN,NaN,NaN,0.10034,NaN,0.3878,NaN,0.28746,NaN,0.10034,NaN,1.63265306122449,NaN,1,NaN,0.00582774626095922,NaN,0.338,NaN,53,NaN,26,NaN,1.96296296296296,NaN,1638,NaN,819,NaN,1638,NaN,819,NaN,1638,NaN,2.2370666,0
s7_busy,fixed_packet,10,10,1,190,0.6,neighbor_stable,0.2,0.8,0,1,1,27,NaN,27,NaN,0,NaN,0,NaN,2120,NaN,0,NaN,2120,NaN,2120,NaN,1046,NaN,8225.9,NaN,9149,NaN,1046,NaN,8225.9,NaN,9149,NaN,4.33333333333333,NaN,132,NaN,16.3333333333333,NaN,1183.33333333333,NaN,432,NaN,162,NaN,190,NaN,0,NaN,540,NaN,520,NaN,540,NaN,520,NaN,NaN,NaN,0.0988,NaN,1.1393,NaN,1.0405,NaN,0.0988,NaN,-16.5186074429772,NaN,1,NaN,0.00482752567365932,NaN,0.338,NaN,99,NaN,72,NaN,3.66666666666667,NaN,11088,NaN,4536,NaN,11088,NaN,4536,NaN,11088,NaN,12.2865618,0
