protocol,load_mode,lambda_base,lambda_effective,M,Tp_us,best_q,stable_fraction,n_arrived,n_arrived_ci95,n_completed,n_completed_ci95,n_censored,n_censored_ci95,final_backlog,final_backlog_ci95,mean_delay_us,mean_delay_us_ci95,mean_queue_delay_us,mean_queue_delay_us_ci95,mean_access_delay_us,mean_access_delay_us_ci95,conditional_mean_delay_us,conditional_mean_delay_us_ci95,p50_delay_us,p50_delay_us_ci95,p95_delay_us,p95_delay_us_ci95,p99_delay_us,p99_delay_us_ci95,conditional_p50_delay_us,conditional_p50_delay_us_ci95,conditional_p95_delay_us,conditional_p95_delay_us_ci95,conditional_p99_delay_us,conditional_p99_delay_us_ci95,mean_boundary_wait_us,mean_boundary_wait_us_ci95,mean_difs_wait_us,mean_difs_wait_us_ci95,mean_probability_wait_us,mean_probability_wait_us_ci95,mean_busy_nav_wait_us,mean_busy_nav_wait_us_ci95,mean_collision_delay_us,mean_collision_delay_us_ci95,mean_control_delay_us,mean_control_delay_us_ci95,mean_data_delay_us,mean_data_delay_us_ci95,mean_other_access_delay_us,mean_other_access_delay_us_ci95,arrival_rate_pkt_s,arrival_rate_pkt_s_ci95,goodput_pkt_s,goodput_pkt_s_ci95,normalized_offered_units_s,normalized_offered_units_s_ci95,normalized_goodput_units_s,normalized_goodput_units_s_ci95,goodput_bit_s,goodput_bit_s_ci95,payload_airtime,payload_airtime_ci95,mean_system_packets,mean_system_packets_ci95,mean_waiting_packets,mean_waiting_packets_ci95,mean_service_packets,mean_service_packets_ci95,backlog_slope_pkt_s,backlog_slope_pkt_s_ci95,completion_ratio,completion_ratio_ci95,little_relative_error,little_relative_error_ci95,jain_fairness,jain_fairness_ci95,attempts_total,attempts_total_ci95,retransmissions_completed_cohort,retransmissions_completed_cohort_ci95,mean_attempts_completed,mean_attempts_completed_ci95,collision_waste_us_total,collision_waste_us_total_ci95,collision_channel_time_us_total,collision_channel_time_us_total_ci95,collision_tx_airtime_us_total,collision_tx_airtime_us_total_ci95,collision_channel_time_us_measure,collision_channel_time_us_measure_ci95,collision_tx_airtime_us_measure,collision_tx_airtime_us_measure_ci95,condition_elapsed_s,timeout_exceeded
sf_cb,fixed_packet,15,15,1,190,0.2,1,603.5,95.2965355213102,603.5,95.2965355213102,0,0,0,0,1599.62485857709,141.635473399374,29.9243936664506,64.595671996465,1569.70046491064,206.231145395839,1599.62485857709,141.635473399374,1203.75,206.475826962839,4185.375,2180.70238784599,6208.82499999999,97.5201213501142,1203.75,206.475826962839,4185.375,2180.70238784599,6208.82499999999,97.5201213501142,106.151683619108,16.8720370793436,0,0,895.713801228045,183.44208868985,144.836416261163,14.8700097552025,42.9985638023265,24.7910840301294,190,0,190,0,0,0,603.5,95.2965355213102,603.5,95.2965355213102,603.5,95.2965355213102,603.5,95.2965355213102,NaN,NaN,0.114665,0.018106341749049,0.96529,0.0669616989596406,0.850625,0.0488553572105915,0.114665,0.018106341749049,0.779508779508779,8.09045524452923,1,0,0,0,0.948272236023554,0.00105674518947261,897,254.124094723494,136.5,57.1779213127861,1.22630823053856,0.13047938963226,15010,19313.4311989855,15010,19313.4311989855,30970,41041.0412978443,12540,4828.35779974638,25935,10863.8050494294,0.7248621,0
sb_cf,fixed_packet,15,15,1,190,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.2782239,0
sb_cb,fixed_packet,15,15,1,190,0.2,1,603.5,95.2965355213102,603.5,95.2965355213102,0,0,0,0,592.313685618251,472.34768997001,2.35931853381518,18.8920338875494,589.954367084436,491.239723857559,592.313685618251,472.34768997001,420,0,1236.75,149.29790565005,2998.34999999999,9352.40199606125,420,0,1236.75,149.29790565005,2998.34999999999,9352.40199606125,0,0,21.3710538889926,21.0601480935327,27.7426158020189,25.6981068228799,86.2985368907831,150.216163731869,74.5421605026417,294.265305209278,190,0,190,0,0,0,603.5,95.2965355213102,603.5,95.2965355213102,603.5,95.2965355213102,603.5,95.2965355213102,NaN,NaN,0.114665,0.018106341749049,0.3571825,0.228616388715623,0.2371025,0.211717136416511,0.12008,0.0168992522991124,0.168294168294168,1.16803174460934,1,0,0,0,0.948272236023554,0.00105674518947261,1043,1410.38872571539,255.5,806.844000747093,1.42473692593284,1.40400987290218,11140,61370.9688757238,9772.5,52254.2669775184,11140,61370.9688757238,8575,41231.6343688869,9685,47330.6126422507,22.3469049,0
s7_clean,fixed_packet,15,15,1,190,0.2,1,603.5,95.2965355213102,603.5,95.2965355213102,0,0,0,0,504.042200320742,109.327754184905,1.31797498874109,5.2554460293398,502.724225332001,104.072308155566,504.042200320742,109.327754184905,429.75,15.8827559202184,845.7,382.45676255886,1247.395,796.615505934472,429.75,15.8827559202184,845.7,382.45676255886,1247.395,796.615505934472,3.94640621052516,1.42962074921989,36.6510836015334,5.20284603472269,36.5544615494458,2.74038121209607,70.6423977635958,76.7674154274673,2.92987620690034,23.4128071562522,162,0,190,0,0,0,603.5,95.2965355213102,603.5,95.2965355213102,603.5,95.2965355213102,603.5,95.2965355213102,NaN,NaN,0.114665,0.018106341749049,0.304254,0.114012775097695,0.189589,0.0959064333486464,0.114665,0.018106341749049,0.0793380793380792,0.28444138366539,1,0,1.82608856444699e-16,6.84288209215879e-17,0.948272236023554,0.00105674518947261,745,50.8248189446988,11,88.9434331532229,1.01808565559815,0.14452350096452,693,5603.43628865304,346.5,2801.71814432652,693,5603.43628865304,346.5,2801.71814432652,693,5603.43628865304,6.402825,0
s7_busy,fixed_packet,15,15,1,190,0.2,1,603.5,95.2965355213102,603.5,95.2965355213102,0,0,0,0,3138.82250052175,1723.16624574661,127.912297202298,348.029111780242,3010.91020331946,1375.13713396637,3138.82250052175,1723.16624574661,2186,1804.28107253681,9148.82499999999,784.290487340469,14181.28,17.0263143464759,2186,1804.28107253681,9148.82499999999,784.290487340469,14181.28,17.0263143464759,4.11257949889608,1.79288346494698,83.3641571194763,30.0394643885505,82.2460648732961,29.6475551749258,2276.04869479014,1178.47964118947,213.138707037643,135.177589748477,162,0,190,0,0,0,603.5,95.2965355213102,604,101.649637889398,603.5,95.2965355213102,604,101.649637889398,NaN,NaN,0.11476,0.0193134311989855,1.8969025,1.35945590403043,1.7821425,1.34014247283145,0.11476,0.0193134311989855,0.830982830982831,3.43090742135984,1,0,0.000801439597104325,0.0101832556044849,0.948524206396092,0.00214484195145589,1693,152.474456834096,794.5,628.957134440647,2.31567103109656,0.834429566348623,185440.5,63639.026421131,81805.5,30818.8995875917,185440.5,63639.026421131,68859,38423.5631221923,156177,83251.0534314166,73.7718649,0
sf_cf,fixed_packet,15,15,2,380,0.2,0.5,603.5,95.2965355213102,410,2363.35408092849,193.5,2458.6506164498,193.5,2458.6506164498,NaN,NaN,NaN,NaN,NaN,NaN,11335.4094259348,98327.7758587343,NaN,NaN,NaN,NaN,NaN,NaN,2516.25,4208.93031885787,17866.75,87205.8596555508,341334.449999997,4072668.34395686,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,603.5,95.2965355213102,411.5,2357.00097856041,1207,190.59307104262,823,4714.00195712081,NaN,NaN,0.15625,0.895660371852954,63.82745,783.76279865769,61.15232,754.511971796589,2.67513,29.2508268611004,298.030312030312,3796.73937028769,0.683306055646481,4.02397809566253,NaN,NaN,0.912202579390286,0.477925318420539,17702,209626.96573741,1202.5,10387.3223718228,5.83191514860978,53.1874359926584,891480,10313372.2602583,891480,10313372.2602583,6520420,80594948.3933666,377890,3966241.80839693,2518880,30146487.2329534,0.5901995,0
sf_cb,fixed_packet,15,15,2,380,0.2,1,603.5,95.2965355213102,603.5,95.2965355213102,0,0,0,0,2081.21357330375,681.715818792746,37.2798059073584,7.00897109035439,2043.93376739639,688.724789883102,2081.21357330375,681.715818792746,1517.5,158.827559202184,5354.875,2765.18780571004,8540.54999999999,7849.25797577183,1517.5,158.827559202184,5354.875,2765.18780571004,8540.54999999999,7849.25797577183,150.475524225881,26.2952868612692,0,0,923.371480903788,617.841281382517,354.79404431068,19.9813684361037,45.2927179560408,117.160163797957,190,0,380,0,0,0,603.5,95.2965355213102,603,88.9434331532229,1207,190.59307104262,1206,177.886866306446,NaN,NaN,0.229215,0.0347514699534378,1.255495,0.21454426697031,1.02628,0.249295736923747,0.229215,0.0347514699534378,1.11014511014511,2.67028783282336,1,0,9.28460128694201e-05,0.00117972044845193,0.948214595436496,0.00178913828974253,940,978.377764685452,143.5,349.420630244804,1.23838272608443,0.61663244104188,18620,84496.2614955617,18620,84496.2614955617,39140,178649.238590616,13110,33798.5045982247,27265,66389.9197465128,0.6453044,0
sb_cf,fixed_packet,15,15,2,380,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.4753287,0
sb_cb,fixed_packet,15,15,2,380,0.1,0,603.5,95.2965355213102,64.5,819.550205483268,539,724.253669961958,600,1499.33215886861,NaN,NaN,NaN,NaN,NaN,NaN,1337.40310077519,NaN,NaN,NaN,NaN,NaN,NaN,NaN,670,NaN,3905,NaN,13299.4999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,603.5,95.2965355213102,64.5,819.550205483268,1207,190.59307104262,129,1639.10041096654,NaN,NaN,0.02451,0.311429078083642,306.2451575,1467.31357119534,306.1393275,1467.63465698903,0.10583,0.321085793683134,586.183684183684,206.328565079232,0.10556464811784,1.34132603188751,NaN,NaN,0.746903052064632,NaN,268002,341530.07710364,67.5,857.668819691792,2.04651162790698,NaN,5471930,6985744.30190148,1885042.5,2255065.45106444,5471930,6985744.30190148,851797.5,1266586.25361373,2459425,4564132.27225763,1367.7607733,0
s7_clean,fixed_packet,15,15,2,380,0.2,1,603.5,95.2965355213102,603.5,95.2965355213102,0,0,0,0,810.716127154296,160.635673113333,6.6466253473786,33.4793295754982,804.069501806918,127.156343537835,810.716127154296,160.635673113333,639,12.7062047361747,1580.75,630.863065151078,2469.31,1061.34928161269,639,12.7062047361747,1580.75,630.863065151078,2469.31,1061.34928161269,3.95135738529641,1.44989311862123,37.5158009204846,5.44527705468928,37.6345302562638,16.838278873843,176.146709102692,112.595705492266,6.82110414218082,24.5037467461017,162,0,380,0,0,0,603.5,95.2965355213102,603.5,95.2965355213102,1207,190.59307104262,1207,190.59307104262,NaN,NaN,0.22933,0.0362126834980979,0.489362,0.174202066932955,0.260032,0.137989383434857,0.22933,0.0362126834980979,0.125706125706125,0.585121313222157,1,0,5.83526940192177e-17,7.41441277115536e-16,0.948272236023554,0.00105674518947261,767.5,44.4717165766114,25.5,95.2965355213102,1.04210558112457,0.15125769596359,2110.5,400.245449189503,1039.5,400.245449189503,2110.5,400.245449189503,787.5,2801.71814432652,1606.5,6003.68173784254,7.5398377,0
s7_busy,fixed_packet,15,15,2,380,0.2,1,603.5,95.2965355213102,603.5,95.2965355213102,0,0,0,0,6681.31890453542,6083.80047949421,777.753505365832,1603.11561192936,5903.56539916959,4480.68486756485,6681.31890453542,6083.80047949421,4156,482.835779974638,19780.075,22382.9326081268,38665.265,140297.656118254,4156,482.835779974638,19780.075,22382.9326081268,38665.265,140297.656118254,4.19067652324828,1.57000952423938,118.113248168367,180.690245389375,119.071028625095,169.643461445238,4750.68082909522,3315.67504695381,369.509616757653,813.106104252188,162,0,380,0,0,0,603.5,95.2965355213102,605.5,57.1779213127861,1207,190.59307104262,1211,114.355842625572,NaN,NaN,0.2301275,0.0222040927764653,4.0485,4.09334197437289,3.8183725,4.07113788159642,0.2301275,0.0222040927764653,3.63524163524164,16.4973715406787,1,0,0.00445682556303477,0.0444686713734319,0.947465853937743,0.000362687263301304,2473.5,1188.03014283233,1379.5,3246.43531009263,3.28092356023243,5.01917348303819,213223.5,85252.2806773641,86499,16810.3088659591,213223.5,85252.2806773641,69930,64039.2718703205,172147.5,234944.078674238,59.3851913,0
sf_cf,fixed_packet,15,15,3,570,0.1,0,603.5,95.2965355213102,276,1092.73360731102,327.5,997.437071789714,328.5,1010.14327652589,NaN,NaN,NaN,NaN,NaN,NaN,600637.415600465,3086794.28868987,NaN,NaN,NaN,NaN,NaN,NaN,496131.25,5269024.86275284,1410274,2512855.28585433,1583002.7,2124557.48097824,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,603.5,95.2965355213102,187,864.021922059879,1810.5,285.889606563931,561,2592.06576617964,NaN,NaN,0.10659,0.492492495574131,200.222175,847.951050778542,196.801065,842.299076787797,3.42111,5.65197399074523,495.509391509392,177.562324100531,0.455631652368765,1.73871332123684,NaN,NaN,0.817511049835773,0.501058088190213,13375.5,12966.6819332663,9519,4370.9344292441,39.6279150915964,168.771577645609,1816305,1568009.19546764,1816305,1568009.19546764,7391475,7934198.95443325,834130,1079137.96824332,3314520,6144466.48631936,0.5806495,0
