protocol,load_mode,lambda_base,lambda_effective,M,Tp_us,best_q,q_tuning_best_q,q_selection_mode,q_stable_basin_left,q_stable_basin_right,q_search_boundary_hit,q_refinement_passes,q_preferred_neighbor_radius,q_neighbor_radius_used,q_validation_runs,q_validation_candidates_tested,q_validation_passed,q_validation_selected_rank,stable_fraction,n_arrived,n_arrived_ci95,n_completed,n_completed_ci95,n_censored,n_censored_ci95,final_backlog,final_backlog_ci95,mean_delay_us,mean_delay_us_ci95,mean_queue_delay_us,mean_queue_delay_us_ci95,mean_access_delay_us,mean_access_delay_us_ci95,conditional_mean_delay_us,conditional_mean_delay_us_ci95,p50_delay_us,p50_delay_us_ci95,p95_delay_us,p95_delay_us_ci95,p99_delay_us,p99_delay_us_ci95,conditional_p50_delay_us,conditional_p50_delay_us_ci95,conditional_p95_delay_us,conditional_p95_delay_us_ci95,conditional_p99_delay_us,conditional_p99_delay_us_ci95,mean_boundary_wait_us,mean_boundary_wait_us_ci95,mean_difs_wait_us,mean_difs_wait_us_ci95,mean_probability_wait_us,mean_probability_wait_us_ci95,mean_busy_nav_wait_us,mean_busy_nav_wait_us_ci95,mean_collision_delay_us,mean_collision_delay_us_ci95,mean_control_delay_us,mean_control_delay_us_ci95,mean_data_delay_us,mean_data_delay_us_ci95,mean_other_access_delay_us,mean_other_access_delay_us_ci95,arrival_rate_pkt_s,arrival_rate_pkt_s_ci95,goodput_pkt_s,goodput_pkt_s_ci95,normalized_offered_units_s,normalized_offered_units_s_ci95,normalized_goodput_units_s,normalized_goodput_units_s_ci95,goodput_bit_s,goodput_bit_s_ci95,payload_airtime,payload_airtime_ci95,mean_system_packets,mean_system_packets_ci95,mean_waiting_packets,mean_waiting_packets_ci95,mean_service_packets,mean_service_packets_ci95,backlog_slope_pkt_s,backlog_slope_pkt_s_ci95,completion_ratio,completion_ratio_ci95,little_relative_error,little_relative_error_ci95,jain_fairness,jain_fairness_ci95,attempts_total,attempts_total_ci95,retransmissions_completed_cohort,retransmissions_completed_cohort_ci95,mean_attempts_completed,mean_attempts_completed_ci95,collision_waste_us_total,collision_waste_us_total_ci95,collision_channel_time_us_total,collision_channel_time_us_total_ci95,collision_tx_airtime_us_total,collision_tx_airtime_us_total_ci95,collision_channel_time_us_measure,collision_channel_time_us_measure_ci95,collision_tx_airtime_us_measure,collision_tx_airtime_us_measure_ci95,stability_rate_ok,stability_rate_ok_ci95,stability_censor_ok,stability_censor_ok_ci95,stability_slope_ok,stability_slope_ok_ci95,stability_rate_relative_error,stability_rate_relative_error_ci95,stability_allowed_censored,stability_allowed_censored_ci95,stability_slope_limit_pkt_s,stability_slope_limit_pkt_s_ci95,condition_elapsed_s,timeout_exceeded
unslotted,fixed_packet,5,5,3,594,0.8,0.8,self_stable_validated,0.0002,0.94,0,0,NaN,NaN,2,1,1,1,1,187,NaN,187,NaN,0,NaN,0,NaN,1617.86383340381,NaN,69.5374726408496,NaN,1548.32636076296,NaN,1617.86383340381,NaN,654.559013159946,NaN,9022.00180176318,NaN,21138.7930206832,NaN,654.559013159946,NaN,9022.00180176318,NaN,21138.7930206832,NaN,0,NaN,0,NaN,25.6798924336322,NaN,327.943750344962,NaN,544.702717984364,NaN,162.5,NaN,487.5,NaN,0,NaN,187,NaN,187,NaN,561,NaN,561,NaN,NaN,NaN,0.0911625,NaN,0.302540536846512,NaN,0.206015536846512,NaN,0.096525,NaN,-0.0942665875214965,NaN,1,NaN,0,NaN,0.785467205750225,NaN,938,NaN,699,NaN,4.7379679144385,NaN,10019.5,NaN,NaN,NaN,10019.5,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,1,NaN,0,NaN,1,NaN,9.35,NaN,28.2826733,0
sf_cf,fixed_packet,5,5,4,792,NaN,0.72,validation_failed,0.72,0.74,0,0,NaN,NaN,2,1,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.2424575,0
sf_cb,fixed_packet,5,5,4,792,0.82,0.82,self_stable_validated,0.0038,0.88,0,0,NaN,NaN,2,1,1,1,1,187,NaN,187,NaN,0,NaN,0,NaN,1083.30213903743,NaN,11.0802139037433,NaN,1072.22192513369,NaN,1083.30213903743,NaN,931.5,NaN,1789.425,NaN,3725.225,NaN,931.5,NaN,1789.425,NaN,3725.225,NaN,158.919786096257,NaN,0,NaN,34.7593582887701,NaN,31.283422459893,NaN,34.7593582887701,NaN,162.5,NaN,650,NaN,0,NaN,187,NaN,187,NaN,748,NaN,748,NaN,NaN,NaN,0.12155,NaN,0.2025775,NaN,0.0810275,NaN,0.12155,NaN,-0.148632148632148,NaN,1,NaN,0,NaN,0.785467205750225,NaN,268,NaN,40,NaN,1.21390374331551,NaN,3412.5,NaN,3412.5,NaN,6825,NaN,3250,NaN,6500,NaN,1,NaN,1,NaN,1,NaN,0,NaN,1,NaN,9.35,NaN,5.7296752,0
sb_cf,fixed_packet,5,5,4,792,0.0022,0.0022,self_stable_validated,0.0012,0.0024,0,0,NaN,NaN,2,1,1,1,1,187,NaN,187,NaN,0,NaN,0,NaN,7681.74331550802,NaN,558.983957219251,NaN,7122.75935828877,NaN,7681.74331550802,NaN,5465,NaN,21813.5,NaN,34943.87,NaN,5465,NaN,21813.5,NaN,34943.87,NaN,0,NaN,49.8181818181818,NaN,0,NaN,6120.53475935829,NaN,302.406417112299,NaN,0,NaN,650,NaN,0,NaN,187,NaN,186,NaN,748,NaN,744,NaN,NaN,NaN,0.1209,NaN,1.42612,NaN,1.42612,NaN,0,NaN,-2.90858690858691,NaN,1,NaN,0.0072686730429416,NaN,0.770855614973262,NaN,325,NaN,87,NaN,1.46524064171123,NaN,64350,NaN,NaN,NaN,64350,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,1,NaN,0.0053475935828877,NaN,1,NaN,9.35,NaN,186.1993095,0
sb_cb,fixed_packet,5,5,4,792,0.84,0.84,self_stable_validated,0.00016,0.94,0,0,NaN,NaN,2,1,1,1,1,187,NaN,187,NaN,0,NaN,0,NaN,2116.2486631016,NaN,225.582887700535,NaN,1890.66577540107,NaN,2116.2486631016,NaN,848.5,NaN,6870.85,NaN,38879.62,NaN,848.5,NaN,6870.85,NaN,38879.62,NaN,0,NaN,149.818181818182,NaN,0,NaN,426.620320855615,NaN,501.727272727273,NaN,162.5,NaN,650,NaN,0,NaN,187,NaN,187,NaN,748,NaN,748,NaN,NaN,NaN,0.12155,NaN,0.3957385,NaN,0.2689885,NaN,0.12675,NaN,-0.144335824566164,NaN,1,NaN,1.40272304138359e-16,NaN,0.785467205750225,NaN,877,NaN,637,NaN,4.40641711229947,NaN,9236.5,NaN,NaN,NaN,9236.5,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,1,NaN,0,NaN,1,NaN,9.35,NaN,126.2944453,0
s7_clean,fixed_packet,5,5,4,792,0.98,0.98,self_stable_validated,0.00014,0.98,1,0,NaN,NaN,2,1,1,1,1,187,NaN,187,NaN,0,NaN,0,NaN,1180.89732620316,NaN,70.9390374331543,NaN,1109.95828877,NaN,1180.89732620316,NaN,769.399999999907,NaN,3542.29999999991,NaN,10280.4199999999,NaN,769.399999999907,NaN,3542.29999999991,NaN,10280.4199999999,NaN,0.0983957219258807,NaN,98.7272727272727,NaN,0.529411764705882,NaN,118.431016042729,NaN,158.772192513369,NaN,83.4000000000001,NaN,650,NaN,0,NaN,187,NaN,187,NaN,748,NaN,748,NaN,NaN,NaN,0.12155,NaN,0.22082779999999,NaN,0.0992777999999904,NaN,0.12155,NaN,-0.938580938580938,NaN,1,NaN,2.51377549526193e-16,NaN,0.785467205750225,NaN,648,NaN,356,NaN,2.90374331550802,NaN,11267.4,NaN,5633.69999999998,NaN,11267.4,NaN,4752.59999999369,NaN,9505.19999998738,NaN,1,NaN,1,NaN,1,NaN,0,NaN,1,NaN,9.35,NaN,169.2148814,0
s7_busy,fixed_packet,5,5,4,792,0.72,0.72,self_stable_validated,0.01,0.9,0,0,NaN,NaN,2,1,1,1,1,187,NaN,187,NaN,0,NaN,0,NaN,2623.11122994647,NaN,30.270588235294,NaN,2592.84064171118,NaN,2623.11122994647,NaN,1912.39999999991,NaN,6836.30000000002,NaN,10142.5399999999,NaN,1912.39999999991,NaN,6836.30000000002,NaN,10142.5399999999,NaN,0.0983957219252582,NaN,100.909090909091,NaN,9.38502673796791,NaN,1584.92406417107,NaN,164.124064171123,NaN,83.4000000000001,NaN,650,NaN,0,NaN,187,NaN,186,NaN,748,NaN,744,NaN,NaN,NaN,0.1209,NaN,0.48971939999999,NaN,0.36881939999999,NaN,0.1209,NaN,-0.155676155676156,NaN,1,NaN,0.00163848930632498,NaN,0.787704918032787,NaN,627,NaN,368,NaN,2.96791443850267,NaN,37219.8000000003,NaN,16687.5000000002,NaN,37219.8000000003,NaN,14150.9999999862,NaN,31772.9999999703,NaN,1,NaN,1,NaN,1,NaN,0.0053475935828877,NaN,1,NaN,9.35,NaN,377.1526797,0
unslotted,fixed_packet,5,5,4,792,0.72,0.72,self_stable_validated,0.00022,0.98,0,0,NaN,NaN,2,1,1,1,1,187,NaN,187,NaN,0,NaN,0,NaN,1408.57311587211,NaN,83.7370561050331,NaN,1324.83605976708,NaN,1408.57311587211,NaN,818.599842087948,NaN,4155.83056343993,NaN,14957.5322332982,NaN,818.599842087948,NaN,4155.83056343993,NaN,14957.5322332982,NaN,0,NaN,0,NaN,17.6723666334457,NaN,251.259109246738,NaN,243.404583886897,NaN,162.5,NaN,650,NaN,0,NaN,187,NaN,187,NaN,748,NaN,748,NaN,NaN,NaN,0.12155,NaN,0.263403172668085,NaN,0.137953172668085,NaN,0.12545,NaN,-0.121907378114887,NaN,1,NaN,0,NaN,0.785467205750225,NaN,552,NaN,301,NaN,2.6096256684492,NaN,4553,NaN,NaN,NaN,4553,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,1,NaN,0,NaN,1,NaN,9.35,NaN,10.0038899,0
sf_cf,fixed_packet,5,5,5,990,NaN,0.56,validation_failed,0.5,0.56,0,0,NaN,NaN,2,1,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.1903198,0
sf_cb,fixed_packet,5,5,5,990,0.76,0.76,self_stable_validated,0.0028,0.82,0,0,NaN,NaN,2,1,1,1,0,187,NaN,9,NaN,178,NaN,178,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2363.83333333333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1072.5,NaN,8026,NaN,8026,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,187,NaN,9,NaN,935,NaN,45,NaN,NaN,NaN,0.0073125,NaN,91.7049525,NaN,91.69764,NaN,0.0073125,NaN,163.243363243363,NaN,0.0481283422459893,NaN,NaN,NaN,0.225,NaN,334216,NaN,39,NaN,5.33333333333333,NaN,1976487.5,NaN,1976487.5,NaN,54297587.5,NaN,976562.5,NaN,23950850,NaN,0,NaN,0,NaN,0,NaN,0.951871657754011,NaN,1,NaN,9.35,NaN,5.8720445,0
sb_cf,fixed_packet,5,5,5,990,NaN,0.001,validation_failed,0.001,0.001,0,0,NaN,NaN,2,1,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,192.8259466,0
sb_cb,fixed_packet,5,5,5,990,0.38,0.38,self_stable_validated,0.00024,0.96,0,0,NaN,NaN,2,1,1,1,1,187,NaN,187,NaN,0,NaN,0,NaN,1700.67914438503,NaN,15.2566844919786,NaN,1685.42245989305,NaN,1700.67914438503,NaN,1029,NaN,3910.8,NaN,17856.03,NaN,1029,NaN,3910.8,NaN,17856.03,NaN,0,NaN,68.3636363636364,NaN,0,NaN,463.772727272727,NaN,178.286096256684,NaN,162.5,NaN,812.5,NaN,0,NaN,187,NaN,187,NaN,935,NaN,935,NaN,NaN,NaN,0.1519375,NaN,0.318027,NaN,0.157152,NaN,0.160875,NaN,-0.271584074721152,NaN,1,NaN,0,NaN,0.785467205750225,NaN,428,NaN,189,NaN,2.01069518716578,NaN,2653.5,NaN,NaN,NaN,2653.5,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,1,NaN,0,NaN,1,NaN,9.35,NaN,122.8736445,0
s7_clean,fixed_packet,5,5,5,990,0.8,0.8,self_stable_validated,0.00022,0.98,0,0,NaN,NaN,2,1,1,1,1,187,NaN,187,NaN,0,NaN,0,NaN,1108.2903743315,NaN,12.5438502673794,NaN,1095.74652406412,NaN,1108.2903743315,NaN,931.900000000023,NaN,1840.90000000002,NaN,3499.59999999998,NaN,931.900000000023,NaN,1840.90000000002,NaN,3499.59999999998,NaN,0.0657754010697677,NaN,36.9090909090909,NaN,2.93582887700535,NaN,152.799999999949,NaN,7.13582887700535,NaN,83.4000000000001,NaN,812.5,NaN,0,NaN,187,NaN,187,NaN,935,NaN,935,NaN,NaN,NaN,0.1519375,NaN,0.20725029999999,NaN,0.0553127999999904,NaN,0.1519375,NaN,-0.174576174576175,NaN,1,NaN,1.33922969547596e-16,NaN,0.785467205750225,NaN,244,NaN,16,NaN,1.0855614973262,NaN,480.6,NaN,240.3,NaN,480.6,NaN,213.599999999627,NaN,427.199999999255,NaN,1,NaN,1,NaN,1,NaN,0,NaN,1,NaN,9.35,NaN,173.4557412,0
s7_busy,fixed_packet,5,5,5,990,0.74,0.74,self_stable_validated,0.009,0.92,0,0,NaN,NaN,2,1,1,1,1,187,NaN,187,NaN,0,NaN,0,NaN,3209.04438502669,NaN,51.7989304812829,NaN,3157.2454545454,NaN,3209.04438502669,NaN,2272.90000000002,NaN,8274.09999999991,NaN,18730.39,NaN,2272.90000000002,NaN,8274.09999999991,NaN,18730.39,NaN,0.131550802139535,NaN,98.5454545454545,NaN,10.7807486631016,NaN,1993.56149732615,NaN,158.326203208556,NaN,83.4000000000001,NaN,812.5,NaN,0,NaN,187,NaN,185,NaN,935,NaN,925,NaN,NaN,NaN,0.1510601,NaN,0.596676499999991,NaN,0.445616399999991,NaN,0.1510601,NaN,-1.20856920856921,NaN,1,NaN,0.00572303417345877,NaN,0.784257561869844,NaN,627,NaN,355,NaN,2.89839572192513,NaN,34977.0000000003,NaN,15219.0000000002,NaN,34977.0000000003,NaN,12789.2999999877,NaN,29556.8999999727,NaN,1,NaN,1,NaN,1,NaN,0.0106951871657754,NaN,1,NaN,9.35,NaN,330.6504265,0
unslotted,fixed_packet,5,5,5,990,0.7,0.7,self_stable_validated,0.00022,0.92,0,0,NaN,NaN,2,1,1,1,1,187,NaN,187,NaN,0,NaN,0,NaN,1871.3475863377,NaN,24.4430648736506,NaN,1846.90452146405,NaN,1871.3475863377,NaN,985.512506894069,NaN,6678.78618040448,NaN,18473.8011204028,NaN,985.512506894069,NaN,6678.78618040448,NaN,18473.8011204028,NaN,0,NaN,0,NaN,26.5048112671078,NaN,488.578405007315,NaN,356.821305189628,NaN,162.5,NaN,812.5,NaN,0,NaN,187,NaN,187,NaN,935,NaN,935,NaN,NaN,NaN,0.1519375,NaN,0.34994199864515,NaN,0.18987949864515,NaN,0.1600625,NaN,-0.238179914688692,NaN,1,NaN,0,NaN,0.785467205750225,NaN,666,NaN,430,NaN,3.29946524064171,NaN,6162.5,NaN,NaN,NaN,6162.5,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,1,NaN,0,NaN,1,NaN,9.35,NaN,10.38861,0
sf_cf,fixed_packet,5,5,6,1188,NaN,0.42,validation_failed,0.42,0.44,0,0,NaN,NaN,2,1,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.9205962,0
sf_cb,fixed_packet,5,5,6,1188,0.8,0.8,self_stable_validated,0.78,0.84,0,0,NaN,NaN,2,1,1,1,0,187,NaN,5,NaN,182,NaN,182,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1250.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1228,NaN,1397.5,NaN,1397.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,187,NaN,5,NaN,1122,NaN,30,NaN,NaN,NaN,0.004875,NaN,95.6102275,NaN,95.6053525,NaN,0.004875,NaN,163.243363243363,NaN,0.0267379679144385,NaN,NaN,NaN,0.125,NaN,352982,NaN,0,NaN,1,NaN,1981037.5,NaN,1981037.5,NaN,57347225,NaN,980300,NaN,25329775,NaN,0,NaN,0,NaN,0,NaN,0.973262032085562,NaN,1,NaN,9.35,NaN,5.9879037,0
sb_cf,fixed_packet,5,5,6,1188,NaN,NaN,no_stable_q,NaN,NaN,0,0,NaN,NaN,2,0,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,177.5470564,0
sb_cb,fixed_packet,5,5,6,1188,0.3,0.3,self_stable_validated,0.00038,0.9,0,0,NaN,NaN,2,1,1,1,1,187,NaN,187,NaN,0,NaN,0,NaN,1692.03475935829,NaN,15.668449197861,NaN,1676.36631016043,NaN,1692.03475935829,NaN,1200.5,NaN,3682.25,NaN,10173.32,NaN,1200.5,NaN,3682.25,NaN,10173.32,NaN,0,NaN,51.0909090909091,NaN,0,NaN,406.347593582888,NaN,81.427807486631,NaN,162.5,NaN,975,NaN,0,NaN,187,NaN,186,NaN,1122,NaN,1116,NaN,NaN,NaN,0.1822885,NaN,0.316374,NaN,0.1311605,NaN,0.1852135,NaN,-0.242052242052242,NaN,1,NaN,0.000115369783863386,NaN,0.782007233273056,NaN,322,NaN,94,NaN,1.50267379679144,NaN,1319.5,NaN,NaN,NaN,1319.5,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,1,NaN,0.0053475935828877,NaN,1,NaN,9.35,NaN,127.7032944,0
s7_clean,fixed_packet,5,5,6,1188,0.78,0.78,self_stable_validated,0.00028,0.98,0,0,NaN,NaN,2,1,1,1,1,187,NaN,187,NaN,0,NaN,0,NaN,1357.1326203208,NaN,34.4021390374329,NaN,1322.73048128337,NaN,1357.1326203208,NaN,1094.40000000002,NaN,2181.60000000001,NaN,6425.19000000002,NaN,1094.40000000002,NaN,2181.60000000001,NaN,6425.19000000002,NaN,0.0577540106954362,NaN,40.5454545454545,NaN,3.22459893048128,NaN,204.447058823478,NaN,16.055614973262,NaN,83.4000000000001,NaN,975,NaN,0,NaN,187,NaN,187,NaN,1122,NaN,1122,NaN,NaN,NaN,0.182325,NaN,0.25378379999999,NaN,0.0714587999999904,NaN,0.182325,NaN,-0.225660225660226,NaN,1,NaN,2.18734021758914e-16,NaN,0.785467205750225,NaN,268,NaN,36,NaN,1.19251336898396,NaN,1121.4,NaN,560.7,NaN,1121.4,NaN,480.599999999802,NaN,961.199999999604,NaN,1,NaN,1,NaN,1,NaN,0,NaN,1,NaN,9.35,NaN,184.4858086,0
s7_busy,fixed_packet,5,5,6,1188,0.64,0.64,self_stable_validated,0.0072,0.9,0,0,NaN,NaN,2,1,1,1,1,187,NaN,187,NaN,0,NaN,0,NaN,3940.66203208551,NaN,284.371122994652,NaN,3656.29090909086,NaN,3940.66203208551,NaN,2741.40000000002,NaN,10507.05,NaN,23501.25,NaN,2741.40000000002,NaN,10507.05,NaN,23501.25,NaN,0.115508021390872,NaN,87.6363636363636,NaN,12.8021390374332,NaN,2365.77005347589,NaN,131.566844919786,NaN,83.4000000000001,NaN,975,NaN,0,NaN,187,NaN,185,NaN,1122,NaN,1110,NaN,NaN,NaN,0.180375,NaN,0.731291999999991,NaN,0.550916999999991,NaN,0.180375,NaN,-0.836496836496837,NaN,1,NaN,0.00767381565776707,NaN,0.784257561869844,NaN,553,NaN,295,NaN,2.57754010695187,NaN,29450.1000000002,NaN,13029.6000000001,NaN,29450.1000000002,NaN,11213.9999999882,NaN,25445.0999999738,NaN,1,NaN,1,NaN,1,NaN,0.0106951871657754,NaN,1,NaN,9.35,NaN,344.5473079,0
unslotted,fixed_packet,5,5,6,1188,0.7,0.7,self_stable_validated,0.4,0.84,0,0,NaN,NaN,2,1,1,1,1,187,NaN,187,NaN,0,NaN,0,NaN,1660.72753968926,NaN,21.4584693158938,NaN,1639.26907037336,NaN,1660.72753968926,NaN,1146.48989220936,NaN,3881.84740591063,NaN,13066.9274247887,NaN,1146.48989220936,NaN,3881.84740591063,NaN,13066.9274247887,NaN,0,NaN,0,NaN,15.1593828132609,NaN,322.624371723661,NaN,163.985315836442,NaN,162.5,NaN,975,NaN,0,NaN,187,NaN,186,NaN,1122,NaN,1116,NaN,NaN,NaN,0.182317527037423,NaN,0.310548576959314,NaN,0.125306049921891,NaN,0.185242527037423,NaN,-0.22993222993223,NaN,1,NaN,2.40637476110363e-05,NaN,0.782007233273056,NaN,431,NaN,204,NaN,2.09090909090909,NaN,2900,NaN,NaN,NaN,2900,NaN,NaN,NaN,NaN,NaN,1,NaN,1,NaN,1,NaN,0.0053475935828877,NaN,1,NaN,9.35,NaN,58.2496784,0
sf_cf,fixed_packet,10,10,1,198,0.72,0.72,self_stable_validated,0.7,0.72,0,0,NaN,NaN,2,1,1,1,1,376,NaN,376,NaN,0,NaN,0,NaN,343.115691489362,NaN,1.42287234042553,NaN,341.692819148936,NaN,343.115691489362,NaN,284.5,NaN,724.9,NaN,1250.02,NaN,284.5,NaN,724.9,NaN,1250.02,NaN,80.2234042553192,NaN,0,NaN,72.1742021276596,NaN,0,NaN,26.7952127659574,NaN,0,NaN,162.5,NaN,0,NaN,376,NaN,377,NaN,376,NaN,377,NaN,NaN,NaN,0.0611375,NaN,0.129049,NaN,0.0578365,NaN,0.0712125,NaN,-0.0112800112800113,NaN,1,NaN,0.000290587296298273,NaN,0.912721551502697,NaN,519,NaN,62,NaN,1.16489361702128,NaN,5362.5,NaN,5362.5,NaN,10725,NaN,5037.5,NaN,10075,NaN,1,NaN,1,NaN,1,NaN,0.00265957446808511,NaN,3,NaN,18.8,NaN,8.3747049,0
sf_cb,fixed_packet,10,10,1,198,0.62,0.62,self_stable_validated,0.62,0.62,0,0,NaN,NaN,2,1,1,1,1,376,NaN,376,NaN,0,NaN,0,NaN,545.376329787234,NaN,2.5718085106383,NaN,542.804521276596,NaN,545.376329787234,NaN,467,NaN,990.45,NaN,1402.93,NaN,467,NaN,990.45,NaN,1402.93,NaN,90.7433510638298,NaN,0,NaN,98.5372340425532,NaN,11.6688829787234,NaN,16.8550531914894,NaN,162.5,NaN,162.5,NaN,0,NaN,376,NaN,377,NaN,376,NaN,377,NaN,NaN,NaN,0.0612625,NaN,0.2059115,NaN,0.144649,NaN,0.0612625,NaN,0.0713640713640714,NaN,1,NaN,0.0041279870235516,NaN,0.912721551502697,NaN,502,NaN,39,NaN,1.10372340425532,NaN,3737.5,NaN,3737.5,NaN,7962.5,NaN,2925,NaN,6337.5,NaN,1,NaN,1,NaN,1,NaN,0.00265957446808511,NaN,3,NaN,18.8,NaN,7.8492662,0
sb_cf,fixed_packet,10,10,1,198,NaN,0.022,validation_failed,0.022,0.022,0,0,NaN,NaN,2,1,0,NaN,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,584.7463527,0
