protocol,load_mode,lambda_base,lambda_effective,M,Tp_us,best_q,stable_fraction,n_arrived,n_arrived_ci95,n_completed,n_completed_ci95,n_censored,n_censored_ci95,final_backlog,final_backlog_ci95,mean_delay_us,mean_delay_us_ci95,mean_queue_delay_us,mean_queue_delay_us_ci95,mean_access_delay_us,mean_access_delay_us_ci95,conditional_mean_delay_us,conditional_mean_delay_us_ci95,p50_delay_us,p50_delay_us_ci95,p95_delay_us,p95_delay_us_ci95,p99_delay_us,p99_delay_us_ci95,conditional_p50_delay_us,conditional_p50_delay_us_ci95,conditional_p95_delay_us,conditional_p95_delay_us_ci95,conditional_p99_delay_us,conditional_p99_delay_us_ci95,mean_boundary_wait_us,mean_boundary_wait_us_ci95,mean_difs_wait_us,mean_difs_wait_us_ci95,mean_probability_wait_us,mean_probability_wait_us_ci95,mean_busy_nav_wait_us,mean_busy_nav_wait_us_ci95,mean_collision_delay_us,mean_collision_delay_us_ci95,mean_control_delay_us,mean_control_delay_us_ci95,mean_data_delay_us,mean_data_delay_us_ci95,mean_other_access_delay_us,mean_other_access_delay_us_ci95,arrival_rate_pkt_s,arrival_rate_pkt_s_ci95,goodput_pkt_s,goodput_pkt_s_ci95,normalized_offered_units_s,normalized_offered_units_s_ci95,normalized_goodput_units_s,normalized_goodput_units_s_ci95,goodput_bit_s,goodput_bit_s_ci95,payload_airtime,payload_airtime_ci95,mean_system_packets,mean_system_packets_ci95,mean_waiting_packets,mean_waiting_packets_ci95,mean_service_packets,mean_service_packets_ci95,backlog_slope_pkt_s,backlog_slope_pkt_s_ci95,completion_ratio,completion_ratio_ci95,little_relative_error,little_relative_error_ci95,jain_fairness,jain_fairness_ci95,attempts_total,attempts_total_ci95,retransmissions_completed_cohort,retransmissions_completed_cohort_ci95,mean_attempts_completed,mean_attempts_completed_ci95,collision_waste_us_total,collision_waste_us_total_ci95,collision_channel_time_us_total,collision_channel_time_us_total_ci95,collision_tx_airtime_us_total,collision_tx_airtime_us_total_ci95,collision_channel_time_us_measure,collision_channel_time_us_measure_ci95,collision_tx_airtime_us_measure,collision_tx_airtime_us_measure_ci95,condition_elapsed_s,timeout_exceeded
sf_cb,fixed_packet,5,5,1,190,0.05,1,19,NaN,19,NaN,0,NaN,0,NaN,4532.63157894737,NaN,0,NaN,4532.63157894737,NaN,4532.63157894737,NaN,2915,NaN,13129.75,NaN,13780,NaN,2915,NaN,13129.75,NaN,13780,NaN,102.631578947368,NaN,0,NaN,3860,NaN,170,NaN,20,NaN,190,NaN,190,NaN,0,NaN,190,NaN,200,NaN,190,NaN,200,NaN,NaN,NaN,0.0386,NaN,0.8784,NaN,0.8398,NaN,0.0386,NaN,-16.933693369337,NaN,1,NaN,0.0195810564663022,NaN,0.416666666666667,NaN,25,NaN,2,NaN,1.10526315789474,NaN,190,NaN,190,NaN,380,NaN,190,NaN,380,NaN,0.4354312,0
sf_cb,fixed_packet,30,30,1,190,0.05,1,125,NaN,125,NaN,0,NaN,0,NaN,7113.16,NaN,883.68,NaN,6229.48,NaN,7113.16,NaN,4725,NaN,20976.25,NaN,37293.75,NaN,4725,NaN,20976.25,NaN,37293.75,NaN,117.56,NaN,0,NaN,4325.92,NaN,1325.44,NaN,80.56,NaN,190,NaN,190,NaN,0,NaN,1250,NaN,1290,NaN,1250,NaN,1290,NaN,NaN,NaN,0.2446,NaN,9.50795,NaN,9.26335,NaN,0.2446,NaN,10.7050705070507,NaN,1,NaN,0.0648404756019963,NaN,0.789421252371917,NaN,230,NaN,53,NaN,1.424,NaN,6460,NaN,6460,NaN,13680,NaN,5320,NaN,11210,NaN,0.1048193,0
